CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF02120.19	16.1161819166838	168.985531471005	49	2.13028707318476	21.1414392059553	0.849999125580876	18	15	0.45	1
PF02050.19	14.1193620110911	37.8428810414485	72	0.11461696284321	20	0.999999999999997	18	15	0.45	1
PF18269.4	12.8609150257546	107.228661877538	72	0.533274702363305	20	0.999998244961696	18	15	0.45	1
PF08345.14	12.9922995098744	74.6975092312424	72	0.976073246843074	20	0.999169117297573	18	15	0.45	1
PF06490.14	5.17755854403106	0.578217423362698	37	1.31833655018613	21.7902813299233	0.990637268113725	18	15	0.45	1
PF00158.29	5.40415760252565	123.093441753423	44	3.38355978541053	21.4070351758794	0.404128311377141	18	15	0.45	1
PF02954.22	5.60733844226657	81.1852033905317	52	3.76551178742983	20.9852216748768	0.296312541261123	18	15	0.45	1
PF02465.21	16.7961256231948	322.303235344037	72	1.49686651431681	20	0.977646313016848	18	15	0.45	1
PF07196.16	16.8861235480003	79.1796123259316	8	1.7672965641175	23.5359116022099	0.939752950428899	18	15	0.45	1
PF07195.15	16.8059851614942	915.162571589536	63	1.50264669300279	20.431654676259	0.97708248137655	18	15	0.45	1
PF10135.12	10.5471721559511	94.2250358623116	72	0.453051436072814	20	0.999999735669058	18	15	0.45	1
PF02119.19	4.57237015451962	0.529758864533325	68	1.87123341035783	20.1895734597156	0.918517171395296	18	15	0.45	1
PF00460.23	12.4678225474069	688.310289100721	72	0.476000623911327	20	0.999999526778581	18	15	0.45	1
PF06429.16	12.196155842057	625.955103783909	72	0.505409021320096	20	0.999999050248738	18	15	0.45	1
PF07559.17	5.30350517887768	0.778453508205334	44	3.58344139885896	21.4070351758794	0.344656915324847	18	15	0.45	1
PF00080.23	7.36092618105894	16.3131791596817	1	2.38533632983564	24	0.76510622607114	18	15	0.45	1
PF00899.24	6.30345051235563	89.2712274501866	40	3.79601059256178	21.6243654822335	0.288759051516852	18	15	0.45	1
PF13823.9	7.87544533326834	0.65878337934161	72	2.00375897758355	20	0.886095605234356	18	15	0.45	1
PF13379.9	6.22701479959106	11.0030522010505	24	3.12438961429946	22.5396825396825	0.490533859560945	18	15	0.45	1
PF18267.4	12.4586663348392	6.802242495936	1	0.353081886367792	24	0.999999987356307	18	15	0.45	1
PF03460.20	9.03081083543129	65.8928873831277	1	0.167739066022403	24	0.999999999999323	18	15	0.45	1
PF01077.25	9.05308315452114	62.2858730578032	1	0.173766246474098	24	0.999999999998899	18	15	0.45	1
PF05974.15	8.81925889882545	1.16757943618446	72	1.55540841696488	20	0.971469895997827	18	15	0.45	1
PF13018.9	8.5313306969849	0.326578344251976	66	1.51719664537145	20.2857142857143	0.975619265533349	18	15	0.45	1
PF11162.11	7.3089268417405	0.253289470277253	72	1.20392698303008	20	0.99525383679757	18	15	0.45	1
PF02630.17	8.54277921865675	2.49969188039148	72	2.11846713520361	20	0.853565753780377	18	15	0.45	1
PF13372.9	5.42724713070743	0.840421700009853	60	3.47059368775209	20.5797101449275	0.377421663533694	18	15	0.45	1
PF17091.8	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF03721.17	8.51691765135563	96.6136386298934	50	2.11199899896645	21.0891089108911	0.855501328850794	18	15	0.45	1
PF00984.22	8.47734528819023	96.1469550396803	51	2.07606240222792	21.037037037037	0.866041590582956	18	15	0.45	1
PF03720.18	9.3056906678975	88.3730106076292	55	1.9071853401127	20.8312958435208	0.910301155630197	18	15	0.45	1
PF05394.14	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF02606.17	12.4441273415614	10.8360167290858	54	2.48059717001428	20.8823529411765	0.730466085771147	18	15	0.45	1
PF13567.9	8.91668474797355	21.1561489104318	33	3.34946876543028	22.015503875969	0.414921200534717	18	15	0.45	1
PF03772.19	7.75759109478635	36.0124005985504	55	3.63265972273544	20.8312958435208	0.331036628642184	18	15	0.45	1
PF16576.8	5.57624606275591	130.411017723319	57	2.82254506517794	20.7299270072993	0.601252841136715	18	15	0.45	1
PF00529.23	5.27527942699042	9.02714093219526	53	2.76049386573727	20.9336609336609	0.624783111313188	18	15	0.45	1
PF13442.9	7.32816104558926	7.97350291363529	72	3.84833825133992	20	0.276159076441694	18	15	0.45	1
PF03618.17	12.6424914299236	1.68801198763963	1	0.118027944846814	24	0.999999999999995	18	15	0.45	1
PF05977.16	8.86888898800147	33.3861977551495	72	2.60040289110749	20	0.685623246972905	18	15	0.45	1
PF02254.21	8.5625631404174	138.135475638734	1	1.16960613092386	24	0.99621456312926	18	15	0.45	1
PF13727.9	8.97882515139342	107.994881574517	44	1.62769391013159	21.4070351758794	0.962351694727213	18	15	0.45	1
PF02719.18	12.0633865112153	85.779608580362	42	0.93027048455175	21.5151515151515	0.999460138501118	18	15	0.45	1
PF00754.28	9.19865482285755	254.307857517322	17	1.71519994718253	22.9649595687332	0.948975140784747	18	15	0.45	1
PF05096.15	5.15324225433914	7.91083916949458	52	1.77997154606352	20.9852216748768	0.937365474268755	18	15	0.45	1
PF16327.8	7.70390552916756	1.59121086925131	47	4.4064725386232	21.2468827930175	0.16814495771923	18	15	0.45	1
