CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF13392.9	4.50202133524386	183.577908069665	1	2.87612466435254	24	0.581066253914762	18	15	0.45	1
PF04556.15	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF02976.18	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF08191.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13602.9	6.06294835740497	44.36652808154	64	2.12527768775659	20.3827751196172	0.851515322958653	18	15	0.45	1
PF18080.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF12905.10	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF17451.5	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF17974.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16582.8	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16103.8	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF04978.15	9.00000206330708	20.5669999999863	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF01083.25	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF04999.16	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF01910.20	5.18668391625294	13.2852239845957	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF14411.9	1.00004300310969	41.5467317566308	1	1.13198354552157	24	0.997084809713295	18	15	0.45	1
PF00450.25	5.41184950513285	10.7842778357196	72	0.858271013874677	20	0.999744417012066	18	15	0.45	1
PF11716.11	5.18668391625286	13.8579633892398	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF12831.10	6.36822404745729	6.69448664559383	66	1.79824893249805	20.2857142857143	0.933823544527932	18	15	0.45	1
PF04916.16	5.90471786808217	53.516033721737	18	0.761399023049965	22.9032258064516	0.999920429143642	18	15	0.45	1
PF13197.9	5.18668391625333	9.04016618457906	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF01455.21	6.58710134609673	51.1625578852128	67	1.81256130430122	20.2375296912114	0.930968285042584	18	15	0.45	1
PF18451.4	9.00000206330513	27.100999999982	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF13977.9	9.00000206330711	8.525666666661	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF14338.9	5.95455174642897	24.8231503541099	63	2.06269277304938	20.431654676259	0.869868146506298	18	15	0.45	1
PF09952.12	1.00007368029384	47.1139857552059	1	1.27379455511436	24	0.992720758830079	18	15	0.45	1
PF20485.1	9.00000206330588	53.7823333332976	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
