Feature	Intercept_mean	C(condition, Treatment('FA'))[T.FT]_mean	C(condition, Treatment('FA'))[T.NA]_mean	Intercept_std	C(condition, Treatment('FA'))[T.FT]_std	C(condition, Treatment('FA'))[T.NA]_std	Intercept_hdi	C(condition, Treatment('FA'))[T.FT]_hdi	C(condition, Treatment('FA'))[T.NA]_hdi
tr_A0A6M9PXN0_A0A6M9PXN0_9BURK	-12.660239175000012	-2.465776272524998	2.190906991140004	2.422023322751056	3.762876643029914	2.509235249830822	(-17.2348, -8.49249)	(-9.8681, 4.34583)	(-2.14172, 7.07177)
tr_A0A2A4HNQ1_A0A2A4HNQ1_9GAMM	-8.517757179999998	1.1039487680455011	-4.9548766232249974	1.6364243732590422	2.1238757105784387	3.3465509694566267	(-11.1878, -5.15479)	(-3.02575, 4.83763)	(-11.695, 0.979337)
tr_A0A0J6HJM3_A0A0J6HJM3_9BACI	-12.343170569999971	-2.6030361841604988	1.9724749141850002	2.509979360134415	4.1309616178054185	2.4674196603312635	(-17.1583, -8.41773)	(-10.3375, 4.60347)	(-2.22758, 6.64815)
tr_R6CAG1_R6CAG1_9CLOT	-9.12692352500001	0.4610613435879994	1.077203819634999	0.7634739838296546	0.9866560394725061	0.7961302071948043	(-10.6702, -7.83619)	(-1.32522, 2.36961)	(-0.316889, 2.65163)
tr_A0A015TX15_A0A015TX15_BACFG	-12.430233134999993	-2.5564953852500003	2.978213352525001	2.0666885028849213	3.5173482095866246	2.102822230503064	(-16.4389, -9.05901)	(-9.44286, 3.42459)	(-0.660585, 6.93545)
tr_E4SIA7_E4SIA7_LACAR	-10.039432594999985	-3.8904296872349997	-0.31071400637499985	1.4206322168994394	3.348782839341559	1.5632521804699722	(-12.7132, -7.81533)	(-10.4571, 1.78282)	(-3.02194, 2.81364)
tr_A0A366KK12_A0A366KK12_LACGS	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_A0A1D9G6X6_A0A1D9G6X6_9CYAN	-12.433996280000022	-2.819285759075002	3.2108457761200024	2.0684834866476107	3.690171931561612	2.1027467049888102	(-16.4056, -9.16996)	(-9.79281, 3.72355)	(-0.381275, 7.05588)
tr_A0A0U2WRW4_A0A0U2WRW4_9ENTE	-12.701297860499986	-2.291259240925002	2.2496026374350007	2.3229949317043688	3.7364653398361694	2.3745049441786676	(-16.9947, -8.42982)	(-9.44039, 4.36641)	(-2.07134, 6.60365)
tr_A0A4V6KQQ0_A0A4V6KQQ0_SERFO	-12.573057844999987	-2.5681561264600017	3.7782169025599996	2.1240619436162644	3.726201776890476	2.136791177265661	(-16.2675, -8.8885)	(-9.73807, 3.91502)	(0.122897, 7.62032)
tr_A0A174C042_A0A174C042_9CLOT	-12.56825823500002	-2.4656577249900065	2.1555912371299994	2.373185065179713	3.6751854808950175	2.4494580996659834	(-17.2928, -8.8591)	(-9.33209, 4.5261)	(-1.8814, 7.04594)
tr_R6NAK2_R6NAK2_9CLOT	-9.866224460000018	-0.21394890427999985	1.2972390149949975	1.0500268032278546	1.5400104988859409	1.0938023219654511	(-11.8924, -8.19283)	(-3.46236, 2.47423)	(-0.609881, 3.27145)
tr_K8Z8M4_K8Z8M4_9ENTE	-12.372631455000045	-2.950950831705002	3.7941436191000024	1.925361170315618	3.879172466605733	1.946342187113877	(-15.727, -8.87149)	(-11.0989, 3.74085)	(0.366149, 7.38613)
tr_R7EFA5_R7EFA5_9BACE	-9.939251440000001	-0.12904822771349989	1.260811723136502	1.0054824910778535	1.4903257594074215	1.071183133769864	(-11.8209, -8.1867)	(-3.01302, 2.55568)	(-0.706526, 3.22752)
tr_A0A562QZL6_A0A562QZL6_9BACT	-12.465514019999995	-2.8615307859799977	3.0387197462175024	2.173855915069682	3.751990685869318	2.2052531499530903	(-16.3559, -8.74313)	(-9.90204, 3.92364)	(-0.646019, 7.13722)
tr_A0A806IYD4_A0A806IYD4_LACPN	-12.38427958499999	-2.75515629663	2.6850688332749995	2.037885368206828	3.606333116172162	2.099317371384135	(-16.2371, -8.89395)	(-9.63882, 3.41856)	(-1.00984, 6.70251)
tr_A0A0V8EMS6_A0A0V8EMS6_LACLL	-8.344933544999993	-0.5508481296360004	-2.680841486799999	0.8633671059954067	1.4369631217476522	1.5439742728495678	(-9.87215, -6.55877)	(-3.18472, 2.29999)	(-5.60807, 0.200167)
tr_A0A173ZSA2_A0A173ZSA2_9FIRM	-8.583215915000007	0.903795028770501	1.079416496414998	0.6238228269275359	0.7485061732816637	0.6794659682789156	(-9.77836, -7.4756)	(-0.537007, 2.25015)	(-0.189906, 2.35222)
tr_A0A917LFI7_A0A917LFI7_9BACI	-11.584489310999992	-2.786498723351499	3.828114827910005	2.3444935861960605	3.798613122465848	2.3106776273615885	(-16.3603, -7.41919)	(-10.7757, 3.67021)	(-0.166761, 8.69685)
tr_A0A7W0HUJ4_A0A7W0HUJ4_9ACTN	-12.361347010000014	-2.723113234579996	3.141251906294994	2.026384425150978	3.667247454121625	2.063656298031663	(-16.0694, -9.09398)	(-8.85948, 4.54233)	(-0.313667, 6.96137)
tr_A0A415E649_A0A415E649_9FIRM	-12.366369500000008	3.7296494570699905	-3.2699129340850055	2.27891934359594	2.3464077832763763	3.5925672681890304	(-16.9715, -8.64246)	(-0.417201, 8.4592)	(-9.98994, 3.31543)
tr_A0A1M6KU38_A0A1M6KU38_9BACE	-10.001383329999975	-3.9879867332510006	2.612905182000001	1.1251973229136356	3.2366851612102923	1.138142848676334	(-12.0004, -7.90623)	(-10.4668, 1.31771)	(0.570827, 4.6943)
tr_A0A8H9G6M3_A0A8H9G6M3_9LACO	-12.306815209999987	-2.838979754500001	4.122809788850005	2.0986652795998104	3.7851377848223238	2.114317138259007	(-16.4639, -9.0745)	(-10.5087, 3.7493)	(0.704039, 8.14844)
tr_A0A7X2P163_A0A7X2P163_9FIRM	-7.17998021	0.3391610152231998	0.03869833480580008	0.2973766938975817	0.3799840183891968	0.3359268188443313	(-7.73033, -6.61898)	(-0.386589, 1.04843)	(-0.561167, 0.694802)
tr_A0A173VRA0_A0A173VRA0_9FIRM	-12.422435302999983	-2.446082606070004	2.9055229358600005	2.339630313585755	3.6766138077876884	2.3393749221872495	(-17.0304, -8.6458)	(-9.82471, 3.90208)	(-1.3569, 7.0421)
tr_A0A0E0UXH6_A0A0E0UXH6_LISMM	-11.441934314999985	2.82234289561	3.6415733768050047	1.7280827787499446	1.876142975366541	1.7670456300426884	(-14.6568, -8.50078)	(-0.714002, 6.17454)	(0.5869, 6.81769)
tr_R6Z6D0_R6Z6D0_9CLOT	-8.052226665000005	0.8178558368885003	1.3760187954999987	0.45076417956934833	0.5572341269787573	0.46942473340853624	(-8.84415, -7.22273)	(-0.205273, 1.85767)	(0.532174, 2.23162)
tr_A0A6N2SP25_A0A6N2SP25_9FIRM	-12.426162925000012	3.2391207140199945	-3.2298085926690074	2.2636786887070994	2.3662388741495914	3.5749434197093772	(-17.2312, -8.97285)	(-0.506068, 8.17586)	(-9.65372, 3.83765)
tr_A0A838ZNL6_A0A838ZNL6_ENTHR	-10.073876159999994	-3.877324169119999	1.5093080269200025	1.081305194648464	3.2440465593258314	1.1177303805638363	(-12.1209, -8.18309)	(-9.886, 1.61562)	(-0.478315, 3.65504)
tr_J7CXA8_J7CXA8_ENTFC	-12.32643774500002	-2.5076052659154975	2.7502915004549977	2.1357940333083762	3.740248574373472	2.1297444963568504	(-16.6834, -8.97285)	(-9.95858, 4.06105)	(-0.999487, 6.7352)
tr_A0A414E3A9_A0A414E3A9_9FIRM	-8.678705424999993	0.9768024351500002	1.6218700299500015	0.6078563310749665	0.7230497295524425	0.6371084595955258	(-9.88894, -7.6064)	(-0.306576, 2.47192)	(0.469244, 2.83392)
tr_F2LZ53_F2LZ53_LACAL	-10.201745045000033	-3.6059007879799996	0.2761270556249998	1.1851641225928575	3.1719388873459926	1.3399907773824107	(-12.6305, -8.24811)	(-9.74102, 1.83952)	(-2.28088, 2.77432)
tr_A0A0R0CJL3_A0A0R0CJL3_9GAMM	-11.831272949999992	1.5868590247506988	2.167063679378	1.8588474282619065	2.236750170407693	1.9251636173470492	(-15.155, -8.65997)	(-2.61767, 5.76359)	(-1.34652, 5.56323)
tr_A0A2S9QS61_A0A2S9QS61_9MICO	-9.914593160000019	0.7478306423944993	1.3595915121699982	1.0623507216263453	1.3161258141081522	1.1078189906744342	(-11.7961, -7.96711)	(-1.5163, 3.42694)	(-0.562087, 3.51179)
tr_R6YVJ4_R6YVJ4_9ACTN	-9.827368560000009	-0.16002645930499987	2.6227819034000004	0.9778903266938602	1.451943825598459	0.9945476150261293	(-11.4888, -7.93273)	(-3.01624, 2.46153)	(0.960637, 4.62577)
tr_A0A6G8YLY3_A0A6G8YLY3_9GAMM	-12.578196500000015	-2.684410001353497	2.5600085354150073	2.1447280693363084	3.886213332680043	2.210961764128577	(-16.816, -9.11813)	(-9.83493, 4.49291)	(-1.34415, 6.58874)
tr_E4SJ30_E4SJ30_LACAR	-12.533019672500032	-2.625002344665499	2.167723681225001	2.5245671785981156	4.016301407345827	2.556375782628072	(-17.453, -8.53748)	(-10.6096, 4.42173)	(-1.94574, 7.59781)
tr_A0A3P6KBF8_A0A3P6KBF8_9CLOT	-11.238138807649996	-2.5124012583144997	2.27710059173	2.9985871253097187	4.22823146143841	2.7721423607685804	(-17.418, -5.76391)	(-10.9621, 5.03617)	(-2.87893, 7.81527)
tr_A0A6L5Y6B3_A0A6L5Y6B3_9FIRM	-9.902074454999994	0.7571899471900003	-0.03464846573349997	1.0983363104146209	1.342825379754748	1.2353122921554467	(-11.9624, -8.13198)	(-1.68262, 3.25894)	(-2.38367, 2.14866)
tr_A0A0R1ZQV3_A0A0R1ZQV3_9LACO	-12.669379304999984	-2.5162767650349993	2.2385000129730024	2.2900146543463995	3.8737544770206567	2.3992389579934685	(-17.0941, -8.63192)	(-10.4135, 4.01882)	(-2.12717, 6.93626)
tr_A0A8F5CRF1_A0A8F5CRF1_ENTFC	-12.32643774500002	-2.5076052659154975	2.7502915004549977	2.1357940333083762	3.740248574373472	2.1297444963568504	(-16.6834, -8.97285)	(-9.95858, 4.06105)	(-0.999487, 6.7352)
tr_E7GG88_E7GG88_9FIRM	-12.517942625000003	-2.6088546500335075	3.606995403100003	2.101336264572323	3.7943329431120487	2.125595117586584	(-16.403, -8.80997)	(-10.2037, 3.89643)	(0.138648, 7.79424)
tr_S5XS37_S5XS37_PARAH	-12.260139588500007	-2.215283477035002	2.4249471090000023	2.3980109655883974	3.6729792061471764	2.438894071104797	(-16.8965, -8.05274)	(-8.94184, 4.29476)	(-2.01985, 7.05055)
tr_V2XPW3_V2XPW3_9FIRM	-6.716018335000002	-0.6440960404809998	0.3158875959380001	0.4138783962053076	0.6244996232273136	0.5149701189699517	(-7.48131, -5.95755)	(-1.86366, 0.479929)	(-0.701036, 1.2419)
tr_A0A1N6DZY8_A0A1N6DZY8_9MICO	-9.884854585000006	1.2234212299214993	0.8435243995975003	0.9993684696661824	1.1897759785123048	1.069978409002787	(-11.7572, -8.13414)	(-1.01886, 3.32463)	(-1.12004, 2.78515)
tr_R6LDI7_R6LDI7_9BACE	-12.469892115000018	-2.7218523266950028	2.4415679781557493	2.0913304729547595	3.81621035582865	2.172772444044852	(-16.3309, -8.90522)	(-10.3642, 3.72481)	(-1.21888, 6.56247)
tr_A0A5M8C2R6_A0A5M8C2R6_CLOSY	-8.586224684999987	0.25530629427550017	2.172463772499999	0.5494041138091347	0.7563912007921082	0.5638442094071789	(-9.57603, -7.52504)	(-1.25098, 1.59777)	(1.10769, 3.23222)
tr_A0A1V3Y409_A0A1V3Y409_LACGS	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_A0A380LLX8_A0A380LLX8_9FIRM	-12.511507439999987	-2.6755233182949967	4.031769939798504	2.1764034597687174	3.7746125782141124	2.1889185518912053	(-16.4303, -8.90707)	(-9.27154, 4.25127)	(0.435771, 8.09895)
tr_A0A1I6Q0I3_A0A1I6Q0I3_9BACI	-12.409705720000014	-2.7958766851250045	3.1928939379804904	2.0546280753578925	3.749693149416879	2.0887839338577696	(-16.2342, -8.90217)	(-9.72202, 4.02657)	(-0.578119, 6.93407)
tr_R5WKT4_R5WKT4_9FIRM	-7.3864420149999965	-0.04398391013300001	-0.4989212765855007	0.33451700318756594	0.47763950626270146	0.4029589403271464	(-8.04224, -6.77816)	(-0.942717, 0.85253)	(-1.22897, 0.276216)
tr_A0A174ES06_A0A174ES06_BACUN	-11.674342704999997	1.430549191463002	2.752121422350005	1.7709720146496475	2.044676791309394	1.825547091063762	(-14.9589, -8.77745)	(-1.83281, 5.83419)	(0.0382801, 6.44916)
tr_A0A6M0H5D3_A0A6M0H5D3_9CLOT	-12.492876703499997	-2.6063340686150003	2.0639978883450047	2.4208438055318937	3.731931706863973	2.4632191529984135	(-17.4068, -8.88271)	(-10.0367, 3.77654)	(-1.92366, 7.20085)
tr_A0A4V1LF47_A0A4V1LF47_9LACO	-12.561978334999987	-2.529702305105006	3.3513568793549973	2.1722844790585505	3.622519129618512	2.1988300414049564	(-16.7357, -9.11153)	(-9.45506, 3.98553)	(-0.100482, 7.75294)
tr_A0A414WGK5_A0A414WGK5_BACUN	-9.936648630000006	-0.14866413836999995	1.0389923933999998	0.9734612474265854	1.4551854265126474	1.0501163812139758	(-11.8484, -8.30828)	(-2.69266, 2.73782)	(-0.917162, 3.00014)
tr_A0A0F5JLM1_A0A0F5JLM1_9BACT	-8.668254460000007	-4.778493771449991	1.9220623268999977	0.6058902861601335	3.0078852595714207	0.6417762744572274	(-9.86186, -7.61691)	(-10.3663, 0.175637)	(0.654187, 3.03625)
tr_A0A256MKD6_A0A256MKD6_LACJH	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_B1C4T2_B1C4T2_9FIRM	-7.430471139999997	-0.058565619364499985	0.8817806225599994	0.8568128613360682	1.1768516072571444	1.0315070641588309	(-8.85479, -5.82549)	(-2.49646, 2.02913)	(-1.25573, 2.83953)
tr_Q9CGG1_Q9CGG1_LACLA	-8.344933544999993	-0.5508481296360004	-2.680841486799999	0.8633671059954067	1.4369631217476522	1.5439742728495678	(-9.87215, -6.55877)	(-3.18472, 2.29999)	(-5.60807, 0.200167)
tr_A0A4Y9ISL0_A0A4Y9ISL0_9BACT	-12.468703339999966	-2.521004698774997	3.7905626008000035	2.066584925105245	3.6246643808921877	2.0815039241434246	(-16.5969, -9.20489)	(-9.35228, 4.17407)	(0.215711, 7.65648)
tr_A0A8G2F4A4_A0A8G2F4A4_9BACT	-12.433996280000022	-2.819285759075002	3.2108457761200024	2.0684834866476107	3.690171931561612	2.1027467049888102	(-16.4056, -9.16996)	(-9.79281, 3.72355)	(-0.381275, 7.05588)
tr_A0A7X2V2U0_A0A7X2V2U0_LACJH	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_F4BG20_F4BG20_9GAMM	-12.525882220000028	-2.470502615701	2.1333887540535006	2.4136724453439147	3.6803487365409016	2.4739793077058234	(-17.3787, -8.70301)	(-8.94902, 4.67855)	(-2.10144, 7.15054)
tr_A5ZWR0_A5ZWR0_9FIRM	-9.058343425000025	-0.07169589190450007	1.2679297339919962	0.7203415077195114	1.04433934619073	0.7524670085409936	(-10.4211, -7.7962)	(-2.05236, 1.8558)	(-0.0879047, 2.67859)
tr_W6PB51_W6PB51_9BACE	-12.720366375000008	-2.6072800469559976	2.3188418304549985	2.331003081451031	3.9109999949925074	2.3351567655595473	(-17.206, -8.78444)	(-9.65845, 4.85764)	(-1.31538, 7.35609)
tr_A0A285PUL7_A0A285PUL7_9FIRM	-9.043640189999994	0.9566791151100011	1.808748495999998	0.71630857924191	0.848102941970196	0.7280136815250934	(-10.3395, -7.76833)	(-0.60844, 2.52683)	(0.505906, 3.16472)
tr_A0A561WUB8_A0A561WUB8_9ACTN	-9.984189948115013	-3.5862076432799967	-1.0980215241784987	1.8054035959280135	3.5998924978779456	2.054396842255344	(-13.317, -6.79042)	(-10.9432, 2.32697)	(-4.83396, 2.96491)
tr_A0A413CU78_A0A413CU78_9FIRM	-12.298701019999992	-2.8239512574660015	3.1688650215099914	2.1306247813066626	3.7094796952089495	2.192955794907095	(-16.6258, -8.68374)	(-9.56899, 4.1279)	(-0.623066, 7.48091)
tr_A0A0B8QU93_A0A0B8QU93_LACLL	-8.927056352999992	-0.5445718542765007	-1.9371620396600011	1.4295462742150813	2.0764911306550435	1.9104370381453355	(-11.466, -6.24673)	(-4.60614, 3.37496)	(-5.9372, 1.30267)
tr_A0A163WFN3_A0A163WFN3_9FLAO	-10.06493939500001	-3.9844061387034975	0.13149392873000013	1.1088661925387504	3.156445225043954	1.2921520826933188	(-12.1823, -8.22326)	(-9.8, 1.35517)	(-2.454, 2.40651)
tr_A0A852WV95_A0A852WV95_9MICO	-9.868424275000004	1.1940116796050009	0.667945444484001	1.0583871915178649	1.2233496920819797	1.1438023261580306	(-11.8384, -8.08363)	(-0.900296, 3.57636)	(-1.22561, 2.85444)
tr_A0A7X3D632_A0A7X3D632_ENTGA	-11.796858315000016	1.7514004701050037	1.3753904325049988	1.999606040908987	2.309392286572156	2.0204064584499255	(-15.3787, -8.17006)	(-2.25636, 6.10325)	(-2.37808, 5.05057)
tr_A0A7X2MYK2_A0A7X2MYK2_9CLOT	-9.742012488500006	-3.431755962877493	0.6134928630900006	1.6594019392500463	3.659834474523043	2.00529698075892	(-12.8603, -6.39245)	(-10.8479, 2.74293)	(-2.98955, 4.47817)
tr_R5TLQ6_R5TLQ6_9FIRM	-8.083397340000003	0.19935189510999987	0.7873363004590005	0.5050562852055446	0.6590190099031187	0.5491405759249934	(-9.0276, -7.19192)	(-1.16566, 1.30369)	(-0.254618, 1.77478)
tr_A0A7D9N6K3_A0A7D9N6K3_LACJH	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_A0A285S8J3_A0A285S8J3_9FIRM	-8.681314005000006	-1.349442772380998	0.20989206426150034	0.5872761783753108	1.3222902321442709	0.661119509644896	(-9.77239, -7.65916)	(-4.13145, 0.782786)	(-0.935999, 1.46359)
tr_A0A2K4ZM83_A0A2K4ZM83_9FIRM	-7.260785645000008	0.03799662770099997	0.5048190944799996	0.3326711642486975	0.46651531371705174	0.36299405279971053	(-7.87242, -6.62191)	(-0.85187, 0.909231)	(-0.147344, 1.22933)
tr_F4ADE7_F4ADE7_LACJH	-10.441127942149988	-2.106544322950001	2.5920034850214977	3.3657173622088	4.232581048818985	3.1778967457975527	(-16.3895, -4.0228)	(-9.84191, 6.22241)	(-3.38429, 8.73915)
tr_B5ACH5_B5ACH5_LACPN	-12.592437819999969	-2.725183249974996	2.907875329388007	2.2170524239111837	3.6579862050278997	2.259244047048055	(-16.7821, -8.87866)	(-9.33975, 4.49619)	(-0.819234, 7.32808)
tr_E7GNR6_E7GNR6_CLOSY	-8.660085599999999	0.3348576114279991	2.2858204075000015	0.5915802000826599	0.7808291911847977	0.602893179738262	(-9.78036, -7.56674)	(-1.20047, 1.72098)	(1.19194, 3.45229)
tr_A0A2N0UWT2_A0A2N0UWT2_9FIRM	-8.325265364999995	0.25113898991600014	0.9401257319535006	0.5162632685486804	0.6961311400598664	0.5577894781830601	(-9.29635, -7.37741)	(-1.07324, 1.59699)	(-0.142523, 1.95492)
tr_A0A412PCE6_A0A412PCE6_9BACE	-10.002280869999984	-4.0228029079999965	2.2340968269	1.0928102582559989	3.1959459342782472	1.1105098851209916	(-12.0545, -8.16947)	(-10.2278, 1.15431)	(0.426312, 4.39573)
tr_F3ZRP3_F3ZRP3_9BACE	-12.489520650000008	-2.8327440032450024	4.3013797814499934	2.2089496019408803	3.5973564622235132	2.219425707143358	(-16.7161, -8.9431)	(-10.5465, 2.69177)	(0.633739, 8.52322)
tr_A0A921LP83_A0A921LP83_9FIRM	-12.416470174999981	-2.8558957276949943	3.744065430749995	2.0088962007784317	3.711084419977116	2.0378176574354643	(-16.12, -8.83409)	(-10.2236, 3.59784)	(0.200088, 7.65796)
tr_A0A1X0M2N7_A0A1X0M2N7_9NOCA	-12.515732625000012	-2.8039710159549993	3.080415896140005	2.1273553557489295	3.7462335362989805	2.166102884754711	(-16.6827, -9.0281)	(-10.4035, 3.1875)	(-0.829537, 6.97309)
tr_R5YDB2_R5YDB2_9FIRM	-7.594983245000008	0.26825314874149997	0.16516458700850023	0.3623764796953853	0.4849524305750419	0.40504703895472693	(-8.30271, -6.96511)	(-0.612979, 1.19463)	(-0.55299, 0.956667)
tr_A0A1L3KBE2_A0A1L3KBE2_9LACO	-12.500723479999987	-2.805022162550002	2.832249805499998	2.122311300869407	3.7288291064335715	2.180626839068758	(-16.5637, -9.19309)	(-9.49058, 4.06486)	(-0.63823, 7.05159)
tr_A0A2T3FKY8_A0A2T3FKY8_9CLOT	-8.080684285000004	-0.010596653255500042	0.5814480587129995	0.4623453414806822	0.6672155623535241	0.49774932805562605	(-8.96868, -7.26231)	(-1.28321, 1.2415)	(-0.303624, 1.54823)
tr_A0A233W8A3_A0A233W8A3_FINMA	-8.069518279999995	0.33244726529950064	1.2418487320600011	0.4628443586214934	0.6182754406664996	0.48690498298869794	(-8.93624, -7.21349)	(-0.89125, 1.44336)	(0.370561, 2.20457)
tr_D4LR64_D4LR64_9FIRM	-8.123461465	0.26030541288350045	0.5604034879540013	0.48131002185203214	0.6546507065354158	0.5233621765596079	(-9.08267, -7.28068)	(-1.00392, 1.44287)	(-0.395123, 1.58702)
tr_A0A4S2DGF8_A0A4S2DGF8_9CLOT	-12.568116539999997	-2.805910959459995	2.9300523372149962	2.1255199501505095	3.8153334186269214	2.180320218412414	(-16.5869, -8.85831)	(-10.1117, 4.19937)	(-0.95155, 7.06589)
tr_A0A265UXW3_A0A265UXW3_9FLAO	-12.334834704999999	-2.656831671675002	3.546806692949996	1.973217453939939	3.4852159666087035	1.9955836790902477	(-16.1547, -8.96671)	(-9.32119, 3.29549)	(0.230891, 7.56231)
tr_R6C9U5_R6C9U5_9FIRM	-8.630993000000018	0.9106094527644999	0.24214045062400052	0.6078343803051123	0.7311183073192652	0.6651383673895598	(-9.78906, -7.58048)	(-0.487974, 2.20331)	(-0.955926, 1.51965)
tr_C7XY07_C7XY07_9LACO	-12.770160994999992	-2.7732810316673957	2.3699706857200007	2.488087834413741	4.021436503024669	2.5582090571024985	(-17.781, -8.89862)	(-10.3495, 4.3932)	(-2.12943, 7.13065)
tr_A0A7X2P741_A0A7X2P741_9FIRM	-12.73612091499997	-2.3677576382240026	2.7340347172350006	2.3545939493122834	3.652572935839712	2.41551796055013	(-17.4524, -9.00948)	(-9.32776, 4.0946)	(-1.28548, 7.44516)
tr_A0A412FFM9_A0A412FFM9_9FIRM	-8.04332674	0.48062281533000056	0.726865942868001	0.46722892499316926	0.6247184945646268	0.510616594902395	(-8.93873, -7.18484)	(-0.705779, 1.68219)	(-0.179245, 1.75384)
tr_A0A3R5TD68_A0A3R5TD68_LISMN	-11.202615335000008	1.2897225369399983	3.024801422749999	1.9239446318074198	2.2189138420772614	1.9752077181798382	(-14.9545, -7.91083)	(-2.76634, 5.4074)	(-0.233722, 7.09267)
tr_R6VWD6_R6VWD6_9FIRM	-7.58641166500001	0.030587404588499973	0.5150564438100005	0.39695492020389117	0.5330914677410417	0.4246933906372237	(-8.31818, -6.84124)	(-0.937588, 1.04879)	(-0.219082, 1.32551)
tr_G2SQF3_G2SQF3_LIGR2	-12.531874010000022	-2.3482220032599996	3.126312041425	2.050264904464448	3.443409571217461	2.090135891048263	(-16.3215, -9.00268)	(-9.25645, 3.54558)	(-0.441032, 6.95338)
tr_A0A4R0X2K7_A0A4R0X2K7_9BURK	-12.428479220000023	-2.6048005631565485	3.368135048645007	2.094059093133261	3.6086184695372605	2.127368586851227	(-16.2817, -8.84642)	(-9.98149, 3.58431)	(-0.379721, 7.27092)
tr_F0SF25_F0SF25_PSESL	-12.597453569999994	-2.517686567589996	3.3709257748000008	2.1160155072660163	3.6128192297659854	2.161419638999591	(-16.654, -9.08052)	(-9.19199, 4.2299)	(-0.22193, 7.55092)
tr_A0A8B2Z4H6_A0A8B2Z4H6_9LACO	-12.62268892499999	-2.675970047445004	2.9342749464050013	2.111176647463092	3.6886273804625573	2.169027561268428	(-16.7529, -9.20307)	(-10.1698, 3.54732)	(-0.544413, 7.38897)
tr_A0A2A2WNX7_A0A2A2WNX7_9ACTN	-10.053322030150014	-2.025363295214896	2.596573754634996	3.6337893849314646	4.258102432370012	3.360906343131127	(-15.9928, -1.99575)	(-9.91782, 5.88821)	(-4.01021, 8.83488)
tr_A0A5F0V9B1_A0A5F0V9B1_ENTGA	-11.765919079999993	1.5663678053888002	2.357399786915	1.846444176213852	2.168566756499234	1.8925342817772481	(-15.2019, -8.55137)	(-2.72048, 5.59319)	(-0.922557, 5.92313)
tr_A0A7X2S1K7_A0A7X2S1K7_LACJH	-12.008385882000002	-2.4651924132094027	2.346630419760002	2.5671878655493385	4.025297811854916	2.5175236395193927	(-16.9531, -7.08095)	(-9.90295, 5.0269)	(-2.18592, 7.25931)
tr_A0A7U7YJQ9_A0A7U7YJQ9_LISMN	-12.173555065000015	-2.6797858118949964	3.763926712785002	2.166725684437325	3.6926194385087054	2.2202920293523083	(-16.4327, -8.43007)	(-10.0649, 3.5021)	(-0.224973, 7.94317)
tr_A0A1Y4LFC9_A0A1Y4LFC9_9CLOT	-9.880902190000015	-0.2007927120475	0.46955193315489885	1.0249649610243299	1.5598783320699647	1.128558066156633	(-11.8618, -8.20006)	(-3.1418, 2.83456)	(-1.5578, 2.58655)
tr_A0A0U1HQI3_A0A0U1HQI3_YERRO	-12.417535835000013	-2.713019831609998	2.011256417854998	2.3178083782472623	3.842987548825601	2.3226790227537215	(-16.9737, -8.68466)	(-10.6575, 3.63836)	(-1.8901, 6.57514)
tr_A0A413UCK0_A0A413UCK0_9FIRM	-11.845633832999992	-2.462732197234996	2.4160867196619993	2.686088153616826	4.005486162127457	2.505439005779426	(-17.3665, -7.55388)	(-10.8787, 4.25066)	(-1.91969, 7.38616)
tr_C0EW54_C0EW54_9FIRM	-11.638511975000004	1.4075061256247499	2.2264601688135017	1.6931858158407032	2.0853690666319955	1.747023748865513	(-14.9599, -8.93463)	(-2.63966, 5.38267)	(-0.553985, 5.73788)
tr_A0A5B3GNV3_A0A5B3GNV3_9BACT	-12.377529209999997	-2.890891335154996	3.5909085594549914	2.074306882003498	3.7528962819710903	2.080808495360353	(-16.333, -9.03863)	(-9.9688, 3.78603)	(0.322161, 7.67321)
tr_A0A828QEB8_A0A828QEB8_ENTFC	-10.126102480000002	-3.7687091197489977	0.7282054134505012	1.1173969293176653	3.1748252222829696	1.2034766997358228	(-12.1778, -8.21637)	(-9.79242, 1.5422)	(-1.43774, 2.94426)
tr_A0A315XUC1_A0A315XUC1_RUMFL	-9.07747715999999	-0.9697187319549991	2.4586225464999942	0.7483263888906598	1.3656312048632893	0.7610023558830977	(-10.4936, -7.82932)	(-3.48535, 1.59308)	(1.09193, 3.80608)
