CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF06303.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF17414.5	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16460.8	5.18668391625327	0.00117222823069725	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF08141.15	5.18668391625292	0.00237256092786909	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF12655.10	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF11019.11	4.79504316253645	0.00117390179534302	11	2.53730757327881	23.3424657534247	0.709373341384547	18	15	0.45	1
PF17780.4	16.0603207486882	0.00134605481603749	1	0.621493394544927	24	0.999990412150538	18	15	0.45	1
PF20361.1	9.00000206330659	0.00133470685716756	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF12915.10	8.59154408114952	0.00117104683181365	72	1.66689647146026	20	0.956682786359926	18	15	0.45	1
PF14471.9	8.64989497840012	0.0282629216584959	72	0.627320058843959	20	0.999989395388648	18	15	0.45	1
PF09490.13	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF11017.11	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF04267.15	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF03587.17	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF10718.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF18874.3	5.18668391625272	0.00200304787380261	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF18729.4	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF11682.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF10038.12	1.00007368029384	0.00234036769891907	1	1.59263323064878	24	0.966986486507121	18	15	0.45	1
PF09845.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF06884.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF03981.15	1.79523102630534	0.00102133704705394	1	1.56657163897172	24	0.970171850566091	18	15	0.45	1
PF19353.2	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF12866.10	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF18003.4	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF14003.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13797.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF08123.16	5.63091869279757	0.000944880606903449	61	1.63157337895338	20.5301204819277	0.961813799861538	18	15	0.45	1
PF20376.1	8.86845076651854	0.00174406913916289	1	0.430212022252903	24	0.999999857403706	18	15	0.45	1
PF20044.2	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF13212.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF04473.15	9.00000233215987	0.00045111455537456	1	0.544348141200441	24	0.999997785233292	18	15	0.45	1
PF20072.2	5.18668391625311	0.000875133732215057	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF14086.9	4.91871271774457	0.00533983549267551	6	0.530912673363658	23.6666666666667	0.999998331282625	18	15	0.45	1
PF14030.9	3.48326385087916	0.00096602924472403	40	1.41378338464187	21.6243654822335	0.98470557500556	18	15	0.45	1
PF20177.1	5.36992361579971	0.0129668460327642	72	1.45759448686872	20	0.981221265606033	18	15	0.45	1
PF20108.2	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF09301.13	5.18668391625305	0.000390378282507697	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF19863.2	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF19419.2	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF06120.14	9.00000206330502	0.000274704767023302	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF01845.20	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF11651.11	16.8133160837472	0.000404554132144145	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF11557.11	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF07756.15	5.18668391625281	0.000978090641887417	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF11972.11	5.18668391625281	0.000978090641887417	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF05545.14	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF06662.16	1.00007368029384	0.000494865174211671	1	1.42129552892595	24	0.984144374903221	18	15	0.45	1
PF11180.11	9.00000206330837	0.00103831953527571	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF05637.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13811.9	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF12293.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11272.11	7.94746341808439	0.00632877731744552	72	1.272536851991	20	0.992773953578089	18	15	0.45	1
PF15345.9	5.18668391625332	0.000168626798847401	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF06892.14	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF03202.16	6.79617814719201	0.000458957000418186	30	1.66201501510528	22.1875	0.957417075694098	18	15	0.45	1
PF03414.16	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF15616.9	13.4565823517964	0.0121249329207453	1	1.00031984396833	24	0.998969113081088	18	15	0.45	1
PF20226.1	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF15607.9	8.1540833319233	0.000551900095654922	1	1.2539502500693	24	0.993526030121248	18	15	0.45	1
PF19892.2	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF13664.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF03673.16	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF07455.14	5.18668391625301	0.000963076092560197	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF06952.14	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
