FeatureID	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF13353.9	15	27	12	17	12	14	9	18	21	25	18	8
PF02361.19	0	1	1	0	0	0	0	1	0	1	1	1
PF12705.10	5	9	2	8	1	3	1	1	6	14	6	0
PF00163.22	28	25	14	36	26	27	22	22	37	61	40	9
PF09371.13	3	6	2	3	8	3	0	4	5	9	4	2
PF16921.8	3	6	2	3	8	3	0	4	5	9	4	2
PF12836.10	3	8	5	4	9	3	3	4	7	10	7	4
PF17674.4	4	7	2	3	11	3	0	6	8	12	6	2
PF08706.14	0	0	0	0	0	0	1	0	0	0	0	1
PF19263.2	0	0	0	0	0	0	1	0	0	0	0	1
PF03288.19	0	0	0	0	0	0	1	0	0	0	0	1
PF17900.4	1	0	1	1	0	1	0	0	0	1	0	0
PF01433.23	1	0	1	1	0	1	0	0	0	1	1	0
PF11838.11	1	0	1	1	0	1	0	0	0	1	0	0
PF09250.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08708.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02229.19	1	0	0	0	0	0	0	0	0	0	0	0
PF03180.17	0	0	0	2	1	1	0	2	1	3	3	2
PF09383.13	0	0	0	1	1	0	1	0	1	2	1	0
PF01497.21	3	5	1	4	7	4	1	2	5	6	9	1
PF00300.25	1	7	2	6	4	2	2	6	2	6	3	1
PF03717.18	7	16	8	14	7	7	4	9	20	29	17	3
PF00905.25	16	25	14	29	17	21	10	18	25	46	32	5
PF00496.25	26	52	41	97	42	81	42	27	31	82	68	12
PF16658.8	3	5	2	4	4	4	3	2	5	8	11	0
PF00154.24	3	8	5	12	4	14	1	2	5	6	7	2
PF05675.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03595.20	0	0	0	0	0	0	0	0	0	0	0	0
PF02568.17	2	6	1	4	1	1	0	0	1	4	2	2
PF02525.20	1	0	1	3	7	1	1	0	1	1	2	1
PF00999.24	1	2	2	2	12	4	0	2	2	3	1	0
PF00118.27	63	66	21	75	32	36	32	37	42	82	138	28
PF00072.27	123	203	103	195	77	86	124	171	201	431	235	76
PF00486.31	24	83	23	41	32	23	16	25	31	53	36	12
PF06156.16	0	0	0	0	0	0	0	0	0	0	0	0
PF07155.15	0	3	2	3	1	0	1	3	1	4	3	1
PF06418.17	1	2	2	3	2	7	0	1	2	2	2	1
PF00117.31	5	16	13	11	17	23	2	8	7	7	8	4
PF05014.18	0	0	0	0	0	0	0	0	0	0	0	0
PF01712.22	0	0	0	0	0	0	0	0	0	0	0	0
PF02645.19	18	12	6	24	8	16	21	11	31	46	20	5
PF00216.24	9	11	8	10	6	14	8	5	14	17	17	1
PF04545.19	18	28	19	33	19	34	17	18	34	53	26	8
PF01832.23	8	4	0	5	10	4	3	2	1	8	4	2
PF00912.25	7	9	6	12	10	14	6	9	3	17	14	1
PF05697.16	11	19	10	19	23	39	20	7	14	41	15	8
PF00254.31	11	25	12	24	23	35	19	13	22	31	15	8
PF05698.17	11	23	11	19	13	27	18	10	22	28	15	8
PF03979.17	6	10	6	7	8	7	4	7	12	18	4	2
PF00140.23	6	12	6	18	10	15	4	7	11	20	4	2
PF04542.17	23	43	20	44	33	44	25	39	38	74	41	12
PF04539.19	15	24	15	24	14	24	7	14	17	31	12	4
PF01327.24	0	4	0	2	1	1	1	0	0	0	1	0
PF04851.18	34	97	31	37	36	48	10	39	16	36	26	15
PF12344.11	1	4	5	5	6	5	1	6	5	5	3	3
PF02151.22	3	4	4	10	1	5	2	9	7	8	3	4
PF07977.16	1	1	1	2	3	1	0	0	2	3	1	1
PF02734.20	6	23	9	21	7	23	8	12	13	23	16	4
PF01987.20	0	0	2	2	1	0	1	1	1	6	2	1
PF00265.21	0	0	0	2	0	1	1	1	0	0	0	0
PF03462.21	10	11	15	19	12	12	9	5	16	27	15	2
PF00472.23	10	11	15	19	12	12	8	5	16	27	15	2
PF11967.11	0	0	1	3	0	2	0	0	1	1	0	0
PF02565.18	0	0	1	3	0	2	0	0	1	1	0	0
PF00464.22	1	10	5	8	7	10	6	3	4	11	5	1
PF08032.15	3	3	1	3	2	6	0	0	1	3	3	0
PF00557.27	23	23	6	16	49	32	9	11	17	35	11	7
PF02603.19	3	5	2	7	2	3	2	6	1	9	2	2
PF07475.15	3	5	2	7	2	3	2	6	1	9	2	2
PF00393.22	1	1	0	0	1	1	0	0	0	0	0	0
PF02705.19	0	1	0	1	1	2	0	0	0	0	0	0
PF02588.18	1	5	0	4	1	1	1	4	2	13	3	1
PF00364.25	11	24	9	28	13	31	11	14	6	32	17	5
PF02817.20	2	4	1	1	0	8	2	1	1	0	0	0
PF00198.26	2	4	1	1	0	8	2	1	1	0	0	0
PF12706.10	8	6	5	6	4	8	4	3	3	8	9	1
PF17768.4	1	4	3	2	11	0	2	0	1	1	4	1
PF10141.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03449.18	1	5	2	4	4	13	0	4	6	6	5	4
PF01272.22	1	5	2	4	4	13	0	4	6	6	5	4
PF13518.9	3	2	0	5	2	4	1	0	1	1	2	1
PF00676.23	1	10	1	0	3	5	2	1	1	3	2	1
PF02901.18	177	182	164	303	199	256	101	266	104	457	433	98
PF01228.24	176	176	156	303	190	240	111	261	109	487	464	104
PF06071.16	5	7	2	4	8	5	1	3	6	11	9	0
PF00694.22	10	2	3	6	7	7	1	6	6	13	6	0
PF00579.28	9	6	9	7	7	7	3	5	6	24	15	2
PF00343.23	14	16	19	41	33	29	24	18	19	70	44	15
PF00854.24	0	0	0	10	8	18	2	0	0	4	0	0
PF01654.20	0	0	0	0	3	3	1	0	0	1	0	0
PF00149.31	12	2	5	17	8	18	4	3	10	14	15	2
PF14437.9	0	0	0	0	0	0	0	0	1	5	1	1
PF02746.19	0	0	0	2	0	0	0	0	0	0	1	0
PF13378.9	0	0	0	2	0	0	0	0	0	0	1	0
PF00378.23	16	39	25	31	16	26	13	21	11	51	43	9
PF13302.10	4	4	2	6	7	6	2	5	2	9	8	5
PF00710.23	0	0	2	2	0	3	1	2	1	5	0	0
PF17763.4	0	0	2	2	0	3	1	2	1	5	0	0
PF00772.24	3	4	4	3	5	3	2	2	7	19	14	1
PF03796.18	3	4	4	3	5	3	2	2	7	18	14	1
PF16555.8	2	0	0	0	0	0	0	0	0	0	0	0
PF04760.18	23	16	21	43	28	29	17	15	39	45	27	3
PF11987.11	13	9	12	30	21	25	11	8	21	24	15	2
PF08545.13	2	2	1	6	5	7	1	0	1	8	1	0
PF08541.13	0	2	1	5	5	7	1	0	1	6	0	0
PF00289.25	2	5	1	0	2	0	0	1	1	3	1	0
PF02786.20	8	23	5	36	20	38	8	13	27	33	17	6
PF02785.22	2	5	1	0	2	0	0	1	1	3	1	0
PF03255.17	3	1	3	2	0	1	2	1	1	6	2	1
PF00581.23	1	0	1	0	1	1	0	0	0	0	2	1
PF02583.20	0	0	0	1	0	0	0	0	0	1	1	0
PF09334.14	31	28	24	28	31	62	11	20	29	39	36	15
PF19303.2	4	8	7	9	9	22	3	4	9	7	7	1
PF13561.9	14	18	14	11	15	11	2	9	2	13	9	5
PF01960.21	2	1	2	1	3	0	0	4	1	0	3	1
PF00202.24	7	4	4	5	4	5	2	6	5	5	8	2
PF14622.9	0	1	1	1	1	1	1	0	2	1	4	0
PF00035.29	0	1	1	1	1	1	1	0	2	1	4	0
PF00884.26	5	7	5	11	7	20	6	2	0	26	3	2
PF00324.24	1	1	0	0	0	0	0	1	1	3	1	0
PF13793.9	2	5	6	12	11	13	8	4	7	20	5	2
PF14572.9	2	4	5	8	10	11	5	4	4	11	4	1
PF13603.9	13	11	7	13	24	25	4	9	15	27	14	8
PF00232.21	5	16	8	59	45	81	2	1	4	8	9	1
PF03315.18	0	2	2	2	1	2	0	0	1	2	0	0
PF01842.28	4	4	4	4	8	13	0	1	3	4	1	4
PF00403.29	3	8	4	29	8	10	2	5	4	7	3	6
PF03054.19	0	1	1	2	4	3	0	1	2	3	1	1
PF20259.1	0	1	1	1	4	3	0	0	2	3	1	1
PF20258.1	0	1	1	1	4	3	0	0	2	3	1	1
PF01541.27	3	1	0	6	3	5	1	3	2	6	0	1
PF08459.14	2	0	0	6	3	5	1	3	2	6	0	1
PF00763.26	4	2	1	1	4	2	2	2	2	2	2	0
PF02882.22	4	2	1	1	4	2	2	2	2	2	2	0
PF13742.9	1	7	2	8	2	6	1	3	2	7	5	2
PF02601.18	1	7	2	8	2	7	1	3	2	10	6	2
PF01728.22	0	1	1	0	1	1	0	0	0	1	2	0
PF03793.22	16	27	10	14	14	33	5	24	23	48	19	3
PF01245.23	12	6	6	11	13	7	12	8	12	23	4	3
PF01883.22	1	0	0	4	2	3	1	2	0	1	1	0
PF07730.16	1	0	0	2	0	1	0	1	0	10	1	0
PF00390.22	0	5	4	5	4	11	0	3	0	5	4	3
PF03949.18	0	7	5	4	3	10	0	5	0	5	4	3
PF03390.18	0	0	0	0	0	0	0	0	0	0	0	0
PF00204.28	9	17	5	15	22	19	6	9	7	23	13	4
PF00986.24	9	17	5	15	10	9	6	8	7	22	12	4
PF04464.17	2	3	2	9	3	10	3	0	0	3	0	1
PF12674.10	0	0	0	1	0	2	0	0	0	0	0	0
PF01048.23	5	13	7	11	8	5	3	4	8	17	15	3
PF00877.22	20	30	10	48	26	38	20	25	45	67	15	6
PF08206.14	4	3	0	4	0	2	3	1	3	8	3	0
PF17876.4	4	3	2	6	2	3	4	1	3	9	4	0
PF00773.22	4	3	2	6	2	3	4	1	3	9	4	0
PF00510.21	0	0	0	0	0	0	0	0	0	0	0	0
PF01266.27	4	3	9	9	3	5	3	6	5	10	9	2
PF16901.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03600.19	0	2	0	0	0	0	0	0	0	1	1	0
PF03211.16	0	0	0	0	0	0	0	0	0	0	0	0
PF07715.18	10	42	26	108	159	340	24	41	15	139	22	7
PF00593.27	9	39	20	97	137	284	20	33	11	125	18	4
PF01142.21	0	0	0	0	0	0	0	0	0	0	0	0
PF02787.22	3	9	2	18	9	19	4	6	13	15	8	3
PF02142.25	5	14	6	29	17	38	9	11	13	24	10	5
PF10091.12	0	0	0	1	0	0	0	0	0	0	1	0
PF06165.14	0	1	0	3	1	0	2	2	1	3	5	1
PF17167.7	0	1	0	2	1	0	2	2	1	3	4	1
PF01546.31	11	25	18	23	18	39	2	19	14	19	17	8
PF07687.17	8	17	14	19	17	33	2	15	9	14	11	6
PF04956.16	0	0	0	0	0	0	0	0	0	0	0	0
PF03840.17	0	1	1	2	1	4	1	1	4	4	0	1
PF00873.22	4	13	4	17	23	18	3	6	13	12	6	1
PF05134.16	0	0	0	0	0	0	0	0	0	0	0	0
PF00293.31	3	8	2	4	7	3	9	5	2	8	10	4
PF13857.9	4	5	0	3	2	6	0	0	0	2	2	0
PF12796.10	6	6	2	5	2	6	0	0	0	4	6	1
PF16957.8	0	0	0	1	0	0	0	0	0	0	0	0
PF00775.24	0	0	0	0	0	0	0	0	0	0	0	0
PF00361.23	1	3	3	10	19	18	2	5	3	12	4	0
PF07859.16	1	1	0	2	1	0	0	0	1	3	1	0
PF00730.28	1	5	4	2	1	1	3	1	4	3	3	1
PF00633.26	1	5	3	1	1	1	3	1	4	2	3	1
PF00437.23	1	2	0	4	0	1	2	2	0	2	1	0
PF14890.9	0	0	0	0	0	1	0	0	0	0	0	0
PF14528.9	1	0	0	0	0	0	0	0	0	0	0	0
PF00903.28	0	0	2	0	1	0	0	0	0	4	1	0
PF05954.14	1	0	1	4	0	1	0	0	0	0	0	0
PF04717.15	0	0	0	0	0	0	0	0	0	0	1	0
PF10106.12	0	0	0	0	0	0	0	0	0	0	0	0
PF20071.2	8725	3888	4693	3750	7049	2873	7070	5577	11423	5950	9085	3220
PF05232.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00115.23	0	0	0	0	4	0	0	0	0	0	0	0
PF13411.9	9	17	8	14	8	6	5	7	6	20	7	5
PF07739.16	0	0	0	0	0	1	1	0	0	2	2	0
PF01791.12	0	9	3	5	6	11	2	3	2	7	6	0
PF01156.22	0	3	0	1	0	0	1	2	0	1	1	1
PF00239.24	118	190	159	250	219	193	70	222	70	195	259	79
PF07508.16	126	196	170	259	238	201	70	230	76	203	262	85
PF13408.9	122	190	166	247	234	197	72	229	79	202	258	82
PF14287.9	88	154	129	217	206	182	51	191	55	152	209	64
PF20188.1	0	0	0	0	0	1	0	0	0	0	0	0
PF02195.21	4	5	2	4	2	3	2	3	1	5	2	2
PF03432.17	4	4	1	3	3	6	3	3	1	3	1	0
PF13443.9	2	3	5	8	2	2	3	1	3	7	6	3
PF13154.9	0	5	0	0	1	2	0	1	0	0	0	0
PF13155.9	1	15	4	6	7	15	0	8	2	9	6	2
PF19044.3	0	2	0	2	0	1	0	0	0	0	1	0
PF02534.17	2	0	2	0	2	0	0	3	1	0	3	1
PF06970.14	0	0	0	0	0	0	0	0	0	0	2	0
PF19481.2	0	0	1	0	0	0	0	0	1	0	0	0
PF00389.33	7	24	10	16	6	16	10	10	6	34	16	1
PF02826.22	7	28	10	16	6	18	10	10	6	35	16	1
PF13610.9	0	0	1	0	0	2	2	4	3	0	3	4
PF02913.22	2	3	4	1	2	0	3	2	0	2	1	1
PF00561.23	4	3	0	3	4	2	5	2	0	7	1	1
PF00535.29	23	30	22	28	24	21	22	12	32	53	56	9
PF13018.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05860.16	0	0	0	0	0	0	0	0	0	0	0	0
PF05594.17	0	0	0	0	0	0	0	0	0	0	0	0
PF13332.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03543.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01281.22	3	2	0	8	4	3	0	3	2	10	6	1
PF03948.17	3	2	0	8	4	3	0	3	2	10	6	1
PF00668.23	10	2	0	3	2	5	1	9	1	8	1	0
PF00501.31	18	18	5	17	21	19	12	21	9	40	14	10
PF13193.9	5	6	2	5	9	11	6	13	2	15	6	5
PF00550.28	11	5	4	10	11	13	5	12	4	16	4	1
PF00975.23	0	0	0	0	0	0	0	0	0	0	0	0
PF01807.23	1	11	4	6	6	14	0	7	2	9	6	2
PF08275.14	1	11	4	6	6	13	0	6	2	9	6	2
PF10410.12	1	11	4	6	6	13	0	6	2	9	6	2
PF02661.21	3	4	6	4	5	3	1	5	1	5	5	2
PF00756.23	3	0	4	1	2	4	0	0	3	2	3	0
PF16296.8	1	0	0	0	0	0	0	0	0	0	0	0
PF13579.9	0	0	0	0	1	1	0	0	1	0	0	0
PF13692.9	0	3	0	2	3	1	1	1	1	6	1	1
PF01979.23	12	34	17	32	19	30	15	16	26	36	15	7
PF19516.2	0	0	0	0	0	0	0	0	0	0	0	0
PF02502.21	0	2	0	2	2	3	1	4	2	3	5	0
PF13247.9	0	1	0	1	0	0	0	0	0	0	0	0
PF14711.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00899.24	0	1	0	3	1	1	2	0	3	3	1	0
PF09508.13	5	6	6	23	2	1	11	8	22	27	34	7
PF17385.5	5	6	6	23	2	1	11	8	22	27	34	7
PF17386.5	5	6	6	23	2	1	11	8	22	27	34	7
PF11296.11	1	0	0	0	0	0	0	0	0	0	0	0
PF12262.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03403.16	0	0	0	0	0	0	0	0	0	0	0	0
PF04748.16	0	0	0	0	0	0	0	0	0	0	0	0
PF03059.19	0	0	0	0	0	0	0	0	0	0	0	0
PF00672.28	69	126	64	91	17	21	49	78	73	202	138	37
PF13426.10	1	2	0	0	1	1	0	0	2	0	4	1
PF00989.28	2	4	0	3	0	3	1	6	1	1	2	1
PF05763.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09406.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14690.9	1	1	3	2	0	0	0	2	0	6	7	1
PF01610.20	4	9	12	8	2	2	10	9	6	16	11	3
PF02357.22	14	20	9	26	39	34	4	14	19	38	19	8
PF00467.32	14	10	8	18	48	33	4	16	19	25	21	8
PF05222.18	3	2	5	4	1	4	3	8	3	13	2	1
PF01262.24	3	2	5	4	1	4	3	8	3	13	2	1
PF01312.22	7	3	3	1	2	1	5	7	5	7	2	2
PF08207.15	8	13	10	15	7	14	8	16	22	23	19	7
PF01132.23	8	13	10	15	7	14	8	16	22	23	19	7
PF09285.14	8	14	10	15	7	14	8	16	22	25	19	7
PF02915.20	53	56	42	96	70	82	86	153	94	173	104	32
PF03952.19	8	33	33	69	76	135	7	12	4	23	9	5
PF00113.25	8	33	33	69	76	135	7	12	4	23	9	6
PF01391.21	0	5	4	5	2	0	0	0	0	0	2	0
PF12846.10	3	0	1	1	0	0	0	0	0	0	0	1
PF02447.19	2	0	1	1	0	0	0	0	0	1	0	1
PF11741.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01520.21	10	12	4	8	6	6	4	7	8	11	13	5
PF01346.21	0	3	0	4	6	6	0	3	1	1	0	0
PF04392.15	1	1	3	2	1	3	1	0	1	0	0	0
PF01743.23	3	4	1	3	3	0	2	1	2	5	4	2
PF02367.20	4	3	1	2	0	0	0	0	0	2	0	0
PF06207.14	1	2	1	1	2	4	3	4	1	7	2	1
PF02812.21	48	127	76	108	38	71	14	43	22	88	83	19
PF00208.24	48	127	76	108	38	70	14	43	22	88	83	19
PF02597.23	0	0	0	0	0	0	0	0	0	0	0	0
PF02391.20	0	0	1	0	0	0	0	0	0	0	0	0
PF03485.19	2	3	6	15	7	6	0	4	1	11	5	1
PF00750.22	2	3	6	15	7	6	0	4	1	11	5	1
PF05746.18	2	3	6	15	7	6	0	4	1	11	5	1
PF06689.16	5	8	5	8	8	6	4	9	12	15	12	4
PF18008.4	0	0	0	0	0	0	0	0	0	0	0	0
PF04394.17	0	0	0	0	0	0	0	0	0	0	0	0
PF00861.25	27	26	13	33	35	30	13	9	19	49	19	16
PF01384.23	0	0	1	1	0	0	0	0	0	3	0	0
PF06834.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00625.24	6	3	2	4	2	3	0	2	2	2	0	0
PF01293.23	129	140	102	173	141	161	92	148	113	424	305	90
PF03734.17	6	6	2	6	7	3	2	4	3	7	6	5
PF02670.19	5	1	1	0	0	2	1	3	1	4	2	0
PF08436.15	5	1	1	0	0	2	1	3	1	4	2	0
PF13288.9	5	1	1	0	0	2	1	3	1	4	2	0
PF08503.13	1	1	1	0	1	0	0	0	0	0	0	0
PF14602.9	1	1	1	1	1	0	1	0	2	8	2	0
PF14493.9	1	1	0	0	2	0	0	0	0	2	0	0
PF12323.11	0	0	1	0	0	0	0	0	0	1	0	0
PF01385.22	0	1	1	0	1	0	0	0	0	2	0	0
PF07282.14	1	2	1	1	2	4	0	1	2	2	0	0
PF13565.9	0	1	0	2	0	0	3	2	5	15	4	1
PF13439.9	5	11	3	8	10	12	9	7	5	19	9	2
PF00534.23	17	36	29	65	43	71	25	20	20	74	38	9
PF13156.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02384.19	8	5	9	11	9	8	5	9	5	24	7	7
PF18135.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13403.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19514.2	1	0	0	0	1	0	0	0	0	0	1	0
PF01784.21	0	2	0	4	1	1	1	2	2	4	2	0
PF16575.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01012.24	67	102	80	158	97	148	50	112	61	257	176	48
PF00766.22	33	73	53	121	65	111	30	80	40	153	100	28
PF00459.28	0	1	0	0	1	0	0	1	0	0	0	0
PF03167.22	2	1	1	1	1	0	0	4	0	0	3	0
PF00251.23	5	11	8	26	16	21	0	1	0	6	4	1
PF00834.22	2	2	0	2	2	0	2	2	1	4	0	0
PF06390.15	0	0	0	0	0	0	0	0	0	0	0	0
PF18269.4	11	13	4	6	4	6	5	11	13	18	12	5
PF04860.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04650.20	2	2	3	4	8	14	1	2	0	2	0	0
PF17965.4	12	7	14	15	50	76	0	8	11	0	0	0
PF17966.4	14	16	22	18	69	105	0	10	11	4	0	0
PF00746.24	5	16	7	10	13	17	18	29	21	53	8	1
PF07554.16	79	101	163	195	185	414	131	357	74	357	97	26
PF07564.14	0	123	33	75	0	66	0	0	0	0	0	33
PF01468.20	0	9	2	5	0	4	0	0	0	0	0	2
PF20585.1	0	0	0	2	0	0	0	0	0	0	0	0
PF18957.3	0	3	1	1	0	3	0	2	0	0	1	0
PF08428.13	0	14	4	3	1	11	0	6	0	2	3	0
PF01719.20	0	0	0	0	0	0	0	0	0	0	0	0
PF00910.25	0	0	0	0	0	0	0	0	0	0	0	0
PF13102.9	1	2	3	3	5	2	0	2	0	7	0	1
PF00027.32	0	1	0	7	3	1	6	1	3	22	9	2
PF00578.24	0	4	5	3	5	11	1	0	1	8	3	0
PF00253.24	14	5	12	15	20	13	3	6	4	19	5	6
PF18076.4	0	0	0	0	18	21	0	0	0	0	0	0
PF12557.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02572.18	0	2	0	0	0	2	2	1	1	4	2	0
PF04313.17	2	1	11	3	7	14	8	14	5	13	5	3
PF18766.4	2	1	11	3	8	12	6	14	4	13	4	3
PF11867.11	0	0	0	0	2	8	0	2	1	5	2	2
PF13491.9	5	3	1	2	6	1	0	4	6	5	4	1
PF17854.4	5	5	2	4	9	2	1	4	6	5	5	1
PF01580.21	5	5	2	8	11	2	2	5	8	6	8	2
PF09397.13	5	5	2	4	9	2	1	4	6	5	5	1
PF13631.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05223.14	0	0	1	1	1	1	0	1	5	1	4	0
PF00892.23	0	4	10	4	6	5	5	6	2	5	6	2
PF00353.22	0	0	0	0	0	0	0	0	0	0	0	0
PF01850.24	0	2	5	2	2	0	2	0	1	5	6	0
PF00148.22	0	0	0	0	0	0	0	0	0	0	0	0
PF08369.13	0	0	0	0	0	0	0	0	0	0	0	0
PF13435.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13447.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01957.21	6	8	7	5	1	14	5	1	4	6	4	3
PF13187.9	9	13	7	11	6	9	3	8	9	15	9	4
PF02662.19	4	4	1	2	2	2	0	2	1	8	5	2
PF01584.22	38	54	27	58	17	25	60	68	85	181	135	26
PF17293.5	0	1	0	0	2	0	0	0	0	0	0	1
PF09820.12	9	9	6	11	4	3	3	7	6	10	13	10
PF08011.14	9	9	6	10	2	3	3	6	6	8	9	9
PF13676.9	1	0	0	0	6	1	0	1	0	1	1	0
PF13310.9	1	2	2	2	5	5	3	3	0	6	1	4
PF13472.9	3	2	3	2	14	9	3	2	9	11	10	1
PF02706.18	1	3	0	6	3	6	0	0	0	1	0	0
PF13807.9	1	2	0	2	1	0	1	3	1	5	1	0
PF13614.9	7	7	5	9	5	8	2	9	4	16	4	2
PF13715.9	10	44	25	110	159	336	25	40	13	138	20	7
PF06305.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07219.16	0	0	0	0	0	0	0	0	0	0	0	0
PF14559.9	10	11	2	3	4	0	1	12	1	18	7	0
PF13432.9	7	11	5	26	37	39	4	9	4	21	9	4
PF01713.24	5	4	3	6	4	8	4	2	1	4	6	3
PF02743.21	13	24	15	18	10	3	15	13	9	37	33	7
PF13675.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01636.26	0	9	4	8	5	11	3	9	6	16	14	2
PF13524.9	1	0	1	0	0	0	0	0	2	0	1	1
PF05050.15	0	1	0	0	0	0	0	0	0	0	0	0
PF05067.15	0	1	2	6	3	2	0	2	0	4	2	0
PF13679.9	0	1	1	1	1	0	0	0	1	2	1	0
PF08298.14	1	3	2	6	2	0	2	1	0	1	0	0
PF06798.15	1	3	2	6	2	0	2	1	0	1	0	0
PF02254.21	6	6	1	4	8	6	4	2	7	29	16	2
PF13549.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01555.21	0	1	0	3	1	2	0	2	1	0	2	3
PF18755.4	0	0	0	0	0	0	0	0	0	0	0	0
PF02515.20	0	0	0	1	1	0	0	0	1	0	2	0
PF00482.26	0	5	9	3	2	0	0	2	2	2	1	2
PF16586.8	0	0	0	0	1	2	0	1	0	0	0	0
PF12904.10	0	0	0	0	0	1	0	0	0	0	0	0
PF16886.8	29	28	15	25	35	27	8	16	16	51	38	18
PF00731.23	3	0	3	1	1	1	0	3	3	3	2	0
PF01909.26	1	1	0	1	1	0	0	3	0	6	1	0
PF20129.2	0	0	0	0	0	0	0	0	0	0	0	0
PF02699.18	3	1	1	5	5	0	4	2	4	11	3	0
PF02618.19	3	4	3	5	2	3	0	1	3	6	2	1
PF07883.14	3	4	2	5	2	2	3	2	1	2	2	0
PF02129.21	0	0	0	0	1	0	0	1	0	3	1	0
PF08530.13	0	0	0	0	1	0	0	1	0	3	1	0
PF16640.8	0	0	0	0	0	0	1	0	0	2	1	0
PF13185.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00990.24	12	21	8	26	5	14	19	13	17	50	27	19
PF01121.23	2	4	1	2	0	2	0	1	3	1	0	0
PF13414.9	1	1	2	2	10	24	1	1	3	10	4	0
PF13181.9	6	11	5	17	3	16	7	11	3	16	6	1
PF00515.31	0	0	0	2	1	0	1	0	1	2	1	0
PF00685.30	0	0	0	0	0	0	0	0	0	0	0	0
PF00308.21	2	2	1	1	0	0	4	2	2	3	1	0
PF08299.14	2	2	1	1	0	0	4	2	2	3	1	0
PF03838.17	0	0	1	1	3	1	0	1	0	1	0	0
PF07261.14	2	0	2	8	5	1	4	4	2	6	4	2
PF05025.16	0	2	0	1	2	2	0	4	2	10	3	1
PF01820.24	2	4	1	6	4	5	2	1	1	1	5	0
PF07478.16	2	4	2	6	4	5	2	1	1	1	5	0
PF00311.20	0	0	0	1	0	0	0	0	0	0	0	0
PF02092.20	1	1	0	1	1	0	0	0	0	0	0	0
PF01165.23	31	32	18	50	28	30	15	32	28	62	33	9
PF07702.16	4	6	6	7	3	9	0	4	1	9	2	2
PF00908.20	1	1	0	2	0	3	2	2	0	2	2	0
PF13450.9	1	2	2	2	0	1	1	1	3	4	3	0
PF03275.16	2	0	1	2	0	1	1	1	3	3	2	0
PF01451.24	1	1	1	0	0	1	0	1	2	1	0	0
PF00312.25	6	9	6	7	10	7	3	5	11	16	12	1
PF01649.21	1	3	2	5	3	6	3	1	4	11	5	5
PF03602.18	1	1	0	2	0	0	1	1	0	6	2	0
PF14490.9	5	4	1	3	3	1	8	3	5	13	7	4
PF13604.9	5	4	1	4	3	2	8	3	5	14	7	4
PF18335.4	5	4	1	3	3	1	8	3	5	13	7	4
PF13538.9	7	5	1	4	5	2	9	3	5	17	7	4
PF17774.4	1	1	0	1	1	1	2	0	1	1	2	0
PF02325.20	0	0	0	0	0	0	0	0	0	0	0	0
PF04472.15	0	6	0	2	4	2	2	3	3	6	1	4
PF02491.23	0	0	1	1	2	3	0	0	0	2	0	0
PF14450.9	3	1	3	5	5	4	1	3	6	5	7	4
PF01795.22	2	20	14	13	13	19	5	4	7	10	6	1
PF02381.21	14	6	14	16	4	14	10	18	24	22	8	4
PF04085.17	1	2	1	4	4	2	4	2	2	3	4	1
PF06723.16	11	7	5	10	2	7	10	5	11	22	19	2
PF06160.15	1	8	2	2	3	1	1	0	0	0	0	0
PF01809.21	0	0	1	0	0	1	0	0	0	1	0	0
PF02823.19	4	6	3	7	2	13	2	3	11	8	9	1
PF00401.23	4	7	3	7	2	13	2	1	11	7	9	1
PF00231.22	9	20	10	23	15	19	11	16	13	48	42	11
PF00430.21	5	13	6	20	12	14	11	14	10	30	18	2
PF00137.24	9	9	6	20	7	8	12	9	5	37	13	4
PF13630.9	4	7	3	3	1	5	5	16	0	9	3	2
