FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF01025.22	0	0.324175886783423	3.1248602727476	0.311820248653299	0.165577534440127	0.197944676659301	1.03161551454887	0.464886613021214	0.452613532155815	0.691738037243655	0.810734509110379	0.481815653141407	0	0.715569823434992	0.829057271119576	0	1.11266650849066	0.426563515029823	0	0.566850113305277	0.546973297916958	0.323133874799713	0.221249908845621	0	0.453599613464326	0.530652707648122	0.78566960064014	0.818225099980956	1.04406017452754	0.473199216164202	0.500788191252374	0.520503773837703	0.820190964581619	0.168650223806889	0.299890256562361	0.342312267726556	4.20493517125409	1.31446737079787	1.61649790666256	0.370473325877103	0.72110052504277	1.37613833219434
PF00012.23	0.963164164879676	2.04015451054569	4.4062150681869	2.62679474837679	1.95102437301307	2.71714455596674	3.05876916212512	4.31891846266389	2.90327339420278	2.90492653414002	2.06188243311213	3.49229859879698	5.21632532493107	8.57858289383169	3.48069650387702	4.77412706824471	4.67301630342677	3.28356857418453	1.20548249675866	6.59569439948203	2.81807167155972	1.52058124758274	3.60431707139211	3.00343347639485	3.43840968179831	3.9507018112753	2.82624572634029	3.39804322986098	3.31253279083463	2.07611711944728	0.906463168269466	2.86550846322183	2.53929316316182	0.874293379659141	1.4978199614415	3.36577246193713	11.3280102221436	8.12250991577165	11.5231604713688	5.22342631904705	2.60242758539319	11.4757076333815
PF06100.14	0	0	0.26224010731053	0	0	0	0	0.100585223116313	0	0.0376365207825882	0.030470689403404	0.0336740725287716	0	0	0.0469595973336961	0	0.125309290580619	0.032559696057009	0	0	0	0	0.0394273074211818	0.114031033344338	0.0737454846651175	0.277342845230926	0.190754346402852	0.32500952199581	0.192783339579207	0.540609971548689	0.0762427340870382	0.393524183823858	0.724019823577811	0.0115791169609897	0.138413169212517	0.0203708997685335	0.368389901761218	0.260781080559146	0.320942737523575	0.0582997621969096	0.161885729455489	0.189857122423356
PF00359.25	0.342149154157732	0.0647440206925628	0.245919964229823	0.381951129590562	0.183009537265984	0.182174773479584	0.441565477897823	0.315739125541613	0.4557633268211	0.322130117073937	0.0855385913390554	0.488247974687946	1.78288696337141	3.2656271497363	0.756550129234118	0.184213625390096	0.174660204047046	1.04777653103408	0	0.12722563936549	0.203411156158255	0.132062544891983	0.539463769172804	0.753780125453945	0.247033108621126	0.162329179598833	0.0771659271113698	0.443974957151019	0.227014294127095	0.171330372760391	0.219488929299101	0.221999910678398	0.301984271253899	0.083358434262418	0	0.0220861498169478	0.205720638994601	0.216988279335086	0.0542796377790559	0.188867051060703	0.168161170432423	0.0939590915592568
PF02302.20	1.20162020490827	0.651508073062066	0.878940308517773	0.931364315998607	0.887566231013776	0.722868578223867	0.361793670522995	2.96345169095718	3.43909732466808	5.86536497210655	5.27683221650739	8.5505371857724	1.45948207955888	5.08548498050906	2.2057679227316	1.55202261084614	10.1213096973189	5.04370164767023	0.433228375625116	0.829070896730333	0	1.61152549864633	2.14448576776295	3.7610432485969	1.45203506430757	1.79939778570436	0.763366552702408	0.955663207008189	0.341560040687403	0.338921305165513	0.876223713749687	0.202795766156045	0.727282294636536	1.06390579796437	0.201447426961293	0	2.18661496592619	0.54023500750182	0.765813726408154	0.305108242030701	0.167534363754351	0.0367762750115224
PF02378.21	1.16816773886109	1.32432401636262	2.6105522021015	1.36488949880179	0.645037089367715	1.04693698250845	0.682506294419479	2.05607450340442	2.03034169291496	3.26272884418952	0.916181266529294	3.97760856715691	4.30553367467507	3.30158220591607	2.75532580601279	2.17270211387858	3.80449445819069	2.03905588692691	1.59733283941471	2.04027193266429	0.96894077077217	1.93324493065915	2.19643160990787	2.30960713106636	2.93562340381474	1.28126187057025	0.87297592201935	2.18083460293277	0.706815139996788	0.732470003375579	8.37020781159491	1.15330266624983	0.788503855647615	2.68038344879761	0.420886845617678	0.452789125683564	3.35609899106116	0.852548390451149	1.1511349500408	2.00335168434807	0.677305173736063	0.634541726927417
PF04167.16	0	0.0871571654835291	0.880281690140845	0.15060524752678	0	0.182849231916083	0	0	0	0	0.215550111141758	0.101543757171169	0	0	0	0.241800624153565	0.208860115920415	0	0	0.24312075105212	0	0.0866346206972761	0	0	0.383029243264386	0.182693287626812	0	0.134462483336507	0	0.0530623517704255	0.50960382942792	0.160725291411728	0	0.46923443333777	0.0596707696870829	0	0	0	0	0.0372123831344402	0.291796944133089	0.127636242272055
PF00521.23	0.825399094591375	0.65121181390367	1.48200312989045	0.463654425168466	0.313899682091134	0.477995793509225	0.315804570226599	0.393815767261268	1.14205972648618	0.476172703700794	0.627374945240375	0.74008205556135	0.814690823158724	0.524283421233662	0.597007209903414	0.571071071071071	0.312713961292072	0.319415736530247	0.450231524356362	0.736775655551959	0.268745048697516	0.378065086468866	0.215659106930164	0.845031363486299	0.515597174608287	0.929605781257238	1.13253073397832	1.46536374023995	0.863343862091118	1.20797075082526	0.414836439508123	1.54016345853245	1.24477143567861	0.491058231820506	0.43565771911612	0.64046145759367	0.744501725816444	0.623215532480651	0.71118631371972	0.456505923360082	1.20057813698307	0.543379793709572
PF03989.16	4.49063616869192	3.37218126502661	9.90688575899843	2.07410441799971	1.91218650653479	2.4114196462643	1.49848615227715	1.64695290079343	6.02878673099159	2.43989156910505	3.25676179968523	3.42976600257293	3.6734935013785	3.14570052740197	3.13102979186505	2.70282046752635	1.87628376775243	1.91649441918148	1.37762548620115	3.66494011006798	1.11673423738292	1.99794463782529	1.29395464158098	1.79716077913503	2.81458712007915	3.24098763144485	4.57397977740598	5.28595743667873	3.73098131591627	5.02916588122345	1.83045386559538	5.54343262918137	5.56326897686611	2.49578304391378	1.84380246181225	3.01985448039912	3.62682538277724	2.35956741981966	2.38901298805527	2.17064633938881	3.9042313137868	2.66349867293908
PF01544.21	0	0	0	0.154517338139811	0	0	0	0.101035394744246	0	0	0	0.0600639755224088	0	0	0.0840701945313563	0.116204439733852	0.23689116361048	0.123014232563633	0	0.136808028488184	0	0.0467097629703299	0	0.242720369758996	0.273740883049951	0.131060360402094	0.267898450571034	0.0901733003237478	0.44636222495851	0.180067423906992	0.0846722017769606	0.435085525434326	0.467624040871778	0.0232422928472859	0.0926115972119235	0	0.479776971413399	0.228337567033587	0.162932545043539	0.058958516572016	0.254483511297269	0
