FeatureID	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF06071.16	2.43603111371106	2.57102993442274	2.27411698697588	-0.246940044555247	1.9193604506674	-0.103401036570235	0.44100000055401	0.560737937828696	1	0.621055382899507	1
PF00694.22	2.859535676659	2.82284744295917	2.8978901549161	0.034595926931428	1.39169595830818	0.0209568311038386	0.486333333459971	0.704415783065593	1	0.748427280082954	1
PF00579.28	3.17419074620544	3.21351779868768	3.14707067703526	-0.0862079396306221	1.18629223497226	-0.0680075087597335	0.473508830635685	0.724649022497247	1	0.741346401612925	1
PF00343.23	5.0358050477953	5.01253121722244	5.05557311631707	0.0968100327496133	0.951864904723482	0.0975459299998334	0.452333333778739	0.623169413768499	1	0.682523993438248	1
PF00854.24	1.17161982455718	2.08378042143574	0.237637085970496	-1.75641453736089	3.95903211428449	-0.396765978482406	0.29066666901689	0.207248687665447	1	0.118792293048182	0.998945148687614
PF01654.20	-1.0687263168253	-0.998469276904179	-1.13428143987467	-0.254925200282868	4.33456919965252	-0.0475151837603074	0.474508497404101	0.737593017467429	1	0.73106252893694	1
PF00149.31	3.37895330556335	3.39943291729244	3.35989349601647	-0.00170819336456063	1.39876209983616	-0.00130283805029079	0.499333333339506	0.769527490550689	1	0.822849418450711	1
PF14437.9	-0.477620985376086	-1.15314711779381	0.24235699695513	1.33411760446956	3.82037596514262	0.298950902478079	0.342219261868003	0.341257672694762	0.997333623417872	0.269730654592413	0.989520675967232
PF02746.19	-0.86905082313765	-0.773888239703457	-0.953150702530633	-0.177823329647871	4.18189726890108	-0.0345043681847492	0.481839387039307	0.719385986730073	1	0.747426598169632	1
PF13378.9	-0.623600153819213	-0.423297460156	-0.855890437243073	-0.327764892675689	4.18253326896882	-0.0716315307248523	0.461333333693512	0.679862020870053	1	0.696974804708012	0.999957680621976
PF00378.23	4.7827805285458	4.92556729096698	4.57793742982448	-0.234327537376631	1.07279015516407	-0.19496250745397	0.412195935526748	0.520316443464556	1	0.522643272059748	1
PF13302.10	2.58897387344384	2.75648116384728	2.46027340763749	-0.288483802473171	1.64551346537548	-0.152134604605006	0.426524492530936	0.62294552071232	1	0.566651724234844	1
PF00710.23	0.878052464770429	0.963578194735049	0.797111459246413	-0.196443596165944	3.01833654976218	-0.0507566536568312	0.469333333618356	0.735650695354938	1	0.720754080755696	1
PF17763.4	0.857987635354506	0.933122115498659	0.789612826076603	-0.178494987797218	2.93115176683164	-0.0476763393911386	0.472842386123412	0.720481176603558	1	0.71664720378558	0.999951394494413
PF00772.24	2.4795555496497	2.53495447463929	2.42655511430513	-0.0215674636724357	1.65460554677522	-0.0126564588619142	0.492000000074093	0.794675045640372	1	0.811743023701295	1
PF03796.18	2.47799692572014	2.54683897072695	2.40331976965767	-0.104014534945605	1.66091012076988	-0.0586316601778326	0.472842386123412	0.728229417018073	1	0.748423509590423	1
PF16555.8	-1.77097180458982	-1.69406776856862	-1.83248389425923	-0.264268440650393	4.43004395177223	-0.051574926957579	0.474175275147962	0.692320520452921	1	0.709955014429641	0.999641720239647
PF04760.18	4.89607447528199	4.99661558557567	4.74514716387491	-0.209189654614305	0.911079338978558	-0.19673060644534	0.408000000881703	0.422194294037269	1	0.462194272815622	1
PF11987.11	4.16588112289942	4.31837790341254	3.99631230838883	-0.318564423048596	0.998195123593468	-0.277104154447242	0.367000001325251	0.313209554366245	1	0.354743158308914	0.999619296961493
PF08545.13	1.31965750097356	1.92883892098472	0.588933438152731	-1.26135058563439	2.29392736164106	-0.480077264118817	0.259000002906801	0.139978122632879	0.997988670204976	0.0937329784228425	0.984205627862239
PF08541.13	1.05850169876737	1.6610595744386	0.34789576773928	-1.24775864905765	2.84702093484661	-0.357580874785248	0.295666668937969	0.207590250006062	1	0.144087506785851	0.9944142771922
PF00289.25	0.595268792633003	0.28701219560145	0.796649530391325	0.566308202427248	3.0597305210369	0.152531449209828	0.418333334110232	0.468711400254109	1	0.523931450700329	0.999746011913733
PF02786.20	4.24834398150618	4.34075435176304	4.21285023290303	0.0144993399297855	1.39708986118655	0.0104521183769858	0.495666666706793	0.610641005541242	1	0.85522089554005	1
PF02785.22	0.551396770143156	0.253559214394812	0.77033722428286	0.568036127706185	3.10291193752445	0.152495617668491	0.416000000800367	0.467711575061017	1	0.525938672177197	0.998551882784446
PF03255.17	0.844178134833973	0.811875941512677	0.884062689286845	8.91853778162144e-05	2.49737365285117	9.4696758917589e-07	0.5	0.795282186622677	1	0.754874655160427	1
PF00581.23	0.231196246339353	0.6586104373543	-0.361172880525532	-1.00980232278999	3.45691162483906	-0.232277584651299	0.374000001245779	0.364674909953242	1	0.395724935987421	0.999503846139054
PF02583.20	-0.858630522292716	-1.40233489187728	-0.35958541676114	0.961382423421073	3.6484445931109	0.213837562052363	0.380873043487856	0.4462427906048	1	0.395523938707678	0.995595517692907
PF09334.14	5.15408367105413	5.10308832597571	5.201748131265	0.0522457563609011	0.711681203218109	0.0690515546710724	0.471842719355006	0.784972985930121	1	0.719978689099298	1
PF19303.2	2.94900508650476	3.1901396229709	2.63750640445512	-0.565597147525289	1.2768960241746	-0.404803721992859	0.311333335370266	0.18085619171515	0.998414434500334	0.207124702864776	0.996894464872557
PF13561.9	3.86110317205615	4.05235210274106	3.59266025692834	-0.494122893043056	1.07538860894305	-0.394308371893013	0.302899035814793	0.120891076088202	1	0.183752724325076	0.996356166258263
PF01960.21	0.671837163469152	0.722689647043435	0.586764142607478	-0.0781615071893773	3.27033479909085	-0.0208315150196625	0.486171276369309	0.745873364780554	1	0.812599483165912	1
PF00202.24	2.48755038569245	2.46529688965486	2.50844875187419	0.0248120471740636	1.39361034913578	0.018465610932339	0.492000000074093	0.796920241264684	1	0.780631336357814	1
PF14622.9	0.0623000922836985	0.131324217525925	-0.0280774395534529	-0.159994094229056	3.50628669352917	-0.0388044323207437	0.480173275758556	0.739138665190509	1	0.773337474613151	1
PF00035.29	0.115335129275956	0.187042391719595	0.0195866966792408	-0.0561085021042054	3.58435843560031	-0.0160747280727524	0.492169276980174	0.724805769949378	1	0.773225037312936	1
PF00884.26	3.02891954873819	3.02070181976888	3.04024863463373	-0.155240731738435	1.58115494163722	-0.0726585967644967	0.458513829110295	0.448460917406547	1	0.729563534056467	1
PF00324.24	-0.767659441113377	-1.25432144112921	-0.32460750959764	0.774759610514888	4.0603507848802	0.161158079689902	0.414195269061969	0.526065762946273	1	0.493294237462632	0.998643259373555
PF13793.9	3.16858599681109	3.20362914535809	3.12674089459894	-0.0417459737598813	1.36894801149506	-0.0254272708561496	0.486504498625466	0.782257256479548	1	0.791984395870652	1
PF14572.9	2.53667945600646	2.4526909860043	2.60043760482834	0.0660277787711179	1.7040565854338	0.0325292885788828	0.481839387039307	0.765348387623955	1	0.758574531942684	0.999847242287163
PF13603.9	4.04530273557747	4.12148396530051	3.99929814655657	-0.122712583539085	1.0064909333154	-0.104139918436918	0.448000000486746	0.73769623068923	1	0.672618993874614	1
PF00232.21	3.31263567952561	3.68348635110239	2.83835335361378	-0.992573507327829	2.30283644170545	-0.414161052060116	0.30900000207068	0.134119538770124	1	0.147176936537685	0.999659393988856
PF03315.18	0.269940632682887	0.918491065256035	-0.538539159803406	-1.49278105544946	3.05145161916617	-0.406967058464809	0.284000002458887	0.162447243390683	0.997683034098443	0.146251266568941	0.986338140158287
PF01842.28	2.31706558939843	2.58551502535828	1.92928751128425	-0.605091315718054	1.93951967545388	-0.272186177850778	0.35400000147786	0.242376062365482	1	0.307320764038761	1
PF00403.29	3.1988755316121	3.37947217870314	3.00481442475971	-0.33525194378275	1.66527610145011	-0.172775867234876	0.418193936132661	0.67790645160983	1	0.543999804744993	1
PF03054.19	1.07584992359617	1.37073980069287	0.758423805391626	-0.634958308752642	2.68380791122617	-0.188864207742584	0.385538155066384	0.381671917005732	1	0.427743023701295	0.999528040312079
PF20259.1	0.53008157801399	0.931437806256395	0.0688694137904005	-0.793776267464883	3.41162124012553	-0.192202943515751	0.383205599277035	0.4598161726088	1	0.427285984980156	1
