FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF09505.13	-2.20153546665824	-1.23341961306422	-2.6760562223978	1.45490723103225	4.25525467859339	-0.295853781646847	0.346666672935199	0.4436140409179	0.87651346432109	0.443028571428571	0.872472850244581
PF04361.16	-2.10852019213616	-1.34575164379693	-2.56491063220753	1.27572535975219	4.210445383764	-0.255804757728902	0.377333338167504	0.469718363509927	0.894449196050814	0.477718281718282	0.897993774106356
PF09215.13	-2.22266772451088	-1.35589815147817	-2.65887743655095	1.38157955311948	4.33325643775017	-0.274782548665442	0.359760165523463	0.468355989345611	0.879187625804155	0.471240759240759	0.876444318905355
PF01779.20	-2.06081090768816	-0.775944632212845	-2.78409306819977	2.02056065633331	4.10797569360254	-0.443471718119644	0.289333342819867	0.321960973520016	0.794285924653249	0.318501498501499	0.792756910812573
PF14135.9	-2.18367291251397	-1.33667625329595	-2.67124461224517	1.5234429388502	4.25360553423579	-0.293243447477233	0.349100605741001	0.463753844563805	0.886943735708812	0.46118001998002	0.882667105577178
PF12693.10	-2.19871028797908	-1.32511674759455	-2.73675434270314	1.44473893277057	4.24730076767474	-0.298233066627065	0.344000006400862	0.457341425747913	0.88052882624722	0.458027172827173	0.884459961347183
PF12792.10	-2.25896502789147	-1.30398189898929	-2.78204702419783	1.50426274859689	4.30402393860143	-0.303291337190002	0.351333339373498	0.449569278783451	0.881296180524013	0.448336463536464	0.876409794863302
PF05572.16	-2.26519533772591	-1.33586317359757	-2.76019492872573	1.40763729172256	4.30158387274076	-0.284188249605211	0.358000005720664	0.454224624587782	0.871315035290418	0.449143256743257	0.869043403637491
PF09367.13	-1.92521138498377	-1.26623176274291	-2.28012759666132	1.06824715316927	4.04666739841845	-0.22142024844653	0.37466667161987	0.505344971795576	0.90248788009736	0.519379420579421	0.905780832624094
PF05275.14	-2.193282054748	-1.41367067240534	-2.65369083739364	1.22491757724804	4.28011241919458	-0.239089879565045	0.370000005163893	0.496456186980441	0.895275630881686	0.488967032967033	0.897833702817224
PF06045.14	-2.20176220142404	-1.31791800003349	-2.7146865781997	1.462098288764	4.26938343715567	-0.29657458825911	0.347101938284043	0.456053239209186	0.880482515476977	0.438318881118881	0.879914702454371
PF14686.9	-2.18616001436823	-1.37161404601068	-2.60773767479979	1.38878062552618	4.26920433572054	-0.293390478330366	0.358000005720664	0.485331805127422	0.886854264394944	0.48227972027972	0.886614809112745
PF14683.9	-2.1534256347036	-1.24586135752981	-2.67559150566332	1.47989901851689	4.22375078667849	-0.314949717733474	0.347101938284043	0.435501810342157	0.87330551144805	0.439882517482517	0.876462955204589
PF14347.9	-2.11404502338157	-1.22042067856597	-2.69821244548219	1.50814551528206	4.14622081529868	-0.291033008520929	0.344437048342602	0.44998939132027	0.857388019276931	0.433237562437562	0.856477848803213
PF13717.9	-2.15671904820241	-1.36247788308288	-2.59945388628706	1.44503828445707	4.1313030258674	-0.307742594098255	0.351333339373498	0.447452330703895	0.892904095309841	0.461412587412587	0.890729718622879
PF07704.14	-2.19571534771024	-1.32323506111148	-2.68652678506041	1.34637415101532	4.1876462517938	-0.264725579124975	0.35666667245062	0.454413323724452	0.880124728290334	0.45968031968032	0.881591775326932
