FeatureID	rab.all	rab.win.FT	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF09723.13	-1.98078517689676	-1.31066436030373	-2.3661451196116	1.07737203150317	4.14610235073835	-0.231374185153365	0.380413062652985	0.506524465650219	0.877130243941078	0.502807592407592	0.879177770520215
PF10771.12	-0.895070834995874	-1.20129631650228	-0.74531647534267	-0.334702716918382	3.98379127356459	0.0668820299896911	0.460000001491024	0.719092561276679	0.971882278554956	0.680988211788212	0.934049255223288
PF12282.11	-2.18659147668453	-1.22510972596482	-2.74562599252641	1.5210383537616	4.22152070241391	-0.315347535367027	0.336442378526689	0.434193491728134	0.819510505000402	0.419982017982018	0.823252445751461
PF07568.15	-2.03814419709801	-1.3376386350342	-2.42603841487055	1.18490224896704	4.36218430331117	-0.22983449283673	0.374417060254251	0.504072859994313	0.864322503239179	0.502553446553447	0.874387234374736
PF13409.9	-2.16681765473803	-1.20155400799972	-2.70376844573045	1.49751854893059	4.17754850129046	-0.317916177808993	0.332000007014083	0.438911645914159	0.809983821740744	0.428566233766234	0.815358325852444
PF00429.22	-1.63246483413032	-1.15702276493399	-1.88648808684594	0.735197239132132	4.14649591685313	-0.141601619774244	0.426382414508798	0.581981792910156	0.926430854148447	0.600977422577423	0.943053239234657
PF02516.17	-2.20775806124533	-1.30980183980772	-2.74805756592817	1.3827213668141	4.32948060548599	-0.27902520327523	0.347333339568994	0.440318294327983	0.830082967858349	0.445107692307692	0.837962377936082
PF13759.9	-2.18265592802403	-1.277614140379	-2.69305844093442	1.42642709512786	4.07106214701807	-0.289928563774666	0.357333339085605	0.435645945844174	0.820440414860807	0.434553046953047	0.822973788730144
PF09360.13	-2.10972839991995	-1.27140353605063	-2.61788873642447	1.30847812903429	4.22231500311309	-0.281754094665864	0.355096608116218	0.445783543509378	0.842323298510199	0.453629170829171	0.848316344586722
PF02007.21	-2.18424688639626	-1.23664298274324	-2.6817208997537	1.43324671663708	4.12388278114726	-0.290772473316234	0.347333339568994	0.42934955375176	0.826985164722721	0.423182017982018	0.833234942184028
PF06849.15	-2.08198037353501	-1.16178084985315	-2.61155844538981	1.48951066486719	4.04508506647813	-0.311332565952633	0.333333340277776	0.438601889683688	0.809703078463938	0.432290509490509	0.814783701921154
PF06973.15	-2.18991343328792	-1.21682152769956	-2.72382775599598	1.46080092983767	4.18301822501933	-0.308443265271631	0.341105935917739	0.421253935634637	0.807229947759471	0.42701018981019	0.817598718296939
