FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF09639.13	-1.64637192850158	-0.933505991361013	-2.09623195624442	1.11567069197516	4.21924136415201	-0.231103524869464	0.381872710254626	0.401779789278614	0.797400085081511	0.366905032596484	0.752827747717278
PF10097.12	-1.15625227046306	-0.34115373095948	-1.64893421346865	1.2757191346107	4.31907279358479	-0.257860933518249	0.370000001290973	0.39683256920793	0.789748307312126	0.340286582191842	0.755173120485096
PF18573.4	-0.802939192712911	-1.17221902793332	-0.570360670798394	-0.710146694342535	4.06647374957924	0.146557888063406	0.424191936739289	0.554551462545579	0.887279967659573	0.526188691680765	0.871644845880885
PF11368.11	-1.96661744866032	-1.23809400454883	-2.399606918823	1.2016804239507	4.16752470809521	-0.256649557950738	0.375208265143446	0.400271801317158	0.790720608927927	0.35209130328994	0.746275901897166
PF17645.4	-2.00738619447071	-1.28551938013941	-2.47440014302867	1.22792225616451	4.29594866238382	-0.250439706532233	0.370000001290973	0.415067556267366	0.781872103846867	0.37482763018722	0.72840768148594
PF10123.12	-0.491114306956884	-0.626248320574522	-0.392643626753351	-0.49555692796118	4.3263578842406	0.0938479378199685	0.450516494964237	0.677324045727427	0.947313865074877	0.641060392348649	0.935579407824141
PF14532.9	-0.128841601358394	0.438940473567841	-0.430728940852093	0.879236447617561	3.89871232475218	-0.185289491857732	0.395333334346884	0.485560153274387	0.873662140696216	0.42484369095961	0.848295735097808
PF17209.6	-1.77636444156417	-1.17495979446714	-2.12091108252	0.914666821638117	4.31975593970605	-0.181393942734516	0.408197268456568	0.492016722183733	0.853095593058297	0.460274410949528	0.816261199264031
PF06262.14	-1.86951822829944	-1.17613846514779	-2.28155015988237	1.15738565600228	4.15211207030659	-0.2360408615863	0.371000001279621	0.391791825171504	0.794427179087421	0.364926015534743	0.748521070342456
PF10263.12	-0.287652969352005	-0.964884234579948	0.054627215886458	-0.890762500997412	3.86187627299187	0.197641704023408	0.393202266946812	0.448559466409253	0.834156085523958	0.405512524824921	0.774642841280233
PF01977.19	-1.63046006640685	-1.13897665495405	-1.94993212839607	0.77467964579217	4.19154864753023	-0.152001926198988	0.415000000810459	0.515272778358859	0.84789965877741	0.489133218306983	0.833866788814591
PF03594.16	-1.84223262475878	-1.14250767458582	-2.26614195329643	1.0851456694766	4.37182071221187	-0.217157666382809	0.382000001157034	0.445935027288945	0.83025108052612	0.417433777963534	0.79736437724693
PF04620.15	-1.34415320089386	-1.13892206022428	-1.44848458476881	0.296818665336956	4.22719225227663	-0.0634994307071228	0.467510830025326	0.657717096251425	0.933988628157471	0.663826762940103	0.93451377464141
PF18978.3	-1.12184598608583	-0.601882865158631	-1.41783399694571	0.931948641021024	3.99274742589162	-0.194975818350004	0.399333334304811	0.488516200380253	0.857387025532672	0.451908642254928	0.829616440250412
PF13627.9	-1.22385567241928	-0.914246705445422	-1.41476484619327	0.566225046946368	4.05163340262921	-0.118625027985566	0.436333333932555	0.588954016014423	0.905625971457828	0.574937850172658	0.883198360657422
PF11193.11	0.639276012707111	0.824633132625994	0.538659272471251	0.277422163233074	3.24935697384643	-0.0613254096234411	0.460846384903015	0.730128996785628	0.966001421913339	0.6648604605274	0.956829589609093
PF04525.15	-1.25912944695738	-1.11721773750609	-1.34936531491241	0.240785269769773	4.12170975607276	-0.0482753610017833	0.476333333552961	0.671820793401274	0.93896292083321	0.674517216302202	0.933392557520291
PF19799.2	-1.86122964043154	-1.12860759553976	-2.29697061780882	1.1341836209014	4.18548677917162	-0.224664784791081	0.37554148739897	0.403983671107238	0.780003429496281	0.359221299911062	0.726178185557304
PF05145.15	-1.05991052867832	-1.17431674876813	-0.977055368538549	-0.154639504742089	4.10376675338084	0.0333059538410297	0.48250583155161	0.739686026200064	0.959743348437568	0.714551080388088	0.945595490950162
PF03802.17	-2.00075401344025	-0.93831769041914	-2.65917978152085	1.68329119870222	4.27043682428719	-0.335032641850238	0.330666668437696	0.294738833188703	0.677587420210245	0.24692884079649	0.608795986451265
PF05489.15	-0.967919447684237	-0.366004898465365	-1.36748486957259	0.928444243604085	4.01886216057742	-0.204006478556282	0.386871044088943	0.437659531090246	0.831415699733926	0.40200818195876	0.795426349532838
PF06995.14	-0.444627647700774	-0.966613118369926	-0.073439540286885	-0.622112688792069	4.11174648704102	0.138618201377015	0.432666667301639	0.573254207984038	0.909409472269933	0.513669239249664	0.876239153862188
PF09684.13	0.746561793638695	-0.213507491971701	1.31705234136507	-1.36580241910877	3.82565632783701	0.314394477820039	0.329890038434536	0.294535392746639	0.734022131635394	0.1797196411164	0.587732793744875
PF13644.9	0.950775242526094	-0.629550782564957	2.14700209663701	-2.43815453628683	4.36787240693586	0.491215089557893	0.254000003005237	0.122285778801289	0.471320084349518	0.0505578884357706	0.25891052667761
PF18481.4	0.56526411585423	-0.423909015435486	0.960986931485269	-1.26943811534141	3.17203161032361	0.329080906172225	0.322333335216119	0.198783108497539	0.601843503206303	0.177463721349273	0.524044869437757
PF19407.2	1.66913485810484	2.87970250587816	1.08499007979972	1.70661315254711	2.8147077903447	-0.492996972092062	0.247584141754919	0.105665816897849	0.508676829611189	0.0412210162819111	0.331514060176706
PF04143.17	-1.3789048572615	-0.907104037498442	-1.66780949655522	0.848445022208294	4.10808504948533	-0.178924977751614	0.409863379735766	0.493691379364553	0.855568026301071	0.467812584141706	0.826567037463102
PF18705.4	-1.6400943847057	-1.10746379804476	-1.945045263112	0.763543265767701	4.21196985499574	-0.159323389312087	0.419860047412211	0.518750775387134	0.855921812317388	0.490375229597463	0.832601683887247
PF09560.13	-1.64479867188748	-1.10099986057594	-1.94577307011865	0.94661827404614	4.14449124019405	-0.191133193383258	0.397333334325795	0.480488872741424	0.840863204012054	0.451413865744976	0.813708380099698
PF11823.11	-1.62293341399233	-0.681138942878972	-2.1379920478101	1.47826012304898	4.1402340389013	-0.307678855270149	0.345666668246165	0.331531368575656	0.739590331420488	0.274391551315146	0.666457155528032
PF20124.2	-1.93249641406968	-1.15219357986534	-2.4006490692245	1.24744512116652	4.22308174154247	-0.250863047872123	0.366544486501208	0.378793543758523	0.766671698504376	0.343135391008949	0.733685944403256
PF07287.14	-0.109456584699853	-0.68935424278405	0.17736512734201	-0.848750159734642	3.61016880827815	0.202992841167557	0.395534822736838	0.437806528620434	0.834433853547674	0.423307552816998	0.784291447786707
