FeatureID	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF11842.11	0.999280875370477	1.00772021833996	0.994417019685292	0.0154929816979879	2.32676984450501	0.00557208529161224	0.497668221272125	0.755557850554843	1	0.747047619047619	0.999838044308633
PF00215.27	1.29629820288816	1.59580793437872	0.976177875666745	-0.667857091626753	2.0080737821475	-0.283193058521615	0.344437048342602	0.405672103032604	1	0.477632034632035	1
PF00302.21	-0.448079856712221	0.38689553034412	-1.02457555530939	-1.52472872191947	3.9480594529291	-0.312125326860388	0.330000007119284	0.490168876149652	0.99899074251082	0.454701298701299	0.999838044308633
PF02754.19	2.49251329632815	2.07930978728015	2.82000092144821	0.876227841393331	2.11599498409555	0.339768255615781	0.334000006909769	0.361777333240254	1	0.343922077922078	0.999988429752066
PF15714.8	-0.18673120798085	-0.0780900470845953	-0.309378465504608	-0.123495947529211	3.42845567605761	-0.0286434256926681	0.482000000667532	0.728171797959906	0.999414931368165	0.769251082251082	0.999735930735931
PF12710.10	0.361838844032165	0.74010766926159	-0.0976185755752583	-1.01058157043962	2.67028135624708	-0.332655582344888	0.335109933558651	0.368338240606209	0.999911995521855	0.450558441558442	1
PF07873.14	-1.16010466597452	-0.841804333984229	-1.60553232784034	-0.678097484411052	3.66371399576419	-0.145656217176202	0.42038641208195	0.57897173819475	1	0.627935064935065	1
PF05170.17	-1.97589907326199	-2.22771087464365	-1.65485859326789	0.639164665641059	4.35545978308847	0.116200589331614	0.442666668818415	0.674934224018656	1	0.639467532467533	0.996360010097443
PF13493.9	-0.994443124366012	-0.953494230124322	-1.05402697456574	-0.124022252178629	3.96563456187383	-0.0233605708911423	0.48434377139911	0.751379504910646	1	0.765	1
PF13840.9	0.919948423116306	0.901783396388942	0.947324059274086	0.138560616044685	2.47330952022631	0.043006862180336	0.47368421150238	0.769793849301499	1	0.738445887445887	1
PF13860.9	0.401345174482717	0.519524391170602	0.285979530840035	-0.217305197104933	2.18315992083114	-0.0825161936305988	0.451333335153042	0.680201046631463	1	0.715307359307359	0.999550767414404
PF18934.3	-0.38107107005884	-0.137296416832101	-0.693470902263472	-0.486804569169562	3.71301705958492	-0.115564719518297	0.434666669128451	0.657438655011982	1	0.708519480519481	1
PF20458.1	-1.89654333363111	-1.65330664664663	-2.10096392515787	-0.303312711297176	4.17765555065125	-0.0643183561285962	0.466000001265109	0.695191345398626	1	0.704649350649351	0.999542735731934
PF07993.15	-0.08973806302531	-0.0259207971647486	-0.145880195018137	0.132648359639369	3.95727946795412	0.0260623528235456	0.485333333877011	0.770793786858773	1	0.763082251082251	1
