FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF18950.3	0	0	0	0	0	0	0	0.00771032598087058	0	0	0	0
PF04362.17	0	0	0.0102453491507145	0	0	0	0	0	0	0	0	0
PF01274.25	0	0	0.00152781522422935	0	0.00039052062565515	0	0	0	0	0	0	0
PF13188.10	0.0252806544252023	0.0130499754742594	0.318594409993709	0.0327585178113253	0.0511376482436849	0.0227846026354372	0.0220878421387651	0.0331104821393715	0.0255705071538487	0.0187207222553445	0.0598989324088926	0.0537896907216495
PF08212.15	0	0	0.00530241754291363	0	0	0	0	0.00439195783720476	0	0	0	0
PF01963.20	0.0396832303541902	0.0418648688728426	0.0293879751954705	0.0148775782166796	0.0152508581176906	0.0126125797961953	0.0045830681094844	0.0147618582861605	0.0246537668205481	0.0468954944212588	0.0176782049292009	0.0211958762886598
PF13692.9	0.106431120006962	0.0717406431447703	0.211827087265211	0.108777373351632	0.099274453784967	0.065612734607644	0.146785486950987	0.121559633027523	0.12847460956684	0.0662975896431309	0.0747141304910229	0.100931958762887
PF14508.9	0.113610651814464	0.0441463331165942	0.0575177496180462	0.0727569266264892	0.0194643701313383	0.00705758075238364	0.0244112030553787	0.0628537966035526	0.0476377566054415	0.0839451494761945	0.0233352305065452	0.0153072164948454
PF10566.12	0.113610651814464	0.0441463331165942	0.0547317336209221	0.0727569266264892	0.0194643701313383	0.00705758075238364	0.0244112030553787	0.0628537966035526	0.0476377566054415	0.0839451494761945	0.0233352305065452	0.0153072164948454
PF14509.9	0.113610651814464	0.0441463331165942	0.0547317336209221	0.0727569266264892	0.0194643701313383	0.00705758075238364	0.0244112030553787	0.0628537966035526	0.0476377566054415	0.0839451494761945	0.0233352305065452	0.0153072164948454
PF03135.17	0	0	0.0033252448997933	0	0	0.000428008123047782	0	0	0	0	0	0
PF19044.3	0.0187973196414585	0.011179174794383	1.01617686708008	0.0332955426934781	0.108544180214992	0.0154993579878154	0.0332590706556333	0.0221793870778841	0.0285826539632649	0.0251767311131931	0.0243872992876977	0.0188041237113402
PF04956.16	0	0	0	0	0.00256921464246809	0	0	0	0	0	0	0
PF03524.18	0	0	0.00179742967556394	0	0	0	0	0	0	0	0	0
PF10671.12	0	0	0.00170755819178575	0	0	0	0	0	0	0	0	0
PF13620.9	0.00356800974675833	0.00142591515234477	0.0635391390311854	0.00393818246912107	0.018683328880028	0.00143883581790531	0.00127307447485678	0.00414796017958228	0.00343777624987722	0.00260625159696789	0.0149186802573257	0.00607010309278351
PF10030.12	0	0	0.00134807225667296	0	0	0	0	0	0	0	0	0
PF00361.23	0.407536332782177	0.236895839749952	0.463197627392828	0.175865703999841	0.530984728588165	0.0982415240731803	0.120050922978994	0.178118290064415	0.154339783256393	0.335065156289924	0.56615098049361	0.731694845360825
PF00662.23	0.075537377077713	0.0631509302670454	0.104880021569156	0.0360005569146926	0.177049719441761	0.0224931928495324	0.0346912794398472	0.0545822760101503	0.0465900533673837	0.0807597308576782	0.185043376278436	0.255472164948454
