FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF01343.21	0.0741810726433997	0.0691259021651965	0.181476290586312	0.113204462789652	0.250351210643748	0.127405236571164	0.161513992637335	0.138259029279751	0.106545946061919	0.179391700676219	0.0729346008932804	0.0245259686727123
PF08535.13	0	0	0	0	0	0	0	0	0	0	0	0
PF05138.15	0	0	0	0	0	0	0.00100075056292219	0	0	0	0	0.00206100577081616
PF06505.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02830.21	0.104095801686781	0.142068965517241	0.122424667133847	0.13703052842372	0.035906123460871	0.0706435815370378	0.110261267379106	0.0558152515174771	0.0998734150056856	0.131420854558273	0.188137834668264	0.143583402033526
PF02332.21	0	0	0	0	0.00123956697793571	0	0	0	0	0	0	0
PF19839.2	0	0	0	0	0	0	0	0	0	0	0	0
PF02556.17	0.0144448068589535	0.0510024057738573	0.0468582106984349	0.0241121418938248	0.022725394595488	0.0208614506613196	0.0115801136566711	0.0400706993185888	0.0151472891501641	0.0410696376617316	0.00895775631908576	0.00474031327287716
PF04612.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13710.9	0.249941754811053	0.29953488372093	0.145456669002569	0.19959949323634	0.334145938352202	0.20296533374465	0.239679759819865	0.144398706946673	0.213113347207621	0.20110816527153	0.331062704294234	0.273220665017862
PF00124.22	0	0	0	0	0	0	0.000965009471389256	0	0	0	0	0
PF11832.11	0	0	0	0	0	0	0	0	0	0.000774524114510411	0	0
PF13781.9	0	0	0	0	0	0	0	0.00111630503034954	0	0	0	0
PF14252.9	0	0	0	0.000122604111324533	0.00111561028014214	0	0	0	0	0	0.000199615739701075	0.000824402308326463
PF03699.16	0.000978519174316202	0	0.000630693763139453	0	0.000619783488967854	0	0	0.000255819902788437	0	0	0	0.000687001923605386
PF13433.9	0	0.00211708099438653	0.00140154169586545	0.000490416445298132	0	0	0	0	0	0	0	0.00144270403957131
PF14403.9	0.00219001910442198	0.00609462710505213	0.0475356225181032	0.0229474028362418	0.129080241302372	0.0463502101569429	0.0091854605239644	0.0067675992464941	0.00308953206462271	0.00735797908784891	0.00137235821044489	0.00865622423742787
PF03567.17	0	0	0	0	0	0	0	0	0	0	0	0
PF18309.4	0	0	0	0	0	0	0	0	0	0	0	0
PF02171.20	0	0	0	0	0	0	0	0	0	0	0	0
PF06868.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05876.15	0.00633707655747635	0.00593424218123496	0.00390095772015884	0.0106052556295721	0.0214031898190232	0.00680600007712181	0.000536116372994031	0.000372101676783181	0.00321826256731533	0.000685155947451518	0.00291938019312823	0.00206100577081616
PF20454.1	0.00633707655747635	0.00593424218123496	0.00390095772015884	0.0106052556295721	0.0214031898190232	0.00680600007712181	0.000536116372994031	0.000372101676783181	0.0039691904996889	0.000685155947451518	0.00291938019312823	0.00206100577081616
PF00428.22	0	0	0	0	0.0208660441285844	0	0.00486078844847922	0	0.00536377094552554	0	0	0
PF12176.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12996.10	0.0531662084711803	0.037401764234162	0.0236626956318617	0.0428910049450325	0.0312784067432444	0.0965179501021864	0.017727581400336	0.0173027279704179	0.0273123216546161	0.0199688204394928	0.0307907278488909	0.0501511404231932
PF13524.9	0.0810307068636131	0.0641860465116279	0.102522775052558	0.0921574236789407	0.0759854557474589	0.138279412331778	0.0312734550913185	0.0439545105700133	0.0533802484498702	0.0468189897425204	0.0538712977518277	0.0713107996702391
PF02659.18	0.0493919202273892	0.0169045709703288	0.0137584676477459	0.00698843434549839	0.0430542930336336	0.0119153202483322	0.0179420279495336	0.0140235819437661	0.0089467699371366	0.0149939924732144	0.0388751653067844	0.0373042044517725
PF16640.8	0.00992498019663576	0.00917401764234162	0.00852604531651483	0.00529241080550901	0.0071894884720271	0.00892684995951105	0.00654061975052718	0.00513965441056769	0.00465575318071617	0.0122533686834083	0.00908251615639893	0.00920582577631218
PF01956.19	0	0	0	0	0	0	0	0	0	0	0	0.00206100577081616
PF16184.8	0	0	0	0.000122604111324533	0.000495826791174283	0	0	0	0	0	0	0
PF06727.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18888.3	0	0	0	0	0	0	0	0	0	0	0	0
PF18676.4	0.0319183635431713	0.024635124298316	0.0307171221677178	0.0159589684907434	0.0283860837947277	0.0130914279103845	0.0144751420708388	0.0293495197562734	0.00965478770194598	0.0224711291171418	0.0245527359832323	0.0307089859851608
PF12139.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09180.14	0.525371604305484	0.69093825180433	0.395678579771082	0.398994646287139	0.4305842492356	0.395750588053831	0.781764895099896	0.436126421544687	0.620759939067562	0.592332211266347	0.742146368241136	0.604218191810937
PF13517.9	0.0126275569637948	0.0145629510825982	0.0111422564821303	0.00167558952143529	0.0552846872159326	0.00717232869317086	0.0114728903820723	0.00748854624526152	0.0176789890364522	0.0104560755458906	0.0106045861716196	0.00590821654300632
PF17164.7	0.0019570383486324	0	0	0	0.00376001983307165	0	0	0.00762808437405521	0	0	0	0
PF13286.9	0.310842924374447	0.282822774659182	0.188904461574398	0.176897298622747	0.190273531113131	0.198048818108202	0.299474605954466	0.152980301867485	0.260593447617413	0.183403338397529	0.28727200139731	0.19641384995878
PF02633.17	0.00363449979031732	0.0069607056936648	0.00233590282644242	0.0373329518983203	0	0.00723017005359966	0.00503949390614389	0.015000348845322	0.0174858932824133	0.00774524114510411	0.0299174089876987	0.0330447925254191
PF03190.18	0.0271655561250641	0.0159101844426624	0.0182901191310441	0.0205770566839675	0.0254524419469465	0.0522500289206802	0.0056470924622038	0.00546524337775297	0.00388337016456049	0.00242287030693	0.0138233899742995	0.0153888430887606
PF12167.11	0	0	0	0	0	0	0	0	0	0	0	0
