FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF00890.27	0.248772016641924	0.61852995241739	0.831419856128931	1.16875256349145	1.3276737743452	0.985381193366539	0.263808191782075	0.968192643556496	0.844197608276974	0.608251319551353	0.881197430646807	1.29251132656059	1.03849204453151	0.670394299690385	0.455791195348901	0.189662304318368	0.856073957035642	0.71489390367127
PF06574.15	0.113611370759334	0.300614791947017	0.221486987954701	0.1345542019089	0.30397918065816	0.35506934618984	0.191608880639448	0.454542017918573	0.414413042504591	0.0821248900373873	0.203167001287345	0.175155788529635	0.0944287830283339	0.106301160702925	0.163338235496241	0.14641443497486	0.368896417611133	0.243583698214887
PF01687.20	0.113611370759334	0.303103863778288	0.225684228224189	0.15737897549025	0.299508898589657	0.35506934618984	0.191608880639448	0.450814652402374	0.409763962914856	0.0866780294699802	0.205328139486796	0.175155788529635	0.0974389602943285	0.104958081800574	0.164767651222563	0.152405234817958	0.369473732186807	0.248608959245537
PF00056.26	0.984865563314455	0.677282602003571	0.629483961618369	0.991796827367557	0.73816319677636	0.580427830730541	0.701631297914475	0.44550712584584	0.538630357862677	1.62035407961293	0.674802062419541	0.771211207496405	1.67677385446032	0.946927176848147	0.785890017455365	0.562732232642727	0.726656740907295	0.689026608285618
PF02866.21	0.971889261560455	0.606805808420627	0.62295091810878	0.981099446840116	0.684971037609134	0.552396623836284	0.678197729515643	0.413896344459986	0.505504546065302	1.61602773806906	0.666324264112433	0.769378856056037	1.67468584261073	0.922426590134732	0.785890017455365	0.554744499518597	0.702242411351828	0.673573593802627
PF13580.9	0.043332233646744	0.596339393299735	0.172248976209634	0.218614550654591	0.172315732034923	0.604915218905097	0.129886214356206	0.557373454806638	0.53686567832669	0.0930489883439631	0.175659180501731	0.0632277218536902	0.0460557121697167	0.0322480313290826	0.0721717497972704	0.0159326748208109	0.145513658047461	0.109639609296059
PF00367.23	2.27881178864024	0.782676763678901	0.426575316144063	1.62907248722411	0.475329499664204	0.460226289901225	8.97165815943061	0.451578270895551	0.361427867604246	2.39928455575104	0.31235784179668	0.292727806899538	1.26832624587892	0.459983317546266	0.461247714996495	1.6288342901972	0.472076205523989	0.542472212866285
PF00358.23	0.624548670295632	0.6363932205775	0.208817206883714	0.933033289361372	0.369071104768301	0.359850618505032	1.19340945185514	0.365682531281896	0.386437945088906	0.888322657796349	0.228847192854904	0.168305732090118	0.763237612881647	0.412056607241316	0.337025990626331	0.413821631066576	0.517532132113883	0.376557763556753
PF01418.20	0.499885449313612	0.549601132835519	0.657795818371783	0.512010996685475	0.372974731363331	0.707854503843203	0.566585188912926	0.495701810758704	0.559304877502575	0.446829640422256	0.28613069549963	0.159113049125574	0.278976539729562	0.414855866427269	0.335761507483816	0.276493242520415	0.564188265321625	0.272293701583025
PF00121.21	4.33067575740914	1.39020378725912	1.4817879402899	1.77513330155528	0.799435443250504	0.540137406137592	2.43559771775148	0.969432578535516	1.0567653513683	4.55798466021553	3.28698447849201	2.55255833371991	4.12879736251135	3.55238714602802	2.96628503099358	2.89151303355561	1.84673057640303	3.98072078140788
PF01507.22	0.135843367973461	0.613586989982146	0.625995268347164	1.00241661031604	1.308680322364	1.24246993963533	0.241433398471965	1.41563527766227	1.57047520938774	0.124467368594678	0.246149638809773	0.0534397179570441	0.100444359501171	0.805592863302843	0.576233214673502	0.128959098527262	1.49241894807207	0.306998989558774
PF11922.11	0.0531286083466212	0.0693421990026122	0.110113007241591	0.0548725736899866	0.0493514942914708	0.0351986800494981	0.0539517799839223	0.140437757532227	0.171621803197922	0.0519573345062679	0.0443967156035512	0.0249648219449212	0.0205408762960485	0.028204656949373	0.0324092527179515	0.0173233962129587	0.157439761781775	0.0307174132704614
PF13238.9	1.37557504444567	0.363580393502027	0.582377595503729	0.725315655865823	1.41659670920081	0.893991475319676	0.585737907416001	0.391176804143197	0.701043579522551	0.389253903672751	0.220856317660635	0.111340477184519	0.196641024415882	0.974849080344394	0.540099234437923	0.219245444495953	0.715733341435994	0.245429437521051
PF06736.14	0	0.00248907183127083	0	0.0012526466317108	0.0278920416386837	0	0	0.00309227686840812	0.00803511443543692	0	0	0	0.00178221606383487	0	0	0	0.00733037586217374	0
PF01183.23	0.555112626234856	1.24458868747636	0.811628577261646	0.582768903324502	0.54829163868368	0.971543002621273	0.740263517355415	1.29493819226553	1.03457696958839	0.486993484715197	0.639029889074913	0.56815264956472	0.445052319747718	0.476100264374479	0.77185700344984	0.237795528295831	1.2475084318313	1.0693432132031
