FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF08308.14	1.17067879467219	0	1.08201820854366	1.29248458599584	2.18614049304785	1.03186653423731	0.551485987563693	0.42101674456533	0.146633677530106	1.02600524941851	1.00727398432552	1.68016898327141
PF02657.18	0	0	0	0	0	0	0	0	0	0	0	0
PF02622.18	0	0	0	0	0	0	0	0	0	0	0	0
PF04379.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01037.24	1.36986036882795	1.08252780508983	0.599819395859209	0.754189411322491	1.91020145582758	1.26499690518346	0.602777657828828	0.616287078650391	1.16824459645746	1.75705435068676	0.518297370342257	1.32804254757369
PF13519.9	0	0	0	0	0	0	0	0	0	0	0.0236229228411327	0
PF12541.11	0.38699314313603	0.620309952796258	0.372562983557617	0.67458358345442	1.49524794563394	0.568490449252206	1.14737347784783	0.52186883078291	0.24229458735402	1.89745140020059	0.992503614026775	0.427241008618901
PF04015.15	1.17561026625656	1.93649415380163	1.5966004261574	1.61187846078756	1.39944624527283	0.647021059146982	0.88728247257967	1.11173179209926	1.36804562124483	2.21939083983583	1.63823954591385	2.63153725741659
PF13720.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14237.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06271.15	0.31302106937044	1.00348175483849	0.301389569398708	0.50024123828171	0.639433876425261	1.95462855004246	0.368673892391398	0.644061081152056	0.489979712331261	0.457211548720721	0.851677440253731	0.345574561982536
PF04074.15	1.11442676670841	1.19078143688362	0.143050443819008	0.323789460692186	0.108383803918223	0.95511796289099	0	0.133585649753174	0.232560407834161	0	0.614698814986003	0
PF09835.12	0	0	0	0	0	0	0	0	0	0	0	0
PF02678.19	0	0	0	0	0	0	0	0	0	0	0	0
PF17954.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13502.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00596.24	0.863758376663601	4.54153205725742	1.19126947049373	0.973309508715434	1.36066919730444	1.81328899828706	0.42311512220399	0.66934263356607	0.714480323562307	1.61543385946069	1.21731058390102	1.98117420741942
PF05635.14	0.94048714036325	0	0	0.27208592570983	0.137798913816145	0	0.556211676310562	0.168394719322938	0.295673264493979	0	0.156287923107048	0
PF07881.15	0.652289688424316	0.597533827929803	0.789223003384191	0.663290265754823	0.326278114248344	0.342237768277411	0.767475062613352	0.284846502392245	0.204196686347439	0.340251943636325	0.40090072667321	0.668724892970975
PF07882.15	0.652289688424316	0.597533827929803	0.789223003384191	0.663290265754823	0.326278114248344	0.342237768277411	0.767475062613352	0.284846502392245	0.204196686347439	0.340251943636325	0.40090072667321	0.668724892970975
PF02952.20	0.708541716388093	0.597533827929803	0.832582240402913	0.663290265754823	0.326278114248344	0.425247945185761	0.767475062613352	0.406799182697513	0.380657138398315	0.340251943636325	0.438244864214124	0.668724892970975
PF14873.9	0	0	0	0	0	0	0	0	0	0	0	0
