CHROMATOGRAM,
p6_h9_gudca_ctrl_48h.raw,
Data points: 3109,
Time,Intensity
6.3313249,0
6.3344748,0
6.3483935,0
6.3516664,0
6.3545893,0
6.3663767,0
6.3710162,0
6.3850411,0
6.3920703,0
6.399166,0
6.4061431,0
6.4091076,0
6.4160909,0
6.4190721,0
6.4222513,0
6.4252138,0
6.4322429,0
6.4428803,0
6.4459136,0
6.4529219,0
6.459926,0
6.4630697,0
6.4711468,0
6.4743739,0
6.4778321,0
6.4825384,0
6.4863446,0
6.4899946,0
6.4923195,0
6.4946424,0
6.5036507,0
6.5078403,0
6.5162256,0
6.5204277,0
6.5227506,0
6.5250756,0
6.5273985,0
6.5297234,2466.891357
6.5320464,0
6.5343692,0
6.5366942,0
6.5421984,0
6.5464275,0
6.5487504,0
6.5510754,0
6.5533983,0
6.5557212,0
6.5580461,0
6.5603691,0
6.562692,0
6.5650169,0
6.5673398,0
6.5696648,0
6.5719877,0
6.5743106,0
6.5766356,0
6.5789731,0
6.581296,0
6.583621,0
6.5859439,0
6.5882689,0
6.592773,0
6.5950959,0
6.5974209,0
6.5997438,0
6.6020687,0
6.6043917,0
6.6067146,0
6.6090396,0
6.6113624,0
6.6136853,0
6.6160103,0
6.6183332,0
6.6206582,0
6.6262602,0
6.630304,0
6.6326269,0
6.6349519,0
6.6372748,0
6.6395977,0
6.6519684,0
6.6561163,0
6.6584392,0
6.6607642,0
6.6630871,0
6.6654121,0
6.667735,0
6.6700579,0
6.675162,0
6.6794495,0
6.6825911,0
6.684914,0
6.687239,0
6.6895619,0
6.6918848,0
6.6942098,0
6.699316,0
6.7034514,0
6.7068222,0
6.7119076,0
6.7160096,0
6.7193805,0
6.7217054,0
6.7240283,0
6.7263533,0
6.7286762,0
6.7309991,0
6.7333241,0
6.735647,0
6.7379699,0
6.7402949,0
6.7426178,0
6.7449427,0
6.7472657,0
6.7496198,0
6.7519427,0
6.7542677,0
6.759099,0
6.7614239,0
6.7637468,0
6.7693447,0
6.7735842,0
6.7759071,0
6.77823,0
6.780555,0
6.7828779,0
6.7852029,0
6.7875258,0
6.7898487,0
6.7921737,0
6.7944966,0
6.7968216,0
6.7991445,0
6.8014674,0
6.8037923,0
6.8061153,0
6.8084381,0
6.8107631,0
6.8162652,0
6.820536,0
6.822861,0
6.8251838,0
6.8307422,0
6.8349754,0
6.8372984,0
6.8396213,0
6.8444566,0
6.8467816,0
6.8491045,0
6.8514274,0
6.8537524,0
6.8560753,0
6.8583982,0
6.8607232,0
6.8630461,0
6.8653711,0
6.867694,0
6.8700169,0
6.8723419,0
6.8746648,0
6.8801627,0
6.8844001,0
6.886723,0
6.889048,0
6.8913709,0
6.8936959,0
6.8960188,0
6.8983417,0
6.9006667,0
6.9029896,0
6.9053125,0
6.9076374,0
6.9099603,0
6.9122853,0
6.9146353,0
6.9169603,0
6.9192832,0
6.9216082,0
6.9264478,0
6.9287706,0
6.9310935,0
6.9334185,0
6.9357414,0
6.9413101,0
6.945379,0
6.9477017,0
6.9500267,0
6.9523496,0
6.9546726,0
6.9569975,0
6.9593204,0
6.9616454,0
6.9639683,0
6.9662912,0
6.9686162,0
6.9709391,0
6.973262,0
6.975587,0
6.9779099,0
6.9802328,0
6.9857077,0
6.9899618,0
6.9922848,0
6.9946077,0
6.9969326,0
6.9992555,0
7.0015785,0
