FeatureID	Compound_Name	Intercept_pval	ENB_pval	Phase_pval	ENB_Phase_pval	light_AZ51vAZ52	light_AZ51vDnBSH1	light_AZ51vLgBSH	light_AZ52vDnBSH1	light_AZ52vLgBSH	light_DnBSH1vLgBSH	dark_AZ51vAZ52	dark_AZ51vDnBSH1	dark_AZ51vLgBSH	dark_AZ52vDnBSH1	dark_AZ52vLgBSH	dark_DnBSH1vLgBSH	light_AZ51vAZ52_pval	light_AZ51vDnBSH1_pval	light_AZ51vLgBSH_pval	light_AZ52vDnBSH1_pval	light_AZ52vLgBSH_pval	light_DnBSH1vLgBSH_pval	dark_AZ51vAZ52_pval	dark_AZ51vDnBSH1_pval	dark_AZ51vLgBSH_pval	dark_AZ52vDnBSH1_pval	dark_AZ52vLgBSH_pval	dark_DnBSH1vLgBSH_pval
30760	Ser-HDCA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33067	Ala-CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34689	Candidate Dihydroxylated bile acid (delta mass 69.022; sirius atomic difference: 3C, 3H, 1N, 1O; buddy atomic difference: 3C, 3H, 1N, 1O; spectral library match to CCMSLIB00006582059, Ser-CDCA)""	0	0.28031323312419	0.294125931345019	0.303821356255519	0.0349688526426302	0.35393399772787	0.158494807317036	0.31896514508524	0.123525954674405	-0.195439190410835	0.283750811653705	0.138458855787075	0.659597511054269	-0.145291955866631	0.375846699400563	0.521138655267194	0.99933746961413	0.608963279882262	0.945076329630136	0.68381246342277	0.972734914649105	0.903207941786974	0.755784881898945	0.962322506808548	0.116434295217594	0.956868882275539	0.561599484237553	0.281291344846087
33409	Ala-UDCA	3.82112700936243e-05	0.453096346120015	0.708621640271308	0.24185442114205	0.0151538196963655	-0.138460073861114	-0.109734197941005	-0.15361389355748	-0.124888017637371	0.0287258759201091	0.490555041625262	0.153937772152412	0.447944060483535	-0.33661726947285	-0.042610981141727	0.294006288331123	0.999902629341454	0.935165602589806	0.966052275778734	0.914167032490018	0.951206756503241	0.999339624588301	0.178326105130376	0.913682969462561	0.245561510210035	0.490240216132205	0.997860087487191	0.601225995500223
36651	Candidate Trihydroxylated bile acid (delta mass 56.0371; buddy atomic difference: 2C, 4H, 2N)""	0.323988157389235	0.403998399185592	0.3239818951821	0.403986742284998	-2.0990347272956e-18	1.52025543195875e-17	-0.154550219583602	1.73015890468831e-17	-0.154550219583602	-0.154550219583602	2.96841689311117e-18	3.04049091808078e-17	0	2.74364922876966e-17	-2.96800344717907e-18	-3.04118709382184e-17	1	1	0.206906583408642	1	0.206906583408642	0.206906583408642	1	1	1	1	1	1
33790	Candidate Trihydroxylated bile acid (delta mass 56.0371; buddy atomic difference: 2C, 4H, 2N)""	0.168358166637133	0.573284698165516	0.168353109134655	0.573274850024885	0.0908129368410329	-0.0223474894058767	0.0908129368410329	-0.11316042624691	1.38777878078145e-17	0.11316042624691	-8.32667268468867e-17	-1.11022302462516e-16	-6.93889390390723e-17	-2.77555756156289e-17	1.38777878078145e-17	4.16333634234434e-17	0.598781565637379	0.989687494941716	0.598781565637379	0.413759934488404	1	0.413759934488403	1	1	1	1	1	1
21279	Trihydroxylated bile acid - Cholyl-1,3-diaminopropane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
38881	Candidate Monohydroxylated bile acid (delta mass 88.9936; sirius atomic difference: 2C, 3H, 1N, 1O, 1S; buddy atomic difference: 2C, 3H, 1N, 1O, 1S; spectral library match to CCMSLIB00005435589, taurolithocholic acid)""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
41741	Candidate Dihydroxylated bile acid (delta mass 73.035; sirius atomic difference: 3C, 7H, 1N, -1O, 1S; buddy atomic difference: 3C, 7H, 1N, -1O, 1S)""	4.95596734761961e-08	0.939903231338359	0.21801381285601	0.854002210358958	0.234206080381794	-0.0334800107151946	-0.223877821314983	-0.267686091096988	-0.458083901696776	-0.190397810599788	0.539292478628688	0.371040979817517	0.569917116555974	-0.168251498811171	0.0306246379272863	0.198876136738457	0.989855995675287	0.999969246092836	0.991110821699124	0.985027902148825	0.931663598643222	0.994479665343863	0.894318739634483	0.961880641905195	0.878017005731685	0.996169648952078	0.999976459718491	0.993723192679276
32446	Candidate Dihydroxylated bile acid (delta mass 74.0487; sirius atomic difference: 2C, 6H, 2N, 1O; buddy atomic difference: 2C, 6H, 2N, 1O)""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36074	Candidate Trihydroxylated bile acid (delta mass 59.0363; sirius atomic difference: 2C, 5H, 1N, 1O; buddy atomic difference: 2C, 5H, 1N, 1O; spectral library match to CCMSLIB00010118116, match to acetylated cholic acid)""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
35901	((4R)-4-((3R,5S,7R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoyl)valine""	2.72576809057234e-06	0.386688051199338	0.391475285309601	0.190805699059515	0.0372357946344605	-0.0773012325481534	0.0160227823659371	-0.114537027182614	-0.0212130122685234	0.0933240149140905	0.496400404904031	0.629341371493659	0.70422683343343	0.132940966589628	0.207826428529399	0.0748854619397707	0.999159211711409	0.992651249903715	0.999932620508446	0.976941955642288	0.999843796252202	0.987246816522667	0.307784605000588	0.13337306286057	0.076927177235531	0.96475861375871	0.881194811293359	0.993306434077066
