CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
6209	19667	0.011	0.000	0.7070	0.7392	1
6237	7664	0.000	0.000	0.9869	0.9653	1
6248	6733	-0.036	0.000	0.9186	0.8107	1
6280	8673	-0.036	0.000	0.8466	0.6513	1
6280	8757	-0.000	0.000	0.8292	0.6877	1
6300	6449	0.054	0.000	0.7280	0.5125	1
6447	7071	-0.037	0.000	0.9845	0.9233	1
6471	9107	2.016	0.000	0.8419	0.5174	1
6530	6543	1.001	0.000	0.8377	0.6758	1
6532	9755	9.949	0.000	0.7679	0.4438	1
6532	13904	-4.067	0.000	0.8132	0.6048	1
6532	21217	-0.023	0.000	0.7168	0.5185	1
6685	8582	-0.116	0.000	0.7969	0.8151	1
6702	7055	-0.984	0.000	0.9224	0.6453	1
6718	8525	-2.016	0.000	0.8209	0.6548	1
6726	7526	-0.985	0.000	0.7765	0.6544	1
6763	9061	0.001	0.000	0.9269	0.6144	1
6763	21880	-2.014	0.000	0.7020	0.5061	1
6812	8725	-0.984	0.000	0.8246	0.7672	1
6894	6902	1.004	0.000	0.9477	0.8451	1
7030	17258	-1.979	0.000	0.9326	0.8516	1
7062	8841	-1.979	0.000	0.8543	0.7819	1
7074	7187	-0.035	0.000	0.9381	0.7521	1
7124	8343	-0.023	0.000	0.7077	0.4600	1
7124	10151	-0.107	0.000	0.9863	0.8743	1
7129	14552	-4.068	0.000	0.7349	0.5500	1
7151	18080	0.000	0.000	0.9943	0.9525	1
7186	9240	0.000	0.000	0.9427	0.8280	1
7186	9969	-1.004	0.000	0.7773	0.7360	1
7186	14235	0.000	0.000	0.9768	0.9176	1
7352	17306	-9.984	0.000	0.7915	0.6397	1
7404	8705	-2.016	0.000	0.8037	0.7149	1
7404	17917	3.995	0.000	0.8764	0.6519	1
7404	20361	3.995	0.000	0.9007	0.7181	1
7405	12114	0.000	0.000	0.9327	0.6381	1
7428	10212	-0.000	0.000	0.8711	0.6874	1
7443	8257	2.016	0.000	0.9290	0.8220	1
7443	11345	-6.937	0.000	0.7938	0.5353	1
7632	9959	0.037	0.000	0.7085	0.6906	1
7639	12868	1.979	0.000	0.8088	0.7186	1
7639	16242	2.027	0.000	0.7246	0.4225	1
7639	16558	1.979	0.000	0.7574	0.5025	1
7673	9130	3.000	0.000	0.8686	0.5847	1
7678	8979	7.953	0.000	0.7622	0.4798	1
7692	8197	-2.016	0.000	0.7190	0.6828	1
7776	16268	-9.984	0.000	0.7759	0.6637	1
7831	10230	0.002	0.000	0.8501	0.5598	1
8000	9500	-0.983	0.000	0.8371	0.6812	1
8020	13749	-0.985	0.000	0.9227	0.7800	1
8108	15178	1.979	0.000	0.8042	0.7893	1
8111	8591	-0.226	0.000	0.7860	0.6044	1
8113	38755	0.116	0.000	0.8937	0.7230	1
8113	42067	0.116	0.000	0.9027	0.8035	1
8113	49557	0.092	0.000	0.8814	0.5630	1
8113	49679	3.080	0.000	0.7316	0.6038	1
8113	49705	0.116	0.000	0.8786	0.5438	1
8118	8609	-0.069	0.000	0.9650	0.9029	1
8118	8815	-0.106	0.000	0.9548	0.8518	1
8133	19408	-0.127	0.000	0.7262	0.6754	1
8152	14803	0.023	0.000	0.7730	0.7235	1
8257	9107	9.091	0.000	0.7463	0.3782	1
