CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
30826	36325	-10.021	0.000	0.7939	0.6650	1
30826	36410	-4.009	0.000	0.8493	0.6968	1
30826	37817	-8.040	0.000	0.7467	0.8090	1
30827	34441	-1.971	0.000	0.7474	0.4105	1
30835	33025	-8.999	0.000	0.7733	0.3992	1
30835	33699	3.996	0.000	0.8166	0.5797	1
30835	36325	7.006	0.000	0.7177	0.5835	1
30835	36392	-4.009	0.000	0.8700	0.7247	1
30835	41348	0.994	0.000	0.8289	0.8395	1
30872	30875	-2.007	0.000	0.8594	0.6649	1
30872	31501	0.002	0.000	0.9428	0.6793	1
30875	31501	2.009	0.000	0.8577	0.5034	1
30880	31981	-2.015	0.000	0.7843	0.4046	1
30880	35038	-3.047	0.000	0.7431	0.3731	1
30925	33102	-2.016	0.000	0.7159	0.5543	1
30927	30943	0.003	0.000	0.7549	0.6025	1
30932	31889	-2.015	0.000	0.8450	0.6265	1
30932	32550	-1.068	0.000	0.7290	0.4052	1
30932	34908	-0.036	0.000	0.8047	0.3644	1
30932	34975	0.052	0.000	0.8350	0.4656	1
30932	35022	1.981	0.000	0.9532	0.8221	1
30932	36396	5.974	0.000	0.7268	0.5076	1
30965	31543	-0.001	0.000	0.9514	0.7896	1
30965	34706	9.000	0.000	0.8586	0.5893	1
31032	36653	0.036	0.000	0.8570	0.6774	1
31043	42197	3.994	0.000	0.8066	0.3781	1
31061	44689	4.979	0.000	0.7258	0.4598	1
31107	33159	-1.994	0.000	0.7206	0.6457	1
31151	32306	-0.001	0.000	0.7769	0.6306	1
31151	35233	-0.000	0.000	0.8800	0.5884	1
31151	36401	-2.015	0.000	0.7940	0.6362	1
31151	40356	-2.016	0.000	0.8004	0.7092	1
31153	32432	0.984	0.000	0.8013	0.6670	1
31153	32861	2.016	0.000	0.7551	0.5432	1
31153	33159	2.016	0.000	0.7115	0.5204	1
31153	33576	-0.000	0.000	0.8749	0.6073	1
31153	34184	2.016	0.000	0.8197	0.5377	1
31153	34815	2.016	0.000	0.7649	0.7198	1
31153	35253	-0.000	0.000	0.8534	0.4381	1
31166	31838	0.000	0.000	0.8714	0.4671	1
31166	38253	7.900	0.000	0.7742	0.8585	1
31166	40255	-4.065	0.000	0.8451	0.6074	1
31166	41616	7.934	0.000	0.8992	0.6187	1
31174	38550	0.001	0.000	0.9626	0.8229	1
31174	38929	2.016	0.000	0.7442	0.8014	1
31174	39795	0.001	0.000	0.8999	0.8344	1
31174	40642	-2.014	0.000	0.8956	0.7826	1
31185	38761	-9.037	0.000	0.7882	0.5801	1
31197	36864	0.959	0.000	0.9545	0.8962	1
31216	31689	-0.000	0.000	0.9211	0.8684	1
31216	31991	-0.000	0.000	0.8862	0.6954	1
31216	32391	-0.000	0.000	0.9366	0.9022	1
31216	37905	0.984	0.000	0.7527	0.4436	1
31216	42548	3.995	0.000	0.7916	0.4950	1
31227	42555	3.995	0.000	0.7088	0.4096	1
31232	37324	-7.020	0.000	0.7498	0.2458	1
31295	32945	2.016	0.000	0.7563	0.6119	1
31301	32586	-2.016	0.000	0.7148	0.4470	1
31301	36249	2.016	0.000	0.9260	0.9341	1
31324	32396	-0.984	0.000	0.9960	1.0000	1
31324	36127	-2.982	0.000	0.7849	0.7136	1
31340	32944	2.926	0.000	0.7021	0.4084	1
31371	31372	-2.005	0.000	0.9196	0.5224	1
31427	31577	-4.021	0.000	0.8177	0.2969	1
31427	31585	-2.015	0.000	0.8801	0.4885	1
31427	31945	-2.015	0.000	0.9344	0.7759	1
31427	32247	-2.016	0.000	0.8178	0.2811	1
31535	34021	0.000	0.000	0.8240	0.4367	1
31543	34706	9.001	0.000	0.8249	0.6739	1
31543	36143	8.016	0.000	0.8548	0.6278	1
31549	32203	0.000	0.000	0.9642	0.8462	1
31550	36020	-1.999	0.000	0.9388	0.7981	1
31577	31585	2.006	0.000	0.8813	0.5494	1
31577	31945	2.005	0.000	0.8265	0.3364	1
31577	32247	2.005	0.000	0.8528	0.6302	1
31577	34706	8.067	0.000	0.7166	0.2659	1
31577	37721	7.047	0.000	0.7084	0.2194	1
31577	37862	3.986	0.000	0.7749	0.4022	1
31585	31945	-0.001	0.000	0.9219	0.5960	1
31585	32247	-0.001	0.000	0.9150	0.5440	1
31585	36919	1.979	0.000	0.7151	0.4782	1
31585	37862	1.980	0.000	0.7022	0.4267	1
31587	33846	2.926	0.000	0.7733	0.6300	1
31587	35702	-1.997	0.000	0.8212	0.6861	1
31587	35998	-1.998	0.000	0.8168	0.6400	1
31588	31794	-0.037	0.000	0.8556	0.8090	1
31588	35703	-1.999	0.000	0.8705	0.6966	1
31588	35997	-1.999	0.000	0.9092	0.8678	1
31588	40018	-4.010	0.000	0.8689	0.8326	1
31618	31924	-2.016	0.000	0.7167	0.3731	1
31618	35422	-2.016	0.000	0.7137	0.3140	1
31618	35967	-1.996	0.000	0.7031	0.3655	1
31618	36135	-2.015	0.000	0.7073	0.2928	1
31632	32023	2.016	0.000	0.8532	0.6287	1
31632	33871	-0.000	0.000	0.7751	0.3179	1
31632	37396	1.984	0.000	0.8024	0.6366	1
31640	32540	0.000	0.000	0.8678	0.8164	1
31660	33871	2.016	0.000	0.7191	0.6605	1
31689	31991	0.000	0.000	0.8923	0.6939	1
31689	32391	0.000	0.000	0.9138	0.8671	1
31689	37905	0.984	0.000	0.7403	0.4181	1
31689	42548	3.995	0.000	0.7634	0.4550	1
31707	34965	3.047	0.000	0.8259	0.7227	1
31709	34127	0.000	0.000	0.8730	0.7724	1
31717	32023	0.001	0.000	0.8717	0.5914	1
31717	33871	-2.016	0.000	0.7593	0.3007	1
31729	38157	-4.992	0.000	0.8119	0.5681	1
31779	31921	-2.017	0.000	0.8891	0.7299	1
31779	32962	-2.017	0.000	0.7219	0.6610	1
31779	34946	3.994	0.000	0.7599	0.4703	1
31779	35654	-2.016	0.000	0.8832	0.7154	1
31779	36410	-8.006	0.000	0.7531	0.7960	1
31779	36480	-2.017	0.000	0.9084	0.7326	1
31789	35049	3.994	0.000	0.8796	0.7143	1
31789	36352	1.979	0.000	0.8694	0.7226	1
31794	33677	1.980	0.000	0.7168	0.6020	1
31794	34908	3.995	0.000	0.7085	0.6377	1
31794	35703	-1.962	0.000	0.8422	0.7580	1
31794	35924	1.979	0.000	0.7025	0.5617	1
31794	35997	-1.963	0.000	0.8291	0.7774	1
31794	40018	-3.974	0.000	0.7812	0.7292	1
31817	32529	2.963	0.000	0.7789	0.8034	1
31817	33640	1.979	0.000	0.8659	0.8261	1
31817	33699	0.985	0.000	0.8005	0.6355	1
31817	34988	3.995	0.000	0.8758	0.8261	1
31817	35848	1.979	0.000	0.9064	0.8241	1
31817	36325	3.995	0.000	0.7859	0.6753	1
31817	36342	1.980	0.000	0.9172	0.8860	1
31817	36410	10.006	0.000	0.8285	0.7057	1
31817	37817	5.975	0.000	0.7161	0.7894	1
31819	33025	5.017	0.000	0.7769	0.4359	1
31819	33672	1.980	0.000	0.8887	0.8621	1
31819	34948	3.995	0.000	0.9072	0.8519	1
31819	35844	1.979	0.000	0.9372	0.8958	1
31819	36247	3.995	0.000	0.8772	0.7911	1
31819	36392	10.006	0.000	0.8680	0.7810	1
31819	36628	2.026	0.000	0.8839	0.7680	1
31838	40255	-4.065	0.000	0.8257	0.6570	1
31838	41616	7.934	0.000	0.8728	0.6891	1
31863	32944	6.974	0.000	0.8403	0.6111	1
31863	33846	-7.041	0.000	0.7655	0.3530	1
31863	36973	5.990	0.000	0.7384	0.3510	1
31889	32550	0.948	0.000	0.7174	0.4997	1
31889	33714	0.052	0.000	0.7031	0.4119	1
31889	34908	1.979	0.000	0.7878	0.4495	1
31889	35924	-0.036	0.000	0.7454	0.4850	1
31889	36396	7.990	0.000	0.8137	0.6937	1
31889	39603	3.011	0.000	0.7223	0.4887	1
31917	38270	0.959	0.000	0.7180	0.2666	1
31920	34169	-0.000	0.000	0.7047	0.6422	1
31920	35660	-0.000	0.000	0.8820	0.5959	1
31920	36532	0.000	0.000	0.8646	0.6969	1
31920	36681	1.979	0.000	0.8897	0.8399	1
31920	38380	1.979	0.000	0.7882	0.7129	1
31920	39398	3.996	0.000	0.8192	0.6067	1
31920	40227	1.980	0.000	0.8484	0.5937	1
31920	40620	-2.015	0.000	0.9026	0.7846	1
31921	34160	-5.957	0.000	0.7301	0.3780	1
31921	35451	-9.983	0.000	0.7685	0.7024	1
31921	35592	3.995	0.000	0.8677	0.8046	1
31921	35654	0.001	0.000	0.9763	0.9434	1
31921	36480	0.000	0.000	0.9569	0.9351	1
31921	36685	1.980	0.000	0.9142	0.8238	1
31921	36713	2.964	0.000	0.7268	0.7937	1
31921	37190	0.063	0.000	0.7667	0.6112	1
31921	38063	3.995	0.000	0.8000	0.5595	1
31921	38100	0.985	0.000	0.7098	0.5296	1
31921	38796	1.979	0.000	0.8171	0.8063	1
31921	39209	-1.961	0.000	0.7488	0.4093	1
31921	39320	3.996	0.000	0.8689	0.7667	1
31921	39601	-9.035	0.000	0.7110	0.5888	1
31921	40864	1.979	0.000	0.8953	0.7800	1
31924	34109	0.984	0.000	0.8233	0.7001	1
31924	34744	0.984	0.000	0.8319	0.6830	1
31924	35422	0.000	0.000	0.8936	0.7475	1
31924	36135	0.001	0.000	0.8610	0.7057	1
31924	36326	-2.034	0.000	0.8241	0.7539	1
31924	36626	-1.998	0.000	0.7780	0.6514	1
31924	40017	-1.998	0.000	0.7919	0.6830	1
31945	32247	-0.000	0.000	0.8596	0.3448	1
31981	35644	-3.047	0.000	0.7145	0.6016	1
31991	32391	-0.000	0.000	0.9058	0.7176	1
31991	37905	0.984	0.000	0.8193	0.5913	1
31991	42548	3.995	0.000	0.8146	0.6206	1
32023	33333	-0.000	0.000	0.8556	0.7000	1
32023	33871	-2.016	0.000	0.7720	0.4676	1
32023	37396	-0.032	0.000	0.7307	0.6718	1
32059	32995	9.021	0.000	0.7601	0.7298	1
32059	37043	-0.001	0.000	0.7839	0.5039	1
32063	33006	9.020	0.000	0.7156	0.6384	1
32063	36818	-6.937	0.000	0.7076	0.5554	1
32146	32462	3.973	0.000	0.7353	0.7163	1
32146	32466	-2.016	0.000	0.8529	0.8245	1
32146	36263	-2.016	0.000	0.8333	0.6948	1
32146	36931	-2.015	0.000	0.8444	0.6607	1
32153	33922	-5.989	0.000	0.8515	0.6226	1
32161	37404	1.980	0.000	0.8723	0.6246	1
32163	39675	1.944	0.000	0.8126	0.6883	1
32177	33093	3.011	0.000	0.7148	0.7035	1
32177	43954	2.973	0.000	0.8100	0.5630	1
32177	44985	0.960	0.000	0.8079	0.4455	1
32181	32467	-2.016	0.000	0.8767	0.7789	1
32181	36303	-2.015	0.000	0.8765	0.7307	1
32181	36921	-2.017	0.000	0.8867	0.7269	1
32185	32214	2.016	0.000	0.7053	0.2551	1
32247	34706	6.062	0.000	0.7407	0.2575	1
32247	36919	1.980	0.000	0.7215	0.5522	1
32251	35403	3.047	0.000	0.8508	0.7621	1
32306	35233	0.000	0.000	0.7173	0.3873	1
32306	36401	-2.014	0.000	0.7758	0.6946	1
32306	40356	-2.016	0.000	0.7578	0.5584	1
32351	32352	-1.003	0.000	0.7926	0.3094	1
32378	32379	-1.005	0.000	0.8592	0.7991	1
32391	37905	0.984	0.000	0.7739	0.4513	1
32391	42548	3.995	0.000	0.7922	0.4857	1
32396	36127	-1.997	0.000	0.7841	0.7136	1
32432	33576	-0.984	0.000	0.7433	0.5869	1
32432	35253	-0.984	0.000	0.7403	0.3316	1
32444	32471	2.017	0.000	0.7815	0.6902	1
32444	33403	3.994	0.000	0.7163	0.7010	1
32444	36311	0.000	0.000	0.8935	0.6306	1
32444	36918	0.000	0.000	0.8432	0.5442	1
32444	37397	3.995	0.000	0.7267	0.6424	1
32444	41446	-2.013	0.000	0.8600	0.6994	1
32444	42411	-9.025	0.000	0.7071	0.6242	1
32444	43674	-7.046	0.000	0.7308	0.7165	1
32444	45966	-9.061	0.000	0.7107	0.6775	1
32444	46391	8.949	0.000	0.7012	0.6638	1
32446	36315	0.000	0.000	0.9286	0.8436	1
32446	36935	0.000	0.000	0.9125	0.8606	1
32446	37989	3.011	0.000	0.7438	0.7583	1
32450	36285	0.001	0.000	0.9445	0.8305	1
32450	36923	0.000	0.000	0.8705	0.5677	1
32466	36263	-0.000	0.000	0.9334	0.7853	1
32466	36931	0.001	0.000	0.8830	0.7101	1
32466	41415	-2.015	0.000	0.7336	0.5028	1
32466	46391	-9.062	0.000	0.7392	0.6836	1
32467	36264	0.984	0.000	0.8813	0.6554	1
32467	36303	0.000	0.000	0.9649	0.8933	1
32467	36921	-0.001	0.000	0.9522	0.8820	1
32467	37399	3.995	0.000	0.8023	0.7827	1
32467	37985	3.994	0.000	0.7618	0.8221	1
32467	40268	-6.025	0.000	0.7228	0.7568	1
32467	42643	2.973	0.000	0.7331	0.5882	1
32467	43015	-5.031	0.000	0.7492	0.6028	1
32467	43693	-7.047	0.000	0.7621	0.7417	1
32467	44464	1.942	0.000	0.7783	0.7342	1
32471	36311	-2.017	0.000	0.7388	0.4627	1
32471	36918	-2.017	0.000	0.7652	0.4342	1
32471	41446	-4.031	0.000	0.8066	0.5739	1
32517	35354	0.000	0.000	0.7637	0.4182	1
32529	33640	-0.984	0.000	0.9075	0.7975	1
32529	34988	1.032	0.000	0.7936	0.7682	1
32529	35848	-0.984	0.000	0.7765	0.7673	1
32529	36342	-0.983	0.000	0.7892	0.8022	1
32529	36410	7.043	0.000	0.7751	0.7423	1
32531	33123	-4.021	0.000	0.7584	0.3313	1
32548	38287	0.993	0.000	0.7156	0.3539	1
32549	33674	-0.985	0.000	0.8863	0.6784	1
32549	35038	1.031	0.000	0.7958	0.6845	1
32549	35644	-0.985	0.000	0.8906	0.8514	1
32550	33677	-0.984	0.000	0.8792	0.7491	1
32550	34908	1.032	0.000	0.7820	0.6411	1
32550	35924	-0.984	0.000	0.8649	0.7567	1
32550	36396	7.042	0.000	0.7269	0.5496	1
32586	37077	2.015	0.000	0.7139	0.5936	1
32590	34220	-5.014	0.000	0.7338	0.7663	1
32599	33274	0.002	0.000	0.8868	0.6546	1
32607	37247	-0.001	0.000	0.9668	0.8275	1
32621	33374	-2.015	0.000	0.7165	0.2397	1
32621	35952	-2.016	0.000	0.7001	0.2921	1
32626	32861	-2.016	0.000	0.7967	0.5860	1
32626	33159	-2.016	0.000	0.8078	0.5866	1
32626	34184	-2.016	0.000	0.7584	0.5897	1
32626	34815	-2.016	0.000	0.7319	0.6535	1
32629	34929	-3.019	0.000	0.7061	0.4544	1
32719	34884	-0.000	0.000	0.8208	0.6341	1
32732	33133	-0.000	0.000	0.8979	0.7264	1
32784	32785	-1.004	0.000	0.8674	0.7312	1
32784	32816	2.006	0.000	0.7311	0.2421	1
32788	33374	0.001	0.000	0.9444	0.8677	1
32830	35327	3.996	0.000	0.9001	0.8070	1
32830	36237	1.981	0.000	0.8804	0.7667	1
32849	35365	0.000	0.000	0.9092	0.8377	1
32861	33159	0.000	0.000	0.8592	0.7944	1
32861	35253	-2.016	0.000	0.8113	0.5771	1
32861	44365	3.995	0.000	0.7176	0.6503	1
32893	35354	-0.073	0.000	0.7170	0.7606	1
32929	33158	0.000	0.000	0.7419	0.5293	1
32944	33589	0.000	0.000	0.7955	0.4736	1
32944	35008	2.016	0.000	0.7219	0.5135	1
32944	36973	-0.984	0.000	0.7746	0.4695	1
32944	38261	1.032	0.000	0.7433	0.4841	1
32962	36410	-5.989	0.000	0.8439	0.6575	1
32962	43010	1.943	0.000	0.7518	0.5665	1
32993	36970	5.991	0.000	0.7442	0.5663	1
32997	33772	5.989	0.000	0.7025	0.5112	1
32997	33821	-7.079	0.000	0.7833	0.4458	1
32997	37075	5.954	0.000	0.9120	0.8932	1
32997	37722	5.953	0.000	0.7653	0.6593	1
33006	38403	0.038	0.000	0.8601	0.5789	1
33006	38530	3.051	0.000	0.7055	0.2838	1
33006	38580	6.027	0.000	0.7407	0.6466	1
33025	33672	-3.036	0.000	0.7425	0.4216	1
33025	34948	-1.021	0.000	0.7545	0.4209	1
33025	35844	-3.037	0.000	0.7808	0.4336	1
33025	36247	-1.021	0.000	0.7267	0.4674	1
33025	36392	4.990	0.000	0.7988	0.4799	1
33025	36628	-2.990	0.000	0.7075	0.3601	1
33033	34697	-10.024	0.000	0.9038	0.7746	1
33049	33075	-1.005	0.000	0.7758	0.4256	1
33049	33418	-0.002	0.000	0.7693	0.3368	1
33066	33405	-2.017	0.000	0.7717	0.6904	1
33066	37399	-2.016	0.000	0.7218	0.3731	1
33066	37985	-2.016	0.000	0.7791	0.4225	1
33066	42632	-4.029	0.000	0.8020	0.5867	1
33067	33409	-2.016	0.000	0.8197	0.6684	1
33067	37989	-2.016	0.000	0.7553	0.4154	1
33075	33418	1.003	0.000	0.8663	0.6449	1
33080	34648	-0.000	0.000	0.8838	0.6748	1
33080	35335	0.001	0.000	0.8895	0.6933	1
33082	35725	-0.984	0.000	0.7883	0.5699	1
33085	36325	-8.989	0.000	0.7118	0.5640	1
33085	37757	-0.985	0.000	0.7158	0.3051	1
33085	38253	-1.019	0.000	0.8885	0.8672	1
33093	33391	-0.000	0.000	0.7191	0.2755	1
33093	38252	-1.019	0.000	0.8816	0.7973	1
33093	42235	1.944	0.000	0.7361	0.7372	1
33126	33140	-3.008	0.000	0.7372	0.3908	1
33126	34441	-0.000	0.000	0.8188	0.3249	1
33140	34441	3.008	0.000	0.8175	0.5159	1
33146	38246	-0.036	0.000	0.7048	0.5352	1
33158	38929	0.984	0.000	0.7579	0.4159	1
33159	35253	-2.016	0.000	0.7432	0.4885	1
33159	44365	3.995	0.000	0.8006	0.6983	1
33179	33180	-1.002	0.000	0.7284	0.6372	1
33194	38157	10.007	0.000	0.9028	0.7059	1
33212	33495	-0.001	0.000	0.9484	0.7615	1
