FeatureID	Name	GO_Term	comparison	phase	datatype	diffexpr	rab.all	rab.win.A	rab.win.B	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF13603.9	Leucyl-tRNA synthetase, Domain 2	tRNA aminoacylation for protein translation	FTvNA	Dark	metaG	none	3.74759526161368	3.60699711157938	3.85374893467022	-0.273028308947596	1.29438429540655	0.172806059259677	0.412666670003021	0.683127717383189	0.860805079760728	0.596586213786214	0.793652113375674
PF00268.24	Ribonucleotide reductase, small chain	deoxyribonucleotide biosynthetic process	FAvNA	Light	metaG	none	-1.18679712735215	-0.526701050793226	-1.73169459232653	0.346734125507599	5.0152117826928	-0.0544782438267265	0.473017989008912	0.590849817864779	0.729919109756839	0.674578221778222	0.793657609867463
PF00268.24	Ribonucleotide reductase, small chain	deoxyribonucleotide biosynthetic process	FAvNA	Dark	metaG	none	-1.18679712735215	-0.526701050793226	-1.73169459232653	0.346734125507599	5.0152117826928	-0.0544782438267265	0.473017989008912	0.590849817864779	0.729919109756839	0.674578221778222	0.793657609867463
PF05161.16	MOFRL family	NA	FTvNA	Dark	metaT	none	-0.175760907729813	-0.470459606221539	0.00582836011043497	-0.515342755699791	3.10414374263157	0.136375362297518	0.414000003282288	0.594146236026933	0.767627837385709	0.629796603396603	0.793668371045601
PF19085.3	Choline-binding repeat	NA	FTvNA	Light	metaG	none	-1.13255976161168	-1.14061344033848	-1.1224143437484	-0.194954979566973	3.91540950674592	0.0418146850412374	0.478000000816395	0.540384212737658	0.755580071242766	0.614880719280719	0.793683126265929
PF18573.4	BclA C-terminal domain	NA	FAvFT	Dark	metaT	none	-2.60810818615118	-2.9378938261244	-2.17456998919273	0.629765436623099	3.46630319933671	0.144625562449191	0.397333337303178	0.597008380878053	0.797821801157904	0.583212121212121	0.793689643214022
PF06480.18	FtsH Extracellular	NA	FTvNA	Dark	metaG	none	3.2637140425896	3.20481682189289	3.28833787981344	-0.12070092560189	0.995899455341402	0.106793688710024	0.451032646732127	0.535917704719414	0.775090751977857	0.607750649350649	0.79369021153626
PF00933.24	Glycosyl hydrolase family 3 N terminal domain	carbohydrate metabolic process	FTvNA	Dark	metaG	none	5.02369432276708	5.22032692076053	4.87110772690341	0.203284391455456	1.07755745364206	-0.160472115690185	0.412391742183836	0.561317460738407	0.793774891673047	0.587290709290709	0.793729878100875
PF16949.8	Putative ATP-binding cassette	NA	FTvNA	Light	metaT	none	-1.07114565230344	-0.123825379067833	-1.69254480619882	0.883965706150796	4.1270187468027	-0.190302362831772	0.418387744606937	0.591937677027412	0.751424143863159	0.654971028971029	0.793758020399207
PF18164.4	GNAT-like C-terminal domain	NA	FTvNA	Light	metaG	none	-1.69093522642143	-1.68129391793093	-1.69638940426643	-0.338700776628399	4.52135598148606	0.0640663667592956	0.469020654048339	0.559584684169462	0.765285710643484	0.612036763236763	0.793773968028685
PF17101.8	Stealth protein CR1, conserved region 1	NA	FAvNA	Light	metaT	none	-2.89537163702092	-2.83510170510506	-2.93309057735635	-0.178561732853154	4.92633994189596	0.0349254736580651	0.484666667235102	0.570693522848753	0.747770594597739	0.645696703296703	0.793861667630285
PF17101.8	Stealth protein CR1, conserved region 1	NA	FAvNA	Dark	metaT	none	-2.89537163702092	-2.83510170510506	-2.93309057735635	-0.178561732853154	4.92633994189596	0.0349254736580651	0.484666667235102	0.570693522848753	0.747770594597739	0.645696703296703	0.793861667630285
PF02817.20	e3 binding domain	NA	FTvNA	Light	metaG	none	-0.202435801110813	0.579383307770026	-0.554131817269567	0.735564222796491	4.43101530123593	-0.140648114395508	0.426666669442425	0.592695610174647	0.786793082999779	0.604856743256743	0.793871768312675
PF12411.11	Choline sulfatase enzyme C terminal	NA	FAvFT	Dark	metaT	none	-4.97434656735213	-4.99120874657772	-4.96695443159226	0.0512575021800572	4.37893218413184	0.0133203281856605	0.492338441322757	0.536926607499705	0.754994684427242	0.588220779220779	0.793871946666768
PF01297.20	Zinc-uptake complex component A periplasmic	metal ion transport	FTvNA	Light	metaG	none	0.459497917534997	0.17062727142381	0.732392901291512	-0.522823730407125	3.10254658510781	0.134244440594393	0.425333336161842	0.583495521890769	0.785130476848782	0.611488111888112	0.793905020434186
PF06321.14	Major fimbrial subunit protein (FimA)	NA	FAvFT	Dark	metaT	none	-3.5133304001606	-3.0491778885593	-4.16028991091864	-2.07861159697293	8.24041665508115	-0.288890504652479	0.392666670834013	0.364661943045314	0.643387751288165	0.575748917748918	0.793907110446698
PF07980.14	SusD family	NA	FAvFT	Light	metaT	none	7.5225148194883	8.48196315123396	6.9792635859857	-1.25573825930457	1.45901786875012	-0.812875993333861	0.228514338023909	0.0906788038980403	0.811549989871928	0.137878787878788	0.793909528040761
PF10385.12	RNA polymerase beta subunit external 1 domain	transcription, DNA-templated	FAvFT	Dark	metaT	none	9.13505064960455	9.18633573316792	9.1276471949991	-0.0843460828596179	0.315341628115852	-0.254997258471646	0.378414395186208	0.441575177082691	0.726840949051267	0.52648051948052	0.793935165144933
PF12762.10	ISXO2-like transposase domain	NA	FTvNA	Light	metaG	none	-0.881423253637733	-0.922044157961738	-0.798205181729045	-0.473132546306394	4.24027716014683	0.0990920199201157	0.450000001870557	0.564390619757232	0.771211771412448	0.613257942057942	0.793958349360713
PF08659.13	KR domain	NA	FAvFT	Light	metaT	none	0.711485642908888	1.24486659823021	-0.173198753786197	-1.33119553621868	1.72048272270987	-0.729998897856845	0.233177895211057	0.118912814498922	0.821342965399167	0.164069264069264	0.794010323713379
PF00204.28	DNA gyrase B	DNA topological change	FAvNA	Light	metaG	none	4.79334925822093	4.81235785779088	4.76769740192665	0.149833471245416	0.757619711229381	-0.187203430829724	0.42238507955727	0.465030514269153	0.634648769184141	0.667213586413586	0.79402729135883
PF00204.28	DNA gyrase B	DNA topological change	FAvNA	Dark	metaG	none	4.79334925822093	4.81235785779088	4.76769740192665	0.149833471245416	0.757619711229381	-0.187203430829724	0.42238507955727	0.465030514269153	0.634648769184141	0.667213586413586	0.79402729135883
PF17645.4	Arylmalonate decarboxylase	NA	FAvFT	Dark	metaT	none	-4.71739850474493	-4.66218610768016	-4.78549036426427	-0.0386174652716367	4.04239600332608	-0.0110523966884241	0.491333333654417	0.539065852518489	0.754008082245255	0.59812987012987	0.794093947495998
PF19298.2	3-Ketosteroid 9alpha-hydroxylase C-terminal domain	NA	FAvFT	Dark	metaT	none	-5.00393310243839	-5.12748088209967	-4.85289133697408	0.233212121470483	4.45211315625668	0.0432643225032194	0.47368421150238	0.523251636924287	0.748482731179252	0.582792207792208	0.794104409721622
PF02537.18	CrcB-like protein, Camphor Resistance (CrcB)	NA	FAvFT	Dark	metaT	none	-1.04055968012648	-0.221266308358837	-1.18315789146884	-1.35435045182087	3.86784168033077	-0.25791299325259	0.37574950523133	0.572630899440271	0.789855290079055	0.543008658008658	0.794142836272552
PF01220.22	Dehydroquinase class II	NA	FTvNA	Dark	metaG	none	-1.7448003122966	-1.49684643493009	-1.90034950842735	0.31533804882902	4.2871765373757	-0.0617493658322551	0.465689541581532	0.55028147105545	0.775526149933016	0.610885114885115	0.794150780600389
PF01037.24	Lrp/AsnC ligand binding domain	NA	FAvFT	Light	metaT	none	4.57135347698686	5.2706214522512	4.40602031037361	-0.824493273706721	0.894456563246169	-0.822300888436141	0.227181893116267	0.0825091182258389	0.80611282838742	0.145090909090909	0.794160573596712
PF00570.26	HRDC domain	NA	FTvNA	Light	metaG	none	3.36278258331162	3.20052186980663	3.42759740739836	-0.149361427478221	1.05487529211289	0.12692090352741	0.435709529399944	0.592672950789074	0.787480568093268	0.615202397602398	0.79417518419521
PF13185.9	GAF domain	NA	FTvNA	Light	metaG	none	-1.84805687844548	-1.66980167732118	-2.04460944726279	0.24279577070876	4.44124616663139	-0.0435137651628362	0.47666666753275	0.550931514355995	0.756158900102666	0.616070729270729	0.794183338094631
PF05130.15	FlgN protein	bacterial-type flagellum assembly	FTvNA	Dark	metaG	none	-0.112606141585852	0.27686219081946	-0.581275634141629	0.734477853596625	3.59764664533569	-0.16042063784891	0.412666670003021	0.501263063423315	0.743896427353381	0.607685914085914	0.794185792983178
PF10135.12	Rod binding protein	NA	FAvFT	Light	metaG	none	-0.365913096542136	0.133492501090505	-1.18764295452459	-1.46885205487727	2.56199723715421	-0.513766154416406	0.240000013198501	0.182144064650467	0.851232315887936	0.240281385281385	0.794188447296222
PF09505.13	Dimethylamine methyltransferase (Dimeth_PyL)	methanogenesis	FTvNA	Light	metaT	none	-2.70928356160128	-2.2033885699207	-3.1557258057802	0.582283341653868	4.97679796044057	-0.0989737870220387	0.448666668588154	0.590917181456076	0.750728720690696	0.657607192807193	0.794212326561398
PF13540.9	Regulator of chromosome condensation (RCC1) repeat	NA	FAvFT	Dark	metaT	none	1.43418954502694	1.85766641102837	1.12418839420351	-0.511636932583617	1.57462507653272	-0.274773069636991	0.367333338619035	0.748883011677973	0.892298700379793	0.540900432900433	0.794237702259041
PF16576.8	Barrel-sandwich domain of CusB or HlyD membrane-fusion	NA	FAvFT	Light	metaT	none	4.87656923454472	5.51629427123976	4.46085904826994	-0.926663986017248	1.31346313151929	-0.667447696223028	0.219333348510707	0.108644578608573	0.82138065294448	0.142333333333333	0.794250370066675
PF12169.11	DNA polymerase III subunits gamma and tau domain III	NA	FAvNA	Light	metaG	none	3.35338156009401	3.30455046034819	3.40154149547278	-0.196086580148528	1.61630381359929	0.0812589025510028	0.432000002565979	0.556294393694305	0.716847196379168	0.673472527472527	0.794260864129296
PF12169.11	DNA polymerase III subunits gamma and tau domain III	NA	FAvNA	Dark	metaG	none	3.35338156009401	3.30455046034819	3.40154149547278	-0.196086580148528	1.61630381359929	0.0812589025510028	0.432000002565979	0.556294393694305	0.716847196379168	0.673472527472527	0.794260864129296
PF06689.16	ClpX C4-type zinc finger	NA	FAvFT	Dark	metaT	none	6.68347983919263	6.63327492484439	6.70053158402541	0.161932378457618	0.494136777790265	0.301729170536282	0.373750837765804	0.443059594367209	0.727148065357943	0.52748051948052	0.79434232279383
PF00317.24	Ribonucleotide reductase, all-alpha domain	DNA replication	FAvNA	Light	metaG	none	0.0622930207095376	-0.143576996593337	0.310140091527318	-0.741852548649227	4.36389604165447	0.140918648803851	0.430379749461449	0.61116178416631	0.749332068086644	0.67475964035964	0.79437528247011
PF00317.24	Ribonucleotide reductase, all-alpha domain	DNA replication	FAvNA	Dark	metaG	none	0.0622930207095376	-0.143576996593337	0.310140091527318	-0.741852548649227	4.36389604165447	0.140918648803851	0.430379749461449	0.61116178416631	0.749332068086644	0.67475964035964	0.79437528247011
PF01810.21	LysE type translocator	amino acid transport	FTvNA	Dark	metaG	none	-1.36775811092257	-1.20920742854836	-1.47721816552114	0.249676158379076	4.24493720751254	-0.0475848535346996	0.47035309903515	0.549780948302819	0.776365702129813	0.608413986013986	0.79438745971604
PF04102.15	SlyX	NA	FAvNA	Light	metaT	none	-2.80635625537914	-3.09966885147805	-2.59931600777337	0.0674638458616403	4.82313367136556	-0.0137145283124558	0.493333333580291	0.582327575938944	0.755890716496822	0.644919080919081	0.794403213618827
PF04102.15	SlyX	NA	FAvNA	Dark	metaT	none	-2.80635625537914	-3.09966885147805	-2.59931600777337	0.0674638458616403	4.82313367136556	-0.0137145283124558	0.493333333580291	0.582327575938944	0.755890716496822	0.644919080919081	0.794403213618827
PF00691.23	OmpA family	NA	FAvFT	Light	metaG	none	2.33033399755397	2.65993047024163	2.00267777016759	-0.763912338371366	1.78350712726875	-0.372679095445671	0.233844117667644	0.179163094530429	0.846038514270079	0.202294372294372	0.79446931950263
PF13208.9	TerB N-terminal domain	NA	FTvNA	Dark	metaT	none	-2.32431922016305	-2.52448927582472	-2.22893953838907	-0.328195970556948	3.55470579306777	0.0654444121558926	0.46369087410161	0.573086023542958	0.744223584646672	0.638377622377622	0.794484788038871
PF01791.12	DeoC/LacD family aldolase	NA	FAvFT	Light	metaG	none	1.44693639177441	1.93674408454378	0.780727474615232	-1.39901058007743	2.68286171376034	-0.490563986831752	0.232000013927131	0.145481067829137	0.8451280035252	0.186012987012987	0.794493547049685
PF01566.21	Natural resistance-associated macrophage protein	metal ion transport	FTvNA	Light	metaG	none	0.0903024130412433	-0.0456988634908235	0.369542004677815	-0.62578104035903	3.68028658476996	0.13164500026135	0.424000002881386	0.575049417698892	0.78077000571729	0.612378421578421	0.794503346183411
PF14821.9	Threonine synthase N terminus	NA	FTvNA	Dark	metaT	none	6.07886210295618	6.15488386658488	6.0232204674771	0.150354280748986	0.956767888591009	-0.151776961853291	0.412391742183836	0.40821040909802	0.64820191298875	0.602829170829171	0.794526312220424
PF07934.15	8-oxoguanine DNA glycosylase, N-terminal domain	nucleotide-excision repair	FTvNA	Light	metaT	none	3.33552929298835	3.20278708048996	3.44958384813281	-0.370680713412056	1.76106927896085	0.198860316350201	0.409726852218993	0.601808735618017	0.777365826173977	0.635991208791209	0.794569277034864
PF08348.14	YheO-like PAS domain	NA	FTvNA	Dark	metaG	none	1.42572284484589	1.25642604088949	1.59483623247671	-0.338364524194587	2.5610106103269	0.0906322847741833	0.425049969524827	0.647984879507759	0.845341349598556	0.610320879120879	0.794584699210622
PF06695.14	Putative small multi-drug export protein	NA	FTvNA	Light	metaG	none	-1.46902638859844	-1.29038027786732	-1.56551547207893	-0.0502010198476945	4.15250829580737	0.010657653297265	0.49266666693833	0.542117029451608	0.754028019598889	0.611920479520479	0.794591262347123
PF14058.9	PcfK-like protein	NA	FAvFT	Dark	metaT	none	-2.1934812079234	-2.55689270084525	-1.65318151132267	0.872830343697673	3.69922644750901	0.185922930062442	0.382411730120278	0.610024108471546	0.808017827821244	0.573385281385281	0.794615198335122
PF03829.16	PTS system glucitol/sorbitol-specific IIA component	phosphoenolpyruvate-dependent sugar phosphotransferase system	FAvFT	Dark	metaT	none	-4.08455663719037	-3.28647306788625	-4.81705360992171	-1.08708184776892	4.52083325935954	-0.193592987685561	0.401065959837764	0.531939657245316	0.752258845447603	0.586424242424242	0.794624688924173
PF08388.14	Group II intron, maturase-specific domain	NA	FTvNA	Dark	metaT	none	7.4329595403114	7.468866419577	7.09350348345043	0.346527180359359	1.29394631794737	-0.206227454054139	0.415333336561705	0.39170083498458	0.636439048785417	0.598655744255744	0.794739851066791
PF17289.5	Terminase RNaseH-like domain	NA	FAvFT	Dark	metaT	none	-4.84891709728639	-5.16861652832361	-4.56158109353439	0.46093334691118	4.37368941628476	0.0808291133363833	0.456666668283751	0.519826162738023	0.742976278996024	0.597329004329004	0.794745571969116
PF13457.9	GW (Gly-Tryp) dipeptide domain	NA	FTvNA	Light	metaT	none	-1.00209375223019	-0.0916544993550552	-1.78786197104288	0.963786826040527	5.82702607647416	-0.149990491497719	0.422000002960946	0.60853006335558	0.766045470457489	0.653622377622378	0.794769580584227
PF02746.19	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	NA	FAvFT	Light	metaG	none	-1.3827319839595	-2.91436576335564	-0.408169347125333	2.24169550732365	3.70835992715366	0.520624176011657	0.247333345900539	0.237624331095683	0.859267654059277	0.242329004329004	0.794815007606242
PF04983.21	RNA polymerase Rpb1, domain 3	transcription, DNA-templated	FTvNA	Dark	metaG	none	4.78284810202563	4.83441705356963	4.74040015724605	0.0971882447307841	0.654300236231084	-0.112035071755239	0.428000002723133	0.529111287706943	0.773154206630032	0.616120679320679	0.794834589392887
PF18327.4	Proline utilization A proline dehydrogenase N-terminal domain	NA	FAvFT	Dark	metaT	none	-4.96014543874553	-5.04345167894967	-4.88578440272683	0.00184371777805659	4.23048988780294	0.000457758803620872	0.49966688875316	0.523200541106799	0.748377388819489	0.585385281385281	0.794877880307897
PF02547.18	Queuosine biosynthesis protein	NA	FAvNA	Light	metaG	none	2.37307788405172	2.29926059843586	2.40987446249946	-0.000212721490852275	1.372564996443	0.000965032493757625	0.5	0.602910750275849	0.742017656903196	0.675778221778222	0.794882481589082
PF02547.18	Queuosine biosynthesis protein	NA	FAvNA	Dark	metaG	none	2.37307788405172	2.29926059843586	2.40987446249946	-0.000212721490852275	1.372564996443	0.000965032493757625	0.5	0.602910750275849	0.742017656903196	0.675778221778222	0.794882481589082
PF03415.17	Clostripain family	NA	FTvNA	Light	metaG	none	-2.05743957598515	-1.81058878176706	-2.24748120526495	0.213507797317962	4.65758121309611	-0.0350263551448969	0.478666667458231	0.554741030863265	0.761992927424121	0.617373026973027	0.794889227467535
PF04115.15	Ureidoglycolate lyase	allantoin catabolic process	FAvNA	Light	metaT	none	-2.36824309110976	-2.41260373384729	-2.32756922806649	0.407925406771851	4.92231248188769	-0.0727673603873474	0.469333334473424	0.572180669359619	0.744696384323567	0.64892027972028	0.794889861629405
PF04115.15	Ureidoglycolate lyase	allantoin catabolic process	FAvNA	Dark	metaT	none	-2.36824309110976	-2.41260373384729	-2.32756922806649	0.407925406771851	4.92231248188769	-0.0727673603873474	0.469333334473424	0.572180669359619	0.744696384323567	0.64892027972028	0.794889861629405
PF13433.9	Periplasmic binding protein domain	NA	FTvNA	Light	metaT	none	-1.67076749629087	-1.44212299214658	-1.7829479149342	0.321725984117444	4.08157217630846	-0.064505614769121	0.460000001491024	0.5963211164977	0.753947494954067	0.660868331668332	0.794918317546639
PF03900.18	Porphobilinogen deaminase, C-terminal domain	tetrapyrrole biosynthetic process	FTvNA	Dark	metaG	none	-2.04428452636324	-2.26434127998479	-1.91266938036957	0.0763500225171327	4.90700730279378	-0.01694667719363	0.491333333654417	0.566329482747818	0.789470252701867	0.612485914085914	0.794956332621807
PF06827.17	Zinc finger found in FPG and IleRS	NA	FTvNA	Dark	metaG	none	2.96344940836247	2.8096821783604	3.08660555177791	-0.304652505176669	1.49359148792178	0.188300128118215	0.415722854640748	0.582134503716238	0.804245404627523	0.604142657342657	0.794957996121423
PF05496.15	Holliday junction DNA helicase RuvB P-loop domain	DNA repair	FAvFT	Dark	metaT	none	4.6829860763823	4.64027088356123	4.71285977808381	0.100579843312093	0.350344538244322	0.290182212509112	0.379333338078856	0.413954309451323	0.690663655088121	0.561177489177489	0.794961476007322
PF00455.25	DeoR C terminal sensor domain	NA	FAvFT	Dark	metaT	none	5.34602747616653	5.41818364176349	5.30341585737814	-0.16405710755464	0.523616394548877	-0.312839725714652	0.371333338436713	0.450416852170252	0.729155249511163	0.538333333333333	0.795071613609689
PF09375.13	Imelysin	NA	FTvNA	Dark	metaT	none	-1.53832096820984	-1.85523586005534	-1.33893794355748	-1.10005265444751	5.04104782782862	0.205518041990597	0.410000003444949	0.574215570560624	0.745472696860521	0.636438361638362	0.795089484173445
PF00078.30	Reverse transcriptase (RNA-dependent DNA polymerase)	NA	FAvFT	Dark	metaT	none	7.57313117820974	7.8464101828655	7.4436271656881	-0.268511444872454	0.736199339915898	-0.313040299161418	0.374000004983114	0.84606179302776	0.942519695572629	0.519225108225108	0.795098332527931
PF03793.22	PASTA domain	NA	FTvNA	Dark	metaG	none	4.65409814647226	4.78480944410611	4.46192546584747	0.297937700041	1.18285556682032	-0.228379309958185	0.40066667049685	0.4280804110493	0.713112504137545	0.589420579420579	0.795105732409292
PF12002.11	MgsA AAA+ ATPase C terminal	NA	FAvNA	Light	metaT	none	6.33587993135019	6.43533055319143	6.29037289360099	0.121986088881108	0.498739011617861	-0.222158192522647	0.40066667049685	0.607211949934913	0.791179453270102	0.618729270729271	0.795108098914344
PF12002.11	MgsA AAA+ ATPase C terminal	NA	FAvNA	Dark	metaT	none	6.33587993135019	6.43533055319143	6.29037289360099	0.121986088881108	0.498739011617861	-0.222158192522647	0.40066667049685	0.607211949934913	0.791179453270102	0.618729270729271	0.795108098914344
PF19838.2	LptD protein	NA	FAvFT	Dark	metaT	none	1.21756856402827	1.5987093374626	1.01196824882355	-0.654256528552052	2.24468520396759	-0.273207689599635	0.365333338711092	0.497304643135847	0.755946542606667	0.531497835497835	0.795112025867515
PF14417.9	MEDS: MEthanogen/methylotroph, DcmR Sensory domain	NA	FTvNA	Light	metaT	none	-1.62103086661637	-1.92952656803092	-1.54863707696366	-0.02939881710323	3.5155830833549	0.00836223502196887	0.496335776284772	0.574967608519599	0.743321312893092	0.661100499500499	0.795123590327101
PF13701.9	Transposase DDE domain group 1	NA	FAvFT	Dark	metaT	none	3.66197621731256	3.53065513328784	3.67223215108257	0.467434994643008	1.16609719352251	0.37201213511915	0.374417060254251	0.394208916046804	0.692494406436942	0.530554112554113	0.795134890909163
PF18768.4	RNPP family C-terminal domain	NA	FAvNA	Light	metaT	none	-2.33343759324086	-2.64652353372316	-2.12531946111737	-0.465280637626215	5.22819024334909	0.0889198507031235	0.44533333538252	0.625978743542064	0.792272468270558	0.645805794205794	0.79514095717614
PF18768.4	RNPP family C-terminal domain	NA	FAvNA	Dark	metaT	none	-2.33343759324086	-2.64652353372316	-2.12531946111737	-0.465280637626215	5.22819024334909	0.0889198507031235	0.44533333538252	0.625978743542064	0.792272468270558	0.645805794205794	0.79514095717614
PF19778.2	Endonuclease domain	NA	FAvFT	Dark	metaT	none	0.75535852723767	0.538212840993905	0.950097924731629	0.37207736136865	1.35704370419528	0.289831898632562	0.376666671530504	0.490759102707168	0.743934627710963	0.558558441558442	0.795145231730655
PF19190.3	Viral BACON domain	NA	FAvNA	Light	metaT	none	3.58328538306683	2.81584302728691	3.67745190349556	-0.689994145260046	2.43970181684702	0.184811327561817	0.402666670413595	0.786425164731447	0.898212957534389	0.611374225774226	0.795209030616924
PF19190.3	Viral BACON domain	NA	FAvNA	Dark	metaT	none	3.58328538306683	2.81584302728691	3.67745190349556	-0.689994145260046	2.43970181684702	0.184811327561817	0.402666670413595	0.786425164731447	0.898212957534389	0.611374225774226	0.795209030616924
PF03795.17	YCII-related domain	NA	FAvFT	Light	metaT	none	3.16141922737678	4.23988771361396	2.87448750516532	-0.945886629778732	1.94331797249852	-0.580336287831274	0.231845450298827	0.142486046178193	0.835761484895344	0.153883116883117	0.795276999663058
PF03837.17	RecT family	DNA metabolic process	FTvNA	Dark	metaT	none	-2.62048796034785	-2.25808865162972	-2.85191083492191	0.409523946517412	4.12068847339066	-0.0926465418599294	0.443333335459407	0.554232054751856	0.726472095401115	0.644392007992008	0.795296062231826
PF00238.22	Ribosomal protein L14p/L23e	translation	FAvFT	Light	metaG	none	0.533410112236844	0.0553459326902344	0.928806518739565	1.10740605519122	2.05769913519511	0.445140478123212	0.244503677013663	0.186784196899552	0.850707492896107	0.242787878787879	0.795324053811547
PF13646.9	HEAT repeats	NA	FTvNA	Light	metaG	none	-2.0932051977157	-1.81015581386922	-2.29439891087991	0.416854335085511	5.00277105257314	-0.0699174691886067	0.460666668132528	0.568589714222335	0.766181899810703	0.622622977022977	0.795334315537336
PF01909.26	Nucleotidyltransferase domain	NA	FAvNA	Light	metaG	none	1.14865694278778	1.29815243892242	0.980505767803237	0.119845026495899	2.08843517163004	-0.0463580320473014	0.476000000890941	0.604296423374771	0.743618801325346	0.677408591408591	0.795386101670318
PF01909.26	Nucleotidyltransferase domain	NA	FAvNA	Dark	metaG	none	1.14865694278778	1.29815243892242	0.980505767803237	0.119845026495899	2.08843517163004	-0.0463580320473014	0.476000000890941	0.604296423374771	0.743618801325346	0.677408591408591	0.795386101670318
PF02449.18	Beta-galactosidase	carbohydrate metabolic process	FAvNA	Light	metaT	none	6.95514317994476	6.94967632058	6.96110920302606	-0.391021949281721	1.43088961223206	0.271490156540132	0.408394407236809	0.311138474047357	0.572222722829359	0.608201398601399	0.795448444962436
PF02449.18	Beta-galactosidase	carbohydrate metabolic process	FAvNA	Dark	metaT	none	6.95514317994476	6.94967632058	6.96110920302606	-0.391021949281721	1.43088961223206	0.271490156540132	0.408394407236809	0.311138474047357	0.572222722829359	0.608201398601399	0.795448444962436
PF08271.15	TFIIB zinc-binding	NA	FTvNA	Light	metaT	none	-1.38375381308868	-2.06035199629113	-1.09673792180794	-0.514085315714208	4.29478330306279	0.0962614735540061	0.442000002177447	0.587361389213373	0.750212234128583	0.662805994005994	0.795469121810074
PF00921.20	Borrelia lipoprotein	NA	FAvFT	Dark	metaT	none	-4.43130007558233	-4.25516075260149	-4.56140860883916	-0.434570524385773	3.96497486517771	-0.0797866623885613	0.454666668359595	0.525812344468611	0.748858830859906	0.59695670995671	0.795501671729615
PF00216.24	Bacterial DNA-binding protein	NA	FTvNA	Light	metaG	none	0.975819397855422	0.63595383249554	1.18921509816573	-0.52350639174852	3.11429471145294	0.133850893506318	0.412391742183836	0.597803180694643	0.795659323042494	0.610003196803197	0.795533630307979
PF10647.12	Lipoprotein LpqB beta-propeller domain	NA	FTvNA	Light	metaT	none	-1.2426303095731	-0.884550818459619	-1.39047364516812	0.363086035562226	3.73760059165815	-0.0807908250035467	0.44037308684754	0.597446062129213	0.754508667552429	0.664454345654346	0.795569713773303
PF00712.22	DNA polymerase III beta subunit, N-terminal domain	DNA replication	FTvNA	Light	metaG	none	2.70703419651818	2.56156049336963	2.79132246375222	-0.283063373086258	1.43772057113036	0.121873676951544	0.418666669760886	0.648887772209949	0.828176873438371	0.609667932067932	0.795580548742722
PF08386.13	TAP-like protein	NA	FAvNA	Light	metaT	none	-1.79844563423346	-2.21451647870229	-1.46836983387045	-0.512071367436986	3.98029224528519	0.11266696107121	0.439040641862385	0.574803174944664	0.754910991227782	0.649432967032967	0.795581092992863
PF08386.13	TAP-like protein	NA	FAvNA	Dark	metaT	none	-1.79844563423346	-2.21451647870229	-1.46836983387045	-0.512071367436986	3.98029224528519	0.11266696107121	0.439040641862385	0.574803174944664	0.754910991227782	0.649432967032967	0.795581092992863
PF02274.20	Arginine deiminase	NA	FAvNA	Light	metaG	none	0.810101050701122	1.17065569421662	0.481805929875267	0.408305779375096	3.52244974981098	-0.0998290058410378	0.434666669128451	0.594155102015067	0.735891112211533	0.674472727272727	0.795594733127882
PF02274.20	Arginine deiminase	NA	FAvNA	Dark	metaG	none	0.810101050701122	1.17065569421662	0.481805929875267	0.408305779375096	3.52244974981098	-0.0998290058410378	0.434666669128451	0.594155102015067	0.735891112211533	0.674472727272727	0.795594733127882
PF01502.21	Phosphoribosyl-AMP cyclohydrolase	histidine biosynthetic process	FAvFT	Light	metaG	none	2.09535339410444	2.34498993335742	1.64548298532706	-0.691363995745248	1.19164651321062	-0.46207408199649	0.245836121937002	0.2080962540369	0.848680107932375	0.228519480519481	0.795597769705987
PF16868.8	NMT1-like family	NA	FTvNA	Dark	metaG	none	-0.486878080991231	-0.676096253254578	-0.370064581010212	-0.349582489998297	3.95603443342239	0.0809599260627506	0.451333335153042	0.558868932118372	0.787634892858762	0.609602397602398	0.795606665357237
PF16011.8	Carbohydrate-binding family 9	carbohydrate catabolic process	FAvFT	Dark	metaT	none	3.01277722298976	3.13362836036015	2.83987931209845	-0.39905187356509	1.65405065327785	-0.188589772664392	0.373333338346419	0.281182539707894	0.604717008981457	0.532220779220779	0.79561095814442
PF07722.16	Peptidase C26	NA	FAvFT	Light	metaG	none	1.2591449070603	1.73928196236117	0.757040120979821	-1.05719768669377	1.6199680472628	-0.538177538857326	0.246502344399073	0.192228021565534	0.849819327934942	0.233376623376623	0.795618734841659
PF01026.24	TatD related DNase	NA	FAvFT	Light	metaG	none	2.02254586640632	2.50636153814357	1.38948716344801	-1.15553453596106	2.00624825637235	-0.463955266223902	0.237175229955208	0.189337358618162	0.847552821860503	0.178242424242424	0.795619515689413
PF03476.19	MOSC N-terminal beta barrel domain	NA	FAvFT	Dark	metaT	none	-4.65421165596723	-4.37000177004035	-4.97426106339714	-0.514639078517764	4.31450187417525	-0.109201504139934	0.446000002023603	0.534357023188532	0.753663452445547	0.595822510822511	0.795622874921541
