FeatureID	Name	GO_Term	comparison	datatype	diffexpr	rab.all	rab.win.A	rab.win.B	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF03824.19	High-affinity nickel-transport protein	nickel cation transmembrane transport	FTvNA	metaG	none	-2.57554641073572	-3.19246552417972	-2.12386451389626	-0.980890560614935	4.05352649194443	0.206128028720798	0.391333334389388	0.407388531753482	0.575567567611381	0.374998942865178	0.535509900092453
PF18042.4	ORF 12 gene product N-terminal	NA	FTvNA	metaT	none	-3.86364285095775	-3.2411163678991	-4.26355916516036	1.00714460767973	4.35456495144869	-0.200963564806935	0.39466666768727	0.397969545986546	0.552689739824262	0.383183590367916	0.535836384654483
PF18042.4	ORF 12 gene product N-terminal	NA	FTvNA	metaG	none	-3.86364285095775	-3.2411163678991	-4.26355916516036	1.00714460767973	4.35456495144869	-0.200963564806935	0.39466666768727	0.397969545986546	0.552689739824262	0.383183590367916	0.535836384654483
PF15937.8	prlF antitoxin for toxin YhaV_toxin	regulation of cell growth	FAvNA	metaT	none	-2.38310614243716	-2.85833848363036	-1.97905228746263	-0.805198836841718	4.33047385250565	0.159120222203297	0.413666667490615	0.444038246538839	0.562184929443807	0.431083096670288	0.535844234453852
PF15937.8	prlF antitoxin for toxin YhaV_toxin	regulation of cell growth	FAvNA	metaG	none	-2.38310614243716	-2.85833848363036	-1.97905228746263	-0.805198836841718	4.33047385250565	0.159120222203297	0.413666667490615	0.444038246538839	0.562184929443807	0.431083096670288	0.535844234453852
PF06052.15	3-hydroxyanthranilic acid dioxygenase	NA	FTvNA	metaT	none	-3.87696317093517	-3.27497860875694	-4.23468552760816	1.01370381171423	4.44512378621861	-0.200204429186114	0.390869711156937	0.402053107294478	0.556706473799416	0.384410040185228	0.535901200454064
PF06052.15	3-hydroxyanthranilic acid dioxygenase	NA	FTvNA	metaG	none	-3.87696317093517	-3.27497860875694	-4.23468552760816	1.01370381171423	4.44512378621861	-0.200204429186114	0.390869711156937	0.402053107294478	0.556706473799416	0.384410040185228	0.535901200454064
PF03818.16	Malonate/sodium symporter MadM subunit	NA	FAvNA	metaT	none	-2.42939576724775	-2.87650911415487	-2.09291458629169	-0.87149034443315	4.31563682599571	0.168987556222385	0.405666667572362	0.456749879343372	0.568128057170154	0.43179335456621	0.535969663659445
PF03818.16	Malonate/sodium symporter MadM subunit	NA	FAvNA	metaG	none	-2.42939576724775	-2.87650911415487	-2.09291458629169	-0.87149034443315	4.31563682599571	0.168987556222385	0.405666667572362	0.456749879343372	0.568128057170154	0.43179335456621	0.535969663659445
PF07288.14	RNA polymerase epsilon subunit	NA	FAvFT	metaT	none	-1.82671595367168	-0.885235806605692	-2.68815983101764	-1.53166992309795	3.97843731495092	-0.324530720168256	0.314561814718626	0.303158253279621	0.650667027443945	0.175335885947408	0.535979728723776
PF07007.15	Lysozyme inhibitor LprI	NA	FAvFT	metaT	none	2.52236346987318	3.60306053261203	1.89899452375443	-1.31521149757888	2.50203118778458	-0.453310068798118	0.317894037264308	0.24687790996581	0.664464805994675	0.140416190486052	0.535988651018458
PF01902.20	Diphthamide synthase	NA	FAvNA	metaT	none	-2.45359930322805	-2.85923378159379	-2.16777257528106	-0.866384592046228	4.45649759351605	0.173951691032891	0.411666667510918	0.430981957055953	0.548451813065222	0.432700126466553	0.536057621041257
PF01902.20	Diphthamide synthase	NA	FAvNA	metaG	none	-2.45359930322805	-2.85923378159379	-2.16777257528106	-0.866384592046228	4.45649759351605	0.173951691032891	0.411666667510918	0.430981957055953	0.548451813065222	0.432700126466553	0.536057621041257
PF04560.23	RNA polymerase Rpb2, domain 7	transcription, DNA-templated	FAvFT	metaT	none	10.0212717789652	10.1568893116396	9.92301774759807	-0.227543792130565	0.554680926781928	-0.35622196892743	0.31000000205617	0.242589308563794	0.670381840117396	0.139148738460355	0.536151527665768
PF11839.11	Alanine-zipper, major outer membrane lipoprotein	NA	FTvNA	metaT	none	-3.3757126295136	-2.70552226268647	-3.74843452105705	0.9988160925909	4.19374650723743	-0.216952871349147	0.392000001048939	0.377069396609807	0.536845249203662	0.384788389379631	0.536153135480187
PF11839.11	Alanine-zipper, major outer membrane lipoprotein	NA	FTvNA	metaG	none	-3.3757126295136	-2.70552226268647	-3.74843452105705	0.9988160925909	4.19374650723743	-0.216952871349147	0.392000001048939	0.377069396609807	0.536845249203662	0.384788389379631	0.536153135480187
PF12627.10	Probable RNA and SrmB- binding site of polymerase A	NA	FAvFT	metaT	none	5.51875586155104	5.38241227134506	5.62585241569912	0.291670301439876	0.708101928527448	0.40949706328301	0.316333335299214	0.137316128936863	0.553695230664667	0.145190018623186	0.536214982914987
PF06276.15	Ferric iron reductase FhuF-like transporter	NA	FTvNA	metaT	none	-1.48222731285538	-2.10430796312996	-1.12638818240086	-1.01132633877121	3.97186295384288	0.214273525241175	0.377666667871506	0.394116333646194	0.564564667133124	0.367892778561558	0.536222471818785
PF06276.15	Ferric iron reductase FhuF-like transporter	NA	FTvNA	metaG	none	-1.48222731285538	-2.10430796312996	-1.12638818240086	-1.01132633877121	3.97186295384288	0.214273525241175	0.377666667871506	0.394116333646194	0.564564667133124	0.367892778561558	0.536222471818785
PF12399.11	Branched-chain amino acid ATP-binding cassette transporter	NA	FTvNA	metaT	none	5.27644718744222	5.12954078122519	5.35394451150298	-0.28380411125861	1.06145670127142	0.244682496178276	0.388203933111556	0.210907198831073	0.424890823347188	0.315571336968878	0.536278839235206
PF12399.11	Branched-chain amino acid ATP-binding cassette transporter	NA	FTvNA	metaG	none	5.27644718744222	5.12954078122519	5.35394451150298	-0.28380411125861	1.06145670127142	0.244682496178276	0.388203933111556	0.210907198831073	0.424890823347188	0.315571336968878	0.536278839235206
PF15935.8	RNase LS, bacterial toxin	NA	FAvNA	metaT	none	-2.45166029143176	-2.9063031498071	-2.12489055762376	-0.960582279826138	4.45925900129843	0.170756433461304	0.40700000089197	0.451368421507534	0.564300537454406	0.432916881547659	0.536351224113755
PF15935.8	RNase LS, bacterial toxin	NA	FAvNA	metaG	none	-2.45166029143176	-2.9063031498071	-2.12489055762376	-0.960582279826138	4.45925900129843	0.170756433461304	0.40700000089197	0.451368421507534	0.564300537454406	0.432916881547659	0.536351224113755
PF00656.25	Caspase domain	NA	FAvNA	metaT	none	-2.38221285805536	-2.88052005925338	-2.04059400032031	-0.828107262051722	4.42187806853205	0.1646219964781	0.415528158085496	0.439839176860177	0.554535643885942	0.435702314048297	0.536391535107633
PF00656.25	Caspase domain	NA	FAvNA	metaG	none	-2.38221285805536	-2.88052005925338	-2.04059400032031	-0.828107262051722	4.42187806853205	0.1646219964781	0.415528158085496	0.439839176860177	0.554535643885942	0.435702314048297	0.536391535107633
PF00584.23	SecE/Sec61-gamma subunits of protein translocation complex	protein targeting	FAvFT	metaT	none	6.38463912559168	6.53938515108297	6.24728762653525	-0.503471131161484	1.27757054503767	-0.343652396105921	0.308230591883905	0.258054146394805	0.683331578974897	0.139104288362062	0.536593539030279
PF00471.23	Ribosomal protein L33	translation	FTvNA	metaT	none	6.36050373896293	6.57868017596397	6.0540438778619	0.428761061113148	1.51237417123259	-0.277875850442107	0.382000001157034	0.211675397215425	0.431268904616071	0.307029993528395	0.536648776500159
PF00471.23	Ribosomal protein L33	translation	FTvNA	metaG	none	6.36050373896293	6.57868017596397	6.0540438778619	0.428761061113148	1.51237417123259	-0.277875850442107	0.382000001157034	0.211675397215425	0.431268904616071	0.307029993528395	0.536648776500159
PF02643.18	Uncharacterized ACR, COG1430	NA	FAvNA	metaT	none	-2.49078544723358	-2.9006472973372	-2.1434571885883	-0.88020447652564	4.52930087118854	0.169787966101983	0.413666667490615	0.420628017134986	0.537670372242638	0.435790628063643	0.536658544831785
PF02643.18	Uncharacterized ACR, COG1430	NA	FAvNA	metaG	none	-2.49078544723358	-2.9006472973372	-2.1434571885883	-0.88020447652564	4.52930087118854	0.169787966101983	0.413666667490615	0.420628017134986	0.537670372242638	0.435790628063643	0.536658544831785
PF02056.19	Family 4 glycosyl hydrolase	carbohydrate metabolic process	FTvNA	metaT	none	5.57905502064906	5.65896653091332	5.49930039458336	0.228810121445819	0.958637172169	-0.206485407958081	0.387666667762081	0.157387474732399	0.352871572991572	0.319675762581405	0.536756381221018
PF02056.19	Family 4 glycosyl hydrolase	carbohydrate metabolic process	FTvNA	metaG	none	5.57905502064906	5.65896653091332	5.49930039458336	0.228810121445819	0.958637172169	-0.206485407958081	0.387666667762081	0.157387474732399	0.352871572991572	0.319675762581405	0.536756381221018
PF07479.17	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus	carbohydrate metabolic process	FAvFT	metaT	none	5.64535827940719	5.76078505773539	5.36548152584272	-0.375908405194893	0.737811567991868	-0.49018044442965	0.312000002027361	0.133461574476137	0.546663670610402	0.143042124788659	0.536765838634768
PF18897.3	Recombination directionality factor-like	NA	FTvNA	metaT	none	-3.87681195473665	-3.20661839154571	-4.26362243233055	0.98582244628642	4.33879748756628	-0.18844101483016	0.402333334273527	0.404763733232009	0.558297173107758	0.384563480920037	0.53688989314313
PF18897.3	Recombination directionality factor-like	NA	FTvNA	metaG	none	-3.87681195473665	-3.20661839154571	-4.26362243233055	0.98582244628642	4.33879748756628	-0.18844101483016	0.402333334273527	0.404763733232009	0.558297173107758	0.384563480920037	0.53688989314313
PF01096.21	Transcription factor S-II (TFIIS)	transcription, DNA-templated	FAvNA	metaT	none	-2.42128614709269	-2.90599858537723	-2.07079199575107	-0.884247806825223	4.22096784646041	0.171929586753424	0.410863046503315	0.459039435922549	0.571301500197017	0.433179922034356	0.536973060870642
PF01096.21	Transcription factor S-II (TFIIS)	transcription, DNA-templated	FAvNA	metaG	none	-2.42128614709269	-2.90599858537723	-2.07079199575107	-0.884247806825223	4.22096784646041	0.171929586753424	0.410863046503315	0.459039435922549	0.571301500197017	0.433179922034356	0.536973060870642
PF06262.14	Zincin-like metallopeptidase	NA	FAvNA	metaT	none	-2.51039662342531	-2.95839148454829	-2.15014828289895	-0.796167224470893	4.50189300208278	0.15410166260021	0.417860713876758	0.437429687654454	0.551613127785529	0.434174425592294	0.537043793753802
PF06262.14	Zincin-like metallopeptidase	NA	FAvNA	metaG	none	-2.51039662342531	-2.95839148454829	-2.15014828289895	-0.796167224470893	4.50189300208278	0.15410166260021	0.417860713876758	0.437429687654454	0.551613127785529	0.434174425592294	0.537043793753802
PF00762.22	Ferrochelatase	heme biosynthetic process	FAvNA	metaT	none	-2.00460064423706	-2.52523863326997	-1.63651120613362	-0.847753169901575	4.10610916892388	0.178236814986646	0.40100000095407	0.429211062608958	0.548157348656663	0.434745961478486	0.537086981693139
PF00762.22	Ferrochelatase	heme biosynthetic process	FAvNA	metaG	none	-2.00460064423706	-2.52523863326997	-1.63651120613362	-0.847753169901575	4.10610916892388	0.178236814986646	0.40100000095407	0.429211062608958	0.548157348656663	0.434745961478486	0.537086981693139
PF08000.14	Bacterial PH domain	NA	FAvNA	metaT	none	-1.72455617830492	-2.3709706101016	-1.25733637244772	-0.967357834368339	4.49742490336534	0.190117885295593	0.40886371296824	0.447742977276903	0.563864582802921	0.431302729942143	0.53714100810038
PF08000.14	Bacterial PH domain	NA	FAvNA	metaG	none	-1.72455617830492	-2.3709706101016	-1.25733637244772	-0.967357834368339	4.49742490336534	0.190117885295593	0.40886371296824	0.447742977276903	0.563864582802921	0.431302729942143	0.53714100810038
PF10145.12	Phage-related minor tail protein	NA	FAvFT	metaG	none	6.17710188793249	6.41423413217593	5.98795365665794	-0.406190349569263	0.540874478474863	-0.71653476105829	0.210596471871041	0.0167384300313094	0.696395122442226	0.0238143790520961	0.537302097945275
PF01051.24	Initiator Replication protein	DNA replication initiation	FAvNA	metaT	none	-1.34722049234439	-2.0509452655885	-0.922978710495153	-0.909334069204651	4.27069708771757	0.182386037320607	0.40719760168908	0.450702450904692	0.567536502024752	0.428515992553174	0.537365161781316
PF01051.24	Initiator Replication protein	DNA replication initiation	FAvNA	metaG	none	-1.34722049234439	-2.0509452655885	-0.922978710495153	-0.909334069204651	4.27069708771757	0.182386037320607	0.40719760168908	0.450702450904692	0.567536502024752	0.428515992553174	0.537365161781316
PF20258.1	Aminomethyltransferase beta-barrel domain	NA	FAvFT	metaT	none	4.87167251303398	5.00899362873477	4.78028766632061	-0.368682060768522	0.798204468467461	-0.446835568720407	0.313228925700559	0.16412162931169	0.583489342586761	0.150577654543599	0.537396669861512
PF03746.19	LamB/YcsF family	NA	FAvNA	metaT	none	-1.5933159505558	-2.11070538385477	-1.21182062077632	-0.948981780378761	4.49944862547648	0.174574170465606	0.404531823642557	0.436731728173223	0.551501158247782	0.434047007057489	0.53748703702484
PF03746.19	LamB/YcsF family	NA	FAvNA	metaG	none	-1.5933159505558	-2.11070538385477	-1.21182062077632	-0.948981780378761	4.49944862547648	0.174574170465606	0.404531823642557	0.436731728173223	0.551501158247782	0.434047007057489	0.53748703702484
PF12116.11	Stage III sporulation protein D	NA	FTvNA	metaT	none	3.26870117643039	3.47790689150892	3.14998421122539	0.30410571416018	1.08809429510515	-0.258623722703597	0.390869711156937	0.315581955177968	0.526864875049632	0.337829734756682	0.537539630502379
PF12116.11	Stage III sporulation protein D	NA	FTvNA	metaG	none	3.26870117643039	3.47790689150892	3.14998421122539	0.30410571416018	1.08809429510515	-0.258623722703597	0.390869711156937	0.315581955177968	0.526864875049632	0.337829734756682	0.537539630502379
PF06452.14	Carbohydrate family 9 binding domain-like	carbohydrate catabolic process	FTvNA	metaT	none	6.46789947800309	6.46809537128456	5.95928919604251	1.26105251427863	4.19063733384664	-0.32710708578517	0.377666667871506	0.056555572519574	0.174855514770402	0.305793061734026	0.537567347494529
PF06452.14	Carbohydrate family 9 binding domain-like	carbohydrate catabolic process	FTvNA	metaG	none	6.46789947800309	6.46809537128456	5.95928919604251	1.26105251427863	4.19063733384664	-0.32710708578517	0.377666667871506	0.056555572519574	0.174855514770402	0.305793061734026	0.537567347494529
PF01210.26	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	glycerol-3-phosphate catabolic process	FAvFT	metaT	none	5.64178790482162	5.75693617860304	5.37071331908436	-0.380353577612285	0.741800080336847	-0.487038413798072	0.313562147955065	0.140262439652481	0.556057744091679	0.143114628002231	0.537618821132713
PF14789.9	Tetrahydrodipicolinate N-succinyltransferase middle	NA	FAvNA	metaT	none	-2.40283227346671	-2.88139975195495	-2.05735407071102	-0.829023696744228	4.39662162844456	0.159212359135682	0.41119626875917	0.435108644994152	0.5521147589638	0.436113868271185	0.537743120277586
PF14789.9	Tetrahydrodipicolinate N-succinyltransferase middle	NA	FAvNA	metaG	none	-2.40283227346671	-2.88139975195495	-2.05735407071102	-0.829023696744228	4.39662162844456	0.159212359135682	0.41119626875917	0.435108644994152	0.5521147589638	0.436113868271185	0.537743120277586
PF09551.13	Stage II sporulation protein R (spore_II_R)	NA	FAvFT	metaT	none	2.34585892291114	1.84930476042969	2.53325476120136	0.65896602543136	1.61457101027855	0.375412648284849	0.30900000207068	0.252032520725271	0.656654698118428	0.15593808493297	0.537783472771296
PF07876.15	Stress responsive A/B Barrel Domain	NA	FAvNA	metaT	none	-0.997310143247576	-0.539052774844998	-1.45409702267677	0.801022785761939	3.69598701581179	-0.188744049409703	0.399666667634657	0.393193062863755	0.503384356170555	0.436491563657154	0.537840508542234
PF07876.15	Stress responsive A/B Barrel Domain	NA	FAvNA	metaG	none	-0.997310143247576	-0.539052774844998	-1.45409702267677	0.801022785761939	3.69598701581179	-0.188744049409703	0.399666667634657	0.393193062863755	0.503384356170555	0.436491563657154	0.537840508542234
PF19328.2	2,4-diaminopentanoate dehydrogenase C-terminal domain	NA	FAvFT	metaT	none	-0.951112087121585	-0.498790317134572	-1.56248713309938	-0.979738050984675	2.4332281312011	-0.328664524589829	0.307564147375152	0.285427232792853	0.646835707838981	0.187786238663746	0.537861469291895
PF00839.20	Cysteine rich repeat	NA	FTvNA	metaT	none	-3.85783112287069	-3.24334454361561	-4.23744707982667	1.13154425025352	4.50598652676103	-0.221291873641576	0.392000001048939	0.387030798723974	0.542771678414411	0.384923472144784	0.537929882053652
PF00839.20	Cysteine rich repeat	NA	FTvNA	metaG	none	-3.85783112287069	-3.24334454361561	-4.23744707982667	1.13154425025352	4.50598652676103	-0.221291873641576	0.392000001048939	0.387030798723974	0.542771678414411	0.384923472144784	0.537929882053652
PF13542.9	Helix-turn-helix domain of transposase family ISL3	NA	FAvNA	metaT	none	-1.29702087290689	-1.77389577912216	-0.971295195907435	-0.77721046859854	4.27685836440015	0.156753632706478	0.411000000851038	0.447184395779384	0.565020754389342	0.428574796858367	0.538077497182327
PF13542.9	Helix-turn-helix domain of transposase family ISL3	NA	FAvNA	metaG	none	-1.29702087290689	-1.77389577912216	-0.971295195907435	-0.77721046859854	4.27685836440015	0.156753632706478	0.411000000851038	0.447184395779384	0.565020754389342	0.428574796858367	0.538077497182327
PF03741.19	Integral membrane protein TerC family	NA	FAvFT	metaT	none	-0.556320240354841	-0.271257861124727	-1.02324948831369	-0.823095912648663	2.03163569178505	-0.33214187621273	0.311229592173688	0.108710115668093	0.491095194581232	0.191575679805455	0.538236090500447
PF00111.30	2Fe-2S iron-sulfur cluster binding domain	NA	FAvFT	metaT	none	6.12998011601051	6.05651050837366	6.34348206214636	0.252082492722678	0.580602922381489	0.353785961174214	0.316000001970565	0.174773652327557	0.601395235138579	0.14685945929155	0.538310494507255
PF03726.17	Polyribonucleotide nucleotidyltransferase, RNA binding domain	RNA processing	FTvNA	metaT	none	8.8166371144993	8.92377277258039	8.69635626962555	0.256841239633262	0.868860019642652	-0.273882838396948	0.379666667849367	0.38679480639923	0.621574642066289	0.308370330138574	0.538404785115087
PF03726.17	Polyribonucleotide nucleotidyltransferase, RNA binding domain	RNA processing	FTvNA	metaG	none	8.8166371144993	8.92377277258039	8.69635626962555	0.256841239633262	0.868860019642652	-0.273882838396948	0.379666667849367	0.38679480639923	0.621574642066289	0.308370330138574	0.538404785115087
PF16935.8	Putative Holin-like Toxin (Hol-Tox)	NA	FAvNA	metaT	none	-2.42590751050534	-2.89792698040335	-2.07874106805914	-0.859203981910614	4.39326791657968	0.185925313811475	0.411862713270887	0.439299867544167	0.554062566979091	0.438069594306375	0.538408593016635
PF16935.8	Putative Holin-like Toxin (Hol-Tox)	NA	FAvNA	metaG	none	-2.42590751050534	-2.89792698040335	-2.07874106805914	-0.859203981910614	4.39326791657968	0.185925313811475	0.411862713270887	0.439299867544167	0.554062566979091	0.438069594306375	0.538408593016635
PF00603.20	Influenza RNA-dependent RNA polymerase subunit PA	viral RNA genome replication	FTvNA	metaT	none	-3.87087293375514	-3.20045688818019	-4.24402961860172	1.12084990724517	4.32815839121566	-0.222983516758175	0.384333334464875	0.399715053954516	0.550483107769637	0.389482475488687	0.538454919710424
PF00603.20	Influenza RNA-dependent RNA polymerase subunit PA	viral RNA genome replication	FTvNA	metaG	none	-3.87087293375514	-3.20045688818019	-4.24402961860172	1.12084990724517	4.32815839121566	-0.222983516758175	0.384333334464875	0.399715053954516	0.550483107769637	0.389482475488687	0.538454919710424
