CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF04452.17	1	1	24	18	0.0323500807680547
PF04332.18	1	1	0	0	0
PF02091.18	1	1	24	12	0.00517454444361953
PF05979.15	1	1	24	10	0.01575576374189
PF00654.23	1	1	24	0	0.0226172170111805
PF01467.29	1	0.647739564961787	24	8	0.0486975100313762
PF01522.24	1	1	24	10	0.0695586954539865
PF17767.4	1	1	24	6	0.0295360171669516
PF04095.19	1	1	24	6	0.03151133039971
PF17956.4	1	1	24	12	0.0161400594129998
PF00583.28	1	1	24	6	0.194235165670588
PF02540.20	1	0.898239271017049	24	20	0.0557455953885917
PF12704.10	1	1	20	0	0.209552796511062
PF07685.17	1	1	20	8	0.0236219490880111
PF08353.13	1	1	20	8	0.00814269768237232
PF03306.16	1	1	24	10	0.000764812620896816
PF00009.30	1	1	20	14	2.88397977162914
PF03144.28	1	1	20	14	1.82881508492667
PF14492.9	1	1	20	8	0.458353732164895
PF00679.27	1	1	20	8	0.507854749787947
PF06421.15	1	1	20	16	0.0148151906565223
PF13328.9	1	1	24	10	0.0644989533804107
PF04607.20	1	1	24	6	0.261238256960905
PF02824.24	1	0.455602586713698	20	6	0.0468781752741338
PF19296.2	1	0.0832745443856555	24	6	0.0728627589212571
PF13291.9	1	0.898239271017049	20	4	0.0309010616074625
PF13460.9	1	1	20	8	0.00358531512579751
PF13520.9	1	1	24	10	0.0353771762152978
PF04203.16	1	1	24	6	0.283028586945115
PF00580.24	1	0.898239271017049	24	8	0.0405481280622921
PF13361.9	1	1	24	10	0.0667029571108232
PF00293.31	1	1	24	6	0.12171764590504
PF03352.16	1	1	24	6	0.0463009807524092
PF00890.27	1	1	24	18	0.103315652091424
PF06574.15	1	0.647739564961787	24	10	0.0299861113044642
PF01687.20	1	0.898239271017049	24	10	0.0291477338872485
PF00056.26	1	0.312045855379189	24	18	0.565134488205127
PF02866.21	1	0.312045855379189	24	18	0.563823241978059
PF13580.9	1	0.207574955908289	20	12	0.0213160931608474
PF00367.23	1	0.312045855379189	20	18	0.388864079896113
PF00358.23	1	1	24	18	0.13624703090531
PF01418.20	1	1	24	6	0.105981031910567
PF00121.21	1	1	20	18	0.973654554684001
PF01507.22	1	1	24	10	0.0348180363400032
PF11922.11	1	1	24	10	0.00366317319864465
PF13238.9	1	1	20	0	0.018692581468996
PF06736.14	1	1	20	6	0.000923035568514334
PF01183.23	1	0.13380658436214	20	6	0.0480687101165494
PF00383.26	1	0.455602586713698	24	6	0.168882916248207
PF01643.20	1	0.647739564961787	24	10	0.0510737948737117
PF13344.9	1	0.0832745443856555	20	16	0.026683484492709
PF13242.9	1	0.647739564961787	20	14	0.0895220951471421
PF00478.28	1	1	20	14	0.0786407758757616
PF00860.23	1	1	20	0	0.03422294925077
PF13419.9	1	1	24	6	1.92044370539446
PF00588.22	1	1	24	0	0.0525146875092102
PF00186.22	1	1	20	18	0.0616229746310959
PF06689.16	1	1	24	10	0.122980303819692
PF07724.17	1	0.898239271017049	24	16	0.36671241613224
PF10431.12	1	1	20	14	0.453032114386777
PF02152.21	1	1	24	6	0.0149356820418966
