FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF02082.23	277.159	0	247.548	196.315	261.329	386.896	339.013	467.426	151.317	400.565	174.799	55.484
PF13274.9	165.572	0	105.044	270.024	236.928	113.29	193.763	292.461	185.247	182.346	226.062	227.416
PF03308.19	0	0	0	0	0	0	0	0	0	0	0	0
PF14864.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02075.20	0	0	0	0	52.576	0	0	25.002	0	0	0	47.142
PF04909.17	209.178	0	219.524	363.359	301.719	252.812	737.19	366.881	434.315	391.64	322.536	164.177
PF10609.12	287.725	0	102.152	215.214	155.066	192.797	176.875	253.156	172.065	77.58	187.283	55.288
PF04845.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08502.13	221.833	0	342.434	210.582	211.718	141.89	0	221.368	305.532	305.409	211.839	261.176
PF19310.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13533.9	30.078	0	13.718	8.354	13.244	20.581	35.2	30.901	80.769	80.429	68.748	0
PF02812.21	279.122	560.97	385.837	251.341	326.737	284.931	351.889	232.447	309.942	229.581	323.84	254.815
PF00208.24	279.122	560.97	385.837	251.341	326.737	284.931	351.889	232.447	309.942	229.581	323.84	254.815
PF02684.18	0	0	0	0	0	0	0	0	0	0	0	0
PF09719.13	71.035	839.158	505.356	369.679	327.684	857.288	537.882	224.422	287.939	273.828	537.819	756.544
PF02550.18	0	0	0	64.878	41.034	31.884	54.532	39.017	48.127	104.286	0	109.696
PF13336.9	0	0	0	64.878	41.034	31.884	54.532	39.017	48.127	104.286	0	109.696
PF12236.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01619.21	0	0	0	0	0	0	0	0	0	0	0	0
PF00199.22	0	0	0	0	0	0	0	0	0	0	11.477	0
PF06628.15	0	0	0	0	0	0	0	0	0	0	11.477	0
PF18011.4	0	0	0	0	0	0	0	0	0	0	11.477	0
PF13491.9	169.593	136.985	163.363	219.664	204.609	208.857	105.855	104.864	157.852	161.201	214.345	249.115
PF02563.19	0	0	0	0	0	0	0	0	0	0	0	0
PF13807.9	79.918	161.41	130.379	44.395	17.594	54.683	0	167.305	0	0	0	0
PF13579.9	51.056	0	0	0	0	34.934	119.497	0	0	56.228	0	0
PF00309.23	0	0	0	0	0	0	169.762	9.735	0	0	0	0
PF04963.16	0	0	0	0	0	0	169.762	9.735	0	0	0	0
PF04552.16	0	0	0	0	0	0	169.762	9.735	0	0	0	0
PF19040.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19805.2	0	0	0	0	0	0	0	0	0	0	0	0
PF00933.24	794.446	742.652	1023.041	913.752	815.553	725.742	915.925	871.014	608.375	864.6	846.727	865.115
PF01058.25	0	0	0	0	67.686	0	93.161	0	0	0	29.797	0
PF14720.9	0	0	0	0	21.478	0	0	0	0	0	0	0
PF00374.22	0	0	0	9.965	0	0	43.589	0	0	0	0	29.234
PF01292.23	0	0	0	0	0	0	0	0	0	0	0	0
PF01750.21	0	0	0	0	0	70.38	0	0	0	0	0	0
PF01155.22	0	0	0	0	0	0	0	0	0	0	0	0
PF05681.17	147.899	454.706	214.473	195.12	81.396	252.983	86.522	154.791	19.09	407.19	81.438	232.137
PF05683.15	567.969	380.422	209.264	304.61	152.486	157.97	0	235.97	89.429	254.262	125.332	317.125
PF02445.19	0	0	0	0	0	0	0	0	0	0	0	0
PF02636.20	0	0	0	0	0	0	0	0	0	0	0	0
PF00329.22	0	0	0	9.965	0	0	0	0	0	0	0	0
PF13385.9	0	0	0	2.987	0	41.375	0	0	0	0	21.043	0
PF13004.10	0	0	0	0	0	0	0	0	0	0	0	0
PF04993.16	194.217	784.515	139.52	261.055	384.007	265.779	227.285	323.727	488.123	952.718	282.567	454.489
PF07931.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13246.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07669.14	83.783	131.571	143.95	99.283	111.959	58.906	50.374	105.634	162.826	180.973	93.968	49.319
PF12950.10	0	0	0	0	0	0	0	0	0	0	0	0
PF02567.19	0	0	0	0	0	0	0	0	0	0	0	0
PF00520.34	0	0	18.735	0	22.754	0	0	0	0	0	0	0
PF16661.8	0	0	0	0	0	0	0	0	0	0	0	0
PF02416.19	0	0	0	0	0	0	0	0	0	0	0	0
PF02548.18	0	0	0	42.205	0	0	0	0	0	0	0	0
PF13905.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07698.14	0	0	0	0	0	0	0	5.977	0	0	0	0
PF01202.25	120.813	244.004	369.271	309.657	105.77	574.852	186.723	150.576	432.415	926.767	425.909	141.132
PF03330.21	0	0	0	0	0	0	0	0	0	0	0	0
PF14229.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00338.25	393.919	0	534.702	410.455	175.13	472.695	231.589	166.522	764.151	0	325.236	464.519
PF06415.16	202.632	204.848	183.669	404.36	249.143	221.355	237.024	423.423	125.789	134.117	252.884	158.33
PF13188.10	37.092	0	24.182	46.698	74.026	37.131	138.647	30.053	65.671	0	33.047	100.693
PF00515.31	0	0	0	43.547	0	0	0	0	0	0	0	0
PF00302.21	188.918	391.565	437.941	327.241	841.711	272.113	407.26	389.195	148.903	323.019	338.533	526.755
PF11412.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09180.14	325.939	0	252.091	289.33	363.599	416.071	178.261	282.139	269.268	383.504	103.751	221.96
PF13304.9	193.562	296.318	420.369	352.988	354.13	492.679	456.54	351.352	318.666	514.359	482.642	309.981
PF07335.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01590.29	24.312	48.033	26.035	13.211	0	48.797	27.832	9.957	73.912	26.192	35.106	0
PF07494.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17939.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13435.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14537.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13287.9	502.389	685.113	530.442	471.325	673.497	337.907	448.624	524.36	269.171	506.807	609.004	651.741
PF12679.10	470.97	915.645	463.614	383.124	437.283	201.307	407.734	388.464	649.227	226.148	399.134	900.832
PF13500.9	41.237	0	0	0	0	0	0	17.264	0	0	0	0
PF02569.18	0	0	0	0	0	0	0	0	0	0	0	0
PF03938.17	0	0	0	0	0	0	0	0	0	0	0	0
PF04613.17	0	120.932	0	16.631	0	0	0	0	0	0	0	0
PF01235.20	267.589	356.312	269.255	360.173	262.77	435.223	369.106	310.717	163.55	154.335	395.506	250.094
PF13379.9	201.167	0	221.468	195.094	231.947	200.262	68.503	304.766	88.769	193.4	256.5	321.602
PF03950.21	330.676	222.6	265.165	238.978	290.053	287.49	364.546	229.824	151.317	241.389	262.107	287.597
PF00885.22	0	0	0	0	0	0	0	0	0	0	0	0
PF04191.16	0	0	39.437	0	44.63	69.356	237.243	42.436	0	0	0	79.556
PF00994.27	296.39	134.53	271.798	165.295	152.801	203.61	232.136	117.861	225.052	157.528	194.194	505.814
PF18146.4	296.39	0	251.729	165.295	131.021	203.61	232.136	117.861	225.052	53.962	194.194	505.814
PF02464.20	296.39	0	251.729	165.295	154.476	203.61	232.136	148.214	225.052	53.962	172.831	505.814
PF12710.10	0	0	25.538	71.718	0	0	82.729	29.596	53.39	0	0	0
PF08331.13	0	0	0	0	0	0	0	0	0	0	0	0
PF13484.9	17.611	0	0	4.883	0	0	0	0	0	0	0	13.259
PF06258.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01571.24	0	0	0	0	0	16.102	0	9.865	0	0	0	0
PF08669.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01597.22	0	0	0	0	0	0	0	0	0	0	0	0
PF02347.19	0	0	0	18.388	0	29.687	0	0	21.906	0	0	0
PF03880.18	0	0	35.561	10.848	0	0	46.216	32.441	0	0	13.308	0
PF07681.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04127.18	0	414.732	121.203	292.732	181.168	170.105	60.186	258.402	133.467	198.583	204.996	282.582
PF13650.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04413.19	0	0	0	0	0	0	0	0	0	0	0	0
PF13376.9	165.79	446.46	60.104	30.699	97.329	150.058	0	45.542	57.382	119.802	0	0
PF09822.12	0	0	0	0	0	0	0	17.434	0	45.861	0	0
PF01041.20	482.284	692.415	846.807	673.674	542.517	439.275	242.715	360.93	361.32	469.185	579.917	509.557
PF16401.8	0	0	0	0	0	0	0	0	0	0	0	0
PF10263.12	0	0	0	26.717	89.699	100.664	0	80.553	102.273	105.934	70.636	75.495
PF16798.8	0	0	0	0	0	0	0	0	0	0	0	0
PF05691.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00899.24	105.134	164.558	69.642	240	86.982	53.659	189.824	167.67	94.772	0	129.543	92.327
PF06426.17	0	0	0	17.652	0	0	0	0	0	0	0	0
PF10150.12	150.86	0	216.27	143.635	142.275	170.063	30.458	62.441	102.692	136.863	255.504	78.04
PF07555.16	0	0	5.085	15.047	0	24.633	0	0	0	0	0	0
PF02021.20	85.155	0	185.24	141.921	109.53	233.084	177.495	142.616	43.974	93.782	187.581	133.67
PF01297.20	0	0	0	0	0	0	0	0	0	0	0	0
PF18912.3	216.44	174.882	125.554	204.41	228.735	355.46	0	181.242	178.841	0	190.716	0
PF03819.20	171.744	173.434	311.291	214.651	491.492	0	0	215.692	133.016	472.823	262.45	269.567
PF02591.18	0	0	0	0	0	0	0	0	0	0	0	0
PF02606.17	0	0	0	0	0	0	0	0	0	0	0	0
PF16654.8	63.367	127.983	275.606	193.562	125.518	151.721	148.058	159.136	32.723	209.328	186.059	99.446
PF02545.17	301.159	202.77	309.336	125.471	265.199	68.695	234.945	126.082	77.759	497.505	184.262	236.37
PF19576.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13444.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14238.9	0	0	0	0	13.422	0	71.312	25.511	0	67.11	0	0
PF07396.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00217.22	0	0	0	0	0	0	0	0	0	0	0	0
PF04390.15	0	0	0	32.24	0	0	0	0	0	0	0	0
PF13525.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00893.22	0	0	0	0	0	0	0	0	0	0	0	0
PF02012.23	69.851	56.468	101.293	46.568	270.662	286.765	277.951	818.856	303.005	61.583	148.744	21.944
PF00667.23	0	0	0	0	0	0	0	0	0	0	0	0
PF01501.23	67.045	0	0	0	0	0	0	0	0	0	0	0
PF13477.9	169.873	228.707	236.056	235.896	87.256	232.445	198.797	47.356	146.199	311.794	176.687	133.328
PF01715.20	254.187	128.36	209.162	247.774	153.885	130.437	261.682	215.352	65.623	279.939	81.655	0
PF09028.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03458.16	542.099	364.999	196.529	332.444	358	247.267	0	302.587	0	397.99	298.495	212.738
PF01520.21	806.602	1172.24	1083.733	1164.799	1148.411	1250.731	1272.774	871.823	903.654	1297.844	912.751	1449.409
PF01557.21	0	0	0	0	0	0	0	0	0	0	0	0
PF17815.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06245.14	99.898	302.676	162.516	221.785	109.393	101.645	115.412	208.541	218.582	165.045	219.54	78.407
PF01128.22	166.227	509.727	333.654	325.596	387.369	429.806	196.098	406.916	64.383	275.716	334.505	65.245
PF02547.18	120.47	121.624	218.36	275.894	159.114	144.236	138.793	227.162	124.405	132.675	199.138	165.449
PF12127.11	0	0	0	8.908	0	0	0	0	0	0	0	0
PF05690.17	0	0	0	0	0	0	0	0	0	0	0	0
PF00722.24	0	0	29.425	0	0	0	0	0	0	0	58.587	63.704
PF00498.29	279.559	94.114	295.584	291.165	170.683	318.798	192.961	280.834	124.083	418.689	222.355	201.117
PF05593.17	4695.424	3324.652	4642.38	4522.116	3382.817	3087.617	2069.53	2986.826	2708.064	4163.345	3962.225	5360.37
PF15523.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13277.9	0	0	0	11.142	69.841	0	94.255	0	0	0	58.907	0
PF03840.17	0	0	188.336	0	114.361	0	0	0	268.27	286.049	242.105	203.857
PF02261.19	0	0	0	0	0	0	0	0	0	0	0	0
PF00852.22	0	0	0	0	0	0	0	0	0	0	0	0
PF02577.17	0	0	0	0	0	0	0	0	0	0	0	0
PF05426.15	0	25.496	0	0	0	0	0	0	0	0	0	0
PF01507.22	760.503	692.667	438.856	464.928	665.098	528.871	738.394	998.636	849.041	126.633	849.187	434.013
PF11922.11	280.805	378.156	254.509	110.607	164.851	192.136	0	235.135	193.343	77.305	188.999	146.93
PF01266.27	197.676	221.845	263.797	245.385	255.058	395.128	76.491	212.886	285.605	367.439	268.355	310.324
PF20216.1	0	0	0	0	0	0	0	0	0	0	0	0
PF01078.24	319.674	80.705	213.987	172.966	229.71	205.444	233.814	200.763	217.616	45.243	88.532	203.857
PF13335.9	319.674	80.705	196.133	172.966	229.71	205.444	233.814	200.763	217.616	45.243	88.532	203.857
PF19543.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13320.9	0	0	5.729	4.389	10.897	0	0	15.672	0	41.227	26.719	0
PF07717.19	0	0	0	0	0	0	0	0	0	0	0	0
PF11898.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10369.12	381.825	0	205.015	311.346	357.396	335.924	203.721	346.211	292.993	544.155	499.829	253.25
PF09982.12	0	0	0	0	0	0	0	0	0	0	0	0
PF16353.8	122.34	165.817	133.249	110.607	67.521	118.878	251.834	111.128	231.925	22.347	169.444	0
PF13493.9	112.023	339.377	91.371	228.139	220.817	38.325	331.097	174.104	130.956	185.058	192.981	324.66
PF06826.15	102.859	0	37.29	0	67.933	0	120.372	0	0	0	37.761	0
PF16153.8	0	0	0	0	0	0	0	0	0	0	0	0
PF08019.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00245.23	59.471	0	28.758	11.012	34.913	27.128	0	16.599	81.912	0	14.555	0
PF01741.21	0	0	0	0	0	0	0	0	0	0	0	0
PF19571.2	0	0	210.462	80.721	0	147.456	507.826	121.672	75.039	0	240.057	228.101
PF02597.23	0	0	0	0	0	0	0	0	0	0	0	0
PF17930.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06230.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00376.26	0	0	0	0	0	0	0	0	0	0	0	0
PF11396.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02602.18	0	0	0	33.149	0	46.984	0	0	0	0	0	32.048
PF01817.24	276.317	279.069	279.956	276.3	182.5	189.065	194.018	208.045	85.614	121.724	245.504	325.32
PF00800.21	276.317	279.069	279.956	276.3	182.5	189.065	194.018	230.999	85.614	121.724	152.005	325.32
PF01139.20	0	0	0	0	0	0	0	0	0	0	0	0
PF01923.21	0	0	0	0	0	40.628	0	0	0	0	87.182	0
PF01379.23	0	0	0	7.367	0	18.149	165.713	0	0	0	0	0
PF03900.18	0	0	0	0	0	0	82.145	0	0	0	0	0
PF12392.11	390.491	225.307	176.957	128.38	166.237	153.321	163.196	227.279	28.812	215.026	204.069	262.693
PF12419.11	0	47.781	0	6.545	0	0	0	0	12.168	0	8.651	0
PF05201.18	0	0	0	0	0	0	59.457	44.276	0	0	33.527	0
PF01488.23	106.381	143.217	102.841	78.791	109.297	145.579	225.461	148.723	183.123	156.223	98.613	111.335
PF02649.17	0	0	0	0	0	0	0	0	0	0	0	0
PF06962.15	0	0	0	0	0	0	0	48.596	56.77	0	0	0
PF12801.10	570.65	0	210.812	201.639	870.915	1145.012	1009.086	233.53	413.036	167.654	237.196	0
PF00076.25	0	0	0	0	0	0	0	0	0	0	0	0
PF06925.14	0	0	0	0	0	0	0	0	0	0	18.205	0
PF03309.17	319.113	162.669	102.197	223.707	212.774	165.328	47.31	236.166	291.142	266.105	236.658	63.215
PF01258.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13085.9	0	0	0	23.271	37.96	61.55	0	0	0	0	0	0
PF01127.25	0	0	0	0	0	0	0	0	0	0	0	0
PF06803.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01948.21	72.157	0	26.159	80.159	158.84	0	168.886	241.66	0	158.935	264.876	113.268
PF02748.18	72.157	0	26.159	80.159	158.84	0	168.886	241.66	0	158.935	264.876	113.268
PF00078.30	1613.018	1294.683	1183.5	1263.459	1640.054	1661.684	2252.496	1365.151	3279.5	1323.041	1359.761	1819.107
PF08388.14	399.53	403.148	340.027	224.27	290.396	288.492	1061.758	413.963	428.359	171.121	254.211	325.907
PF01548.20	5066.496	4604.477	4347.203	4309.326	4430.508	3953.159	5560.477	4214.777	5194.424	5142.701	5000.663	4845.626
PF02371.19	4619.62	4420.026	3995.537	4255.287	4180.391	3623.526	5026.716	4300.537	5211.776	5085.787	4764.177	4845.626
PF00145.20	3021.875	3516.909	2688.529	2421.176	2689.324	2864.386	3861.912	2382.357	2594.862	2617.727	2847.235	2411.303
PF13655.9	72.001	112.37	112.355	106.114	114.347	62.723	86.814	107.813	132.984	118.978	53.678	101.916
PF14287.9	3645.887	4092.232	3475.785	3453.968	3531.761	4201.705	5313.202	4396.319	5424.354	2623.871	3496.792	4013.538
PF18789.4	113.862	117.91	353.7	282.845	292.03	453.735	757.216	258.598	997.38	233.528	338.018	690.345
PF13310.9	1182.506	244.697	770.623	716.217	1064.38	544.781	852.966	587.414	997.106	244.856	803.645	727.139
PF13560.9	0	0	60.104	0	46.208	0	667.848	282.648	347.912	0	179.88	125.451
PF18430.4	438.772	538.056	222.123	458.521	384.46	351.791	388.292	399.713	856.751	674.839	481.121	131.518
PF05272.14	658.516	995.406	920.697	816.824	1038.236	1031.573	838.303	734.531	774.114	922.407	909.342	1151.146
PF12892.10	0	0	4.723	0	0	0	66.022	47.369	0	0	0	0
PF08433.13	0	0	0	0	0	0	0	0	0	0	0	0
PF01568.24	25.715	0	49.675	26.656	15.741	63.022	54.058	30.601	0	0	36.468	19.204
PF02771.19	299.133	293.296	348.208	300.013	400.571	289.324	399.418	511.624	430.339	274.172	412.224	110.405
PF02770.22	269.865	293.296	348.208	300.013	400.571	289.324	330.915	511.624	430.339	274.172	412.224	110.405
PF00441.27	269.865	293.296	348.208	300.013	400.571	289.324	330.915	511.624	430.339	274.172	412.224	110.405
PF08497.13	98.184	66.1	283.03	109.066	158.497	100.749	269.707	178.123	184.378	72.087	186.23	128.411
PF11842.11	98.184	66.1	283.03	109.066	158.497	100.749	269.707	178.123	184.378	72.087	186.23	128.411
PF10518.12	0	0	7.82	9.904	20.023	0	0	0	0	0	0	0
PF14198.9	1602.576	1340.323	1422.2	1044.903	1293.17	1846.633	2451.767	1149.943	1093.907	1227.817	872.427	1060.728
PF18938.3	0	0	1.819	0	2.21	0	0	2.101	0	0	0	0
PF18651.4	0	0	1.819	0	2.21	0	0	2.101	0	0	0	0
PF20009.2	0	0	1.819	0	2.21	0	0	2.101	0	0	0	0
PF19076.3	0	0	1.819	0	2.21	0	0	2.101	0	0	0	0
PF00669.23	961.296	970.162	689.67	921.172	829.112	810.581	688.603	922.911	680.404	600.521	677.867	899.12
PF00700.24	616.126	741.644	416.234	669.779	596.644	733.164	600.33	699.064	583.024	434.377	383.96	617.932
PF08665.15	70.038	96.192	17.097	13.228	82.631	97.209	112.457	84.142	12.185	0	26.456	0
PF03235.17	35.284	149.575	67.076	24.864	94.791	63.214	108.116	75.777	66.959	93.233	44.615	27.693
PF07510.14	35.284	371.42	25.583	222.486	183.584	653.272	148.897	290.034	122.296	342.655	0	172.03
PF14088.9	134.932	272.522	134.526	187.389	282.203	161.575	315.303	112.981	174.206	334.347	99.071	291.242
PF03459.20	168.471	169.657	295.121	374.164	271.746	268.701	197.01	246.697	362.06	309.082	247.186	352.402
PF14194.9	1663.481	650.678	750.317	248.874	611.123	858.034	1620.797	865.103	1150.709	729.694	823.464	144.337
PF12844.10	1003.375	538.245	940.54	593.455	990.353	1404.329	1354.555	964.917	924.208	928.106	724.816	425.133
PF03389.18	1789.53	1228.016	1122.187	1320.433	1703.266	1423.246	1908.815	1426.548	2542.567	1000.159	1848.732	1897.293
PF14535.9	335.321	193.831	287.911	266.561	179.508	262.623	224.513	241.986	148.581	316.978	131.809	188.323
PF17652.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16886.8	141.322	70.885	63.687	127.298	85.211	48.029	41.145	169.184	154.536	0	154.912	83.03
PF00468.20	461.775	0	0	0	0	0	0	0	238.46	0	0	0
PF01012.24	465.702	721.562	783.64	516.205	406.212	577.817	735.767	536.965	386.269	556.445	515.231	671.581
PF00766.22	227.755	239.157	476.982	232.693	225.743	373.524	469.197	359.077	152.653	329.336	248.845	385.428
PF18952.3	0	32.609	0	0	0	0	37.826	13.532	0	0	0	0
PF01547.28	1163.991	1200.191	1297.494	1264.567	1391.035	1079.517	1121.36	1237.386	874.52	1572.016	1136.514	1059.431
PF18202.4	40.894	82.72	123.847	115.715	66.149	102.882	198.943	88.213	37.471	0	70.213	79.507
PF20092.2	0	0	0	0	0	0	0	0	0	0	0	0
PF01915.25	369.513	264.967	548.398	481.472	498.93	389.05	418.641	480.501	398.823	377.462	514.362	527.049
PF00150.21	0	0	0	11.055	0	0	0	34.946	27.508	0	19.613	0
PF12161.11	779.485	816.558	802.669	735.211	845.169	556.873	590.883	830.966	468.245	1029.817	858.364	733.793
PF04313.17	497.62	462.638	533.843	602.485	624.229	745.811	349.153	513.868	743.693	522.598	774.237	910.104
PF18766.4	497.62	462.638	560.557	575.933	603.19	732.737	304.396	485.851	739.991	555.072	760.197	895.107
PF11867.11	240.908	324.709	251.401	223.274	260.835	315.301	117.199	179.715	217.809	132.881	280.038	408.473
PF12730.10	1601.298	998.428	1969.626	1176.391	1906.818	1792.014	1972.357	1379.936	2692.387	1455.132	1722.415	1377.094
PF18106.4	0	0	10.068	46.3	24.47	114.058	0	0	0	0	10.012	0
PF14192.9	178.694	96.947	219.976	267.072	171.987	65.666	184.498	237.51	674.288	252.957	466.52	428.24
PF20610.1	10.473	0	16.227	14.813	13.285	11.73	15.247	18.647	0	0	14.75	13.455
PF04026.15	80.542	539.126	222.315	532.074	529.027	684.09	1197.159	803.523	749.23	205.277	692.376	579.548
PF00831.26	296.858	0	107.621	172.637	130.706	421.851	0	122.533	322.738	0	0	247.109
PF05729.15	35.907	191.061	43.979	73.311	58.738	90.299	79.482	92.624	73.671	52.864	71.425	20.941
PF13630.9	442.014	524.71	98.694	277.019	208.891	259.701	167.318	283.522	379.605	314.438	234.45	556.773
PF18899.3	0	330.438	200.133	53.823	0	0	0	0	36.006	0	0	0
PF18843.4	121.997	77.558	292.793	245.013	235.638	347.057	472.371	448.23	608.665	51.319	174.181	288.551
PF18830.4	281.927	265.345	148.798	141.219	126.41	119.539	168.448	76.051	452.68	172.7	431.539	194.267
PF18987.3	556.094	464.401	326.761	588.936	814.071	819.667	545.433	549.166	1299.741	197.347	646.079	511.588
PF12687.10	1247.494	1293.675	1520.803	1171.942	1368.171	1924.648	2321.109	2205.617	2478.924	1078.905	1390.886	1521.871
PF12666.10	1661.268	0	457.569	447.37	767.163	561.821	723.876	1074.987	1406.553	874.006	568.669	857.066
PF12846.10	103.358	146.68	125.316	115.888	102.86	150.975	178.698	156.5	125.532	87.123	206.312	141.377
PF18852.4	231.246	34.813	65.833	28.682	60.234	72.64	0	25.316	17.802	0	56.355	383.079
PF14203.9	529.381	413.473	289.629	398.032	758.956	335.476	862.669	370.208	920.378	847.952	686.575	1254.848
PF04883.15	162.33	327.857	532.081	202.375	285.909	226.665	189.97	135.934	167.655	268.164	178.781	127.408
PF02920.18	1332.617	1527.23	1010.294	1120.465	1204.404	1110.761	2264.023	1404.678	1246.93	937.134	1176.563	1021.61
PF09491.13	0	0	0	0	13.641	0	0	0	0	0	0	24.317
PF09035.13	305.585	0	332.354	173.667	269.097	418.183	0	383.806	794.009	668.214	224.369	305.431
PF19553.2	192.409	259.05	442.721	333.119	163.671	307.282	413.716	341.643	355.88	282.513	387.164	626.274
PF12645.10	662.444	1210.641	1187.161	867.115	589.562	1064.502	1753.571	1779.767	1914.329	677.276	995.677	1956.349
PF14193.9	236.14	0	545.618	643.651	485.316	916.193	289.514	865.298	803.618	778.13	390.128	0
PF02229.19	0	0	0	74.956	121.991	0	324.24	0	0	297.205	0	0
PF13620.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02417.18	0	0	0	15.601	48.665	0	0	231.481	173.095	0	119.828	0
PF11638.11	276.442	279.195	200.009	242.874	274.971	156.627	107.825	183.251	190.881	202.977	152.234	217.508
PF01472.23	0	0	0	15.272	0	0	0	0	0	0	0	0
PF01420.22	1468.61	2795.913	1431.511	2360.436	1935.981	1158.79	1034.437	1340.775	875.277	1409.683	1699.587	1499.364
PF12008.11	215.163	137.929	245.593	306.489	250.762	375.486	139.158	271.986	278.008	344.405	333.304	382.835
PF00444.21	0	0	0	0	0	374.164	639.944	0	0	0	0	0
PF16189.8	207.464	279.321	263.809	96.036	159.979	153.769	202.59	173.895	232.102	171.43	216.016	162.831
PF16188.8	207.464	279.321	263.809	96.036	159.979	153.769	202.59	173.895	232.102	171.43	216.016	162.831
PF01496.22	61.653	66.541	0	43.893	41.419	0	216.452	79.548	49.414	0	68.107	50.591
PF01990.20	0	0	73.133	0	177.655	135.449	0	84.455	208.345	0	145.357	0
PF06397.15	0	0	0	0	0	111.072	0	0	0	0	0	0
PF01880.21	0	0	0	0	0	111.072	0	0	0	0	0	0
PF03323.16	85.965	427.574	218.439	376.103	376.39	370.581	201.204	261.168	222.171	330.88	332.96	255.182
PF11545.11	0	0	0	30.275	16.002	0	0	0	0	0	0	0
PF05031.15	122.683	0	0	102.252	0	83.944	0	0	0	0	45.039	56.242
PF05582.15	0	0	0	0	36.89	0	0	0	0	0	0	0
PF02675.18	79.326	0	0	0	0	0	0	0	0	0	0	0
PF01074.25	0	46.27	11.481	11.817	10.087	15.675	0	38.965	10.14	0	9.543	0
PF09261.14	0	46.27	11.481	11.817	10.087	15.675	0	8.221	10.14	39.785	0	0
PF07748.16	0	92.54	15.639	18.181	20.174	31.351	0	8.221	10.14	39.785	0	0
PF01881.19	0	0	0	0	0	0	0	0	0	0	33.024	0
PF05107.15	221.054	297.64	159.228	153.495	210.881	201.67	258.691	154.243	95.127	0	252.472	231.33
PF01867.19	151.016	244.004	350.389	276.837	173.758	123.996	141.383	177.027	161.78	133.052	172.774	189.644
PF09827.12	214.227	0	207.648	158.88	314.427	146.582	0	335.471	165.932	0	78.646	447.223
PF03672.16	0	0	112.434	0	0	0	0	0	0	0	0	0
PF03060.18	99.399	59.112	0	79.674	29.424	0	0	13.989	0	73.117	22.05	0
PF09338.14	81.789	0	36.397	36.075	78.83	72.854	56.539	82.785	17.287	0	60.303	140.863
PF13751.9	2664.113	3529.751	3274.307	3443.536	2765.793	2473.225	1915.198	2592.894	6412.785	2578.594	2978.849	1865.343
PF02604.22	597.113	1447.217	749.876	566.375	479.346	650.158	1230.06	149.989	864.283	545.563	361.796	653.136
PF13565.9	2183.169	1751.907	2138.628	2330.239	1957.719	1853.756	1170.348	1552.709	1870.082	2431.193	2033.211	2057.164
PF09299.14	1269.188	1106.832	819.721	1007.616	913.541	1154.865	491.375	1018.993	869.676	1228.641	1022.716	1067.945
PF05991.14	184.398	370.602	142.029	204.107	187.221	157.565	243.152	155.743	190.446	138.922	215.878	144.386
PF02508.17	345.607	174.882	428.551	288.88	466.72	438.508	579.757	283.692	291.673	59.283	500.093	237.837
PF12873.10	153.354	0	0	0	33.761	0	0	0	0	0	0	0
PF13555.9	9.257	37.646	13.323	30.89	8.166	25.358	0	7.882	47.692	60.519	14.04	14.287
PF12663.10	351.653	0	186.11	506.474	420.251	302.504	66.606	47.669	255.876	287.697	408.219	249.702
PF13588.9	0	0	0	0	0	0	0	0	0	0	0	0
