FeatureID	NA4a	NA4b	NA4c	NA5a	NA5b	NA5c	NA6a	NA6b	NA6c	NA1a	NA1b	NA1c	NA2a	NA2b	NA2c	NA3a	NA3b	NA3c
PF02670.19	183.494	134.979	0	137.542	307.386	113.774	299.739	62.778	163.691	82.785	127.125	95.63	0	90.514	135.585	0	40.168	0
PF08436.15	183.494	134.979	0	137.542	307.386	113.774	299.739	62.778	163.691	82.785	127.125	95.63	0	90.514	135.585	0	40.168	0
PF13288.9	183.494	134.979	0	137.542	307.386	113.774	299.739	62.778	163.691	82.785	127.125	95.63	0	90.514	135.585	0	40.168	0
PF01704.21	0	0	0	130.697	0	0	340.179	436.861	282.94	38.388	150.092	40.575	0	64.476	0	0	0	99.395
PF04991.16	0	52.637	0	0	0	0	154.718	422.873	158.988	16.309	74.63	221.656	154.686	0	153.149	0	457.8	0
PF02922.21	201.529	239.177	122.042	390.469	482.246	355.928	499.15	469.301	265.729	549.096	284.733	464.653	542.316	493.991	394.486	374.418	359.839	432.646
PF08308.14	145.642	0	0	37.578	0	0	398.383	424.275	259.153	79.59	102.028	92.734	0	0	0	0	0	0
PF02657.18	0	0	0	0	92.861	0	89.671	527.244	74.916	0	0	0	0	0	0	0	0	0
PF02622.18	0	0	0	0	0	0	67.482	261.74	55.786	0	0	0	0	0	0	0	0	0
PF04379.17	0	0	0	0	0	0	176.212	292.926	0	0	0	148.773	0	0	0	0	0	0
PF01037.24	456.849	0	0	224.06	435.308	0	274.838	225.055	292.552	96.328	98.918	460.604	0	211.747	178.797	280.796	387.252	749.846
PF13519.9	0	0	0	415.737	82.643	194.223	285.752	459.041	143.617	103.529	21.791	55.505	0	112.846	80.268	0	0	52.723
PF12541.11	240.22	533.915	296.151	63.739	451.377	0	228.765	447.969	497.981	168.503	294.65	195.084	338.162	0	233.171	320.136	263.548	868.318
PF04015.15	184.962	134.979	0	412.653	176.674	64.888	462.782	482.661	423.191	394.207	218.722	200.089	232.356	91.954	0	0	164.892	381.22
PF13720.9	0	0	0	0	0	0	243.428	187.115	120.098	0	0	72.095	0	0	0	0	0	0
PF14237.9	0	0	0	0	78.626	0	486.038	691.072	567.642	0	0	182.178	0	0	110.307	0	0	0
PF06271.15	138.407	0	0	0	310.701	212.647	153.785	264.655	297.115	164.259	32.32	78.928	91.869	33.962	333.793	97.584	319.533	168.169
PF04074.15	0	0	0	79.106	42.764	0	105.59	325.883	139.37	104.578	0	0	0	225.692	179.987	0	0	270.774
PF09835.12	0	0	0	0	0	0	286.808	261.74	223.143	0	0	99.707	0	0	0	0	0	0
PF02678.19	0	0	0	0	0	0	54.446	211.178	292.584	0	0	0	0	0	0	0	0	0
PF17954.4	0	0	0	0	0	0	54.446	211.178	292.584	0	0	0	0	0	0	0	0	0
PF13502.9	0	0	0	0	0	0	180.561	280.156	139.323	45.255	30.998	97.823	0	0	0	0	0	0
PF00596.24	0	0	318.282	111.056	218.717	419.128	206.566	45.21	483.539	204.65	130.994	380.889	0	422.311	511.851	0	396.992	357.884
PF05635.14	0	0	716.647	0	109.242	0	96.113	248.527	0	133.572	0	346.866	0	0	0	0	0	0
PF07881.15	0	0	0	0	0	0	85.504	454.649	113.978	26.586	54.405	156.309	0	57.375	45.756	77.497	257.519	0
PF07882.15	0	0	0	0	0	0	85.504	454.649	113.978	26.586	54.405	156.309	0	57.375	45.756	77.497	257.519	0
PF02952.20	282.476	207.317	0	146.064	26.267	98.873	162.396	504.362	262.441	155.055	252.658	307.81	264.745	403.941	45.756	77.497	507.384	83.159
PF14873.9	0	0	0	0	0	0	164.461	255.171	124.299	23.558	0	27.781	0	0	0	0	0	0
PF02583.20	0	0	0	204.96	134.027	0	332.462	0	268.939	137.03	342.297	347.147	0	0	0	0	548.386	354.797
PF04306.16	0	0	0	0	0	0	112.613	146.444	62.425	0	0	111.573	0	0	0	0	0	0
PF13667.9	0	0	0	0	0	0	114.754	80.899	86.243	26.133	26.835	30.818	0	0	0	0	0	0
PF01964.21	0	0	0	0	0	0	114.754	80.899	109.196	60.921	64.37	30.818	0	0	0	0	71.105	0
PF13286.9	208.659	0	245.108	159.185	38.006	0	188.23	194.386	215.34	131.069	48.872	119.587	0	102.4	0	0	0	209.656
PF07732.18	0	0	0	0	0	0	125.715	230.333	163.754	0	0	30.002	0	0	0	0	0	0
PF00394.25	0	0	0	0	0	0	125.715	230.333	163.754	0	0	30.002	0	0	0	0	0	0
PF07731.17	0	0	0	0	0	0	125.715	230.333	163.754	0	0	30.002	0	0	0	0	0	0
PF12650.10	0	462.193	0	162.486	110.178	0	191.208	253.657	350.037	145.828	72.23	248.846	0	0	0	441.281	0	0
PF06940.14	0	0	0	0	0	0	126.866	492.109	52.435	0	0	0	0	0	0	0	0	0
PF03065.18	0	0	0	66.634	32.02	120.527	95.723	153.826	211.879	40.153	0	23.676	0	0	0	0	0	0
PF08323.14	0	219.63	171.294	269.267	188.842	259.111	350.084	112.749	271.959	267.931	279.91	276.374	87.616	185.041	255.454	77.775	393.745	226.139
PF03916.17	0	132.594	0	44.991	209.103	332.293	202.265	28.676	234.517	0	42.187	43.696	0	0	0	0	0	203.667
PF13442.9	0	0	0	0	0	0	245.988	288.977	293.874	35.956	0	36.244	0	0	0	0	0	0
PF10996.11	384.08	0	0	149.824	24.298	91.313	444.999	583.932	218.156	294.732	216.127	182.318	203.565	64.219	75.22	345.783	173.519	0
PF06508.16	0	0	0	0	0	203.031	198.231	0	115.677	0	70.663	0	0	0	113.508	0	0	170.762
PF00902.21	0	0	0	0	49.999	186.809	104.22	198.962	73.783	0	0	0	0	0	0	0	0	0
PF01252.21	0	152.679	986.061	560.881	304.772	0	176.888	671.031	342.454	321.603	281.477	780.365	378.273	403.735	230.544	0	178.76	367.453
PF14057.9	207.401	458.499	0	726.667	38.572	522.992	329.893	255.65	311.855	378.637	582.493	196.012	129.428	1074.946	884.26	761.973	550.474	247.191
PF02086.18	213.797	162.375	0	344.937	46.762	174.771	581.837	117.731	305.877	479.258	486.341	570.912	223.587	123.395	186.389	141.719	516.336	609.212
PF07610.14	0	0	0	0	0	0	229.631	111.346	94.927	0	0	0	0	0	0	0	0	0
PF03331.16	0	55.254	0	0	56.044	0	255.826	308.242	177.897	36.219	0	0	0	0	0	0	0	44.327
PF09992.12	0	0	0	66.796	0	0	189.562	98.429	125.872	63.591	32.002	0	0	0	0	0	0	0
PF20154.2	137.568	0	0	305.519	26.267	294.05	198.088	354.264	147.126	192.681	273.128	103.616	524.321	34.631	53.84	372.055	184.233	80.998
PF00795.25	239.801	319.749	131.765	512.482	362.825	834.145	685.382	697.567	574.265	650.908	574.682	231.975	675.801	34.631	372.655	372.055	327.279	369.182
PF13370.9	0	0	0	286.284	0	0	0	0	0	0	0	0	0	0	0	0	490.825	0
PF05258.15	0	0	0	0	0	0	85.723	0	283.475	0	0	126.673	0	0	0	0	0	0
PF01578.23	0	65.104	0	0	67.277	251.991	268.367	730.598	375.381	31.164	45.542	42.402	0	0	0	0	0	27.596
PF05140.17	0	0	0	0	0	0	112.27	342.971	217.196	17.978	18.462	42.402	0	0	0	0	0	0
PF06537.14	0	0	0	0	0	0	299.349	267.94	114.214	57.702	0	0	0	0	0	0	0	0
PF09375.13	0	0	0	0	0	0	120.339	333.375	142.123	0	0	50.81	0	0	0	0	0	0
PF01612.23	0	0	0	37.659	37.772	51.015	388.621	550.126	396.682	51.145	17.237	212.433	0	0	0	0	0	42.907
PF13414.9	0	0	0	0	39.235	0	167.953	314.331	106.742	0	34.572	84.748	0	0	0	0	0	0
PF14833.9	0	0	0	119.443	44.364	331.779	177.621	88.501	233.258	106.533	0	63.547	0	0	89.132	157.079	104.826	0
PF07221.14	173.428	191.464	0	134.593	0	121.701	231.363	250.41	93.574	79.876	381.889	88.854	108.489	85.316	525.065	334.871	38.452	153.599
PF00724.23	0	228.172	970.454	48.075	265.772	42.28	162.939	129.837	184.757	204.626	641.795	887.214	132.569	0	424.443	249.242	375.656	439.067
PF09529.13	0	0	0	0	0	0	240.307	311.933	329.9	0	0	78.112	0	0	0	0	0	0
PF12900.10	426.231	154.526	0	219.948	1233.345	0	207.584	150.024	95.934	0	0	0	0	111.405	0	0	200.792	257.254
PF19700.2	0	0	0	0	0	0	146.534	0	99.568	0	0	121.752	0	0	119.991	203.23	0	0
PF13189.9	966.334	498.977	122.938	609.199	893.179	230.851	622.981	571.2	273.422	400.43	668.336	823.048	368.458	78.318	967.318	668.838	663.88	497.902
PF03013.17	0	0	0	0	0	0	148.875	829.028	106.301	0	0	0	0	0	0	0	0	0
PF07691.15	0	0	0	0	0	0	591.029	1214.293	664.174	44.921	11.532	277.752	0	0	0	0	0	0
PF02607.20	42.78	129.208	208.777	59.329	381.448	224.611	233.627	403.829	191.962	158.823	66.452	177.482	53.394	215.246	236.166	56.715	37.849	306.334
PF02310.22	557.508	287.889	208.777	179.421	439.384	362.094	428.423	858.626	378.449	212.757	197.666	301.905	53.394	215.246	580.998	497.163	559.658	306.334
PF02965.20	0	0	0	95.121	10.784	40.665	146.23	373.566	273.674	25.37	6.513	37.369	0	0	0	0	0	0
PF08471.13	0	0	0	0	0	0	154.994	393.643	177.048	13.448	34.205	31.492	0	0	0	0	0	0
PF03588.17	0	0	0	81.243	0	0	159.371	253.657	209.424	72.914	157.657	48.307	0	0	0	0	0	0
PF01326.22	319.175	346.76	1168.485	1017.172	740.354	127.427	817.748	602.976	876.634	1128.616	617.898	812.897	945.127	885.737	811.543	740.496	706.645	703.359
PF01642.25	0	71.722	0	25.295	36.407	177.193	272.611	668.448	291.199	0	22.82	80.924	0	0	0	0	0	0
PF13387.9	0	0	0	0	0	0	162.72	282.518	120.428	0	0	0	0	0	0	0	0	0
PF00183.21	711.958	394.241	0	255.47	659.525	214.115	325.896	387.111	439.552	336.148	422.093	272.297	386.191	166.825	585.923	274.611	405.991	642.487
PF02082.23	964.132	351.377	0	124.394	361.85	347.047	151.787	166.263	284.922	112.733	226.802	132.943	0	0	201.162	328.615	86.875	254.044
PF13274.9	0	0	0	0	0	0	97.893	151.87	161.851	0	65.032	115.706	0	0	0	0	91.746	122.114
PF03308.19	0	136.442	0	95.933	0	0	198.63	361.83	176.812	0	0	55.14	0	0	0	0	0	0
PF14864.9	0	0	0	0	0	0	154.718	175.047	74.617	0	33.177	0	0	0	0	0	0	0
PF02075.20	0	0	0	0	0	221.455	151.035	146.444	0	0	0	111.573	0	0	0	0	0	0
PF04909.17	257.941	569.314	0	199.658	147.345	391.822	131.986	220.995	289.044	58.655	118.384	283.825	160.967	374.816	201.901	86.463	172.87	319.176
PF10609.12	0	92.577	0	65.335	187.731	170.514	128.351	274.14	232.472	115.403	0	203.745	0	310.391	246.918	338.276	224.494	0
PF04845.16	0	0	0	0	0	0	178.696	346.551	0	0	0	0	0	0	0	0	0	0
PF08502.13	124.357	92.269	257.389	118.604	361.148	376.628	550.608	585.409	313.051	273.773	290.879	495.105	241.909	239.071	133.944	0	529.694	431.412
PF19310.2	0	0	0	0	0	0	165.023	737.5	366.099	0	109.863	105.05	0	0	0	0	0	0
PF13533.9	379.886	105.967	0	130.319	0	174.991	302.365	305.031	264.911	158.775	99.849	181.812	203.761	99.313	39.6	190.511	31.216	0
PF02812.21	471.004	285.812	374.314	685.167	408.944	337.358	543.519	572.824	302.841	532.477	327.117	81.712	93.44	268.814	636.439	305.192	338.735	277.565
PF00208.24	471.004	285.812	374.314	769.439	408.944	337.358	543.519	572.824	302.841	532.477	327.117	81.712	93.44	268.814	636.439	305.192	338.735	277.565
PF02684.18	0	0	0	47.453	0	0	227.157	65.25	83.458	0	0	0	0	0	0	0	0	108.285
PF09719.13	0	727.765	568.507	252.25	242.547	349.542	450.299	592.089	277.119	813.903	365.117	0	0	0	385.335	326.322	653.351	0
PF02550.18	0	173.688	191.251	338.471	60.256	113.26	519.817	283.515	266.28	71.197	145.929	63.407	97.169	76.414	60.94	207.539	0	0
PF13336.9	0	173.688	191.251	338.471	115.345	113.26	519.817	283.515	266.28	71.197	145.929	63.407	97.169	76.414	60.94	207.539	0	0
PF12236.11	0	0	0	0	0	0	162.948	316.029	288.667	0	59.89	34.389	0	0	0	0	0	0
PF01619.21	0	0	0	0	0	0	163.024	325.957	211.186	0	0	64.616	0	0	0	0	0	0
PF00199.22	0	0	0	0	0	0	113.279	227.823	124.865	0	10.798	49.601	0	0	0	0	0	0
PF06628.15	0	0	0	0	0	0	113.279	227.823	124.865	0	10.798	49.601	0	0	0	0	0	0
PF18011.4	0	0	0	0	0	0	113.279	227.823	124.865	0	10.798	49.601	0	0	0	0	0	0
PF13491.9	0	104.582	0	38.146	29.29	49.4	134.869	205.384	117.502	36.29	57.662	133.365	22.444	0	32.091	56.368	89.009	51.488
PF02563.19	0	0	0	0	0	0	118.017	363.491	149.139	0	0	0	0	0	0	0	0	0
PF13807.9	0	0	0	0	0	0	170.265	491.482	137.482	0	20.371	117	0	0	0	0	0	0
PF13579.9	0	0	0	0	0	0	250.403	161.871	82.798	0	42.946	0	0	0	0	0	0	0
PF00309.23	0	236.791	0	116.278	195.492	0	110.767	315.882	135.044	0	0	40.237	0	0	68.572	0	0	206.322
PF04963.16	0	236.791	0	116.278	195.492	0	110.767	315.882	135.044	0	0	40.237	0	0	68.572	0	0	206.322
PF04552.16	0	236.791	0	116.278	195.492	0	110.767	315.882	135.044	0	0	40.237	0	0	68.572	0	0	206.322
PF19040.3	0	0	0	0	0	0	489.577	587.881	382.948	224.178	53.573	80.615	0	0	0	0	0	0
PF19805.2	0	0	0	0	0	0	133.594	263.474	222.749	0	11.19	113.457	0	0	0	0	0	0
PF00933.24	773.193	967.019	692.597	404.131	767.421	491.136	469.148	410.694	637.492	572.916	765.345	1329.288	559.459	379.601	778.919	274.402	1022.467	279.726
PF01058.25	0	0	0	92.01	91.691	0	243.104	682.694	493.828	0	38.417	46.058	0	0	104.808	0	0	0
PF14720.9	0	0	0	0	91.691	0	210.41	302.263	115.41	0	38.417	46.058	0	0	0	0	0	0
PF00374.22	120.687	88.575	0	64.632	35.822	84.486	100.766	384.86	204.422	27.134	0	103.166	0	0	0	215.463	0	0
PF01292.23	0	0	0	0	0	0	129.788	125.888	233.557	0	83.518	47.942	0	0	0	0	0	0
PF01750.21	0	0	0	0	0	0	139.417	0	109.542	0	0	0	0	0	0	0	0	0
PF01155.22	0	0	641.298	0	0	0	111.785	0	88.131	0	0	315.036	0	0	205.717	389.362	232.518	0
PF05681.17	254.271	47.712	0	209.316	0	227.401	257.882	631.542	323.088	227.635	232.532	103.306	0	116.294	243.389	0	330.108	290.839
PF05683.15	129.914	47.712	0	309.821	71.04	227.401	383.464	412.65	306.884	200.597	86.823	174.108	0	0	0	246.461	493.423	0
PF02445.19	0	166.608	0	0	211.053	0	181.55	195.641	268.766	0	25.66	0	0	0	88.845	0	0	0
PF02636.20	0	0	0	0	0	0	176.726	144.304	107.654	0	0	82.471	0	0	0	0	0	0
PF00329.22	120.687	88.575	0	0	0	84.486	185.214	168.662	152.569	0	0	96.136	0	0	0	0	0	0
PF13385.9	0	130.901	0	55.352	38.182	0	325.373	541.232	305.956	45.923	60.379	91.103	0	0	0	33.918	0	0
PF13004.10	0	0	0	0	0	0	462.516	662.506	450.911	51.359	24.754	188.251	0	0	0	0	0	0
PF04993.16	0	0	768.329	238.209	0	0	101.489	0	92.001	288.008	147.056	253.317	0	320.631	0	216.505	281.128	0
PF07931.15	0	0	0	0	0	0	74.923	182.908	160.545	0	0	36.891	0	0	0	0	0	0
PF13246.9	0	0	0	0	0	0	220.877	147.256	205.428	17.287	0	40.8	0	0	0	0	0	0
PF07669.14	117.436	160.836	0	263.667	50.136	293.757	251.335	425.346	319.91	210.85	79.722	112.67	0	34.322	23.309	78.957	64.055	102.791
PF12950.10	0	0	0	0	0	0	150.569	263.77	168.647	48.689	0	57.417	0	0	0	0	0	0
PF02567.19	0	0	0	0	0	0	119.92	189.994	101.235	0	53.866	0	0	0	47.315	0	0	0
PF00520.34	0	0	0	0	0	149.227	37.024	143.603	236.31	0	40.596	72.939	0	0	68.039	0	0	0
PF16661.8	0	0	0	0	0	0	182.588	314.701	111.807	116.142	34.793	39.956	0	0	0	0	0	0
PF02416.19	0	0	0	0	74.706	0	31.714	0	104.885	0	0	0	0	0	0	0	0	0
PF02548.18	0	0	0	132.618	0	0	119.007	371.13	197.657	57.582	0	139.185	0	0	0	0	0	0
PF13905.9	0	0	0	0	0	0	311.795	530.012	371.763	0	0	153.132	0	0	0	0	0	0
PF07698.14	0	0	0	0	0	0	117.294	146.74	98.797	0	27.815	0	0	0	0	0	0	0
PF01202.25	801.294	296.585	0	208.504	138.59	0	301.537	478.934	248.55	0	63.758	292.907	0	0	0	0	184.048	0
PF03330.21	0	0	0	0	0	0	256.264	283.625	543.871	0	0	432.149	0	0	0	0	0	0
PF14229.9	0	0	0	0	0	0	135.449	525.325	186.597	0	0	0	0	0	0	0	0	0
PF00338.25	659.426	502.979	0	1302.752	435.757	0	308.541	238.858	554.254	602.815	313.895	0	411.513	983.351	0	0	737.629	989.321
PF06415.16	138.197	595.71	0	174.335	260.428	96.744	395.795	619.805	428.571	275.49	427.675	565.71	586.68	531.401	157.868	354.332	299.959	1024.634
PF13188.10	0	0	0	111.354	10.764	87.349	345.65	206.011	134.336	99.929	174.038	66.921	221.101	93.498	142.89	0	113.917	0
PF00515.31	0	0	0	0	98.087	0	120.282	339.243	153.607	0	63.269	36.329	0	0	0	0	0	0
PF00302.21	314.876	0	0	86.302	213.627	229.75	296.532	116.07	50.185	76.061	0	89.697	208.734	656.545	130.907	0	443.839	386.468
PF11412.11	0	0	0	0	0	0	134.612	189.846	161.851	20.458	0	48.251	0	0	0	0	0	0
PF09180.14	1165.137	425.331	177.307	298.891	26.267	305.648	315.582	633.239	510.425	178.303	272.369	232.06	181.775	142.794	170.877	289.415	221.293	211.693
PF13304.9	448.46	432.257	1432.142	774.85	448.432	455.315	503.308	451.992	822.847	446.783	926.161	932.062	665.593	565.929	95.328	1431.367	1191.673	132.115
PF07335.14	0	0	0	0	0	0	141.463	304.92	59.813	0	0	86.182	0	0	0	0	0	0
PF01590.29	177.727	220.477	99.783	92.849	0	154.512	372.426	531.747	253.93	213.854	126.758	232.678	86.7	68.181	63.197	53.032	36.04	0
PF07494.14	173.219	130.824	0	109.731	35.647	84.339	268.139	426.748	294.11	50.143	32.491	21.82	72.043	28.353	22.611	0	0	104.951
PF17939.4	0	0	0	0	0	0	126.866	546.768	279.684	0	0	83.314	0	0	0	0	0	0
PF13435.9	0	0	0	0	0	0	90.851	352.382	170.692	0	0	24.407	0	0	0	0	0	0
PF14537.9	0	0	0	0	110.938	0	116.847	459.816	256.652	0	0	24.407	0	0	0	0	0	0
PF13287.9	441.645	540.687	0	360.304	35.413	42.133	524.536	265.061	458.997	228.446	69.512	306.77	65.761	124.115	196.074	0	109.649	194.53
PF12679.10	232.985	331.908	324.295	301.001	149.003	356.295	380.923	345.591	520.902	373.392	264.876	182.796	383.181	83.258	294.931	112.458	294.95	162.057
PF13500.9	0	0	0	35.928	81.512	0	251.963	229.927	294.047	0	0	87.588	0	0	0	0	0	0
PF02569.18	0	180.614	0	63.495	68.837	0	225.178	348.987	483.476	56.366	0	132.943	0	0	0	0	108.861	144.895
PF03938.17	0	0	0	0	0	0	93.677	370.909	181.233	0	0	235.49	0	0	0	0	0	0
PF04613.17	0	147.831	0	25.999	0	0	320.844	355.556	151.468	45.947	0	27.078	0	0	0	0	0	59.328
PF01235.20	792.381	106.429	362.161	111.408	197.93	43.601	412.951	413.757	350.934	110.11	296.829	500.335	84.213	146.757	117.94	0	328.531	430.362
PF13379.9	85.98	281.117	0	0	0	0	190.847	140.982	210.368	19.552	20.078	107.412	0	42.195	0	113.987	38.034	0
PF03950.21	373.49	367.23	0	320.101	116.223	0	333.214	373.677	224.181	211.851	144.925	100.888	463.533	242.828	169.482	325.071	163.639	72.725
PF00885.22	0	0	0	0	0	0	0	301.894	128.688	0	0	0	285.095	0	0	0	97.868	0
PF04191.16	0	264.418	0	87.979	0	477.409	238.651	0	259.075	159.466	163.754	228.601	0	167.34	0	0	150.838	0
PF00994.27	644.956	271.729	0	12.418	99.959	0	487.427	391.872	208.842	214.092	248.276	230.907	103.844	243.497	145.927	0	99.121	125.077
PF18146.4	264.966	122.128	0	12.418	62.05	0	194.539	258.75	149.564	111.517	0	0	103.844	82.075	65.454	0	0	0
PF02464.20	264.966	122.128	0	12.418	177.415	126.472	194.539	258.75	149.564	111.517	0	0	103.844	189.929	65.454	0	0	388.258
PF12710.10	237.809	126.053	145.069	410.867	255.67	0	548.791	406.339	317.173	0	166.741	73.22	0	0	145.927	118.226	52.598	109.767
PF08331.13	0	0	0	65.822	0	0	215.035	208.484	162.936	0	0	0	0	90.977	0	0	0	0
PF13484.9	0	130.285	0	134.566	11.018	0	452.525	620.986	382.838	0	82.538	110.561	0	90.977	0	0	0	17.533
PF06258.14	0	0	0	0	0	0	130.987	0	170.157	0	48.162	55.309	0	0	0	0	0	0
PF01571.24	0	0	0	0	0	0	105.134	339.834	57.957	0	0	129.456	0	0	0	0	0	0
PF08669.14	0	0	0	0	0	0	105.134	339.834	57.957	0	0	129.456	0	0	0	0	0	0
PF01597.22	0	0	0	0	0	0	149.846	96.879	165.815	0	0	0	0	0	0	0	0	0
PF02347.19	0	110.585	0	76.562	26.209	0	333.071	516.615	594.984	0	66.231	193.678	0	138.318	55.153	46.707	62.339	87.295
PF03880.18	130.858	0	0	135.107	24.259	0	218.079	325.366	160.639	145.446	31.022	127.938	81.989	128.695	0	0	58.118	0
PF07681.15	0	0	0	0	0	0	389.858	0	271.975	0	0	120.936	0	0	0	0	0	0
PF04127.18	174.372	358.996	0	37.334	290.908	367.306	196.432	487.754	211.391	0	40.4	164.97	0	0	68.244	0	0	0
PF13650.9	0	0	0	0	0	0	147.296	38.087	211.061	98.427	0	0	0	0	0	0	0	0
PF04413.19	0	0	0	88.196	36.836	69.292	246.149	299.126	233.447	0	0	43.696	0	0	0	0	0	100.63
PF13376.9	365.94	0	0	94.418	278.076	517.854	365.898	515.323	552.351	166.429	86.823	200.483	578.239	179.586	0	0	164.474	220.089
PF09822.12	97.514	0	0	25.16	0	0	275.475	328.688	169.371	31.855	131.85	109.099	60.853	0	54.825	0	61.968	82.479
PF01041.20	330.5	410.402	190.739	535.045	494.668	248.32	526.506	503.034	388.518	704.151	483.378	598.468	232.028	184.938	699.718	353.428	250.051	200.766
PF16401.8	0	0	0	0	0	0	127.485	427.634	98.372	0	0	0	0	0	0	0	0	0
PF10263.12	0	237.484	0	83.488	0	0	351.14	143.898	214.679	147.187	0	192.075	0	0	0	0	143.138	100.877
PF16798.8	0	0	0	0	0	0	186.394	130.87	112.169	0	0	0	0	0	0	0	0	0
PF05691.15	0	0	0	0	84.71	0	321.006	728.384	310.298	94.039	0	110.898	0	0	0	0	0	0
PF00899.24	121.735	412.095	0	317.964	305.884	0	496.638	710.632	281.792	83.071	133.54	262.793	75.969	119.536	111.21	0	182.146	0
PF06426.17	0	0	0	0	0	0	219.497	340.535	217.762	27.492	56.486	0	0	0	0	0	0	0
PF10150.12	134.737	125.745	0	78.97	35.92	0	263.039	508.717	227.217	38.961	182.24	82.218	0	0	67.054	0	77.506	0
PF07555.16	0	29.859	0	0	0	0	271.498	531.378	299.585	33.333	16.356	58.092	0	0	0	0	0	0
PF02021.20	0	0	0	151.556	69.149	0	79.956	413.499	0	0	0	0	0	0	0	0	0	0
PF01297.20	213.168	0	0	107.593	25.234	0	228.004	235.057	33.399	185.909	87.533	190.079	0	0	110.02	0	0	110.322
PF18912.3	0	0	0	0	0	0	114.906	298.093	189.98	0	66.892	0	0	0	112.564	0	0	0
PF03819.20	0	0	0	0	0	0	468.558	546.731	155.369	425.18	0	0	0	629.427	0	0	0	0
PF02591.18	0	0	0	0	0	0	143.918	410.103	218.518	0	0	0	0	0	0	0	0	0
PF02606.17	0	0	0	0	0	0	159.979	59.751	127.98	39.533	40.596	139.888	0	0	0	0	0	0
PF16654.8	0	155.911	0	54.811	39.391	0	272.459	242.18	395.361	96.615	99.531	56.967	0	0	0	0	235.394	0
PF02545.17	0	0	198.287	126.531	281.079	0	387.136	581.644	302.401	73.939	198.89	270.975	0	351.866	212.817	0	0	0
PF19576.2	0	0	0	0	0	0	237.633	360.686	162.291	0	26.59	30.536	0	0	0	0	0	0
PF13444.9	0	0	0	0	38.572	0	247.044	435.015	162.291	0	26.59	30.536	0	0	0	0	0	0
PF14238.9	0	333.216	0	0	0	0	300.653	215.496	221.302	171.77	176.388	109.436	0	0	0	0	200.838	0
PF07396.14	0	0	0	0	0	0	142.871	110.867	106.301	166.238	48.578	237.486	0	0	0	0	0	0
PF00217.22	0	0	0	0	0	0	90.109	244.652	148.982	0	0	106.512	0	0	0	0	0	0
PF04390.15	0	0	0	106.105	0	0	73.762	429.147	152.443	0	0	0	0	0	0	0	0	0
PF13525.9	0	0	0	0	0	0	140.074	388.07	231.591	0	0	59.133	0	0	0	0	0	0
PF00893.22	0	235.329	0	0	0	0	277.607	505.875	337.64	56.963	58.494	201.551	0	245.915	98.037	0	221.664	0
PF02012.23	0	0	0	157.616	0	65.842	146.401	394.123	167.908	97.33	147.105	0	557.3	645.739	882.947	249.172	124.678	0
PF00667.23	0	0	0	0	0	0	159.856	326.252	111.272	0	0	0	0	0	0	0	0	0
PF01501.23	0	247.411	0	86.978	0	0	493.973	1141.145	528.847	51.121	26.248	137.723	0	0	0	0	0	0
PF13477.9	0	136.826	0	0	0	0	224.797	193.205	137.277	43.324	130.626	99.538	0	0	74.359	0	0	0
PF01715.20	439.548	495.591	270.693	342.475	129.151	162.073	124.545	371.315	209.928	75.68	103.644	59.498	0	107.855	181.177	0	0	401.964
PF09028.13	0	0	0	0	0	0	88.72	344.115	110.014	0	0	65.544	0	0	0	0	0	0
PF03458.16	0	128.515	785.983	0	167.119	0	438.69	902.877	548.166	0	150.434	0	0	0	252.13	0	427.466	0
PF01520.21	575.333	587.168	492.007	350.483	773.719	186.662	510.33	398.035	368.412	434.05	498.339	777.609	145.917	678.106	1000.681	340.709	438.876	1046.118
PF01557.21	0	0	0	0	0	0	184.757	352.751	131.567	0	0	0	154.162	0	96.683	0	0	0
PF17815.4	0	0	0	0	0	0	349.589	631.8	358.926	30.162	30.973	35.71	0	0	0	0	0	0
PF06245.14	166.823	247.873	0	194.788	0	0	317.685	88.28	188.186	76.61	77.47	89.697	0	0	66.726	0	0	100.383
PF01128.22	0	420.021	367.662	221.815	452.878	174.111	453.496	261.998	170.472	325.084	683.443	311.662	0	0	113.508	199.755	0	0
PF02547.18	290.865	273.576	0	361.467	105.536	212.94	348.105	219.408	351.909	138.222	143.921	363.231	0	0	119.622	0	0	119.274
PF12127.11	0	0	0	83.488	40.132	0	179.191	644.828	195.329	0	0	26.487	0	0	0	0	0	0
PF05690.17	0	0	0	0	0	0	97.217	86.951	234.863	0	57.686	140.844	0	0	0	0	0	0
PF00722.24	0	0	92.107	0	0	0	513.07	649.81	570.678	78.422	146.223	99.763	0	133.995	21.544	0	15.724	0
PF00498.29	357.866	612.178	0	357.733	806.421	792.673	312.252	812.309	435.556	235.718	59.498	105.696	113.266	175.933	449.475	0	311.879	844.673
PF05593.17	432.732	338.834	0	2660.695	70.377	1587.034	725.983	426.268	738.822	1058.659	408.357	212.152	272.532	404.713	454.933	0	0	31.979
PF15523.9	0	0	0	0	0	0	475.447	906.974	275.562	8.202	0	104.937	0	0	0	0	0	0
PF13277.9	0	0	0	105.131	0	0	213.027	91.823	97.837	0	92.43	0	0	0	106.039	0	0	0
PF03840.17	0	320.672	0	0	160.489	0	321.272	384.454	327.745	0	100.755	580.022	0	0	341.959	0	0	0
