FeatureID	FT4b	FT4c	FT5b	FT5c	FT6b	FT6c	FT1b	FT1c	FT2b	FT2c	FT3b	FT3c
PF00857.23	360.453	133.083	124.717	380.92	0	277.771	197.427	167.618	361.503	515.634	0	225.425
PF13597.9	602.13	469.745	373.758	1166.756	256.652	476.835	358.509	484.562	298.58	491.058	368.002	341.901
PF10087.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03952.19	362.654	300.303	250.808	460.704	0	202.627	265.038	68.365	328.221	142.301	0	217.638
PF00113.25	362.654	300.303	250.808	460.704	0	202.627	265.038	68.365	328.221	142.301	0	217.638
PF02361.19	378.145	568.747	162.23	975.096	353.391	424.683	652.482	697.311	376.899	336.837	672.962	461.666
PF12705.10	580.113	495.442	599.033	320.333	431.809	449.995	386.39	393.676	342.181	277.146	79.864	454.921
PF00163.22	520.313	420.293	110.248	0	246.758	336.839	400.641	149.859	196.384	154.957	0	158.204
PF09371.13	210.5	303.391	335.721	92.981	375.304	233.397	297.704	250.582	202.872	277.1	127.18	244.36
PF16921.8	210.5	303.391	335.721	92.981	375.304	233.397	297.704	250.582	202.872	277.1	127.18	244.36
PF12836.10	422.455	550.945	578.215	241.05	784.834	633.109	607.016	732.918	481.526	555.995	486.157	688.204
PF17674.4	311.307	542.253	671.441	92.981	750.608	441.134	563.468	459.815	354.944	469.335	127.18	466.897
PF00962.25	0	137.513	0	0	512.718	19.812	84.436	277.331	168.546	96.463	0	47.244
PF07288.14	0	0	0	0	0	0	159.942	0	0	0	0	0
PF00814.28	513.197	255.672	600.212	641.066	750.022	298.791	437.487	201.801	333.665	179.441	267.352	537.857
PF12974.10	0	0	0	0	0	30.659	34.894	84.788	0	0	0	0
PF08706.14	34.598	79.467	0	0	110.81	86.296	172.155	78.869	72.483	41.052	206.771	0
PF19263.2	74.622	249.105	99.25	151.468	110.81	224.841	381.536	213.729	146.781	180.499	414.909	71.717
PF03288.19	0	88.508	0	0	0	116.309	126.672	0	145.631	41.052	0	35.859
PF08534.13	285.594	185.19	99.446	0	575.159	225.598	325.515	430.974	276.34	367.764	0	179.72
PF17900.4	15.491	0	0	0	0	0	13.595	0	18.669	0	0	0
PF01433.23	74.74	18.906	138.269	120.975	0	59.665	76.3	147.856	93.821	194.398	165.471	99.978
PF11838.11	15.491	0	0	0	0	0	13.595	0	18.669	0	0	0
PF16916.8	200.081	88.494	333.167	339.629	124.295	188.544	117.206	301.989	120.983	147.501	0	100.381
PF09250.14	98.92	0	0	0	0	0	0	0	14.921	0	0	0
PF08708.14	98.92	0	0	0	0	0	0	0	14.921	0	0	0
PF00275.23	864.331	459.265	919.566	618.171	1597.809	509.299	729.905	489.146	415.934	466.436	208.685	630.285
PF09515.13	224.025	224.497	0	284.84	313.23	207.925	147.643	317.032	101.377	203.649	0	67.433
PF03180.17	91.332	304.37	160.462	0	359.254	153.184	211.696	109.09	288.083	113.215	317.677	116.026
PF09383.13	150.975	55.041	129.496	197.759	217.443	171.246	238.021	88.037	186.896	90.756	0	186.087
PF12558.11	137.961	179.768	153.13	0	128.546	174.62	181.828	52.075	131.789	159.789	160.001	166.11
PF01032.21	81.149	409.156	130.674	0	438.844	250.042	208.724	177.677	69.886	0	0	94.487
PF01497.21	228.585	264.545	126.877	197.759	0	181.683	224.928	356.066	176.861	104.379	0	381.333
PF01638.20	1284.27	1907.319	0	2213.437	1320.637	1826.342	1738.736	1066.018	3050.679	1545.382	799.732	1815.825
PF00903.28	487.72	280.671	0	262.445	186.516	170.107	206.289	194.902	0	0	0	240.904
PF00578.24	173.582	92.546	0	0	161.818	68.915	152.531	156.18	244.742	159.789	0	261.26
PF03717.18	570.048	948.433	961.923	698.654	521.732	1024.654	689.811	540.241	661.743	605.699	121.026	829.769
PF02132.18	0	303.573	0	334.93	122.756	279.048	115.737	149.103	278.143	0	458.123	157.802
PF13662.9	0	303.573	0	334.93	122.756	279.048	115.737	149.103	278.143	0	458.123	157.802
PF01820.24	150.66	201.148	126.157	0	347.895	219.126	230.645	85.767	170.041	222.15	0	180.643
PF07478.16	150.66	201.148	126.157	0	347.895	219.126	230.645	85.767	170.041	222.15	0	180.643
PF12911.10	375.511	230.017	312.676	190.96	296.594	136.378	368.442	305.727	228.943	263.109	522.397	293.876
PF16658.8	196.975	350.636	369.502	375.421	505.243	282.965	271.257	670.473	290.087	287.823	344.344	341.853
PF00154.24	253.551	178.385	119.545	186.161	0	258.167	93.488	566.234	429.776	167.751	243.831	126.014
PF01928.24	0	135.822	130.674	0	0	224.911	68.959	0	165.723	0	0	0
PF01513.24	0	140.405	357.718	0	320.412	227.327	151.028	194.59	181.487	107.646	0	129.328
PF20143.2	0	140.405	357.718	0	320.412	227.327	151.028	194.59	181.487	107.646	0	129.328
PF00160.24	103.166	99.379	0	768.339	0	40.999	124.443	0	11.422	352.669	523.901	0
PF03601.17	116.416	29.204	0	0	0	0	34.687	85.5	93.145	0	0	0
PF03595.20	0	0	0	0	0	0	0	0	0	0	0	0
PF02568.17	336.234	463.15	502.141	896.512	588.717	451.093	379.463	872.496	369.533	272.544	0	587.421
PF00999.24	341.738	252.766	110.248	505.794	123.416	281.396	261.739	374.671	97.261	282.393	0	278.941
PF00579.28	535.607	412.189	426.852	162.966	298.646	545.097	479.429	231.265	525.435	347.054	0	240.147
PF05343.17	75.959	109.119	0	202.558	0	0	51.892	0	23.188	85.463	260.514	114.275
PF00085.23	0	0	0	628.768	0	217.147	107.636	432.086	185.449	289.434	0	73.729
PF00166.24	0	588.366	0	0	0	341.13	242.461	0	208.091	319.579	0	166.11
PF00118.27	1129.442	301.142	725.78	677.658	451.23	413.26	434.205	164.458	372.475	424.878	168.206	767.377
PF13426.10	21.467	30.49	0	0	0	0	18.846	48.559	0	154.911	45.402	0
PF02223.20	0	128.793	0	307.136	225.139	171.384	106.133	550.211	183.242	0	0	0
PF04468.15	268.295	92.239	432.155	219.954	82.228	248.994	265.919	167.574	166.566	506.291	221.266	342.043
PF06156.16	0	0	0	0	0	0	0	0	0	0	0	0
PF18376.4	0	29.204	0	0	0	0	0	0	23.959	0	0	0
PF01070.21	311.976	26.773	0	0	0	0	0	0	0	0	0	0
PF00081.25	0	45.889	0	0	0	0	0	0	37.303	153.392	0	76.238
PF02777.21	0	45.889	0	0	0	0	0	0	37.303	153.392	0	76.238
PF02554.17	181.445	67.114	74.896	0	83.841	41.798	40.214	111.983	71.392	52.649	0	0
PF13722.9	181.445	67.114	74.896	0	83.841	41.798	40.214	111.983	71.392	52.649	0	0
PF02255.19	365.21	396.958	0	0	483.769	353.845	163.241	0	230.485	0	0	464.317
PF01653.21	246.71	328.851	261.349	401.916	329.72	347.97	155.52	289.081	238.171	386.863	68.24	302.444
PF03120.19	246.71	328.851	261.349	401.916	329.72	347.97	155.52	289.081	238.171	386.863	68.24	302.444
PF03119.19	38.609	48.949	0	0	37.157	14.09	17.24	22.566	24.031	0	0	0
PF12826.10	283.55	547.13	471.502	832.426	748.19	630.38	452.17	411.345	404.725	98.672	68.24	543.136
PF00533.29	156.322	348.581	261.349	401.916	433.201	353.373	155.52	289.081	142.737	528.474	68.24	314.894
PF17912.4	212.505	276.744	354.575	179.662	66.032	312.311	387.823	641.587	383.244	371.446	243.831	297.521
PF01855.22	554.99	582.092	581.095	556.484	422.941	646.879	480.482	351.749	558.054	471.728	1055.05	516.011
PF17147.7	419.427	391.955	430.584	440.608	338.734	336.519	321.473	275.017	286.197	471.728	786.467	306.279
PF01558.21	562.146	550.162	759.169	791.434	702.605	507.667	321.473	435.246	327.023	457.093	533.884	512.531
PF10371.12	286.223	338.171	309.664	440.608	205.937	300.416	301.85	200.999	264.704	52.005	533.884	263.39
PF12838.10	659.257	875.869	1011.941	1057.279	810.704	830.013	813.011	839.96	855.068	381.064	1016.212	666.002
PF19293.2	312.683	287.797	524.924	343.528	502.531	190.905	260.461	50.962	259.818	311.939	0	161.944
PF02457.19	312.683	287.797	524.924	343.528	502.531	190.905	260.461	50.962	259.818	311.939	0	161.944
PF07949.15	241.56	524.745	1005.591	307.136	225.139	416.017	557.232	1172.793	346.178	0	0	654.451
PF02878.19	659.218	602.912	638.904	331.631	788.205	698.871	686.374	629.926	709.674	679.013	844.45	1107.668
PF02879.19	659.218	602.912	638.904	331.631	788.205	698.871	686.374	629.926	695.192	679.013	844.45	1107.668
PF02880.19	659.218	602.912	638.904	331.631	788.205	698.871	686.374	629.926	695.192	679.013	844.45	1107.668
PF00408.23	567.886	375.704	410.813	215.555	617.958	569.826	475.715	371.466	550.545	385.022	844.45	846.692
PF02367.20	0	128.486	0	459.704	0	254.986	158.836	204.649	0	0	0	272.053
PF20037.2	0	0	715.501	0	0	84.171	209.381	0	0	0	1657.583	0
PF05135.16	281.82	100.162	0	0	0	190.335	154.345	322.507	102.99	0	0	0
PF08951.13	0	0	0	0	0	0	0	0	0	0	0	0
PF01416.23	638.419	604.351	1239.836	0	591.868	657.15	976.028	0	671.553	1209.926	1464.625	1024.211
PF07155.15	133.047	638.558	237.191	338.329	772.521	583.284	570.999	160.408	303.917	815.791	0	408.884
PF06418.17	195.402	190.682	324.526	248.248	227.044	233.029	353.862	414.461	286.956	226.568	682.261	278.917
PF06210.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11151.11	0	0	0	0	0	0	0	0	0	0	0	0
PF05014.18	0	58.227	0	416.613	0	24.888	35.758	0	24.553	0	0	0
PF03006.23	229.097	257.377	0	307.136	225.139	137.531	0	341.824	178.273	141.38	0	109.067
PF00216.24	284.887	151.877	0	724.448	0	290.312	503.44	0	257.849	333.477	1992.765	171.507
PF00916.23	54.178	0	0	0	0	26.944	50.475	53.365	14.221	281.104	0	0
PF01740.24	0	225.378	0	0	0	258.132	206.617	53.365	109.881	659.039	0	254.514
PF04586.20	0	0	0	0	0	22.805	0	0	79.078	154.175	0	0
PF00877.22	932.192	1134.867	1409.725	901.611	1603.086	1013.953	1205.844	900.759	1156.233	1028.828	1523.702	1155.125
PF01476.23	746.382	1338.083	1121.535	459.004	1380.879	1303.119	967.46	1586.809	930.955	650.801	870.706	1058.507
PF03838.17	79.419	278.169	264.491	0	296.081	196.405	69.788	179.813	85.756	146.811	0	95.623
PF05697.16	0	184.575	0	466.502	341.665	268.16	241.183	69.166	252.76	143.037	212.514	202.3
PF00254.31	74.269	368.927	123.669	466.502	618.471	573.048	367.924	153.242	432.029	383.227	831.322	510.543
PF05698.17	74.269	368.927	123.669	466.502	618.471	582.916	339.058	153.242	457.127	383.227	831.322	510.543
PF01807.23	654.264	892.833	576.709	565.582	243.241	602.818	578.099	820.51	1029.794	895.962	138.804	535.325
PF08275.14	264.324	206.891	443.874	224.753	82.375	134.406	97.185	350.325	154.906	258.921	138.804	159.696
PF13155.9	1686.005	771.11	944.247	224.753	381.24	694.621	880.847	959.776	1119.95	1325.856	1310.231	533.928
PF10410.12	264.324	172.293	443.874	224.753	82.375	124.99	97.185	350.325	140.222	258.921	138.804	159.696
PF03979.17	189.426	276.562	0	179.662	375.451	344.061	218.536	628.234	231.825	64.615	0	285.213
PF00140.23	189.426	299.004	104.749	179.662	375.451	344.061	218.536	628.234	241.303	64.615	0	285.213
PF04542.17	4483.365	4113.739	4151.859	4239.013	2794.151	3714.015	4244.275	6080.988	3940.381	3685.372	8054.479	3784.883
PF04539.19	445.808	1141.518	1416.992	570.281	563.359	1105.673	943.19	1956.183	767.806	438.5	332.72	757.886
PF01327.24	240.734	124.797	0	406.415	446.906	267.236	271.032	361.852	288.937	0	2652.188	96.215
PF12344.11	236.134	231.554	394.315	302.437	73.361	325.936	259.545	223.521	302.494	185.608	277.745	308.622
PF02151.22	363.362	530.124	604.467	732.947	388.349	667.747	611.784	440.009	630.703	284.28	277.745	586.024
PF07977.16	0	60.505	0	459.704	0	0	78.874	0	0	0	584.482	0
PF13561.9	959.438	370.143	355.557	270.943	198.609	260.195	429.593	241.235	360.281	362.241	714.671	470.258
PF03332.16	0	0	0	0	0	0	0	0	15.633	0	0	0
PF02441.22	162.18	230.632	948.502	690.655	374.645	444.745	176.335	227.17	308.46	77.087	0	378.564
PF01361.24	0	0	0	0	0	125.33	171.878	0	0	0	0	0
PF09945.12	0	0	0	0	0	0	0	0	0	0	0	0
PF06966.15	0	0	0	0	0	17.944	0	0	0	0	0	0
PF03992.19	0	0	0	0	0	0	0	0	0	313.09	0	0
PF01987.20	0	41.04	0	0	0	19.868	47.193	130.721	119.833	0	391.25	137.234
PF00265.21	0	0	0	0	0	0	0	0	0	0	0	0
PF11967.11	48.359	306.228	458.212	0	0	91.664	171.378	122.62	72.543	137.607	0	352.149
PF02565.18	48.359	306.228	458.212	0	0	91.664	171.378	122.62	72.543	137.607	0	352.149
PF17827.4	170.948	286.763	152.606	453.405	0	188.044	78.339	0	221.957	105.069	324.378	372.268
PF01300.21	509.501	216.854	494.546	283.241	0	288.972	130.489	0	134.398	242.399	0	162.441
PF00464.22	316.693	337.906	580.506	160.266	354.93	268.972	97.427	502.899	114.65	110.914	0	114.63
PF13702.9	347.518	97.241	0	0	80.616	45.797	37.917	48.959	13.047	104.056	601.03	26.036
PF08032.15	201.89	259.375	174.604	0	772.082	182.849	184.264	0	154.325	399.519	346.669	315.581
PF00258.28	616.245	560.391	748.17	644.065	434.3	463.557	350.667	197.305	367.125	207.33	381.678	333.64
PF03631.18	91.961	163.433	153.13	233.851	342.838	146.781	161.635	81.272	83.241	107.278	319.865	55.362
PF02603.19	337.964	238.471	278.894	212.955	469.845	236.466	147.176	94.803	264.859	586.278	0	327.699
PF07475.15	337.964	238.471	278.894	212.955	469.845	236.466	147.176	94.803	264.859	586.278	0	327.699
PF01790.21	93.927	195.558	173.229	264.545	387.763	161.482	137.105	117.769	197.369	105.069	0	156.548
PF12732.10	113.978	0	0	0	0	0	0	0	0	0	0	0
PF02705.19	78.947	13.932	0	0	0	0	34.272	0	0	0	0	0
PF00364.25	620.884	570.368	560.473	352.326	0	209.578	409.675	34.805	234.423	142.531	0	179.175
PF02817.20	171.38	65.424	0	125.074	0	0	13.301	34.805	18.266	142.531	0	0
PF00198.26	171.38	65.424	0	125.074	0	0	13.301	34.805	18.266	142.531	0	0
PF01145.28	431.34	572.548	521.65	747.544	697.182	538.042	226.5	678.306	384.573	907.283	277.062	358.019
PF12706.10	370.242	557.401	0	219.254	877.835	757.001	678.808	566.679	500.314	492.991	299.899	696.18
PF17768.4	44.113	236.039	368.258	336.63	246.758	193.662	257.49	149.459	204.841	102.63	0	397.357
PF10141.12	0	0	0	0	0	0	15.149	0	0	0	0	0
PF05066.16	0	29.666	0	0	0	39.909	0	0	42.06	0	0	0
PF02618.19	0	217.916	255.26	389.818	285.747	189.509	336.726	0	184.974	189.382	0	92.286
PF03449.18	407.16	344.18	243.738	314.434	375.891	360.137	450.08	419.891	586.568	651.123	559.32	1202.084
PF01272.22	407.16	344.18	243.738	314.434	375.891	360.137	450.08	419.891	586.568	651.123	559.32	1202.084
PF05848.14	0	0	0	0	0	0	76.266	0	52.023	203.188	0	0
PF17727.4	0	0	0	0	0	0	76.266	0	52.023	203.188	0	0
PF02482.22	430.475	102.369	0	358.325	268.451	219.536	255.261	0	173.326	174.332	0	261.591
PF16321.8	430.475	102.369	0	358.325	268.451	219.536	255.261	0	173.326	174.332	0	261.591
PF00676.23	229.49	60.016	0	0	0	13.944	65.936	181.238	84.57	0	243.147	0
PF13612.9	0	32.237	0	0	0	15.965	97.029	153.821	81.355	209.493	0	271.343
PF03099.22	214.353	227.222	400.403	0	295.714	155.732	255.192	88.571	120.912	137.515	0	193.022
PF10437.12	0	27.891	0	0	146.281	0	34.479	0	0	91.86	0	0
PF02901.18	342.8	295.468	873.607	628.468	345.843	392.927	324.22	204.694	413.953	354.556	444.994	452.696
PF01228.24	342.8	816.594	1143.008	628.468	345.843	787.896	608.571	566.546	610.409	354.556	444.994	747.329
PF06071.16	179.755	354.953	417.359	728.448	265.52	328.811	251.841	324.955	172.84	251.466	995.699	387.203
PF01098.22	674.197	435.035	1217.838	464.903	544.525	480.765	503.733	391.183	406.125	830.748	197.335	636.747
PF00289.25	102.065	40.788	96.762	148.769	107.146	75.081	34.721	128.762	92.837	65.858	0	44.664
PF02785.22	102.065	40.788	96.762	148.769	107.146	75.081	34.721	128.762	92.837	65.858	0	44.664
PF00682.22	1004.691	557.121	623.126	735.946	585.712	565.652	536.261	840.138	654.39	675.009	288.139	762.619
PF02436.21	332.066	298.431	363.086	498.796	461.93	226.702	232.045	247.822	310.714	320.683	288.139	450.305
PF00285.24	458.586	417.373	477.328	583.378	320.485	369.303	345.398	713.957	216.347	351.242	199.112	431.678
PF00330.23	353.336	470.136	376.835	492.997	457.02	435.065	514.392	425.366	373.127	632.99	206.771	481.359
PF00694.22	402.521	334.58	266.128	205.757	297.913	126.004	286.51	0	72.922	375.588	0	48.119
PF00574.26	462.203	529.985	1338.562	2431.391	1041.925	813.486	1018.056	1903.218	913.116	1204.909	1546.813	1077.798
PF00398.23	183.293	226.803	373.037	466.102	341.665	249.105	280.378	282.45	109.063	157.074	460.447	220.691
PF08207.15	211.365	400.674	234.638	0	262.662	282.77	242.772	311.513	41.621	412.36	980.246	168.761
PF01132.23	211.365	400.674	234.638	0	262.662	282.77	242.772	311.513	41.621	412.36	980.246	168.761
PF09285.14	211.365	400.674	234.638	0	262.662	282.77	242.772	311.513	41.621	412.36	980.246	168.761
PF02446.20	186.202	151.249	177.419	135.472	397.217	221.175	210.141	211.103	200.975	62.13	921.305	159.388
PF00343.23	569.576	464.589	604.009	630.868	554.785	477.168	627.918	408.452	368.952	415.903	144.001	291.84
PF00854.24	0	36.89	0	0	98.132	9.562	0	0	31.752	0	0	0
PF01654.20	0	0	0	0	0	0	25.479	0	0	0	0	0
PF02322.18	0	0	0	0	0	0	0	0	0	0	0	47.528
PF06912.14	114.961	42.926	0	0	0	20.951	0	0	0	0	0	0
PF02504.18	154.238	248.14	113.391	591.576	143.277	196.62	188.324	175.585	90.726	272.314	0	162.441
PF14437.9	222.138	157.886	493.172	376.521	0	196.794	130.127	0	201.034	0	0	50.25
PF01055.29	37.98	11.598	0	0	70.796	43.159	117.171	42.995	15.123	372.366	0	0
PF03061.25	360.767	458.371	320.925	0	313.23	429.482	121.593	763.629	247.067	0	0	217.188
PF02746.19	65.855	26.242	0	82.883	0	49.881	29.003	0	61.025	204.523	0	0
PF13378.9	65.855	54.049	0	82.883	0	49.881	97.755	0	61.025	296.107	0	0
PF00378.23	287.796	231.093	0	0	377.283	248.639	133.392	39.479	88.045	509.144	513.508	182.087
PF00710.23	78.476	41.836	0	0	0	41.582	0	0	47.539	86.43	0	23.622
PF17763.4	78.476	41.836	0	0	0	41.582	0	0	47.539	0	0	23.622
PF13840.9	180.462	87.879	0	0	0	79.678	114.096	210.969	29.427	0	0	0
PF01281.22	174.722	186.741	578.084	0	323.563	245.473	152.531	0	130.923	203.188	0	104.499
PF03948.17	174.722	186.741	578.084	0	323.563	245.473	152.531	0	130.923	203.188	0	104.499
PF00772.24	292.868	403.441	49.232	0	0	297.263	426.829	132.056	227.555	411.853	611.012	266.278
PF03796.18	292.868	333.63	49.232	0	0	270.347	426.829	132.056	220.913	411.853	611.012	304.03
PF02390.20	60.39	295.566	100.559	0	0	213.244	371.482	0	177.146	144.05	0	254.514
PF07319.14	84.805	31.692	0	0	0	0	39.178	0	0	0	0	0
PF01695.20	1010.117	1102.868	1358.464	1308.726	1204.477	1519.53	1822.896	1727.678	5006.719	2956.517	5934.26	1265.801
PF13599.9	179.558	114.946	155.88	0	0	116.198	78.891	36.052	87.381	0	110.77	9.586
PF14714.9	414.591	251.69	295.589	300.537	0	239.869	336.899	200.02	142.606	311.341	411.08	212.762
PF13151.9	0	0	0	0	0	143.913	26.654	0	158.678	0	0	0
PF16555.8	299.276	52.568	0	0	0	21.076	0	0	0	0	0	0
PF04172.19	338.947	100.05	188.941	0	211.507	100.206	149.128	256.902	118.54	386.725	0	136.618
PF03788.17	0	181.864	0	0	0	73.484	91.398	117.769	62.757	0	0	62.629
PF02576.20	169.1	120.2	0	0	0	90.491	407.222	191.43	152.724	196.699	588.175	305.403
PF17384.5	169.1	120.2	0	0	0	90.491	407.222	191.43	152.724	196.699	588.175	305.403
PF08529.14	216.594	204.012	462.271	314.434	230.489	245.251	167.992	279.913	149.806	140.092	436.789	243.082
PF13184.9	216.594	204.012	462.271	314.434	230.489	245.251	167.992	279.913	149.806	140.092	436.789	243.082
PF04296.16	147.24	0	245.178	0	0	156.052	166.264	0	133.271	0	0	0
PF01248.29	0	80.305	0	0	0	99.775	99.275	0	68.166	292.195	785.92	136.026
PF04760.18	1016.918	439.646	853.836	963.998	454.235	489.703	309.865	251.205	444.377	484.062	0	428.459
PF11987.11	525.07	237.535	482.238	481.999	227.117	255.118	154.932	125.602	252.132	242.031	0	214.229
PF02033.21	100.807	265.733	0	0	0	186.96	524.601	247.288	96.312	0	701.269	131.506
PF20511.1	320.114	304.649	249.368	401.016	558.376	412.024	301.573	330.118	361.503	0	144.001	381.12
PF08545.13	165.168	114.289	0	106.178	0	29.166	31.992	94.491	23.461	371.17	717.817	0
PF08541.13	165.168	114.289	0	106.178	0	29.166	31.992	94.491	23.461	371.17	717.817	0
PF00698.24	243.29	209.825	156.796	159.667	292.563	212.536	376.682	230.998	158.619	0	346.806	277.426
PF00109.29	433.66	277.051	367.604	321.433	292.563	194.335	269.357	230.998	158.619	148.928	54.564	212.904
PF02801.25	433.66	277.051	367.604	321.433	292.563	194.335	269.357	230.998	158.619	148.928	54.564	212.904
PF17848.4	38.884	46.056	0	0	169.074	8.007	79.703	0	0	0	0	27.291
PF01039.25	317.676	460.816	387.964	388.919	713.891	582.943	423.996	272.302	446.215	452.077	515.422	500.152
PF03255.17	38.884	79.928	0	0	0	39.443	0	0	30.293	53.754	0	27.291
PF05532.15	0	0	0	0	0	57.867	0	370.887	0	0	0	0
PF13302.10	1643.975	1689.906	1968.365	2604.455	1752.519	1888.833	1730.825	1250.683	2438.835	1848.945	2783.334	1585.95
PF03372.26	208.849	259.207	459.324	531.089	389.302	276.986	183.521	236.428	263.056	534.273	0	125.73
PF09334.14	904.12	802.313	889.188	775.538	848.74	917.594	877.651	647.106	826.72	1249.275	996.109	1057.253
PF19303.2	278.006	225.252	363.152	201.358	258.631	313.047	287.288	269.008	333.25	304.391	415.182	400.813
PF06177.14	297.861	158.794	123.997	0	0	92.067	329.488	252.896	205.174	85.693	0	0
PF01960.21	0	228.047	427.638	326.732	0	283.986	140.785	290.906	194.344	375.082	216.617	117.091
PF00202.24	386.519	210.971	0	168.365	370.174	186.71	272.345	373.736	137.541	294.773	0	219.579
PF14622.9	0	263.385	191.429	288.54	105.754	180.752	149.353	260.908	137.375	395.653	0	68.309
PF00035.29	0	263.385	191.429	288.54	105.754	180.752	149.353	260.908	137.375	395.653	0	68.309
PF02463.22	781.295	690.973	1190.276	259.246	831.811	487.71	942.067	671.452	546.952	578.638	38.291	555.515
PF06470.16	330.651	302.385	73.455	140.271	164.677	238.431	238.263	212.349	180.17	258.369	38.291	212.667
PF00884.26	750.196	906.331	921.857	656.063	1373.697	835.59	696.894	837.245	572.572	926.981	1152.554	806.597
PF17255.5	0	0	0	0	0	33.791	0	0	0	0	0	0
PF07907.14	0	0	56.957	352.726	0	0	0	0	0	0	238.087	62.131
PF01613.21	605.708	287.811	461.878	1410.305	0	479.349	446.815	168.597	387.858	521.847	1241.581	692.582
PF13556.9	274.31	641.619	420.567	345.828	605.353	484.668	523.305	531.251	537.119	452.813	501.747	498.07
PF13603.9	387.66	293.778	162.885	372.822	331.478	285.868	320.575	109.09	176.161	322.34	165.745	273.023
PF00561.23	227.288	517.968	488.589	496.496	726.497	366.699	394.129	1170.078	450.39	195.871	342.703	516.034
PF03315.18	234.05	0	96.958	0	0	61.054	0	65.65	0	0	0	70.439
PF01842.28	664.29	113.506	443.809	302.937	480.545	367.247	425.619	212.883	240.638	523.918	0	482.614
PF13437.9	234.168	359.537	245.898	134.072	141.591	351.442	323.132	145.676	248.846	233.655	66.052	336.67
PF03313.18	194.655	161.617	50.607	0	282.156	65.033	80.912	262.599	59.045	320.361	215.523	36.948
PF00403.29	413.49	479.205	400.927	245.449	563.872	641.47	682.332	600.506	483.198	683.431	418.738	802.36
PF09586.13	216.869	16.097	0	0	0	5.694	52.963	0	28.028	380.006	0	0
PF16285.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03054.19	353.336	138.267	323.74	130.173	190.107	260.952	256.177	220.316	230.295	525.16	427.08	216.147
PF20259.1	251.35	102.09	239.155	0	0	152.94	143.721	162.589	184.144	286.397	249.711	216.147
PF20258.1	251.35	102.09	239.155	0	0	126.177	110.434	162.589	184.144	286.397	249.711	216.147
PF08459.14	127.228	298.571	210.153	430.51	314.989	341.811	352.239	216.488	285.236	98.672	0	277.402
PF00633.26	639.442	718.864	355.296	1430.901	0	498.036	492.004	290.995	547.628	374.023	555.354	304.527
PF14815.9	293.536	244.591	145.47	222.154	0	208.62	173.036	148.346	144.967	158.961	151.933	118.346
PF00842.24	274.192	172.041	213.95	163.366	119.751	299.416	275.783	282.539	234.684	219.94	0	298.231
PF19258.2	0	13.107	0	0	22.206	8.548	54.172	35.117	37.718	13.945	85.744	3.527
PF13742.9	253.08	157.075	324.067	164.965	362.772	126.052	339.162	73.439	215.303	150.401	214.976	351.51
PF02601.18	253.08	157.075	324.067	164.965	362.772	126.052	367.595	73.439	215.303	300.802	214.976	351.51
PF01728.22	0	144.276	146.976	224.453	328.987	109.115	232.649	199.798	186.374	206.594	0	212.525
PF01795.22	500.891	105.01	69.92	0	0	162.899	184.558	179.902	291.38	147.501	0	227.579
PF10555.12	161.59	250.879	325.377	0	578.237	177.53	169.857	90.174	165.723	239.684	268.993	186.181
PF00953.24	161.59	333.923	442.106	0	578.237	189.912	265.487	90.174	208.471	417.008	515.422	186.181
PF01245.23	227.917	243.725	0	289.839	428.584	262.021	0	258.014	34.682	266.791	0	138.417
PF01883.22	0	83.924	0	0	0	0	0	0	0	0	0	0
PF09922.12	112.012	0	0	0	0	0	0	0	0	0	0	0
PF07730.16	342.918	202.238	298.928	0	0	115.303	276.077	101.612	205.34	92.689	0	135.103
PF00196.22	873.964	787.613	599.164	0	639.212	497.362	385.371	748.896	608.784	810.268	771.561	945.795
PF00390.22	170.201	234.977	225.865	123.174	126.934	212.363	192.521	301.054	244.529	78.652	699.492	122.322
PF03949.18	170.201	234.977	225.865	123.174	126.934	212.675	192.521	225.167	244.529	78.652	466.328	122.322
PF03390.18	0	31.189	0	0	114.695	10.472	0	0	27.328	0	0	0
PF00892.23	1833.913	1211.469	1416.338	645.865	2076.082	1491.83	951.948	477.218	1018.526	244.931	1245.136	1316.24
PF16069.8	0	0	0	0	0	0	0	0	0	0	0	0
PF04464.17	464.327	190.542	115.486	0	0	151.718	98.601	433.11	145.465	0	0	229.591
PF01676.21	735.728	526.869	1148.311	0	470.724	709.148	662.794	562.496	751.805	410.611	982.023	554.497
PF04266.17	0	0	351.957	0	0	37.332	0	0	0	0	0	127.245
PF01268.22	423.555	217.511	156.6	0	175.45	249.23	248.11	213.017	149.023	55.089	0	212.43
PF01040.21	0	30.644	0	0	0	0	37.882	0	0	0	0	0
PF05167.15	115.197	225.573	95.911	146.469	214.732	142.496	114.079	195.925	104.425	67.423	0	156.216
PF02899.20	959.241	852.939	383.185	197.159	1106.345	854.395	1058.754	1062.902	961.13	593.457	1429.753	922.078
PF01076.22	1427.932	1467.994	971.613	788.535	154.636	1021.272	1291.956	596.945	1592.675	1614.277	2344.357	1214.7
PF02486.22	0	59.709	264.491	0	0	54.075	30.8	126.27	25.098	577.626	0	0
PF00728.25	301.596	130.973	249.499	199.858	146.501	211.779	181.293	155.69	183.752	0	0	260.242
