#FeatureID	cFA01a_S39	cFA01b_S45	cFA05a_S40	cFA05b_S46	cFA09a_S41	cFA09b_S47	cFA13a_S36	cFA13b_S42	cFA17a_S37	cFA17b_S43	cFA21a_S38	cFA21b_S44	cFT01a_S51	cFT01b_S57	cFT05a_S52	cFT05b_S58	cFT09a_S53	cFT09b_S59	cFT13a_S48	cFT13b_S54	cFT17a_S49	cFT17b_S55	cFT21a_S50	cFT21b_S56	cNA01a_S4	cNA01b_S10	cNA01c_S16	cNA05a_S5	cNA05b_S11	cNA05c_S17	cNA09a_S6	cNA09b_S12	cNA09c_S18	cNA13a_S1	cNA13b_S7	cNA13c_S13	cNA17a_S2	cNA17b_S8	cNA17c_S14	cNA21a_S3	cNA21b_S9	cNA21c_S15	cNT01a_S21	cNT01b_S27	cNT01c_S33	cNT05a_S22	cNT05b_S28	cNT05c_S34	cNT09a_S23	cNT09b_S29	cNT09c_S35	cNT13a_S19	cNT13b_S24	cNT13c_S30	cNT17a_S20	cNT17b_S25	cNT17c_S31	cNT21b_S26	cNT21c_S32
tr|A0A6N1AN99|A0A6N1AN99_9PROT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N2RM37|A0A6N2RM37_9BACE	0.0	0.0	278.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609.09	745.092	485.086	876.119	475.907	0.0	1085.039	474.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	716.052	0.0	512.045	1013.909	618.927	394.057	862.283	1806.177	643.963	969.839	881.118	0.0	0.0	0.0	0.0	209.014	200.976	625.0	222.02
tr|A0A6N2RN78|A0A6N2RN78_ANAHA	395.023	0.0	0.0	539.032	0.0	0.0	0.0	0.0	352.983	0.0	0.0	0.0	470.022	473.035	0.0	338.974	0.0	445.981	354.034	377.012	0.0	432.966	418.024	399.001	522.03	152.022	447.055	607.107	375.051	475.907	0.0	155.006	158.001	466.048	259.033	272.02	320.026	277.972	166.01	0.0	409.03	251.981	256.022	289.974	371.956	394.057	345.113	285.028	214.988	0.0	220.029	193.993	0.0	143.008	964.049	209.014	401.952	375.0	445.04
tr|A0A6N2SP25|A0A6N2SP25_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.974	331.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N2UNG0|A0A6N2UNG0_BACUN	0.0	0.0	278.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	149.018	364.064	250.034	316.938	0.0	310.011	158.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.015	0.0	256.022	144.987	123.985	197.028	172.056	285.028	428.975	1130.812	440.059	0.0	0.0	0.0	0.0	0.0	0.0	250.0	0.0
tr|A0A6N2WJG7|A0A6N2WJG7_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.015	304.045	298.037	121.021	125.017	158.969	0.0	155.006	158.001	0.0	129.016	0.0	320.026	647.934	333.019	0.0	205.015	0.0	256.022	144.987	247.971	197.028	172.056	190.019	0.0	0.0	110.015	0.0	0.0	143.008	0.0	209.014	200.976	250.0	222.02
tr|A0A6N2WNF2|A0A6N2WNF2_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N2XTU3|A0A6N2XTU3_9FIRM	0.0	0.0	557.091	539.032	677.032	0.0	392.991	352.025	352.983	341.019	0.0	0.0	0.0	0.0	458.98	338.974	663.062	890.963	354.034	0.0	334.983	432.966	0.0	0.0	0.0	1218.18	1640.203	2306.408	1627.221	2219.565	1727.749	1705.061	1580.011	1399.146	777.099	1090.078	320.026	2130.783	1996.116	1117.886	1023.075	1257.907	769.067	1013.909	1114.868	789.114	690.226	855.084	858.95	646.893	771.103	387.985	433.01	573.033	642.033	1046.07	1204.855	1000.0	1779.158
tr|A0A6N2ZHG9|A0A6N2ZHG9_CLOSY	0.0	0.0	557.091	0.0	338.016	0.0	392.991	0.0	352.983	0.0	0.0	0.0	0.0	0.0	458.98	338.974	331.031	445.981	0.0	0.0	334.983	432.966	418.024	0.0	0.0	1066.158	1640.203	1942.344	1877.255	2061.596	1727.749	1860.067	1738.012	933.097	647.082	272.02	320.026	2408.754	2162.125	744.924	1023.075	502.963	1025.089	1303.883	1237.854	592.085	517.17	570.056	1073.938	646.893	1101.148	193.993	433.01	573.033	321.016	1464.098	1204.855	1000.0	1445.129
tr|A0A6N2ZJX7|A0A6N2ZJX7_ENTCA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.983	0.0	0.0	0.0	0.0	304.045	149.018	0.0	250.034	158.969	0.0	0.0	0.0	0.0	129.016	0.0	320.026	184.981	166.01	0.0	102.007	0.0	0.0	0.0	123.985	197.028	172.056	95.009	214.988	0.0	0.0	0.0	0.0	0.0	0.0	209.014	200.976	125.0	111.01
tr|A0A6N2ZKU8|A0A6N2ZKU8_9ACTN	0.0	0.0	278.046	0.0	338.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.974	331.031	0.0	0.0	0.0	0.0	432.966	0.0	0.0	0.0	152.022	447.055	728.129	626.085	475.907	0.0	465.017	632.004	466.048	259.033	272.02	320.026	925.906	832.048	372.962	614.045	754.944	256.022	434.961	742.912	197.028	517.17	475.047	428.975	322.946	550.074	387.985	649.016	430.025	321.016	627.042	601.928	500.0	778.069
tr|A0A6N3AIT8|A0A6N3AIT8_9STRE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399.001	0.0	0.0	0.0	0.0	125.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N3AUL3|A0A6N3AUL3_9FIRM	0.0	0.0	557.091	539.032	0.0	0.0	0.0	0.0	352.983	341.019	0.0	0.0	941.043	947.069	0.0	338.974	0.0	0.0	709.069	377.012	0.0	0.0	418.024	797.002	1828.104	457.068	149.018	850.15	501.068	792.845	345.95	620.022	316.002	1399.146	259.033	545.039	640.051	740.924	499.029	372.962	409.03	251.981	256.022	434.961	618.927	592.085	345.113	380.037	428.975	161.973	330.044	0.0	0.0	287.017	321.016	418.028	601.928	500.0	445.04
tr|A0A6N3AZ83|A0A6N3AZ83_9CLOT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705.051	352.983	682.038	329.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1418.138	377.012	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	125.017	158.969	345.95	0.0	0.0	466.048	0.0	0.0	0.0	0.0	0.0	372.962	102.007	0.0	0.0	0.0	0.0	0.0	0.0	95.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0
tr|A0A6N3CMG4|A0A6N3CMG4_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.034	377.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.85	0.0	0.0	466.048	0.0	0.0	320.026	0.0	0.0	744.924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N3DS46|A0A6N3DS46_9FIRM	395.023	0.0	278.046	539.032	0.0	0.0	0.0	352.025	352.983	0.0	0.0	0.0	470.022	947.069	0.0	338.974	0.0	445.981	354.034	377.012	334.983	0.0	418.024	399.001	783.045	457.068	298.037	243.043	375.051	316.938	0.0	155.006	158.001	0.0	259.033	272.02	320.026	184.981	333.019	372.962	512.037	251.981	512.045	289.974	371.956	394.057	345.113	380.037	214.988	161.973	220.029	0.0	0.0	0.0	0.0	209.014	401.952	500.0	334.03
tr|A0A6N3ENL7|A0A6N3ENL7_9CLOT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.025	0.0	341.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	709.069	377.012	0.0	0.0	0.0	0.0	261.015	0.0	0.0	0.0	0.0	0.0	345.95	0.0	0.0	466.048	0.0	0.0	0.0	0.0	0.0	744.924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N3GQG8|A0A6N3GQG8_RUMGN	0.0	0.0	0.0	0.0	0.0	0.0	392.991	0.0	0.0	0.0	0.0	0.0	470.022	0.0	0.0	0.0	0.0	0.0	354.034	377.012	334.983	0.0	418.024	399.001	261.015	304.045	149.018	364.064	250.034	316.938	345.95	310.011	316.002	0.0	129.016	272.02	320.026	370.962	333.019	0.0	102.007	251.981	256.022	289.974	247.971	197.028	172.056	190.019	214.988	161.973	220.029	0.0	0.0	0.0	321.016	209.014	200.976	125.0	111.01
tr|A0A6N3H660|A0A6N3H660_CLOBU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	705.051	352.983	682.038	329.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1418.138	377.012	0.0	0.0	0.0	0.0	261.015	0.0	0.0	0.0	0.0	0.0	345.95	0.0	0.0	466.048	0.0	0.0	0.0	0.0	0.0	372.962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N3K3K7|A0A6N3K3K7_9ACTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N4STU5|A0A6N4STU5_CYTH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N6RH79|A0A6N6RH79_9HYPH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	377.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N7IZJ4|A0A6N7IZJ4_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	329.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	261.015	152.022	149.018	121.021	125.017	158.969	345.95	155.006	158.001	466.048	0.0	0.0	320.026	92.991	166.01	372.962	102.007	0.0	256.022	0.0	123.985	197.028	172.056	95.009	428.975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.01
tr|A0A6N7S9T8|A0A6N7S9T8_9FIRM	791.045	0.0	557.091	0.0	338.016	0.0	0.0	352.025	0.0	0.0	659.049	0.0	0.0	0.0	0.0	338.974	331.031	0.0	0.0	754.023	0.0	0.0	0.0	0.0	0.0	152.022	298.037	728.129	501.068	633.876	345.95	620.022	316.002	0.0	129.016	0.0	0.0	3890.603	1663.096	372.962	409.03	251.981	256.022	289.974	371.956	197.028	172.056	95.009	643.963	322.946	220.029	193.993	0.0	0.0	0.0	837.056	401.952	250.0	222.02
tr|A0A6N7WEA8|A0A6N7WEA8_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.018	121.021	0.0	158.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N7WS99|A0A6N7WS99_9ACTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N7X3K9|A0A6N7X3K9_STRAY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N7Y5N2|A0A6N7Y5N2_9FIRM	395.023	577.003	278.046	539.032	0.0	0.0	0.0	0.0	0.0	341.019	0.0	0.0	470.022	947.069	0.0	338.974	0.0	445.981	354.034	377.012	334.983	432.966	836.048	1196.004	1567.089	761.113	596.074	850.15	751.102	950.814	345.95	620.022	632.004	933.097	518.066	545.039	960.077	462.953	499.029	0.0	1125.082	251.981	769.067	868.922	1114.868	789.114	345.113	475.047	428.975	161.973	550.074	0.0	216.005	430.025	964.049	837.056	1003.88	1000.0	778.069
tr|A0A6N8DPN1|A0A6N8DPN1_RHOAC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.973	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N8GYN2|A0A6N8GYN2_9ENTE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	0.0	158.969	0.0	0.0	0.0	0.0	129.016	0.0	640.051	0.0	166.01	0.0	205.015	0.0	0.0	0.0	123.985	0.0	172.056	95.009	214.988	0.0	110.015	0.0	0.0	143.008	0.0	0.0	0.0	125.0	111.01
tr|A0A6N9I4L6|A0A6N9I4L6_9LACO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.043	250.034	158.969	0.0	620.022	316.002	0.0	0.0	0.0	0.0	0.0	166.01	0.0	0.0	0.0	0.0	289.974	0.0	0.0	345.113	95.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6N9IT81|A0A6N9IT81_9LACO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.007	0.0	0.0	0.0	0.0	197.028	172.056	0.0	0.0	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6P1G8G4|A0A6P1G8G4_9FLAO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.973	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6P1GF25|A0A6P1GF25_SPHYA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.015	0.0	0.0	0.0	0.0	197.028	0.0	0.0	0.0	484.92	110.015	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0
tr|A0A6P1LI58|A0A6P1LI58_9GAMM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0
tr|A0A6P1THR1|A0A6P1THR1_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.021	0.0	0.0	0.0	155.006	0.0	466.048	0.0	0.0	0.0	462.953	166.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6P1TS46|A0A6P1TS46_9FIRM	1582.09	1154.006	1949.32	539.032	2368.114	818.019	1571.964	1762.127	1410.934	2729.15	0.0	457.018	941.043	947.069	3210.859	1015.921	2320.216	2673.888	2836.275	1885.058	1338.932	1729.863	418.024	0.0	522.03	5785.856	9096.128	8861.568	14642.991	10939.856	5528.198	10231.368	12482.087	6996.728	2589.329	2996.216	1921.154	11392.838	4989.289	4843.506	3274.239	2515.814	5637.49	11732.944	8172.036	2367.341	3795.245	2566.251	6441.626	5656.061	8148.092	1744.934	1082.026	3297.191	3855.197	10667.715	7226.133	3500.0	5003.445
tr|A0A6P1Y699|A0A6P1Y699_LACJH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.043	0.0	0.0	345.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6P1ZCF4|A0A6P1ZCF4_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289.974	0.0	0.0	0.0	95.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6P2D239|A0A6P2D239_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	149.018	0.0	125.017	158.969	0.0	310.011	158.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.015	0.0	0.0	144.987	123.985	197.028	345.113	285.028	0.0	322.946	220.029	0.0	0.0	0.0	0.0	0.0	0.0	125.0	111.01
tr|A0A6P2JFE6|A0A6P2JFE6_BURL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.043	125.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6P2UTJ3|A0A6P2UTJ3_BURL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6S5J365|A0A6S5J365_AERCA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A6S6MBA9|A0A6S6MBA9_9BACT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	298.037	121.021	250.034	316.938	0.0	465.017	316.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.022	0.0	256.022	434.961	371.956	197.028	517.17	855.084	214.988	161.973	440.059	0.0	0.0	0.0	0.0	0.0	200.976	375.0	111.01
tr|A0A6S6MII0|A0A6S6MII0_9BACT	0.0	0.0	278.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609.09	745.092	728.129	876.119	633.876	0.0	1085.039	474.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	716.052	0.0	769.067	868.922	742.912	394.057	862.283	1806.177	643.963	1292.785	881.118	0.0	0.0	0.0	0.0	209.014	401.952	750.0	334.03
tr|A0A6S6RA07|A0A6S6RA07_9FIRM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	914.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	149.018	364.064	375.051	158.969	0.0	3565.128	0.0	933.097	129.016	0.0	0.0	0.0	0.0	0.0	512.037	0.0	0.0	144.987	371.956	0.0	690.226	0.0	0.0	0.0	440.059	387.985	0.0	0.0	0.0	0.0	401.952	125.0	111.01
tr|A0A730HT97|A0A730HT97_SALON	395.023	577.003	278.046	0.0	338.016	0.0	0.0	352.025	352.983	341.019	329.024	0.0	470.022	0.0	0.0	338.974	994.092	0.0	709.069	0.0	334.983	0.0	0.0	797.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	216.005	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A753B6U6|A0A753B6U6_SALHO	395.023	577.003	278.046	0.0	338.016	0.0	0.0	352.025	352.983	341.019	329.024	0.0	470.022	0.0	0.0	338.974	994.092	0.0	709.069	0.0	334.983	0.0	0.0	797.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.015	0.0	216.005	0.0	0.0	0.0	0.0	0.0	0.0
tr|A0A7C9LBS1|A0A7C9LBS1_9FIRM	0.0	0.0	0.0	539.032	0.0	409.009	0.0	0.0	352.983	0.0	0.0	0.0	470.022	0.0	0.0	0.0	0.0	0.0	354.034	377.012	334.983	0.0	418.024	399.001	261.015	304.045	149.018	121.021	250.034	158.969	345.95	310.011	316.002	466.048	129.016	0.0	0.0	462.953	499.029	0.0	409.03	251.981	256.022	144.987	247.971	197.028	172.056	570.056	214.988	0.0	220.029	0.0	0.0	143.008	321.016	209.014	200.976	375.0	445.04
tr|A0A7C9MNP3|A0A7C9MNP3_9GAMM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.022	149.018	121.021	250.034	316.938	0.0	310.011	158.001	0.0	129.016	0.0	0.0	0.0	0.0	0.0	205.015	0.0	0.0	144.987	123.985	592.085	517.17	285.028	214.988	1130.812	440.059	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0
