cluster index	parent mass	RTMean
6323	895.3784287420887	1.2009754
6367	556.3188148718582	1.2010252
6756	515.2632498977774	1.2018672
6456	269.1253563446915	1.2020358
6514	391.1983447498219	1.2023414
6374	414.2370048585606	1.202816
6716	511.2513822051974	1.2032954
6504	437.2480960980572	1.2058772
6244	588.2686512068639	1.2060213
6550	437.7488975355551	1.2062725
7414	373.2276075762144	1.2063333
7106	390.18706590003546	1.2066113
6416	461.33285451862207	1.2067503
6720	183.61059567982107	1.2069936
6341	428.2869916810066	1.2073523
6165	371.2290343852166	1.2074807
6442	873.4875257560271	1.2075186
6066	359.19248829464533	1.2076842
6492	783.3990150380315	1.2079723
6431	483.3148781571641	1.2080168
6310	290.1534162086718	1.2080501
6481	291.8335658725845	1.2081273
6417	232.17354318352207	1.2084327
7477	671.3202306000321	1.2085773
6373	236.09501254047777	1.2093773
6643	249.8258133071652	1.2102133
6337	368.2302538200819	1.2102599
6347	644.2170900500093	1.2106769
6443	359.2651045282485	1.2111124
6407	489.2647479074082	1.2113563
6645	474.2590854038844	1.2115479
5788	706.3243474042115	1.2115668
6188	223.6252477313956	1.2117655
6672	414.27109271922393	1.2124423
6457	975.3438972686432	1.2125537
7218	229.11842093528543	1.2126571
6427	253.1519776163184	1.2131144
6631	543.3147253930432	1.2133386
6727	469.2396497798129	1.2133601
6301	449.2239573019501	1.213608
6502	342.1635657168788	1.2136348
7240	228.13430584747	1.2139472
6541	273.1642063400628	1.213955
6108	290.17094792184	1.215016
6391	262.64519748333964	1.2151058
6277	318.67704999662186	1.2153256
7008	795.4228709630528	1.215927
6494	203.1392172373595	1.2160403
6396	307.07943677167947	1.2164414
6698	389.2029449475714	1.2164867
6862	479.2228873833173	1.216571
6531	328.2227520490377	1.2166383
6819	622.3094463409595	1.21734
6780	417.1985523994972	1.2178968
6378	253.11825649892708	1.2179604
6573	576.3246103649691	1.2182648
6473	612.2988235501452	1.2187752
6189	669.3591345609067	1.2187846
6561	217.154551185411	1.2191573
6376	437.2137751231768	1.2196369
6363	455.22526750991466	1.2197837
6382	490.2146921396256	1.2203097
6618	613.3199909346858	1.220331
6293	423.2249574813864	1.2214615
6420	575.3412679572203	1.221803
6587	437.24025612667424	1.2221359
6422	242.18604335637747	1.2224057
7628	237.08612419739453	1.2226671
6309	531.2422490832793	1.2228669
6465	558.2412892551612	1.2231464
6640	468.2068284410722	1.2232376
6406	515.2835725213525	1.2251185
7307	448.2402829850296	1.2251762
6586	589.354595597482	1.2253319
6415	675.2825602225911	1.2262508
6588	317.1820624194346	1.2263079
7612	612.3721148133195	1.2263293
7324	247.0914818106181	1.227498
6725	709.3397292708171	1.2276785
6940	182.0813002825076	1.2280464
6731	458.29767971060704	1.228067
7016	609.3001480179746	1.2282473
6753	199.1077516948436	1.2285557
6469	316.1507433408796	1.2286254
6412	366.1638391806497	1.2292094
6670	574.3447997144605	1.2295914
6454	532.2618256332572	1.2296392
5917	477.24115401869295	1.22966
6964	167.08323124469928	1.2297922
6682	616.3326599824763	1.2303922
6138	447.2244856007168	1.2315669
7520	387.223868716086	1.2331336
6886	441.1865891573803	1.2335073
6792	717.3287194131624	1.2335645
6042	458.2235651102637	1.2338834
5672	330.2024956861912	1.2341163
6547	514.3219741524422	1.2344842
6708	515.2459096969534	1.2345216
6750	225.1224695162923	1.2346357
7278	730.3989334176235	1.2350427
6350	752.380149372557	1.2350582
6624	331.19737044523833	1.2360919
6033	459.2275242592369	1.2361594
6947	565.2966588142672	1.2362123
7378	302.1841208202835	1.2363787
6683	562.3807772506389	1.2366805
7270	489.2279504145175	1.2370057
6576	407.1919236818421	1.2379304
6809	269.11114492735413	1.238031
6652	188.06851546698732	1.2387934
6828	308.15784697289723	1.239019
6251	405.2706130709225	1.2392012
6702	695.3474338126997	1.2392036
6736	188.106829908068	1.2392733
6747	706.2529008355842	1.2392733
6752	480.2800098748102	1.2401745
6763	320.1817975914451	1.2409519
6681	253.9095085893148	1.2411785
6571	422.20088479891353	1.2416371
6715	222.112326447009	1.2422752
6554	728.2495451816624	1.2427369
6649	644.3080489884678	1.2429528
6764	523.2485130546244	1.2430993
6777	537.2272002556997	1.2431227
6507	469.206195037006	1.2436305
6648	414.21468907327335	1.2440032
7411	295.1289054930804	1.2441859
6754	563.2958239760341	1.2441608
6879	341.21864352747855	1.244402
5616	189.11398376909543	1.2444246
6826	367.2163777274876	1.2446095
6857	215.10289426706984	1.2446263
6610	672.3769112762378	1.2447271
6915	375.2059277295037	1.2453195
6225	461.2239847652301	1.2453939
6778	345.18500275134625	1.2457589
7350	687.3569793946779	1.2464677
6797	532.36966216465	1.2465453
6621	606.2087788769268	1.2467148
6902	429.2332059389501	1.2471691
7055	629.2893898818241	1.2473104
6849	288.1917694521613	1.2474157
6603	606.2630492052815	1.2474836
6839	571.3093943015691	1.2477407
6991	589.2834565828957	1.2480985
6688	365.1793737296792	1.2482219
6874	476.23544116753055	1.2497916
6968	250.11654100051223	1.249842
6924	301.116241275142	1.2506258
7517	524.2817960621354	1.2508951
6483	532.2989443056946	1.2519871
8426	158.0813671599308	1.2520883
6840	315.2029122282546	1.252079
6824	545.3118983795064	1.2523496
7291	284.09985671357595	1.2526035
6615	446.2224374927573	1.2532603
6892	348.1763617009254	1.2538407
7239	426.720310673908	1.2538797
7053	357.2132476642495	1.2543246
7212	852.4323067325984	1.2545903
7343	546.3178120441437	1.2548566
6765	515.1759540441935	1.2550662
6838	380.1836844638252	1.2551365
6578	620.3395095967588	1.2554175
6998	275.1562630925505	1.2561556
5784	369.7348926602817	1.2561668
7352	323.6649267863661	1.2563516
6120	700.3242230538864	1.256765
7569	699.3204718051592	1.257043
6779	484.24089547512057	1.2571547
7013	501.26580193890754	1.2574153
6969	211.1073651577079	1.25754
6693	400.21947219178656	1.2576244
6520	377.2393570982926	1.2579031
6928	506.2610699676924	1.2581098
6787	719.22834003206	1.2581949
6875	819.3587416283366	1.2585329
7417	344.1816231998292	1.2585827
7440	462.2317096217564	1.2586254
7161	354.2016306270916	1.2593312
6082	797.3775912189279	1.2593689
6413	419.2142156870039	1.2594596
7168	518.2400365595764	1.2594618
6785	590.1252064239758	1.2598114
6890	242.1001188203024	1.2598475
6863	425.2515094045239	1.2600006
5828	220.1181652209945	1.2614999
7108	785.3934403348723	1.2616236
6477	499.2504874441125	1.261726
6553	570.2787851275658	1.2619478
6548	343.19776055022635	1.2623236
6685	279.1349486253123	1.2623405
7133	272.1603784091019	1.2628772
6980	375.1877437926519	1.263399
6722	624.2991993209147	1.263441
6983	305.1533768047224	1.2640141
7097	632.3247525588857	1.2646599
7221	397.1705764840719	1.2668644
7034	393.2013024306871	1.2669383
7209	563.3017856984944	1.2669548
6353	440.2507079689128	1.2678045
6985	557.2594435451716	1.2680414
6861	564.2512257813356	1.2683754
7320	446.2440763345292	1.2686881
7064	605.3448815493804	1.269415
7213	249.12518475517	1.2696524
7127	201.1235086173976	1.2699397
7167	369.1760938117446	1.2703542
6994	606.3444167821585	1.2705702
6814	509.2981976743395	1.2709839
7120	431.2143805365507	1.2712271
6984	404.2273618561711	1.2713819
6850	618.2732216711368	1.2714107
6630	592.2589764822312	1.2715597
7022	228.12090042175265	1.2718925
7077	615.3725227398228	1.2719679
6936	415.218292759474	1.2722137
6847	378.1273154499818	1.2723024
6383	221.09195059424212	1.2724919
7098	302.17029238756925	1.272644
7009	807.4482278761035	1.2728599
7011	269.8207042330535	1.2736924
7230	347.19211632089724	1.2754207
7377	260.1606292629836	1.2768207
7154	437.2021654150898	1.2768042
7492	547.2729153081855	1.2772369
7177	610.3451909089019	1.2779187
7105	255.1319475158193	1.2787853
8678	189.12347024462343	1.2792702
7143	303.17359957844525	1.2793455
7129	564.3055860509578	1.2795347
6962	356.1451563474066	1.2799526
7495	239.1008770115409	1.2801195
7204	584.2972195160629	1.2801467
6941	476.710863186569	1.2808933
7131	433.1925816379831	1.2813792
7172	334.16080876475206	1.281741
7174	333.1552719165908	1.2819374
7287	152.0569778179859	1.2820467
7565	465.1653401408967	1.2822709
7652	322.1880214257208	1.282529
7158	448.2665445554388	1.2828311
6822	368.2183669580526	1.2832328
7107	206.13897917537025	1.2843935
7030	455.17683708182415	1.2843766
7311	669.1064272566924	1.2846423
6973	373.1724369203314	1.2847127
6629	392.2034698442593	1.2855945
7765	473.243198559791	1.2864387
7208	434.286798733836	1.2870775
7770	362.1922370551839	1.2871835
7233	409.2060498462597	1.2879072
7188	195.12292851343432	1.2886688
7128	229.13672637175807	1.2894408
7436	306.16593874442555	1.2895443
6852	305.1712632846049	1.289955
7841	572.3307345842707	1.2900225
7282	472.2877343956299	1.2907447
7326	418.7224068194451	1.2910708
7382	223.10773604022552	1.2912123
7280	504.246657281984	1.2917613
7266	181.09724510153288	1.2919066
6884	440.1279870532334	1.2926701
7235	233.1495868381473	1.2929673
7180	212.14918961228065	1.2930627
7393	410.2089537118654	1.2939905
7399	574.1298322831661	1.2949295
7185	311.12363572191447	1.2949698
7284	332.2176026502161	1.2951678
7223	477.2165293371963	1.2954807
7162	453.2462611386561	1.2958418
7290	269.08817796148566	1.2958666
7315	507.2833177289676	1.2969971
7408	251.1502198647288	1.2977039
7245	475.2565027939241	1.2979208
7911	316.18649553293363	1.2984849
7694	417.244988655824	1.2988981
7473	620.2806591812467	1.299599
7301	561.2513632487428	1.2997942
7232	257.17345586670103	1.3006262
7549	321.15650365736275	1.3007152
7407	292.12935386390853	1.3015404
7104	459.1854877422399	1.3018489
7277	475.18023734534086	1.3019047
7304	490.2514050373231	1.3019077
7486	249.08465909765823	1.3024422
7145	847.286862309465	1.3024096
7560	209.0922891460076	1.3027614
7309	513.341442515563	1.3031214
7340	453.2006559240536	1.303204
7249	379.1950150124457	1.3032624
7322	442.2670374666508	1.3039095
7494	213.08708617663223	1.3040098
7303	683.1914823523305	1.3041608
7422	243.1340441472673	1.3047801
7342	748.3731439147434	1.3054134
7402	454.26590818137134	1.3057779
7392	263.1732922603077	1.3058366
7356	597.1572359895689	1.3062749
7354	534.2617220571066	1.3066715
7274	299.0828139259502	1.3069904
8256	267.077438372159	1.3072668
7344	251.1369278554007	1.3076736
7358	245.0954812408021	1.3078481
7384	227.102729749808	1.3084344
7449	616.3470586006503	1.3084788
7389	228.10638053973352	1.3085315
7451	560.3655240446424	1.3094265
8157	169.09726289582215	1.3097887
7437	261.1445669816497	1.3101063
7327	354.079049738107	1.3100988
8070	299.1002707387549	1.3104566
7500	230.15831500009065	1.310467
7442	344.146851813224	1.3113108
7816	447.2245309810063	1.3122429
7447	470.3344035122537	1.3125187
7206	455.2507330745797	1.3127583
7423	472.2403119765647	1.3140033
7653	364.06543009577854	1.3174818
7297	428.2603898595246	1.3186903
7996	318.1660181104254	1.3191564
7453	552.2016879502414	1.3212819
7521	548.2538682819456	1.3215601
7512	604.3045019514357	1.322045
7800	873.4874297839591	1.3221278
8265	166.08646437527486	1.3224484
7554	513.2681649520842	1.3225362
7441	226.1185966852863	1.3237617
7299	446.2614317701429	1.324084
7439	209.1021291710708	1.3241398
7573	489.2937628285629	1.3243492
7319	457.302165422693	1.3245815
7794	473.2384134638261	1.3246155
7551	582.228048999069	1.3249817
7563	430.230459472768	1.3257995
8069	229.1547981879672	1.3263216
7596	291.66551883377963	1.3268924
7537	456.2098205464418	1.3270506
7656	613.1523820753574	1.32719
7629	332.1818112222613	1.3275949
7793	444.7160168683812	1.327828
7776	437.2489926669741	1.3278956
7660	409.7348642782952	1.3279033
7543	558.2805647965935	1.3282735
7753	291.8335235100097	1.3283699
7771	578.2527076185958	1.329284
7638	302.2079646139153	1.3303148
7650	384.1146879257557	1.331108
7541	290.1533658626778	1.3315275
7701	304.1503373067433	1.3315957
7567	514.3231744903351	1.3321238
7553	224.13816962611304	1.3324099
8081	374.6898630384836	1.3328128
7558	231.08404725480293	1.3329649
7648	359.2650587067184	1.3333138
7371	253.1296543197984	1.333585
7738	558.2412865655323	1.3337553
7724	203.13916985324195	1.3342594
7536	371.2292597476697	1.3350846
7532	571.3446359754248	1.3354939
7448	688.2666693714588	1.335709
7395	417.23513944390606	1.3359983
8500	253.1181719607652	1.3361288
7460	276.17046546134765	1.3370548
7524	316.1991943570965	1.3400068
7587	359.19253609610485	1.3403836
7675	297.15599056686284	1.3408065
8254	254.16071839721937	1.3411034
7789	401.2012406381255	1.3421828
7605	380.1935681514421	1.3424342
7742	213.123173304566	1.3434565
7635	568.2236562241376	1.3435537
7680	381.7103105631619	1.3442162
7631	585.2156870120785	1.3443631
7704	387.1864745985255	1.3447174
7747	242.18631495269204	1.3448738
7896	521.2320911318506	1.3450947
7809	734.3524459643912	1.3452673
7864	256.1651720482128	1.3454633
7761	502.3240916295946	1.3457223
7739	300.1918231457729	1.3457814
7234	384.2245005090445	1.3463863
7844	460.24031094202434	1.3467633
7931	519.2306558442916	1.3473471
7645	582.325928728215	1.3477883
7685	527.2468328843896	1.3479776
7698	247.11098267042652	1.3486048
7884	274.1759902693529	1.348844
7774	368.1454122436778	1.3490484
7920	296.1585059803119	1.3495513
8129	533.296496826664	1.350185
7921	286.1759350244974	1.350331
7762	546.2416482565941	1.3507992
7836	331.19731029240444	1.3516566
7926	320.1817042325946	1.3516645
7833	530.3548992909417	1.3518145
7842	706.3253082130369	1.3546665
6803	391.235280103	1.3546989
7922	308.1575985533645	1.3552183
7888	341.2187969892007	1.3559189
7396	376.15256689438576	1.3562868
7509	428.2869921827342	1.3565077
7874	525.3400462878137	1.3570439
7932	338.16922025050405	1.3582364
7839	416.2056701083724	1.3587544
7850	381.1740164659073	1.3597137
7902	511.323957198176	1.359822
7915	541.2115807661697	1.3598231
8280	479.2855965348997	1.3600894
7885	219.1341597042052	1.3604096
8089	635.3046835295269	1.3605797
7899	161.09223575929127	1.36066
7997	330.1660523860308	1.3613778
8018	390.1870708137667	1.3614372
7938	366.21376840631154	1.3626586
7870	635.2768850594616	1.3629173
7160	463.20225587986266	1.3630633
8009	606.2084657467085	1.3633204
7998	293.1133735033169	1.3636503
7970	220.13732660379023	1.3641276
7967	446.223856620009	1.3647169
7943	241.11726697209812	1.3647581
7868	549.2265258523328	1.3652624
7514	762.4146425086468	1.3662125
7136	506.8124958053017	1.36748
7624	728.3096247755753	1.3674971
7941	606.2628694157851	1.367807
7978	303.1315743466734	1.3679023
7947	233.10288761941783	1.368311
7081	457.2666718466784	1.3685439
8051	283.1268007811618	1.3687446
7961	445.2668710329804	1.3692468
7994	532.2621858974496	1.3700244
7559	430.1755757631736	1.3704692
8004	352.14816207183014	1.3718065
7825	387.7118989222661	1.373579
7966	308.17229282697315	1.3738092
8067	338.6708897263954	1.3742787
7985	675.3331733361247	1.3749046
7878	365.1794469261599	1.3753309
8079	1023.5822941315818	1.3756282
8038	537.7628071234544	1.3757374
8148	807.4481953473339	1.376863
8037	526.7720653175526	1.3774729
7989	397.2194750771064	1.3777006
8210	318.20247406197427	1.3782285
8211	367.21653660791264	1.3783076
8024	340.1305350976494	1.3794793
8001	281.14977225125773	1.3797429
7824	259.1436028569265	1.3812379
8149	269.8207344555696	1.3814118
8138	347.1923721902154	1.3817087
8068	1052.536680908362	1.3816457
8078	246.14483673757937	1.3820934
8039	255.13196650372493	1.3827896
8090	670.4135551036085	1.3828093
8305	215.13917469847289	1.3828847
8092	388.1931125917086	1.3833166
8142	407.19243299881794	1.3833416
8984	215.1028721088292	1.3835343
8094	465.9061849701908	1.3835714
8171	253.90949526371	1.3840377
8096	698.3562946342922	1.3845977
8172	480.2237699108141	1.3849386
8361	276.1078086576164	1.385238
7914	366.1649227774122	1.3859766
8459	188.06893714304428	1.3861058
8127	267.15004341741394	1.3866473
7805	600.2995354279719	1.3875134
7982	538.3218578194346	1.388363
8158	506.19205156877103	1.388403
8136	618.2730868740994	1.3887618
8164	669.3612318733307	1.3899803
8241	245.1496093718157	1.3908035
8140	404.2272227611055	1.3907921
8122	476.7109725490823	1.3908646
8080	272.16033275295587	1.3909466
8289	183.61056333570423	1.3916495
8236	338.2102303644991	1.3921322
8284	464.2476832782582	1.3924423
8083	353.1805314532586	1.3930533
8161	276.4802501316884	1.3936996
8267	331.16755912631555	1.3982049
8285	400.21958202113774	1.3990407
8230	320.12372010471125	1.3990916
8293	479.223508733864	1.4011657
8245	396.2369313671373	1.4014639
8693	201.12350796060852	1.401503
8253	418.1459201621228	1.4015603
8303	318.148166804728	1.401643
8344	285.9242460485936	1.402267
8213	517.2763021688855	1.4028583
8216	456.2537290437547	1.4035913
8600	410.2088365992311	1.4040233
8214	527.2714963236248	1.4043137
8153	497.2724571389707	1.4044391
7323	570.8418575186544	1.4045177
8371	442.2671711141348	1.4053257
8100	458.2239992622938	1.4053863
8462	487.1471847757057	1.4059544
7222	360.2130592854187	1.4069442
8268	641.3987840691723	1.4069829
8302	465.25104165823	1.4073573
7963	615.3722107978291	1.407367
8410	644.3079781234786	1.407901
8049	254.629475091802	1.4082159
8291	454.1935748455603	1.4082209
8283	376.172569263385	1.4085513
8684	334.1963502443443	1.4090487
8274	474.2202464736733	1.4090836
8391	883.5243215406421	1.4092655
8340	475.1803943923341	1.409592
8250	546.2881465648057	1.4101983
8205	242.1000913544323	1.4111832
8415	504.245784938884	1.4111639
8270	330.2025238415224	1.4117676
8465	224.13901040295764	1.4120127
8193	631.2755578573594	1.4121681
8369	163.1229000856511	1.4132069
7508	516.3398702973849	1.4131993
8332	244.65757925331457	1.4133129
8362	180.1494320417958	1.4135413
8233	435.17273045322366	1.4141897
8316	736.3382688078615	1.4144282
8228	539.2209578254565	1.4145545
8335	321.202712856031	1.4151521
8395	270.192198511769	1.4160622
8347	499.2015142816181	1.4166347
8388	348.2017049791869	1.4167762
8483	501.2669203585946	1.4169333
8527	408.1766459021622	1.416988
8436	414.2716024986162	1.4172751
8356	483.31561066622055	1.4175475
8493	523.2492196152625	1.41781
8355	453.2464434785187	1.417955
8406	288.1917744939865	1.4180832
8409	247.1289704758404	1.419458
8432	550.2600855429979	1.420072
8977	199.10780335379232	1.4212823
8439	343.1983809019945	1.4214228
8482	379.1952917434741	1.4214649
8463	630.2441826626126	1.4216636
8724	181.0972387942	1.4220501
7487	253.15245658689363	1.4222335
8168	440.1280576739575	1.4225113
8407	273.1923183286386	1.423241
8237	221.09202852680045	1.4232695
8333	233.14953935773573	1.4237893
8581	380.8966870875964	1.4245539
8845	245.0955237829947	1.4253354
8475	477.21894157938107	1.4256161
8575	399.23587189978224	1.42575
8448	478.2231694099091	1.4258988
8357	568.2728384991705	1.4258935
8579	357.21325907254106	1.4259222
8461	511.1799910158144	1.4261467
8491	586.3593472861995	1.4261911
8490	237.12290577963844	1.4262705
8088	977.4434134792746	1.4262189
10256	220.1183488067016	1.4267575
9146	531.2423505834237	1.427267
8288	588.2995486660601	1.4278314
8312	445.193590535843	1.4279065
8539	231.1704570491676	1.4282441
8586	672.3763724174169	1.4287034
8348	386.20481355447936	1.4293239
8421	217.11843037297	1.4293553
8519	232.1739721463179	1.4298258
8537	151.123017104999	1.4304167
8529	251.15025069766853	1.4313848
9618	361.6727326664568	1.432298
8569	461.3336320641303	1.4330114
7614	414.2155603696628	1.433316
8373	292.1292313905567	1.4339297
8514	251.13700621349795	1.4340154
8561	646.321112181553	1.4347372
8565	610.2832937898792	1.4352449
8558	262.1483816967771	1.4355274
8810	374.2351303067633	1.437056
8520	409.2068016654062	1.4377459
8518	199.1441549007166	1.4390821
9580	290.17095259864925	1.4393182
8789	346.1972202708477	1.4397364
8976	599.2074122977228	1.4409137
8523	713.4199354630737	1.4412844
8455	317.18233265393246	1.4413416
8552	489.22615910975554	1.4416043
8400	541.3234741034482	1.4423454
8642	294.1455431852726	1.4424326
8745	228.13440810066027	1.4424665
8555	430.2306189546638	1.4424635
8654	276.1708711541671	1.4433051
8621	371.229124542127	1.443411
8653	448.2665543471984	1.4434887
8991	571.3447704010928	1.4455405
9288	223.6252569717036	1.4456457
9183	321.1570004594106	1.4461902
10093	299.1002995621185	1.4468465
8760	249.8258567137129	1.4470779
8660	448.1823912412152	1.4470655
8896	604.2113456190623	1.4471728
8817	465.1654932251471	1.4476899
8489	354.2005180691357	1.4482666
8761	473.2424142199041	1.4493533
8656	446.2614341420093	1.4495043
8744	250.11633970343817	1.4499916
8671	229.13720903321143	1.4506555
8430	373.17221378627767	1.4511687
8616	490.215728789343	1.4529018
8603	334.1608010813657	1.4531873
9496	255.1638477550052	1.4557309
9527	226.11868222752213	1.4558233
8890	454.3025080885836	1.4558907
8368	354.07902074941546	1.4563441
8040	345.6871856608697	1.4566
8494	345.1849708533698	1.4566938
8720	518.2404378091237	1.4572105
8791	211.1078069878643	1.4580545
8772	647.3164224731404	1.4580232
8605	435.2079595153911	1.458097
8525	433.19301526437073	1.458204
8758	437.2032109553124	1.4586525
8886	337.6715293257996	1.459739
8718	324.1634760755408	1.4603072
8618	243.1340807062024	1.4606545
8634	384.21122142144463	1.4608616
8637	384.9788941727745	1.4609541
8349	356.1452070054336	1.4618671
8774	458.2984951602341	1.4623373
8622	257.16086175112883	1.4628744
8842	390.1871155799892	1.4632556
8710	316.1861755843381	1.4633204
8595	311.1236960011682	1.4633486
8723	768.9510674696943	1.4643013
8753	768.4499479878942	1.4643526
8775	556.3182541419209	1.464423
9325	564.2512521029074	1.4647887
8737	228.10638843395387	1.4654728
8717	341.68347668164006	1.4655415
8704	340.17972287606915	1.466495
8751	512.6360565342438	1.466509
8855	574.1297768633549	1.4666154
9155	227.6549930755743	1.4669315
8966	355.16160376736	1.46777
8604	359.2651422238263	1.4683927
8577	522.2692685082897	1.4684178
8865	285.1343960120428	1.469012
9071	189.1137918596306	1.4692498
8863	548.2454021958876	1.4699752
8771	512.9700282385498	1.4700712
10025	730.3995574881416	1.4700673
9395	543.2414053175058	1.4704428
8943	318.1660509280598	1.4707893
8856	455.2509480520452	1.4709058
8811	280.12876755285254	1.4720494
8707	653.3642455397231	1.4721662
9335	559.238884758385	1.4721836
8869	175.0865565340495	1.4727647
8748	446.7347762831751	1.4733232
8951	457.3024519613007	1.4745679
8730	249.0846718148705	1.474675
8867	752.3777899040441	1.4747586
9431	446.2447584624702	1.4748737
9394	417.24511351977407	1.4754614
9254	511.25195857577313	1.4764823
8897	436.7279665098019	1.476583
9165	606.2631771571045	1.476643
9313	328.1512263676621	1.4770436
8582	590.1253494627215	1.4779564
8764	526.3435098352276	1.478153
8941	700.3892650551045	1.4787985
9036	589.2834083197866	1.4789855
9004	440.2505867933671	1.4794431
8915	428.2871186736486	1.4798676
9511	426.7202043560952	1.4804538
9012	456.2824586889149	1.481397
9173	641.8735135988617	1.4816462
8806	387.187271073292	1.4826658
10028	706.3261569996857	1.4831532
9058	499.25117901810114	1.4834718
9323	613.1527952581533	1.4836471
9320	327.68230471255674	1.4837029
9412	262.6451279697165	1.4839786
9983	336.6910952311031	1.4843836
9005	223.10771868881727	1.4844747
9030	231.08411645087145	1.4849002
9440	308.15767797057134	1.4852972
9145	558.241293090006	1.4856141
9846	158.08138119087803	1.4858822
9246	391.70277036270414	1.4863492
9132	219.13420601523623	1.4871821
8779	227.10274728398088	1.4875025
8685	209.0923277893596	1.4891596
8936	332.1817987890398	1.4891863
8864	572.331253379339	1.4893292
9262	291.83351441047733	1.4897199
8975	527.2466455452463	1.4897218
9541	462.2315673292006	1.4898174
9545	424.70358900141264	1.4903382
10060	195.12286363029523	1.4903673
8910	305.15331751669873	1.4905182
9240	465.2041161281046	1.491333
9144	759.3336576560035	1.4915911
9459	498.7417260091266	1.4918218
8589	549.3047457339219	1.4923669
9349	448.2402515554541	1.4926172
9093	414.2361320451269	1.4927651
9238	218.7905818775848	1.4932965
9170	514.3241404785579	1.4933424
9291	344.1809213445496	1.493492
9422	618.2733699044013	1.4935753
9032	428.2513147019485	1.4937766
8871	320.18165257316144	1.494023
9371	404.22753458059657	1.4940579
9882	169.0973168539464	1.4949791
8795	242.18642738464527	1.495095
9256	873.4885107141519	1.4951118
9114	381.17425740039135	1.4952263
10657	251.15026189283483	1.4959581
8692	313.6972517927237	1.495993
9156	261.144612568746	1.496529
8919	529.2641376699393	1.496754
9398	275.1559693447785	1.497234
8754	485.2384671225888	1.4975597
9154	183.61060259351603	1.4980578
9302	852.4326595550096	1.4985241
9560	305.1714472985415	1.4994748
8909	409.734982298338	1.4997115
9652	366.1650179992065	1.4997817
8716	459.18573397174896	1.5005795
9290	374.6891276574957	1.5006859
9061	552.2300627753086	1.5007739
7840	459.3189052087995	1.5009352
9078	359.1928291882215	1.5014648
9399	400.2554562793309	1.5017155
10200	247.1104701356417	1.5018196
9678	545.309865246587	1.5019138
8825	323.6654946302772	1.5023084
9216	417.19907288201455	1.5024089
10191	418.7224201673848	1.502567
9452	388.19334621022216	1.5035744
9343	269.8207086777826	1.5038514
9255	847.2875756872639	1.5038462
9050	836.4389200579448	1.5039859
9019	783.3642220212673	1.5040653
9416	444.7165605106943	1.5042689
9242	654.3604784418869	1.5045747
9650	612.3720230616558	1.5047227
9345	802.3400069575493	1.5048212
9775	376.1526256239037	1.5049945
9303	397.2205828900748	1.5051295
9258	472.28801973349033	1.5052772
9103	494.2253970673339	1.5053253
9031	519.2926218606416	1.505669
9098	444.2458428544594	1.5063554
8163	526.2627137535472	1.5066689
9405	807.448759433377	1.5067016
8052	263.6347075208728	1.5069015
9605	229.11863187296447	1.5078242
9122	546.286725063198	1.5083957
9385	524.2821020110815	1.5084462
8790	391.2356423304051	1.5095575
9627	260.1607211426032	1.5100191
8932	674.3366523005391	1.511216
9497	321.172028452911	1.5113297
9081	391.1998991349505	1.5125036
9274	341.2188649177543	1.5138646
9386	642.3084372891614	1.5140108
8914	401.2025145604032	1.514089
10052	644.3075500751019	1.5141101
10048	416.2053153264424	1.5150547
9540	532.2628993242522	1.5152428
9357	748.370188235633	1.5158182
9694	643.3086819263336	1.5162903
9009	620.2780789324283	1.5170496
9433	415.2394160329917	1.5173124
9841	533.2646580289164	1.51734
9443	437.2493974341135	1.5178618
8173	486.25647080467536	1.5183078
9292	338.1692417666789	1.518709
9661	613.2965388027047	1.5187778
8958	419.2152641112292	1.5188657
9219	525.3402266282798	1.5193976
10421	254.629423731019	1.5194433
10333	727.3314462657447	1.5203009
10283	281.1497396929636	1.5206863
9010	230.1584223209568	1.5207173
9670	343.8445211815718	1.521132
10386	627.2390186804556	1.5216985
9788	528.2695048825157	1.5221094
9617	425.2510221045824	1.5222967
9196	331.197518089282	1.5223688
9118	449.2243551733965	1.5230542
9344	476.7111164613227	1.5231435
9546	722.3403346778814	1.5234535
9555	463.2026918730329	1.5237097
10418	390.2113609687562	1.5237291
10567	515.2647118615811	1.5243412
8740	286.1760859236737	1.5245677
9948	409.2075649881857	1.524932
10384	440.2143234374332	1.525338
9477	1029.5209402511312	1.5253066
9268	263.17344414779615	1.52556
9607	472.34978468120096	1.5255809
9951	453.2460554213772	1.5257694
10408	166.0865014431398	1.5258889
9514	762.4156468414528	1.5264609
10451	381.7109451882967	1.5267131
9710	199.11400369830795	1.527965
9265	400.2198796526493	1.5287333
10574	688.2673846508715	1.528824
9900	523.2492793734557	1.5288763
8813	384.72850041193374	1.528911
10032	675.3326811875469	1.528933
10842	242.18643378355603	1.5291064
10215	300.1918564026357	1.529357
8396	457.2400045955485	1.5297371
10224	509.29767941560334	1.529799
10617	340.198155510897	1.5301754
9387	467.2625566686974	1.5301671
9747	577.8258275358336	1.5305312
9516	609.3001359640854	1.5307598
9519	827.429937981045	1.5309652
10486	767.3191409991886	1.5327108
9774	253.1181557147564	1.5329132
10571	402.1929243326034	1.5334481
10287	375.187658843152	1.5335407
9786	506.19236344608754	1.5338244
8913	556.2735131256659	1.5339963
10578	803.3791457296222	1.5342306
10053	837.4348918534284	1.5346752
9816	586.359512932096	1.5350299
9456	446.2244469295085	1.5357476
