CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
48012	48487	465	0.9415	1.001
48487	48684	465	0.8366	0.002
34930	45290	465	0.8489	51.033
45290	45388	465	0.8151	-466.367
45290	45694	465	0.7552	-466.367
45290	45710	465	0.8431	-1.058
34930	40071	465	0.7858	-0.001
40071	45710	465	0.7514	49.976
45388	45694	465	0.9306	0.001
45388	45710	465	0.7339	465.309
48003	48481	465	0.9557	-0.002
48012	48481	465	0.7039	409.289
48481	48700	465	0.8843	0.001
47990	48684	465	0.9545	-0.000
48012	48684	465	0.7835	1.003
45694	45710	465	0.7256	465.309
47990	48012	465	0.769	-1.003
45710	48700	465	0.723	57.023
48003	48700	465	0.926	-0.000
34930	45710	465	0.8047	49.975
9173	9386	468	0.8119	-0.872
5650	9173	468	0.8273	-0.002
33583	36452	470	0.996	-29.350
36452	42664	470	0.9949	-152.430
33583	42664	470	0.9948	-181.780
36548	42016	471	0.9838	-526.499
24109	27368	473	0.9666	0.000
24200	24201	473	0.9516	17.027
24200	25911	473	0.9406	-28.033
24200	25913	473	0.9409	17.026
24200	26863	473	0.978	-0.001
24200	27368	473	0.9523	-28.032
24201	25911	473	0.9098	-45.059
24201	25913	473	0.9932	-0.001
24201	26863	473	0.9563	-17.027
24201	27368	473	0.9149	-45.059
25913	26863	473	0.9415	-17.026
25911	26863	473	0.9443	28.032
26863	27368	473	0.9647	-28.031
25911	27368	473	0.9838	0.001
2762	4159	475	0.9108	0.000
4159	5217	475	0.8754	-0.000
4159	6481	475	0.9561	-0.000
4159	7753	475	0.9403	-0.000
4159	9262	475	0.934	-0.000
1031	2040	475	0.9187	-222.618
1031	2762	475	0.8083	-68.208
1031	6188	475	0.8099	-222.618
1031	9288	475	0.8314	0.000
2990	3937	475	0.8055	-337.171
3937	4146	475	0.8182	337.172
3937	7776	475	0.8215	337.171
3937	7825	475	0.9106	386.706
3937	8897	475	0.8121	337.691
5217	6481	475	0.8456	-0.000
5217	7753	475	0.8979	0.000
5217	9262	475	0.8026	0.000
2762	7753	475	0.8723	-0.000
6481	7753	475	0.9299	0.000
7753	9262	475	0.8937	-0.000
2990	9443	475	0.8568	-0.002
4004	9443	475	0.8098	-0.522
4146	9443	475	0.8506	-0.003
5113	9443	475	0.8186	-0.003
6504	9443	475	0.8566	-0.001
7776	9443	475	0.913	-0.002
8897	9443	475	0.8802	-0.521
2762	9262	475	0.9469	-0.000
2990	9262	475	0.8033	145.414
6481	9262	475	0.9421	0.000
3750	7776	475	0.8132	7.997
2990	6504	475	0.8853	-0.001
4004	6504	475	0.8635	-0.521
4146	6504	475	0.9129	-0.002
5113	6504	475	0.8384	-0.002
6504	7776	475	0.9285	0.001
6504	8897	475	0.8847	0.520
2040	9288	475	0.8589	222.618
6188	9288	475	0.9572	222.618
2990	7776	475	0.9363	-0.000
4004	7776	475	0.8865	-0.520
4146	7776	475	0.9541	-0.001
5113	7776	475	0.8442	-0.001
7776	7825	475	0.8315	49.535
7776	8897	475	0.9441	0.520
2762	2990	475	0.8108	-145.414
2762	4146	475	0.8229	-145.413
2762	6481	475	0.9404	-0.000
2990	4146	475	0.9456	0.001
4004	4146	475	0.8988	-0.519
4146	5113	475	0.8196	-0.000
4146	7825	475	0.8462	49.533
4146	8897	475	0.9396	0.518
5113	8897	475	0.8211	0.519
2040	6188	475	0.8273	0.000
2990	4004	475	0.8919	0.520
4004	8897	475	0.8963	-0.000
2990	7825	475	0.8272	49.535
7825	8897	475	0.826	-49.015
2990	8897	475	0.9424	0.519
17483	21228	476	0.7061	-0.002
14840	17483	476	0.8045	-262.130
17483	22666	476	0.7256	114.042
22666	23362	476	0.7241	99.067
542	557	477	0.922	0.163
1826	11576	478	0.8593	-113.085
35154	36293	480	0.8204	0.002
2513	3992	481	0.9477	-0.000
3005	4611	482	0.8915	-0.001
3105	4611	482	0.7681	-87.032
4315	4611	482	0.8032	-87.032
4611	5106	482	0.7912	87.032
4611	6482	482	0.7809	87.032
4611	6983	482	0.7328	304.146
4611	7016	482	0.9681	-0.000
4611	8577	482	0.817	87.032
4611	9516	482	0.8881	-0.000
4611	10312	482	0.8078	87.032
3005	3045	482	0.7603	304.145
3045	4994	482	0.8693	0.000
3045	5889	482	0.9158	-304.146
3045	6983	482	0.8955	-0.000
3045	8910	482	0.9092	-0.000
3045	9560	482	0.7397	-0.018
3187	9560	482	0.7958	-0.001
4484	9560	482	0.8089	-0.000
5889	9560	482	0.7134	304.128
6852	9560	482	0.7527	-0.000
6983	9560	482	0.7529	-0.018
8910	9560	482	0.7388	-0.018
9560	12279	482	0.7194	-415.196
3187	4484	482	0.958	-0.000
3187	6852	482	0.9051	-0.000
3187	12279	482	0.7495	-415.196
3105	6482	482	0.8828	-0.000
4315	6482	482	0.9378	-0.000
5106	6482	482	0.9328	-0.000
6482	7016	482	0.7549	-87.033
6482	8577	482	0.9458	-0.001
6482	9516	482	0.7483	-87.032
6482	10312	482	0.9591	-0.001
3005	3105	482	0.7674	87.031
3105	4315	482	0.9389	-0.000
3105	5106	482	0.9438	-0.000
3105	7016	482	0.7622	-87.033
3105	8577	482	0.9363	-0.001
3105	10312	482	0.8903	-0.001
4484	12279	482	0.7379	-415.196
6852	12279	482	0.7425	-415.196
11021	12279	482	0.7781	0.000
11921	12279	482	0.8257	228.112
12279	12281	482	0.7619	-0.001
11021	12281	482	0.9445	-0.000
4994	5889	482	0.9312	-304.147
5889	6983	482	0.9536	304.146
5889	8910	482	0.9511	304.146
3005	6983	482	0.7235	304.145
4994	6983	482	0.9205	-0.000
6983	7016	482	0.7469	-304.147
6983	8910	482	0.9404	0.000
3005	4315	482	0.7589	87.031
3005	5106	482	0.7544	87.031
3005	7016	482	0.9077	-0.001
3005	8577	482	0.7698	87.031
3005	9516	482	0.8072	-0.001
3005	10312	482	0.7278	87.031
4315	8577	482	0.9856	-0.001
5106	8577	482	0.9719	-0.001
7016	8577	482	0.8037	87.032
8577	9516	482	0.7156	-87.032
8577	10312	482	0.946	0.000
4994	8910	482	0.9427	-0.000
4315	5106	482	0.9745	0.000
5106	7016	482	0.7686	-87.033
5106	10312	482	0.9343	-0.001
4484	6852	482	0.894	-0.000
4315	10312	482	0.9464	-0.001
7016	10312	482	0.7822	87.032
9516	10312	482	0.7416	87.032
4315	7016	482	0.7848	-87.033
4315	9516	482	0.7019	-87.033
7016	9516	482	0.8737	0.000
27679	28163	485	0.904	13.978
27679	33203	485	0.9718	-0.000
28163	33203	485	0.934	-13.979
13777	16296	486	0.9774	-14.052
46040	47223	491	0.9693	-0.002
3442	5520	492	0.9103	-0.001
4648	5520	492	0.9301	-0.000
5520	8129	492	0.8912	-0.000
2566	4623	492	0.9665	266.143
3442	4623	492	0.8269	266.143
4623	4648	492	0.8297	-266.143
4623	5508	492	0.9428	-266.143
4623	8127	492	0.8522	-266.143
2566	3442	492	0.7981	0.000
3442	4648	492	0.9716	-0.000
3442	8129	492	0.8585	-0.001
2566	8127	492	0.8552	0.000
5508	8127	492	0.8314	0.000
2566	4648	492	0.7992	-0.000
4648	5508	492	0.7952	0.000
4648	8129	492	0.8836	-0.001
2566	5508	492	0.9341	0.000
31098	31153	495	0.9173	-0.505
13970	17124	496	0.8654	0.001
13973	17124	496	0.8623	0.336
16600	17124	496	0.9106	0.336
17124	17415	496	0.8608	-0.668
17124	17614	496	0.8768	-0.335
17124	17782	496	0.8573	-0.000
13973	17614	496	0.8303	0.001
16600	17614	496	0.8741	0.001
17415	17614	496	0.8617	0.333
17614	17782	496	0.8885	0.334
17171	17312	496	0.8274	-0.335
17312	17782	496	0.8299	-43.345
16600	17782	496	0.8269	0.335
13970	13973	496	0.9224	-0.335
13973	16600	496	0.8951	0.000
13973	17415	496	0.849	-0.332
13970	16600	496	0.9004	-0.335
16600	17415	496	0.887	-0.332
13970	17415	496	0.8611	-0.667
5109	11260	497	0.8378	-323.155
8718	11260	497	0.9707	-323.155
11260	13175	497	0.7292	15.994
5109	8718	497	0.8451	-0.000
50685	53993	499	0.8875	-0.000
4163	4972	503	0.9672	-0.000
4163	6128	503	0.9574	0.000
4972	6128	503	0.9733	0.000
3524	5133	504	0.8938	0.000
5133	6826	504	0.9531	0.000
5133	8211	504	0.9289	-0.000
3192	3524	504	0.8145	1.001
3524	6826	504	0.8085	0.000
6826	8211	504	0.9598	-0.000
13888	17093	505	0.7977	128.095
14481	17093	505	0.8	310.165
15601	17093	505	0.7844	310.165
16175	17093	505	0.8519	99.070
17093	17410	505	0.7892	-99.073
14626	14924	505	0.8319	14.046
14481	15601	505	0.9564	0.000
15601	16175	505	0.8399	211.095
15601	17410	505	0.8045	211.092
14924	16717	505	0.8653	0.000
13888	14924	505	0.7863	-296.118
14481	16175	505	0.8557	211.095
14924	16175	505	0.7874	325.143
16175	17410	505	0.9583	-0.002
14481	17410	505	0.8192	211.093
14481	14924	505	0.7871	-114.048
7487	10045	507	0.9542	0.000
8356	10045	507	0.9081	230.164
507	6427	507	0.8823	-53.111
507	7487	507	0.8963	-53.111
6427	7344	507	0.93	2.015
7344	7487	507	0.8963	-2.016
6427	8356	507	0.9308	-230.164
6431	8356	507	0.9564	-0.001
7487	8356	507	0.9418	-230.164
8356	9964	507	0.9725	0.000
6427	6431	507	0.9102	-230.163
6427	7487	507	0.9383	-0.000
6427	9964	507	0.9419	-230.164
6431	7487	507	0.9183	230.163
6431	9964	507	0.9508	-0.000
7487	9964	507	0.9414	-230.163
56592	56612	508	0.972	17.026
45917	47486	509	0.9188	17.027
38188	43704	511	0.9809	483.555
18034	25431	512	0.8456	-99.068
20132	25431	512	0.9136	-99.068
20960	25431	512	0.9557	-0.002
23709	25431	512	0.9556	-0.000
23716	25431	512	0.8238	2.007
24220	25431	512	0.886	1.005
24489	25431	512	0.9305	-0.001
15082	25431	512	0.8006	-113.085
16129	25431	512	0.8247	-113.084
17121	25431	512	0.8057	-113.085
18034	20132	512	0.9317	0.000
20132	20960	512	0.8832	-99.067
20132	23709	512	0.87	-99.068
20132	23716	512	0.7554	-101.075
20132	24220	512	0.7963	-100.073
20132	24489	512	0.8459	-99.067
20960	24220	512	0.8844	-1.006
23709	24220	512	0.8883	-1.005
23716	24220	512	0.8212	1.002
24220	24489	512	0.9142	1.006
18034	23709	512	0.8038	-99.068
20960	23709	512	0.9641	-0.002
23709	23716	512	0.7843	-2.007
23709	24489	512	0.9622	0.001
15082	23709	512	0.8145	-113.085
16129	23709	512	0.8424	-113.084
17121	23709	512	0.8205	-113.085
20960	23716	512	0.7776	-2.008
23716	24489	512	0.7819	2.008
15082	16129	512	0.9738	-0.001
16129	17121	512	0.9885	0.001
16129	20960	512	0.8677	-113.083
16129	24489	512	0.868	-113.083
18034	20960	512	0.8337	-99.067
20960	24489	512	0.9724	-0.001
15082	20960	512	0.8455	-113.084
17121	20960	512	0.8497	-113.083
18034	24489	512	0.7877	-99.067
15082	17121	512	0.9811	-0.000
15082	24489	512	0.8397	-113.084
17121	24489	512	0.8478	-113.084
38664	45871	515	0.782	0.001
38664	47006	515	0.8764	0.000
45871	47273	515	0.8423	-0.001
46690	47273	515	0.8672	-0.000
45871	46690	515	0.8528	-0.001
46690	47006	515	0.8721	-0.000
46690	47506	515	0.8768	-0.000
45871	47006	515	0.8709	-0.001
45871	47506	515	0.8427	-0.001
45871	49049	515	0.7867	49.975
41004	41194	516	0.9043	-1.997
5643	8693	518	0.9652	-0.000
7127	8693	518	0.9767	-0.000
5643	7127	518	0.976	-0.000
3563	6873	519	0.8457	-0.000
7698	9812	519	0.9343	-0.018
8409	9812	519	0.8978	0.000
3563	10200	519	0.922	0.017
5062	10200	519	0.9668	-0.000
7698	10200	519	0.8512	0.000
3563	5062	519	0.9492	0.018
7698	8409	519	0.8763	-0.018
5062	7698	519	0.8501	-0.001
14727	18158	520	0.7251	-113.085
1345	3257	521	0.9768	-0.000
1682	3257	521	0.8541	128.096
1982	3257	521	0.9685	-0.000
3257	7299	521	0.9023	-57.024
1345	2880	521	0.8628	42.011
1982	2880	521	0.8583	42.011
1345	1982	521	0.983	-0.000
1682	1982	521	0.8699	128.096
1982	7299	521	0.9001	-57.024
1345	1682	521	0.8719	-128.096
1345	7299	521	0.8988	-57.024
10621	10802	524	0.9268	-391.563
10621	10807	524	0.7224	-391.561
10621	11988	524	0.9279	-0.347
10802	11988	524	0.9187	391.216
10807	11988	524	0.7566	391.214
10802	10807	524	0.7162	0.002
21135	24274	525	0.9235	-0.001
24274	24964	525	0.7865	580.285
21135	24964	525	0.839	580.284
3295	8825	526	0.9312	322.657
4568	8825	526	0.9747	322.657
5690	8825	526	0.9057	0.000
7352	8825	526	0.9613	-0.000
3295	4568	526	0.9259	-0.001
3295	5690	526	0.864	322.657
3295	7352	526	0.9085	322.657
4568	7352	526	0.9586	322.658
5690	7352	526	0.9281	0.000
4568	5690	526	0.9472	322.657
2683	5020	528	0.9691	-0.000
2683	7131	528	0.714	28.031
2683	8525	528	0.7078	28.031
5091	8525	528	0.9318	-0.002
7131	8525	528	0.9638	0.000
5020	5091	528	0.7014	28.033
5091	7131	528	0.9323	-0.002
26090	29619	529	0.9603	627.377
3470	4228	530	0.8164	0.011
131	546	531	0.965	0.280
131	566	531	0.8108	-15.694
131	580	531	0.8273	-57.679
131	596	531	0.8291	10.308
546	566	531	0.8324	-15.974
444	452	531	0.8246	67.988
452	549	531	0.7671	10.029
402	403	531	0.8049	67.987
402	546	531	0.7686	110.129
470	596	531	0.8606	0.156
546	596	531	0.7942	10.028
444	521	531	0.7952	10.029
546	549	531	0.7616	-67.988
549	580	531	0.784	10.029
470	546	531	0.8856	-9.872
470	580	531	0.8013	-67.830
546	580	531	0.8466	-57.959
3099	5117	532	0.9034	0.000
15834	17122	534	0.9708	-0.001
16324	17122	534	0.8737	-83.039
17122	17959	534	0.9782	-0.000
17122	18396	534	0.8515	83.038
18396	28360	534	0.8596	-113.088
24322	28360	534	0.9859	-0.002
16324	28360	534	0.8828	-113.090
15834	16324	534	0.8863	83.039
15834	17959	534	0.9747	-0.001
15834	18396	534	0.8584	83.037
18396	24322	534	0.888	-113.086
16324	24322	534	0.9002	-113.087
17959	18396	534	0.856	83.038
16324	17959	534	0.8803	-83.040
16324	18396	534	0.973	-0.001
36789	40884	535	0.9089	-6.002
25250	39621	537	0.9082	49.984
39431	39621	537	0.8937	17.027
39494	39621	537	0.8937	-18.011
39621	40336	537	0.9285	58.006
39621	45252	537	0.8527	-14.017
30077	39431	537	0.8601	49.985
25150	39431	537	0.787	49.985
39431	39494	537	0.8424	35.037
39431	45291	537	0.7923	-14.017
45252	45291	537	0.8701	-17.027
25150	45291	537	0.7978	35.968
43992	45291	537	0.8828	-14.016
44821	45291	537	0.8754	28.031
32347	43992	537	0.8082	49.984
25250	30077	537	0.881	-17.027
25250	40336	537	0.8698	107.990
25250	45252	537	0.8183	35.967
30077	43992	537	0.7888	49.984
25150	43992	537	0.7937	49.984
39494	43992	537	0.8137	-35.038
39494	40336	537	0.8564	39.995
39494	45252	537	0.8221	-32.028
29972	45252	537	0.8544	35.968
40336	45252	537	0.8439	-72.022
25150	30077	537	0.8152	-0.000
17207	19164	538	0.9512	-0.001
12613	13045	539	0.8777	390.684
7997	9890	540	0.9818	-0.000
12080	12996	543	0.8617	-101.047
12122	12996	543	0.7356	-129.043
12348	12996	543	0.9563	-0.000
12351	12996	543	0.7388	0.000
12996	13261	543	0.8661	18.010
12080	12348	543	0.8434	-101.047
12122	12348	543	0.7287	-129.043
12348	12351	543	0.7431	-0.001
12348	13261	543	0.857	18.010
12080	13261	543	0.808	-83.037
12122	13261	543	0.7629	-111.033
33842	33864	547	0.9167	846.462
33842	34307	547	0.9198	824.451
33842	34901	547	0.9314	846.464
28375	33864	547	0.9087	-0.505
28375	34295	547	0.9037	-802.942
34295	34749	547	0.9114	780.930
53497	53988	550	0.9886	44.026
53988	55269	550	0.9317	-14.016
53497	55269	550	0.9225	30.010
5726	8001	552	0.9687	-0.000
8001	10283	552	0.9714	-0.000
5726	10283	552	0.9726	-0.001
27210	31292	556	0.8745	813.453
31292	32331	556	0.8959	-0.500
31292	33595	556	0.9017	-0.500
27210	27228	556	0.8549	813.456
27228	32331	556	0.9165	-0.503
27228	33595	556	0.8878	-0.503
27210	32331	556	0.9222	812.953
32331	33595	556	0.956	0.000
27210	33595	556	0.9501	812.953
26136	29455	558	0.9431	-0.000
26136	36442	558	0.8823	-41.016
36442	40096	558	0.9795	-0.001
39801	43935	560	0.9213	5.341
40039	43935	560	0.884	-0.001
40059	43935	560	0.9242	-0.334
42725	43935	560	0.8889	5.341
40054	42725	560	0.8831	-11.015
40059	42725	560	0.9155	-5.675
39801	40039	560	0.903	5.341
39801	40054	560	0.8953	11.014
40054	40059	560	0.9285	-5.339
39801	40059	560	0.9317	5.675
53624	56751	563	0.9968	-189.632
25368	53624	563	0.9831	-49.569
36662	53624	563	0.9876	333.668
40115	53624	563	0.9805	289.142
25368	36662	563	0.9987	-383.238
36662	40115	563	0.9867	44.526
36662	40774	563	0.9936	22.512
36662	50110	563	0.9948	283.657
36662	56751	563	0.9904	144.036
50110	56751	563	0.9831	-139.621
25368	50110	563	0.9939	-99.581
40115	50110	563	0.9836	239.131
27782	40287	563	0.9887	443.786
37615	40287	563	0.9951	-22.012
40287	40774	563	0.9936	-43.528
27782	34374	563	0.9838	-264.155
34374	37609	563	0.9985	619.889
34374	37977	563	0.9985	751.960
34374	40774	563	0.981	664.412
56751	57197	563	0.985	3.452
27782	37977	563	0.9807	487.806
37609	37977	563	0.9958	132.072
27782	37615	563	0.9955	465.798
27782	40774	563	0.9982	400.258
37615	40774	563	0.9974	-65.540
25368	56751	563	0.9876	-239.202
40115	56751	563	0.9851	99.510
25368	40115	563	0.9872	-338.712
43295	50209	569	0.9886	119.644
43295	59335	569	0.9943	-50.730
50209	59335	569	0.9839	-170.375
20098	23308	571	0.9635	-642.341
20195	23308	571	0.9138	-641.840
23308	23564	571	0.863	633.825
23308	24045	571	0.9511	641.839
23308	24319	571	0.9561	642.342
23308	24365	571	0.9078	633.827
20098	20195	571	0.9348	-0.501
20195	23564	571	0.8224	-8.015
20195	24045	571	0.912	-0.001
20195	24319	571	0.9008	0.502
20195	24365	571	0.8559	-8.013
20098	24365	571	0.8863	-8.515
23564	24365	571	0.8851	0.001
24045	24365	571	0.9106	-8.012
24319	24365	571	0.9266	-8.515
20098	24045	571	0.9387	-0.502
23564	24045	571	0.8715	8.014
24045	24319	571	0.9628	0.503
20098	23564	571	0.8585	-8.516
23564	24319	571	0.8819	8.517
20098	24319	571	0.9307	0.001
53440	53623	572	0.8371	-35.037
53468	53623	572	0.8698	-17.027
48395	53468	572	0.9198	-23.016
53440	53468	572	0.9246	-18.010
53441	53468	572	0.822	1.004
39565	54997	573	0.9829	-13.039
54897	54997	573	0.984	44.028
39565	54897	573	0.9957	-57.067
21324	25762	577	0.7921	-16.020
2029	4153	578	0.983	0.000
55992	56712	585	0.9794	74.034
56510	56712	585	0.9838	352.209
56712	56742	585	0.9843	88.054
56742	56756	585	0.9886	44.026
41489	56510	585	0.9798	-930.331
56510	56551	585	0.9797	44.029
351	465	586	0.8246	45.993
465	505	586	0.8108	-86.269
465	584	586	0.7812	-101.160
18253	20468	587	0.8917	-0.002
19684	20468	587	0.9669	-0.000
18253	19684	587	0.896	-0.001
3869	4138	590	0.8296	44.026
4138	4808	590	0.8074	-44.026
4138	5336	590	0.963	-0.000
4138	6083	590	0.8517	-44.027
4138	6340	590	0.914	-71.037
4138	7233	590	0.8278	-44.026
4138	7878	590	0.9667	0.000
4138	8520	590	0.8627	-44.026
4138	8600	590	0.7869	-45.030
4138	9948	590	0.8601	-44.027
3869	8520	590	0.9492	-0.001
4110	8520	590	0.8241	12.995
4808	8520	590	0.9253	-0.000
5336	8520	590	0.8016	-44.026
6083	8520	590	0.9713	0.000
7233	8520	590	0.972	-0.000
7878	8520	590	0.8332	-44.027
8520	8600	590	0.8664	-1.003
8520	9948	590	0.9625	-0.000
3869	5336	590	0.8006	44.026
4808	5336	590	0.7814	44.026
5336	6083	590	0.822	-44.027
5336	6340	590	0.9033	-71.037
5336	7878	590	0.9413	0.000
5336	9948	590	0.8326	-44.027
3869	6083	590	0.974	-0.001
4110	6083	590	0.8113	12.995
4808	6083	590	0.957	-0.000
6083	7233	590	0.9565	0.000
6083	7878	590	0.8215	44.027
6083	8600	590	0.8676	-1.003
6083	9948	590	0.9868	0.000
4808	6115	590	0.8396	-1.004
6115	8600	590	0.8395	0.000
3869	7233	590	0.9421	-0.000
4808	7233	590	0.9273	0.000
7233	7878	590	0.7882	44.026
7233	8600	590	0.8483	-1.004
7233	9948	590	0.9438	-0.000
3869	9948	590	0.9617	-0.001
4110	9948	590	0.8202	12.995
4808	9948	590	0.9437	-0.000
7878	9948	590	0.8359	-44.027
8600	9948	590	0.8772	1.003
3869	4110	590	0.8002	-12.995
3869	4808	590	0.9627	-0.000
4808	7878	590	0.7888	44.026
4808	8600	590	0.8416	-1.004
6340	7878	590	0.9139	71.038
3869	8600	590	0.8576	-1.004
7878	8600	590	0.8051	-45.030
3869	7878	590	0.8101	44.026
42783	43674	591	0.9015	11.017
30839	34882	595	0.9745	-0.000
30853	34882	595	0.9406	18.010
34868	34882	595	0.973	18.010
30839	30853	595	0.9632	-18.011
30839	34868	595	0.9847	-18.011
30853	34868	595	0.9547	-0.000
6052	12527	601	0.7951	-99.068
50194	50211	602	0.979	1.172
50211	50591	602	0.9796	-103.899
50194	50591	602	0.9961	-102.727
1806	2059	603	0.9831	-0.036
7377	9627	604	0.9369	0.000
9627	13738	604	0.8826	-42.047
5275	13738	604	0.882	-42.047
3689	5070	606	0.9211	-0.032
3689	5910	606	0.9347	0.001
5070	5910	606	0.981	0.033
27505	29022	608	0.9379	652.353
28959	29022	608	0.9819	-8.513
24106	29022	608	0.9038	669.378
24216	29022	608	0.9106	0.501
24106	24216	608	0.9295	668.877
24107	24216	608	0.9223	651.849
24216	27844	608	0.9376	-0.000
24106	24107	608	0.9799	17.028
24106	27844	608	0.9456	668.876
27505	28959	608	0.9504	660.866
24107	27844	608	0.9356	651.848
13782	15446	609	0.9136	-0.002
9103	9800	612	0.8572	-71.037
9103	10886	612	0.9285	-0.001
9800	10886	612	0.8429	71.036
15971	17381	613	0.9383	-0.002
15971	18834	613	0.9093	-0.002
17381	18834	613	0.931	0.001
7742	11526	616	0.892	-0.000
5306	11526	616	0.8267	35.961
129	345	619	0.8979	-0.078
4373	5276	621	0.9077	0.000
4373	7230	621	0.9227	0.000
4373	9771	621	0.937	-0.000
2456	4487	621	0.861	-0.000
4470	4487	621	0.907	373.185
4487	5503	621	0.9004	0.498
4470	5503	621	0.9567	373.683
4470	8081	621	0.8621	0.000
7230	8138	621	0.8999	-0.000
2456	5734	621	0.8737	-0.000
5734	6980	621	0.922	0.000
5276	7230	621	0.8795	-0.000
2456	3514	621	0.8711	27.995
3514	9771	621	0.8685	-0.001
7230	9771	621	0.9163	-0.000
10759	10979	626	0.8742	27.011
10979	11733	626	0.8696	-27.011
10759	11733	626	0.9833	0.000
34891	34941	628	0.9353	17.026
44922	46499	629	0.8254	-0.001
2123	3089	632	0.9336	0.000
27864	31267	634	0.9342	-0.000
18604	19384	636	0.833	1.001
18096	18150	637	0.8806	488.780
15854	18150	637	0.8762	488.777
16862	18150	637	0.7971	489.782
17158	18150	637	0.8425	488.779
17183	18150	637	0.9611	488.778
15854	17183	637	0.871	-0.001
16862	17183	637	0.8544	1.004
17158	17183	637	0.8289	0.001
17183	18096	637	0.8806	-0.002
15854	16862	637	0.8157	-1.005
16862	17158	637	0.8282	1.003
16862	18096	637	0.8601	1.002
15854	17158	637	0.8361	-0.002
17158	18096	637	0.8856	-0.001
15854	18096	637	0.9327	-0.003
49655	51281	638	0.8483	-16.029
50811	51281	638	0.8945	1.001
51281	54171	638	0.8981	-17.027
51281	54422	638	0.8572	-1.004
50811	54422	638	0.9483	-0.003
12477	14295	641	0.8518	-111.030
14295	14320	641	0.9545	-17.029
14295	15023	641	0.7941	-1.003
14320	15023	641	0.8111	16.025
36770	41055	642	0.8614	6.325
36980	41055	642	0.9272	6.659
37321	41055	642	0.9247	6.993
41055	41114	642	0.8834	0.667
41055	41219	642	0.9047	-6.326
36980	41219	642	0.9745	0.333
37321	41219	642	0.8881	0.667
41219	41445	642	0.8927	-1.001
36770	36980	642	0.862	-0.334
36980	37321	642	0.9211	-0.334
36980	41445	642	0.8785	-0.668
37321	41445	642	0.8836	-0.334
36770	37321	642	0.8635	-0.668
3385	5100	643	0.9677	0.000
4649	5100	643	0.9367	-271.153
5100	5798	643	0.9622	271.153
5100	5898	643	0.9513	0.000
5898	6947	643	0.9541	-0.000
24162	26165	643	0.9069	383.468
3385	4649	643	0.9482	271.154
3385	5798	643	0.952	271.154
3385	5898	643	0.9303	0.000
4649	5798	643	0.9628	0.000
4649	5898	643	0.8994	-271.153
5798	16536	643	0.9565	-141.080
5798	5898	643	0.92	-271.153
5798	26165	643	0.9042	-111.790
12570	12925	645	0.833	-71.034
12925	13006	645	0.8258	-114.044
12925	13320	645	0.8926	-115.028
12570	13320	645	0.7993	-186.062
13006	13320	645	0.8926	-0.984
12570	13006	645	0.7312	-185.078
5883	8863	647	0.9055	-0.000
39644	54735	648	0.9828	-7.027
5018	9705	653	0.7775	-587.294
8288	9705	653	0.9377	-587.294
9705	11110	653	0.9858	587.293
5018	8288	653	0.8235	0.000
5018	11110	653	0.7902	-0.001
8288	11110	653	0.9467	-0.001
49618	57096	655	0.9943	-715.532
53267	57096	655	0.9972	-755.211
56744	57096	655	0.9974	-563.901
57096	58972	655	0.9972	687.825
57096	59165	655	0.9967	731.851
49618	56744	655	0.9947	-151.631
53267	56744	655	0.998	-191.310
56744	58972	655	0.9987	123.923
56744	59165	655	0.9987	167.950
49618	59165	655	0.9972	16.319
53267	59165	655	0.9979	-23.360
58972	59165	655	0.9988	44.026
49618	53267	655	0.9977	39.679
49618	58972	655	0.9959	-27.708
53267	58972	655	0.9963	-67.387
15415	16962	657	0.9454	0.001
16844	16962	657	0.8641	1.003
16962	17459	657	0.9172	-0.238
15415	16844	657	0.8705	-1.002
16844	17459	657	0.8817	0.765
15415	17459	657	0.9623	-0.237
2664	4716	658	0.8983	0.000
2664	5723	658	0.9206	0.000
2664	8462	658	0.9285	0.000
4716	8462	658	0.8649	-0.000
5723	8462	658	0.944	-0.000
4716	5723	658	0.9048	0.000
4969	6849	659	0.8843	-14.015
4969	8406	659	0.8653	-14.016
4969	9722	659	0.8326	-14.016
6849	8406	659	0.9776	-0.000
6849	9722	659	0.9666	-0.000
8406	9722	659	0.9881	-0.000
23518	26218	661	0.9156	-8.515
24984	26218	661	0.9177	641.330
25123	26218	661	0.956	658.361
23518	24984	661	0.9619	-649.845
24984	25123	661	0.9505	-17.030
24984	26350	661	0.9714	0.000
23518	25123	661	0.9495	-666.876
23518	26350	661	0.9525	-649.845
25123	26350	661	0.9337	17.030
29201	56743	664	0.9652	-1228.858
39321	57772	664	0.9657	-51.982
29201	39321	664	0.9847	-33.776
48730	49259	665	0.9273	-88.052
48861	49259	665	0.9074	-44.026
48670	48730	665	0.9461	-44.027
48730	48861	665	0.9848	-44.027
48670	48861	665	0.9296	-88.053
48294	48670	665	0.9342	-44.025
50995	51966	666	0.9292	24.345
48016	48498	667	0.8333	-1.003
48016	48660	667	0.7309	-36.021
48510	48660	667	0.8792	0.001
3464	6447	668	0.9761	0.000
5043	6447	668	0.9345	0.000
6447	8092	668	0.8727	-0.000
6447	9452	668	0.8936	-0.000
3464	5043	668	0.9738	0.000
3464	8092	668	0.9054	-0.000
3464	9452	668	0.9246	-0.000
5043	8092	668	0.9217	-0.000
8092	9452	668	0.9635	-0.000
