FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF14832.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06154.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09217.13	0	0	0.13	0.109	0	0.061	0	0.027	0	0.107	0	0
PF13984.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11157.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02014.19	0	0	0	0	0	0	0	0	0	0	0	0
PF01357.24	0	0	0	0	0	0	0	0	0	0	0	0
PF09536.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09533.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19922.2	0	0	0	0	0	0	0	0	0	0	0	0
PF15648.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05996.15	0	0	0	0	0	0	0	0	0	0	0	0
PF18043.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19654.2	0	0	0	0	0	0	0	0	0	0	0	0
PF06078.14	0	0	0	0	0	0	0	0	0	0	0	0
PF20545.1	0	0	0	0	0	0	0	0	0	0	0	0
PF03388.16	0	0	0	0	0	0	0	0	0	0	0	0
PF02764.17	0	0	0	0	0	0	0	0	0	0	0	0
PF19918.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13314.9	0	0	0	0	0.141	0	0	0	0	0	0	0
PF20012.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20389.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16926.8	0	0	0	0	0	0	0	0	0	0	0	0
PF10933.11	0	0.036	0	0	0	0	0	0	0.015	0	0	0
PF17353.5	0	0	0	0	0	0	0	0	0	0	0	0
PF01238.24	0	0	0	0	0	0	0	0	0	0	0	0
PF07996.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19935.2	0	0	0	0	0	0	0	0	0	0	0	0
PF04174.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09683.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03083.19	0	0	0.292	0	0.112	0	0	0	0	0	0	0
PF14428.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20401.1	0	0	0	0	0	0	0	0	0	0	0	0
PF05995.15	0	0	0	0	0	0	0	0	0.065	0	0	0
PF01822.22	0	0	0	0	0	0	0	0	0	0	0	0
PF14295.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11752.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11742.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01532.23	0	0	0	0	0	0	0	0	0	0	0	0
PF17334.5	0	0	0	0	0	0	0	0	0	0	0	0
PF19749.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18069.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18009.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19449.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20139.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11836.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13833.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06707.14	0	0	0	0.096	0	0	0	0	0.038	0	0	0
PF10071.12	0	0	0	0	0	0	0	0	0	0	0	0
PF16155.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07000.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11345.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11746.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13075.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17151.7	0	0	0	0	0.026	0	0	0	0	0	0	0
PF19582.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20393.1	0	0	0	0	0	0	0	0	0	0	0	0
PF07766.16	0	0	0	0	0	0	0	0	0	0	0	0
PF20283.1	0.241	1.502	0.099	0.053	0.147	0.119	1.482	0.658	1.638	7.632	3.341	0.565
PF19651.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14454.9	0	0	0	0	0.487	0	0	0	0	0	0	0
PF17279.5	0	0	0	0	0	0	0	0	0	0	0	0
PF15493.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12937.10	0	0	0	0	0	0	0	0	0	0	0	0
PF06233.15	0	0	0	0	0.053	0	0	0	0	0	0	0
PF06186.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17251.5	0	0	0	0	0	0	0	0	0	0	0	0
PF02042.18	0	0	0	0	0	0	0	0	0	0	0	0
PF10730.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13321.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14682.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06611.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14434.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19739.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20594.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16946.8	0	0	0	0	0	0	0	0	0	0	0	0
PF08837.14	0	0	0	0	0	0	0.025	0	0	0	0	0
PF12568.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08333.14	0	0	0.102	0.241	0.09	0.444	0.168	0	0.144	0.389	0.096	0.104
PF16733.8	0	0	0	0	0	0	0	0	0	0	0.042	0
PF19413.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11338.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06790.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08980.13	0	0	0	0	0	0	0	0	0	0	0	0
PF18284.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06551.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10610.12	0	0	0	0	0	0	0	0	0	0	0	0
PF11352.11	0	0	0	0	0.079	0	0	0	0	0	0	0
PF16083.8	0	0	0	0	0	0	0	0	0	0	0	0
PF15633.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10803.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19652.2	0	0	0.614	0.403	0.23	0.453	0.027	0.134	0.346	1.013	0.138	0
PF14164.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19686.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11061.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13319.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14271.9	0	0	0	0.084	0	0	0	0	0	0	0	0
PF11829.11	0	0	0	0	0	0	0	0	0	0	0	0
PF14771.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11186.11	0	0	0	0	0	0	0	0	0	0	0	0
PF14217.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11332.11	0	0	0	0	0	0	0	0	0.138	0	0	0
PF18628.4	0	0	0	0	0	0	0	0	0	0	0	0
PF12119.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18285.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16233.8	0	0	0	0	0	0	0	0	0	0	0	0
PF06242.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09458.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11876.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06295.15	0	0	0	0	0	0	0	0	0	0	0	0
PF12092.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19643.2	0	0	0	0	0	0	0	0.12	0	0	0	0
PF17484.5	0	0	0	0	0	0	0	0	0	0	0	0
PF17483.5	0	0	0	0	0	0	0	0	0	0	0	0
PF19089.3	0	0	0	0	0	0	0	0	0	0	0	0
PF11328.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18664.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06715.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20533.1	0	0	0	0	0	0	0	0	0	0	0	0
PF07647.20	0	0	0	0	0	0	0	0	0	0	0	0
PF20409.1	0	0	0	0	0	0	0	0	0	0	0	0
PF11692.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13170.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11010.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07351.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08805.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02399.18	0	0	0	0	0	0	0	0	0	0	0	0
PF06717.14	0	0	0	0.14	0	0	0	0	0	0	0	0
PF07128.15	0	0	0	0	0	0	0	0	0	0	0	0
PF05068.15	0	0	0	0.122	0	0	0	0	0	0	0	0
PF06630.14	0	0	0	0	0	0	0	0	0	0	0	0
PF13983.9	0	0	0	0	0.107	0	0	0	0	0	0	0
PF07233.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10713.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00967.20	0	0	0	0	0	0	0	0	0	0	0	0
PF13028.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20568.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06243.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09244.13	0	0	0	0	0	0	0	0	0	0	0	0
PF04899.15	0	0	0	0	0	0	0	0	0	0	0	0
PF11238.11	0	0	0	0	0	0.255	0	0	0	0	0	0
PF09295.13	0	0	0	0	0	0	0	0	0	0	0	0
PF06378.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02089.18	0.077	0	0.095	0.277	0.018	0	0	0	0.216	0	0	0.034
PF01282.22	0	0	0	0	0	0	0	0	0	0	0	0
PF17198.7	0	0	0	0	0	0	0	0	0	0	0	0
PF08850.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09582.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11873.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11281.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12514.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03318.16	0	0	0	0	0	0	0	0	0	0	0	0
PF06068.16	0	0	0	0	0	0	0	0	0	0	0	0
PF17856.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20349.1	0	0	0	0	0	0	0	0	0	0	0	0
PF06169.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13619.9	0	0	0	0.243	0.242	0	0.265	0.758	0.326	0	0.257	0
PF06844.14	0	0	0	0	0.094	0	0	0	0	0	0	0
PF05706.15	0	0	0	0	0	0	0	0	0	0	0	0
PF02338.22	0	0	0	0	0	0	0	0	0	0	0	0
PF09752.12	0.059	0	0	0	0	0	0	0	0	0	0	0
PF02006.19	0	0	0	0	0	0	0	0	0	0	0	0
PF12027.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20060.2	0	0	0	0	0	0	0	0	0	0	0	0
PF09277.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17422.5	0	0	0	0	0	0	0	0	0	0	0	0
PF04210.16	0	0	0	0	0	0	0	0	0	0	0	0
PF03944.17	0	0	0	0	0	0	0	0	0	0	0	0
PF08882.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10797.12	0	0	0.375	0.097	0.331	0.027	0	0	0.026	1.272	0	0
PF19957.2	0	0	0	0	0	0	0	0	0	0	0	0
PF08962.14	0	0	0	0	0	0	0	0	0	0	0	0
PF16730.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03874.19	0	0	0	0	0	0	0	0	0	0	0	0
PF12048.11	0	0	0	0	0	0	0	0	0.031	0	0	0
PF19657.2	0	0	0	0	0	0	0	0	0	0	0	0
PF02501.20	0	0	0	0	0	0	0	0	0	0	0	0
PF00025.24	0	0	0	0	0.109	0	0	0	0	0	0	0
PF12667.10	4.874	5.279	2.719	3.558	1.221	3.455	3.135	3.025	2.047	47.376	10.969	0.68
PF17415.5	4.874	5.279	2.719	3.558	1.264	3.455	3.135	3.12	2.047	47.376	10.969	0.68
PF13066.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14071.9	0	0	0	0	0	0	0	0	0.079	0	0	0
PF15652.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12538.11	0	0	0	0	0.006	0	0	0	0	0	0	0
PF19822.2	0	0	0.147	0.082	0	0.092	0	0	0	0	0	0
PF14530.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18280.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19961.2	0	0	0	0	0	0	0	0	0	0	0	0
PF16784.8	0	0	0	0.049	0.023	0	0	0	0	0	0	0
PF11639.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02276.21	0	0	0	0	0	0	0	0.055	0	0	0	0
PF10679.12	0	0	0	0	0	0	0	0	0	0	0	0
PF16404.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07057.14	0	0	0	0.028	0	0	0	0	0	0	0	0
PF07840.15	0	0	0	0.089	0	0	0	0	0	0	0	0
PF16548.8	0	0	0	0	0	0	0	0	0	0	0	0
PF16539.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03536.18	0	0	0	0	0	0	0	0	0	0	0	0
PF12588.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19551.2	0	0	0	0	0.109	0	0	0	0	0	0	0
PF19602.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10276.12	0	0	0	0	0	0	0	0	0	0	0	0
PF07076.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04363.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10772.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08078.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09881.12	0	0	0	0	0	0	0	0	0	0	0	0
PF17172.7	0	0	0	0	0	0	0	0	0.046	0	0	0
PF17171.7	0	0	0	0	0	0	0	0	0.046	0	0	0
PF11004.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09623.13	0	0	0	0	0	0	0	0	0	0	0	0
PF18632.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16013.8	0	0	0	0	0	0	0	0	0	0	0	0
PF01667.20	0	0	0	0	0	0	0	0	0	0	0	0
PF18551.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06939.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04027.16	0	0	0	0	0	0	0	0	0	0	0	0
PF12388.11	0	0	0	0	0	0	0	0	0	0	0	0
PF15529.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01679.20	0	0	0	0	0	0	0	0	0	0	0	0
PF18807.4	0	0	0	0	0	0	0	0	0	0	0	0
PF10696.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10871.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09372.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20440.1	0	0	0	0	0	0	0	0	0	0	0	0
PF07541.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09336.13	0	0	0	0	0	0	0	0	0	0	0	0
PF11301.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08755.14	0	0	0	0	0	0	0	0	0	0	0	0
PF20029.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10551.12	0	0	0	0	0	0	0	0	0	0	0	0
PF04894.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04895.15	0	0	0	0	0	0	0	0	0	0	0	0
PF05727.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08069.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09930.12	0	0	0	0	0	0	0	0	0	0	0	0
PF04207.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09871.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08004.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07895.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19851.2	0	0	0	0	0.068	0	0	0	0	0	0	0
PF18301.4	0	0	0	0	0.029	0	0	0	0	0	0	0
PF01198.22	0	0	0	0	0	0	0	0	0	0	0	0
PF09480.13	0	0	0	0	0	0	0	0	0	0	0	0
PF10073.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19388.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10774.12	0	0	0	0	0	0	0	0	0	0	0	0
PF05423.16	0	0	0	0	0.049	0	0	0	0.085	0	0	0
PF12691.10	0	0	0	0	0	0	0	0	0	0	0	0
PF17116.8	0.245	0.134	0.182	0.254	0.255	0.228	0.213	0.254	0.028	0.799	0.171	0.066
PF16117.8	0	0	0	0	0	0	0	0	0	0	0	0
PF14517.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19581.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14590.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10528.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10000.12	0	0	0	0	0	0	0	0	0	0	0	0
PF16708.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11456.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12954.10	0.102	0.281	0.822	0.398	0.545	0.955	0.339	0.53	0.388	3.912	0.297	0.023
PF11969.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18920.3	0	0	0	0	0	0	0	0	0	0	0	0
PF00090.22	0	0	0	0	0	0	0	0	0	0	0	0
PF18923.3	0	0	0	0	0	0	0	0	0	0	0	0
PF18900.3	0	0	0	0	0	0	0	0	0	0	0	0
PF09665.13	0	0	0	0	0	0	0	0	0	0	0	0
PF05375.16	0	0	0	0	0	0	0	0	0	0	0	0
PF18893.3	0	0	0	0	0	0	0	0	0	0	0	0
PF18898.3	0	0	0	0	0	0	0	0	0	0	0	0
PF18894.3	0	0	0	0	0	0	0	0	0	0	0	0
PF00961.22	0	0	0	0	0.064	0	0	0	0	0	0.072	0
PF00386.24	0	0	0	0	0	0	0	0	0	0	0	0
PF00526.21	0	0	0	0	0.011	0	0	0	0	0	0	0
PF10343.12	0	0	0	0	0	0	0	0	0	0	0	0
PF02945.18	0	0	0	0	0	0	0	0	0	0	0	0
PF09554.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19569.2	0	0	0	0	0	0	0	0	0	0	0	0
PF06552.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20339.1	0	0	0	0	0	0	0	0	0	0	0	0
PF20337.1	0	0	0	0	0	0	0	0	0	0	0	0
PF04746.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04763.15	0	0	0	0	0	0	0	0	0	0	0	0
PF08897.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14117.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17440.5	0	0	0	0	0	0	0	0	0	0	0	0
PF05772.15	0	0	0	0	0	0	0	0	0	0	0	0
PF17313.5	0	0	0	0	0	0	0	0	0	0	0	0
PF17247.5	0	0	0	0	0	0	0	0	0	0	0	0
PF09599.13	0	0	0	0	0	0	0	0	0	0	0	0
PF02510.17	0	0	0	0	0	0	0	0	0	0	0	0
PF10821.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12028.11	0	0	0	0	0.058	0	0	0	0	0	0	0
PF10614.12	0	0	0	0	0	0	0	0	0	0	0	0
PF11134.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03245.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08052.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05939.16	0	0	0	0	0	0	0	0	0	0	0	0
PF16743.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09194.13	0	0	0	0	0	0	0	0	0	0	0	0
PF14151.9	0	0	0	0	0	0	0.092	0	0	0	0	0
PF15635.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14182.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12617.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09969.12	0	0	0	0	0	0	0	0	0	0	0	0
PF17660.4	0	0	0	0	0	0	0	0	0	0	0	0
PF12339.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20208.1	0	0	0	0	0	0	0	0	0	0	0	0
PF13748.9	0	0	0	0	0.033	0	0	0	0	0	0	0
PF04077.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03984.16	0	0	0	0	0	0	0	0	0	0	0	0
PF10824.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20128.2	0.095	0	0.118	0	0.158	0	0	0	0	0	0	0
PF18930.3	0	0	0	0	0.094	0	0	0	0	0	0	0
PF13252.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17249.5	0	0	0	0	0	0	0	0	0.085	0	0	0
PF06435.14	0	0	0	0	0	0	0	0	0	0	0	0
PF16365.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07296.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07968.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10984.11	0	0	0	0	0	0	0	0	0	0	0	0
PF17270.5	0	0	0	0	0	0	0	0	0	0	0	0
PF11083.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07108.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04971.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13039.9	0	0	0	0	0	0	0	0	0.03	0	0	0
PF13037.9	0	0	0	0	0	0	0	0	0.03	0	0	0
PF14069.9	0	0	0	0	0	0	0	0	0.12	0	0	0
PF18910.3	0	0	0	0	0.087	0	0	0	0	0	0	0
PF13047.9	0	0	0	0	0	0	0.056	0	0	0	0	0
PF14007.9	0	0	0	0	0	0	0	0	0	0	0	0
PF17280.5	0	0	0	0	0	0	0	0	0	0	0	0
PF03639.16	0	0	0	0	0	0	0	0	0.008	0	0	0
PF11084.11	0	0	0	0	0	0	0	0	0.079	0	0	0
PF01246.23	0.173	0.118	0	0.269	0.532	0	0.119	0.358	0.583	0	0.201	0.116
PF03815.22	0	0	0	0	0	0	0	0	0	0	0	0
PF17272.5	0	0	0	0	0	0	0	0	0	0	0	0
PF18007.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18621.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19807.2	0	0	0	0	0	0	0.124	0	0	0	0	0
PF09056.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19360.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12389.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11994.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07611.14	0	0	0	0	0	0	0	0	0	0	0	0
PF10325.12	0	0	0	0	0	0	0	0	0	0	0	0
PF07191.15	0	0	0	0	0	0	0	0	0	0	0	0
PF19526.2	0	0	0	0	0	0	0	0	0	0	0	0
PF16398.8	0	0	0	0	0	0	0	0	0	0	0	0
PF16412.8	0	0	0	0	0	0	0	0	0	0	0	0
PF14597.9	0	0	0	0	0	0	0	0	0	0	0	0
PF11428.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10910.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07552.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19673.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11219.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18964.3	0	0	0	0	0	0	0	0	0	0	0	0
PF05120.15	0	0	0	0	0	0	0	0	0	0	0	0
PF15526.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06119.17	0	0	0	0	0	0	0	0	0	0	0	0
PF05121.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20471.1	0	0	0	0	0	0	0	0	0	0	0	0
PF13076.9	0	0	0	0	0	0	0	0	0	0	0.275	0
PF09511.13	0	0.116	0.364	0	0.06	0.262	0.013	0.087	0.252	0.286	0.131	0.013
PF16291.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19852.2	0	0	0	0	0	0	0	0	0	0	0	0
PF04173.16	0	0	0	0	0	0	0	0	0	0	0	0
PF15935.8	0.043	0	0	0.089	0	0	0	0	0	0	0	0.029
PF19034.3	0.043	0	0	0.089	0	0	0	0	0	0	0	0.029
PF20487.1	0	0	0	0	0.126	0	0	0	0	0	0	0
PF20121.2	0	0	0	0	0	0	0	0	0	0	0	0
PF07906.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13979.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16248.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07701.17	0	0	0	0	0	0	0	0	0.042	0	0	0
PF16514.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07126.15	0	0	0	0.118	0	0	0	0	0	0	0	0
PF10956.11	0	0	0	0	0.066	0	0	0	0	0	0	0
PF13258.9	0	0	0	0	0.009	0	0	0	0	0	0	0
PF18649.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20079.2	0	0	0	0	0	0	0	0	0	0	0	0
PF03736.20	0	0.002	0	0	0	0	0	0	0	0	0	0
PF18509.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19928.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18185.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11231.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09450.13	0	0	0	0	0	0	0	0	0	0	0	0
PF12482.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12486.11	0	0	0	0	0	0	0	0	0	0	0	0
PF06755.15	0	0	0	0	0	0	0	0	0	0	0	0
PF14177.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07704.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19844.2	0	0	0	0	0	0	0	0	0	0	0	0
PF17195.7	0	0	0	0	0	0	0	0	0	0	0	0
PF09559.13	0.09	0	0	0	0	0	0	0	0	0	0	0
PF12441.11	0	0	0	0	0	0	0	0	0	0	0	0
PF17795.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11978.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13639.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06572.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20031.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10469.12	0	0	0	0	0.05	0	0	0	0	0	0	0
PF10905.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09264.13	0	0	0	0	0	0	0	0	0	0	0	0
PF10767.12	0	0	0	0	0	0	0	0	0	0	0	0
PF11201.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12834.10	0	0	0	0	0	0	0	0	0	0	0	0
PF20572.1	0	0	0	0	0.135	0	0	0	0.026	0	0	0
PF11079.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20382.1	0	0	0	0	0	0	0	0	0	0	0	0
PF02815.22	0	0	0	0	0	0	0	0	0	0	0	0
PF14549.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18940.3	0	0	0	0	0	0	0	0	0	0	0	0
PF19637.2	0	0	0	0	0	0	0	0	0	0	0	0
PF10125.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03685.16	0	0	0	0	0	0	0	0	0	0	0	0
PF07935.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01172.21	0	0	0	0	0	0	0	0	0	0	0	0
PF09377.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20268.1	0	0	0	0	0	0	0	0	0	0	0	0
PF19020.3	0	0	0	0	0	0	0	0	0	0	0	0
PF14582.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08480.13	0	0	0	0	0	0	0	0	0	0	0	0
PF10902.11	0	0.261	0	0	0.721	0	0	0	0	0	0	0
PF10970.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11060.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03911.19	0	0	0	0	0	0	0	0	0	0	0	0
PF18929.3	0	0	0	0	0	0	0	0	0	0	0	0
PF04467.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04217.16	0	0	0	0	0	0	0	0	0	0	0	0
PF20598.1	0	0	0	0	0	0	0	0	0	0	0	0
PF04919.15	0	0	0	0	0	0	0	0	0	0	0	0
PF03516.16	0	0	0	0	0	0	0	0	0	0	0	0
PF00046.32	0	0	0	0	0	0	0	0	0.094	0	0	0
PF18320.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16162.8	0.399	0.273	0	0.275	0	0	0	0.206	0.112	1.15	0.308	0.504
PF15637.9	0	0	0	0	0.003	0	0	0	0	0	0	0
