FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF19345.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11899.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20551.1	0	0	0	0	0	0	0	0	0	0	0	0
PF11213.11	0	0.836	0	0	0	0	0	0.514	0.174	0.501	0	0
PF19878.2	0	0	0	0	0	0	0	0	0	0	0	0
PF13223.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03777.16	0	0	0	0	0	0	0	0	0	0	0	0
PF10936.11	0	0	0	0.211	0	0	0	0	0	0	0	0
PF12890.10	0	0	0	0	0.041	0	0	0.092	0	0	0	0
PF20544.1	0	0	0	0	0	0	0	0	0	0	0	0
PF17103.8	0	0	0.016	0	0	0	0	0	0	0	0	0
PF02148.22	0	0	0	0	0	0.056	0	0.023	0	0	0	0
PF15542.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16510.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09488.13	0	0	0	0	0.021	0	0	0	0	0	0.023	0
PF00161.22	0	0	0	0	0	0	0	0	0	0	0	0
PF17230.5	0	0	0	0	0	0	0	0	0	0	0	0
PF05007.16	0	0	0	0	0	0	0	0	0	0	0	0
PF11225.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08892.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00264.23	0	0	0	0	0	0	0	0	0	0	0	0
PF07619.14	0	0	0	0	0	0	0	0	0	0	0.018	0
PF20407.1	0	0	0	0	0	0	0	0	0	0	0.018	0
PF07622.14	0	0	0	0	0	0	0	0	0	0	0.009	0
PF07595.15	0	0	0	0	0	0	0	0	0	0	0	0
PF12006.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19962.2	0	0	0	0	0	0	0	0	0	0	0	0
PF01241.21	0	0	0	0	0	0	0	0	0	0	0	0
PF07643.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05262.14	0	0	0	0	0	0	0	0.014	0	0	0	0
PF00720.20	0	0	0	0	0	0	0	0	0	0	0	0
PF02031.19	0	0	0	0	0	0	0	0	0	0	0	0
PF14435.9	0.11	0	0	0	0	0.494	0.172	0.084	0	0	0.083	0
PF06187.14	0	0	0	0	0	0	0	0	0	0	0	0
PF16289.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18959.3	0	0	0	0	0	0	0	0	0	0	0	0
PF00833.21	0	0	0	0	0	0	0	0	0	0	0	0
PF18712.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01789.19	0	0	0	0	0	0	0	0	0	0	0	0
PF13000.10	0	0	0	0	0	0	0	0	0	0	0	0
PF07845.14	0	0	0	0	0	0	0	0	0	0	0	0
PF15540.9	0	0	0	0	0	0	0	0	0	0	0	0
PF03173.16	0	0	0	0	0	0	0	0	0	0	0	0
PF03174.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08964.13	0	0	0	0	0	0	0	0	0	0	0	0
PF07307.14	0	0	0	0	0	0	0.055	0	0	0	0	0
PF19642.2	2.037	12.561	0.362	2.527	1.225	14.465	5.672	4.401	1.588	3.395	0.911	0.792
PF20140.2	0	0	0	0.254	0	0	0.1	0.097	0.329	0	0	0
PF20218.1	0	0	0	0.292	0	0	0	0	0	0	0	0
PF18988.3	0.449	2.659	0.061	1.492	0.638	4.542	0.444	0.468	1.168	1.501	0.33	0.136
PF20548.1	0	0	0	0	0	0	0	0	0	0	0	0
PF20069.2	8.823	431.62	8.996	33.407	14.669	293.501	27.649	18.956	15.507	44.26	23.698	34.56
PF19845.2	1.24	5.407	0.323	2.324	0.099	5.915	2.488	2.303	1.216	2.162	0.449	0.3
PF15565.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19641.2	0.106	1.097	0.095	1.059	0.218	0.863	0.168	0.324	0.344	1.627	0.321	0.339
PF12995.10	33.91	155.227	9.779	136.525	56.336	125.236	41.346	91.756	61.189	68.055	42.615	31.355
PF09551.13	0.831	0.488	0.226	0.508	0.638	1.431	1.011	1.183	0.218	0.776	1.238	1.605
PF10694.12	0	0.331	0	0	0.105	0	0.252	0	0	0	0	0
PF19524.2	0	0	0	0	0	1.499	0	0	0	0	0	0
PF07441.14	0.586	0.46	0.029	0.319	0	1.861	0.177	1.009	0.642	0.272	0	0.532
PF14094.9	0.81	0.913	1.812	1.052	0.57	1.103	0.771	1.121	1.046	2.39	0.927	0.234
PF07348.15	0	0	0.03	0	0	0	0	0	0	0.109	0	0
PF14070.9	19.439	91.916	0.902	74.784	6.97	105.614	27.137	65.163	27.04	32.441	5.842	9.227
PF09581.13	0.425	1.013	0.175	0	0.207	0.894	0.121	0.188	0	0	0.868	0.352
PF04365.16	12.298	103.067	3.133	26.973	12.536	95.498	9.019	10.135	12.333	25.128	11.609	13.144
PF14221.9	0	0	0	0.501	0	0.661	0	0.091	0	0	0	0
PF14277.9	1.122	6.697	0.091	5.332	0.122	8.669	1.355	5.001	2.274	1.945	0.179	0.256
PF09929.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08101.14	0	0	0	0	0	0	0	0	0	0	0	0
PF15593.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04414.15	0	0	0.019	0	0	0	0	0	0	0	0	0
PF20040.2	0.19	1.361	0.262	2.385	0.25	1.54	0.432	0.436	0.244	0.261	0.443	0
PF01469.21	0.967	3.402	0.374	0.594	1.128	0.81	0.641	0.342	0.529	1.248	0.564	1.661
PF17032.8	0.331	0	0.166	1.154	0.113	0.596	0.325	0.378	0.534	0	0.375	0.176
PF20124.2	0.1	0	0.091	0.397	0	0	0.156	0	0.129	0.185	0	0.423
PF14550.9	0.024	1.311	0	0.094	0.016	0	0.037	0.215	0.243	0.96	0	0
PF11417.11	0	0	0	0.573	0	0	0	0.146	0	0.044	0	0
PF16822.8	0.514	1.992	0.137	3.557	0.15	2.832	1.78	2.371	0.889	0.818	0.463	0.043
PF19552.2	1.406	0.52	1.203	0.788	2.231	0.716	1.096	1.674	0.811	0.644	0.857	1.726
PF14706.9	0.072	0.446	0.037	0.73	0.064	0.603	0.038	0.074	0.294	0.197	0.142	0.074
PF09509.13	1.194	9.081	0.131	10.091	0.553	10.319	2.775	0.682	6.952	7.662	0.65	2.805
PF18756.4	0.218	0	1.012	0	0.298	0.183	0.171	0.309	0	0.405	0.165	0
PF14190.9	0	0	0.039	0	0.105	0	0.022	0	0	0	0.356	0
PF16945.8	0	1.411	0.07	0	0	1.972	0	0	0	0	0	0
PF19610.2	3.058	25.007	1.19	8.777	2.332	36.515	4.238	4.38	2.302	7.326	1.765	0.259
PF19474.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11041.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19776.2	0.197	0.242	0.061	0.107	0.144	0.418	0.121	0.144	0.023	0.42	0.089	0.18
PF05523.14	0.898	1.082	1.323	1.951	2.729	1.155	0.911	1.004	0.928	0.828	1.297	1.31
PF12997.10	2.539	16.325	0.25	6.766	2.621	9.341	3.675	2.942	3.742	3.192	1.985	1.936
PF06935.14	0.066	0	0	0	0	0.274	0	0.1	0	0.397	0	0
PF13958.9	0.917	4.643	0.195	2.383	1.063	4.193	0.536	0.764	0.669	0.991	0.609	1.625
PF18864.4	0.37	1.435	0.022	1.769	0.686	0.313	0.223	0.728	0.393	0.443	0.579	1.133
PF14430.9	0.045	0.344	0.739	1.208	0.44	0.891	1.185	0.657	0.284	0.155	0.779	0.521
PF13788.9	0.357	5.194	0.142	4.444	0.593	1.691	0.87	0.352	1.503	1.328	1.263	1.59
PF12676.10	0.363	0.949	0.619	2.567	0.934	1.145	0.543	0.902	0.231	1.336	0.697	0.344
PF20312.1	0.675	1.227	0.152	3.535	0.191	1.197	4.117	1.19	1.594	0.398	0.554	0.274
PF20016.2	1.722	1.563	0	2.177	0.61	2.11	0.615	0.686	1.294	1.402	1.035	0.489
PF18742.4	0.261	1.483	0.033	2.213	0.75	2.591	0.667	0.348	0.585	0.316	0.198	0
PF19909.2	0	0.095	0.334	0.969	0.168	1.12	0.178	0.079	0.116	0.291	0	0
PF09134.13	0.022	0	0.003	0	0	0.037	0.011	0	0	0.013	0.01	0
PF19601.2	3.031	37.181	0.157	4.258	2.733	27.615	3.127	4.672	4.193	3.461	3.157	5.547
PF02052.18	0	0	0	0	0	0	0	0	0	0	0	0
PF20599.1	0.512	1.14	0.435	1.973	0.617	2.687	0.094	0.528	0.882	1.008	0.374	1.068
PF20195.1	0	1.98	0	0.142	0	6.385	0	0	0	0.548	0	0
PF07205.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04446.15	0.114	0.081	0.04	0.651	0	0.399	0.062	0.056	0	0.073	0.06	0
PF05203.19	0	0	0	0	0	0	0	0	0	0	0	0
PF12391.11	0.039	0	0	0	0	0	0.124	0	0	0	0	0
PF20232.1	0	0	0	0	0	0	0	0	0	0	0	0
PF13283.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12487.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04442.17	0	0	0	0	0	0	0	0	0	0	0	0
PF12088.11	0	0	0	0	0	0	0	0	0	0	0	0
PF05360.17	0	0	0	0	0	0	0	0	0	0	0	0
PF09600.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19362.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14351.9	0.028	0	0	0	0	0	0	0	0	0	0	0
PF03162.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13737.9	0	0	0	0	0	0	0.052	0.051	0	0	0	0
PF06504.14	0	0	0	0	0	0	0	0	0	0	0	0
PF07217.14	0.007	0	0	0	0.009	0	0	0	0.008	0	0	0
PF14834.9	0	0	0	0	0	0	0	0	0	0	0	0
PF06938.14	0	0	0	0.601	0	0	0	0	0	0	0	0
PF14628.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20581.1	0	0	0	0	0.021	0	0	0.023	0	0	0	0
PF19777.2	0	0	0	0	0	0	0	0	0	0	0	0
PF01289.22	0	0	0	0	0	0	0	0	0	0	0	0
PF10611.12	0	0	0	0	0	0	0	0	0	0	0.145	0
PF19850.2	0	0	0	0	0	0	0	0	0	0	0	0
PF17038.8	0	0	0	0	0	0	0	0	0	0	0	0
PF07648.18	0	0	0	0	0	0	0	0	0	0	0	0
PF15891.8	0	0	0	0	0	0	0	0	0	0	0	0
PF15071.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14730.9	0	0	0	0	0	0	0	0	0.062	0	0	0
PF12810.10	0.147	0	0.601	0.058	0.207	0	0.06	0.077	0	0.081	0.066	0
PF02426.19	0	0	0	0	0	0	0	0	0	0	0	0
PF14388.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05719.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19359.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18654.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20289.1	0.142	0.328	0	0	0.233	0	0.232	0	0	0.079	0.452	0
PF20276.1	0.036	0.1	0.012	0	0.033	0.568	0	0.037	0.031	0.045	0	0
PF19570.2	0.842	5.903	0.799	4.649	1.634	6.831	0.755	1.248	1.287	2.061	1.954	1.927
PF09015.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19361.2	0	0	0	0	0	0	0	0	0	0	0	0
PF04353.16	0	0	0	0	0	0	0	0	0	0	0	0
PF19763.2	0	0	0	0	0	0	0	0	0	0	0	0
PF09502.13	0	0	0	0	0	0	0	0	0	0	0	0
PF04337.15	0	0	0	0	0	0	0	0	0	0	0	0
PF07998.14	0	0	0	0	0	0	0	0	0	0	0	0
PF16352.8	0.471	0.207	0.732	0.201	0.183	0.182	0.079	0.307	0.174	0.437	0.266	0.393
PF20420.1	0	0	0	0	0	0	0	0	0	0	0	0
PF17955.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17262.5	0	0	0	0	0	0	0	0	0	0	0	0
PF18961.3	0	0	0	0	0	0	0	0	0	0	0	0
PF20245.1	0	0	0	0	0	0	0	0	0	0	0	0
PF18067.4	0	0	0	0	0	0	0	0	0	0	0	0.023
PF08940.14	0.121	0	0	0	0	0	0	0	0	0	0	0
PF10955.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13826.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18092.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13773.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19824.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18321.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09981.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19931.2	0	0	0	0	0	0	0	0	0	0	0	0
PF06890.15	0	0	0	0	0	0	0	0	0	0	0	0
PF18623.4	0	0	0	0	0	0	0	0	0	0	0	0
PF16408.8	0	0	0	0	0	0	0	0	0	0	0	0
PF17163.7	0	0	0	0	0	0	0	0	0	0	0	0
PF17165.7	0	0	0	0	0	0	0	0	0	0	0	0
PF16375.8	0	0.054	0.026	0	0	0	0	0	0.05	0.024	0.039	0.027
PF11695.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19692.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19787.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20033.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11154.11	0	0	0	0	0	0	0	0	0	0	0	0
PF16477.8	0.015	0	0	0	0	0	0.073	0.012	0.02	0.029	0.035	0.098
PF11361.11	0	0	0	0.162	0	0	0	0	0	0	0	0
PF08734.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11809.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13197.9	0	0	0.053	0.138	0.094	0	0	0	0.045	0.065	0	0
PF19350.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11937.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19631.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11358.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18324.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11159.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11725.11	0	0	0.003	0	0	0	0	0	0	0	0	0
PF13876.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16824.8	0	0	0	0	0	0	0	0	0	0	0	0
PF04034.16	0	0	0	0	0	0	0	0	0	0	0	0
PF19390.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18316.4	0	0	0	0	0	0.409	0	0	0	0.281	0	0
PF18914.3	0.195	0.401	0.032	0	0	0.351	0.038	0.222	0.126	0.451	0	0
PF03662.17	0	0	0	0	0	0	0	0	0	0	0	0
PF20227.1	0	0	0	0	0.09	0	0	0	0	0	0	0
PF07901.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11454.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04361.16	0	0	0.036	0	0	0	0	0	0	0	0	0
PF05144.17	0	0	0	0	0	0	0	0	0	0	0	0
PF05155.18	0	0	0	0	0	0	0	0	0	0	0	0
PF13663.9	0	0	0	0	0	0	0	0	0	0	0	0
PF09615.13	0	0	0	0	0	0	0	0	0	0	0	0
PF20085.2	0	0	0.009	0	0	0	0	0	0	0	0	0
PF11748.11	0	0	0	0	0	0	0	0	0	0	0	0
PF10652.12	0	0	0	0	0	0	0	0	0	0	0	0
PF09140.14	0	0	0	0	0	0	0	0	0	0	0	0
PF02461.19	0	0	0	0	0	0	0	0	0	0	0	0
PF04896.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10129.12	0	0	0	0	0	0	0	0	0	0	0.019	0
PF09661.13	1.512	15.375	0.242	3.925	2.27	10.949	0.594	2.24	0.349	1.802	2.041	2.008
PF15943.8	0	0	0	0	0	0	0	0	0	0	0	0
PF12071.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07439.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04994.16	11.456	9.599	0.976	36.594	22.999	14.406	13.493	15.436	7.005	6.305	17.498	17.366
PF12349.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03512.16	0	0	0	0.04	0	0	0	0	0	0	0	0
PF18160.4	0	0	0	0	0	0	0	0	0	0	0	0
PF18946.3	0	0	0	0	0	0	0	0	0	0	0	0
PF04809.16	0	0	0	0	0	0	0	0	0	0	0	0
PF08982.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14027.9	0	0	0.015	0	0	0	0	0	0	0	0	0
PF13927.9	0.057	0.072	0.178	0	0	0	0	0	0	0.042	0	0.032
PF14315.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10985.11	0	0	0	0	0	0	0	0	0	0	0	0
PF00030.22	0	0	0	0	0	0	0	0	0	0	0	0
PF08339.13	0	0	0	0	0	0	0	0	0	0	0	0
PF18788.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09825.12	0	0	0	0	0	0	0	0	0	0	0	0
PF15507.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02973.19	0	0.028	0	0	0	0	0	0	0	0	0.06	0.156
PF14581.9	0.282	0.913	0.041	0.481	0.935	0.29	0.316	4.011	2.077	6.343	2.312	7.054
PF19995.2	0	0.112	0	0	0	0	0	0	0	0.05	0.041	0.058
PF16956.8	0	0	0	0	0	0	0	0	0	0	0	0
PF20375.1	0	0	0	0	0	0	0	0	0	0	0	0
PF19927.2	0	0	0.021	0	0	0	0	0	0	0	0	0
PF19741.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20580.1	0	0	0	0	0.021	0	0	0.023	0	0	0	0
PF13267.9	0	0	0	0	0	0	0	0	0	0	0	0
PF16538.8	0	0	0	0	0	0	0	0	0	0	0	0
PF02893.23	0.282	0.388	0	0	0.772	0	0.148	0.86	0.121	0.175	0.142	0
PF14109.9	0	0	0.967	0	5.479	0	0	0	0	0.238	4.654	2.589
PF03884.17	0	0	0	0	0	0	0	0	0	0	0	0
PF04319.16	0	0	0	0	0	0	0	0	0	0	0	0
PF17929.4	0	0.185	0	0	0	0	0.07	0	0	0	0	0
PF16250.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18164.4	0.847	1.436	0.404	1.465	1.897	3.434	1.199	1.352	0.881	1.444	1.418	1.317
PF06516.14	0	0	0	0	0	0	0	0	0	0	0	0
PF14066.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14592.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12083.11	0	0	0.41	0.149	0.051	0	0.029	0.057	0	0	0	0.238
PF20059.2	0	0	0	0	0	0	0	0	0	0	0	0
PF09017.13	0	0	0	0	0	0	0	0	0	0	0	0
PF05125.15	0	0	0	0	0	0	0	0	0	0	0	0
PF12532.11	0.404	18.89	0.048	0.434	0.042	13.56	0.147	0.048	0.18	2.249	0.048	0.198
PF20398.1	0	0	0	0	0	0	0	0	0	0	0	0.156
PF16215.8	0	0	0	0	0	0	0	0	0	0	0	0
PF19798.2	0	0	0	0	0	0	0	0	0	0	0	0
PF02407.19	0	0	0	0	0	0	0	0	0	0	0	0
PF11288.11	0	0	0.043	0	0	0	0.044	0	0	0	0.127	0.06
PF14606.9	0.595	1.479	1.215	0.488	1.94	0.387	0.084	0.986	0.277	1.999	4.058	4.185
PF11316.11	0	0	0	0	0	0	0	0	0	0	0	0
PF17723.4	0	0	0	0	0	0	0	0	0	0	0	0
PF04455.15	0	0	0	0	0	0	0.039	0	0	0	0	0
PF18859.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14145.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19829.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18571.4	0	0	0	0	0	0	0	0	0	0	0	0
PF14081.9	0	0	0	0	0	0	0	0	0	0	0	0
PF20345.1	0	0	0	0	0	0	0	0	0	0	0	0
PF09078.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06833.14	0	0	0	0	0	0	0	0	0.045	0	0	0
PF20115.2	0	0	0	0	0	0	0	0	0	0	0	0
PF18728.4	0	0	0	0	0	0	0	0	0	0	0	0
PF06748.15	0	0	0.04	0	0	0	0	0	0	0	0	0
PF00839.20	0	0	0	0	0	0	0	0	0	0	0	0
PF18836.4	0.372	0	0.189	0.492	0.168	0	0	0	0	0	0	0
PF07542.14	0	0	0.02	0	0	0	0	0	0	0	0	0
PF16114.8	0	0	0	0	0	0	0	0	0	0	0	0
PF09920.12	0	0	0	0	0	0	0	0	0	0	0	0
PF07764.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17926.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01200.21	0	0	0	0	0	0	0	0	0	0	0	0
PF04673.15	0	0	0	0	0	0	0	0	0	0	0	0
PF02057.18	0	0	0.009	0	0	0	0	0	0	0	0	0
PF19365.2	0	0	0	0	0	0	0	0	0	0	0	0
PF03133.18	0	0	0	0	0	0	0	0	0	0	0	0
PF08929.13	0	0.188	0	0.283	0	0	0	0.069	0.41	0.254	0	0
PF17918.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11275.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20539.1	0	0.045	0	0	0	0	0	0	0	0	0	0
PF10342.12	0.013	0	0.002	0	0	0	0	0	0	0	0	0
PF20563.1	0	0	0	0	0	0	0	0	0	0	0	0
PF07088.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08635.13	0	0	0	0	0	0	0	0	0	0	0	0
PF19669.2	0	0	0	0	0	0	0	0	0	0	0	0
PF14008.9	0	0	0	0	0	0	0	0	0	0	0	0
PF01247.21	0	0	0	0	0	0	0	0	0	0	0	0
PF16392.8	0	0	0	0	0	0	0	0	0	0	0	0
PF04706.15	0	0	0	0	0	0	0	0	0	0	0	0
PF11913.11	0.126	15.226	0	0.576	0	13.884	0	0.027	0	1.803	0	0
PF04724.16	0.249	9.04	0	0.654	0	10.979	0	0.05	0.069	1.454	0	0
PF08759.14	0.124	0.243	0.105	1.377	0.162	1.557	0.436	0	0.114	0.219	0	0
PF19830.2	0.097	1.837	0.016	0.125	0.043	2.647	0.074	0.094	0.057	0.312	0.099	0.067
PF20462.1	1.58	18.893	0.268	3.671	0.528	26.357	1.793	0.725	1.207	2.788	0.614	0
PF19605.2	0.289	0.407	0	1.375	0	1.4	0	0.15	0.382	0.521	0	0.177
PF13182.9	0.93	3.611	0.314	3.089	0.461	0.769	0.749	0.758	1.704	2.758	0.543	0.911
PF05017.17	1.25	0.754	1.906	0.922	0.24	2.44	1.454	0.635	1.596	1.17	0	0
PF19092.3	0	0.195	0	2.524	0	0	0.074	0	0	0	0	0.081
PF10047.12	2.963	7.155	0.551	4.84	5.35	4.323	1.909	3.491	2.961	1.499	4.789	4.59
PF10547.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19538.2	0.448	10.92	0.161	1.437	0.498	7.23	0.905	0.814	0.51	1.822	0.398	0.601
PF20335.1	0.121	0	0.11	0.215	0.148	0.413	0.222	0.256	0.191	0.56	0	0
PF17117.8	0	0	0.434	0.246	0.639	0	0	0.048	0.042	0.114	0	0
PF16982.8	0	1.366	0.185	0	0	0.895	0	0	0.224	0	0	0
PF18960.3	0.039	3.55	0.075	0.247	0	2.165	0.104	0.225	0.112	0.616	0	0
PF08863.13	0	0	0.778	0	0.059	0	0	0	0	0	0.197	0.185
PF14208.9	0.06	0	0.037	0.245	0.042	0.216	0	0	0.079	0	0	0.154
PF19854.2	0.054	0.517	3.129	1.076	2.115	2.052	0.604	0.361	0.329	0.49	0.293	0.377
PF18928.3	0.033	0.264	0.137	0	0.133	0	0.053	0	0.043	0.06	0.098	0.208
PF11436.11	0	2.262	0	0	0	0	0	0	0	0.145	0	0
PF12206.11	0.339	1.05	0	0.338	0	0	0	0	0.109	1.101	0	0
PF14056.9	1.038	16.04	0.044	2.697	2.248	19.811	2.806	2.083	2.119	3.517	1.189	2.381
PF19623.2	0.578	0.137	0.466	2.069	1.187	1.451	0.701	0.497	0.559	0.398	1.346	1.844
PF09553.13	0	6.985	0	0.273	0.047	7.83	0	0	0	0.381	0	0
PF19694.2	3.924	11.399	2.803	7.352	5.882	14.134	5.241	3.433	2.198	4.955	5.2	4.298
PF12869.10	0	0	0.036	0	0	0	0	0	0	0	0	0
PF15563.9	0.058	0.477	0	0.231	0.119	0	0.091	0	0.075	0.054	0	0
PF19668.2	0	0	0.162	0.397	0	0	0	0	0.068	0	0	0.24
PF08590.13	0	0	0	0	0	0	0	0	0	0	0	0
PF16468.8	0	0	0.306	0	0	0	0	0	0	0	0	0
PF00261.23	0	0	0	3.008	0	6.818	0	0.044	0	0	0	0
PF14413.9	0.079	0.081	0.04	0.651	0	0.147	0.062	0	0	0.073	0.06	0
PF14354.9	0	0	0	0	0	0	0	0	0	0	0	0
PF19453.2	0	0	0	0	0	0	0	0	0	0	0	0
PF20197.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16146.8	0	0	0.138	1.413	0	0.186	0	0.294	0.16	0.1	0.132	0.286
PF19499.2	1.015	26.066	1.048	6.555	4.153	18.711	1.615	3.835	0.409	4.182	2.577	1.894
PF19677.2	0.247	3.1	0.233	1.221	0.378	3.315	0.287	0.569	0.513	0.205	0.599	0.436
PF19848.2	0.493	4.842	0.148	0.688	0.237	4.633	0.363	0.619	0.227	0.317	0.612	0.37
PF14423.9	0	0	0.015	0	0	0	0	0	0	0	0	0
PF08928.13	0	0.188	0	0.204	0	0	0	0.069	0.41	0.254	0	0
PF14206.9	0	0	0	0.345	0.578	0	0	0	0	0	0	0.256
PF07922.14	0.213	4.717	0.087	0.329	0.117	5.044	0.224	0.087	0.073	0.848	0.043	0
PF20122.2	0.511	1.603	0.03	1.451	1.079	1.29	0.572	0.832	0.47	0.113	0.552	1.032
PF08972.14	0.137	1.411	0.07	0.817	0.842	0.986	0.645	0.104	1.059	1.395	0.724	1.163
PF07878.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19539.2	0.733	1.6	0.121	1.456	0.971	3.881	1.149	1.245	0.472	0.64	0.423	0.641
PF15656.9	0	0	0	0.011	0	0	0	0	0	0	0	0
PF18588.4	0	0	0.072	0	2.035	0	0	0	0	0	1.456	1.392
PF19639.2	1.095	15.988	0.023	2.108	0.738	22.911	1.54	1.35	0.878	2.368	0.504	0.848
PF03283.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09565.13	0.181	0.125	0	0	0	0.326	0	0	0.156	0	0	0
PF14350.9	0	0	0	0	0	0	0	0	0	0	0	0
PF18903.3	0	0	0	0	0	0	0	0.223	0	0	0	0
PF05183.15	0	0.268	0.076	0.16	0.318	1.65	0.158	0.06	0.13	0.076	0.426	0.406
PF20573.1	0.044	0.181	0.156	0.524	0.06	0.948	0.069	0.3	0.17	0.244	0.398	0.093
PF15428.9	0	0	0	0	0	0.122	0	0	0	0	0	0
PF18218.4	0	0.35	0.24	0	0.104	0.306	0	0	0.098	0.314	0.128	0
PF20313.1	0.794	0.468	2.231	1.468	2.788	1.634	1.38	1.338	0.438	0.946	0.772	1.686
PF18839.4	0	0	0	0	0	0.398	0	0	0	0	0	0
PF18495.4	15.213	3.342	7.139	17.567	7.139	6.198	5.373	17.398	4.762	4.339	11.713	11.288
PF12910.10	0	0	0	0	0	0	0	0	0	0	0	0
PF20623.1	0	0.052	0.462	0	0.069	0	0.02	0.02	0.016	0	0.019	0.094
PF14076.9	3.365	20.182	0.2	13.392	2.067	13.096	1.223	0.821	1.51	4.321	1.548	4.754
PF09552.13	0	4.606	0	0	0	2.874	0	0	0	0.246	0	0
PF19483.2	0.135	1.785	0	0	0	1.114	0	0	0	0.417	0	0
PF13031.9	0	0.415	0.031	0.2	0	1.282	0	0.459	0.13	0.187	0	0
PF16962.8	0.098	4.864	0.03	0.931	0.013	3.717	0.643	0.341	0.491	0.981	0	0.083
PF08660.14	0	0.052	0	0	0	0	0.123	0	0	0	0.019	0.027
