FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF02415.20	0	0.102	1.026	0	0.419	0	0	1.656	0	0	0	0.026	0	0.044	0.027	0	0.32	0
PF05095.15	0	0	0	0	0	0	0	0.142	0	0	0.033	0	0	0	0	0	0	0
PF02127.18	97.953	74.794	102.828	39.547	41.736	169.726	155.75	97.349	91.744	141.761	60.959	53.625	167.999	28.986	39.365	86.892	78.073	55.501
PF09406.13	5.267	0.359	0	0	0.272	1.376	0	0.56	0.189	0	0	0	0	0	0	0	0	0
PF04025.15	35.569	28.962	43.454	19.365	14.37	51.625	49.234	21.302	31.935	33.541	29.128	18.798	51.018	22.489	26.778	52.381	22.957	32.68
PF12666.10	17.339	250.605	381.614	205.155	411.107	935.63	231.912	421.394	458.755	36.773	79.271	9.02	42.86	187.673	83.937	75.77	411.877	49.975
PF07194.14	436.936	134.772	146.553	120.576	39.756	163.28	471.253	78.936	82.149	404.921	188.079	141.419	339.192	93.872	115.733	271.337	116.852	156.286
PF13165.9	674.207	84.455	114.244	105.282	16.913	51.094	1486.043	39.855	36.789	1483.661	124.337	133.895	316.603	142.988	80.465	1132.576	72.722	129.453
PF01242.22	8.903	8.552	10.503	4.673	18.692	52.551	2.356	17.852	15.723	12.21	13.242	11.926	8.594	11.06	4.732	16.62	10.008	7.53
PF10131.12	1.679	4.161	0.297	0.059	0.878	0	0	0.442	0.209	0	0	0	0	0	0	0	0.291	0
PF12437.11	776.685	81.32	150.942	47.118	78.516	181.308	70.182	115.172	96.563	1561.429	135.263	57.794	1170.019	210.036	196.924	61.579	269.961	148.071
PF18318.4	772.335	81.902	149.414	46.223	78.433	178.663	69.831	111.989	93.273	1461.491	136.398	58.462	1165.88	209.505	196.616	55.868	268.708	148.31
PF02368.21	422.239	245.759	1110.226	254.753	156.476	217.659	1231.25	298.908	421.679	433.021	208.799	516.608	887.758	148.033	206.624	345.298	355.131	236.112
PF16111.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06500.14	0	1.678	0.909	4.427	4.534	15.377	0	1.488	2.299	0	0.347	0	0.437	0.235	0	0	0.888	0.119
PF17996.4	26.959	4.105	12.815	1.261	1.663	5.203	11.185	11.555	5.503	32.422	21.55	13.636	14.153	0.74	10.477	24.311	37.124	15.221
PF00942.21	0	0.156	0	0.042	0.308	0	0	0.185	0.33	0	0	0	0	0.031	0.132	0	0.133	0.176
PF03442.17	0	0	0.238	0.03	0.344	0	0	0	0.082	0	0	0	0.113	0.041	0.128	0	0.462	0
PF00963.21	0.081	1.462	7.034	0.213	2.56	7.413	16.2	2.968	6.91	2.32	2.182	11.907	7.644	0.193	2.368	1.634	3.866	4.404
PF14824.9	2.194	11.675	8.921	0.783	0.813	13.188	0	5.892	0.948	2.972	7.452	5.894	5.971	0	4.821	6.695	28.643	6.759
PF10414.12	0	0.204	0.799	0.095	0.814	0.409	0	1.067	0.289	0	0.042	0	0	0	0	0	0.079	0
PF01451.24	29.2	35.956	62.705	33.448	49.976	126.555	48.254	79.98	113.538	52.44	32.494	24.724	42.261	40.608	27.752	62.301	72.993	27.22
PF02470.23	4.853	3.524	8.996	2.641	13.414	26.693	14.838	16.486	14.535	27.653	10.98	11.843	2.343	3.164	3.748	12.947	12.049	3.246
PF04957.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13994.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF14883.9	0	0.083	0	0	0	0	0	0.343	0	0	0.029	0	0	0	0	0	0	0.066
PF13991.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF17746.4	18.752	32.881	14.826	6.784	15.274	80.118	16.844	23.24	11.856	35.584	23.822	15.746	11.099	3.6	8.372	35.343	34.636	13.35
PF03749.16	18.752	32.881	14.826	6.784	15.274	76.354	16.844	23.24	11.856	35.584	23.822	15.746	11.099	3.6	8.372	35.343	34.636	13.35
PF05100.15	0	0	0	0	0	0.921	0	0	0.384	0	0	0	0	0	0	0	0	0
PF13484.9	34.232	17.312	31.416	35.61	27.675	59.032	93.866	33.477	29.196	63.809	21.79	15.469	57.137	17.406	11.368	41.309	23.512	9.613
PF02730.18	2.231	2.174	2.92	9.3	1.378	5.42	0.431	2.47	0.991	0.311	0.292	0.474	1.202	0.725	0.257	0.263	1.682	0.273
PF01314.21	2.231	2.174	2.92	9.3	1.91	5.42	0.431	2.47	0.991	0.311	0.292	0.474	1.202	0.725	0.257	0.263	1.682	0.273
PF20148.2	5.288	18.508	36.89	10.612	9.729	15.353	34.637	29.657	33.915	4.305	6.225	2.308	9.764	4.242	3.83	2.673	21.159	2.43
PF09313.14	0	0.195	0	0.155	0.292	0	0	0	0.302	0	0	0	0	0	0	0	0	0
PF03695.16	0	0	0.502	0	0	0	0	0	0.473	0	0	0	0	0	0	0	0.672	0
PF12445.11	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0
PF10423.12	0	0.117	0	0.052	0	0	0	0.258	0	0	0	0	0	0	0	0	0	0
PF17969.4	0	0	0.291	0	0.265	0	0	0	0	0	0	0.127	0	0	0	0	0	0
PF08013.14	4.166	0.469	0.844	0.883	0.098	0.497	29.826	3.056	3.867	9.003	1.519	7.323	6.256	0.608	1.9	3.599	4.841	5.89
PF06580.16	93.442	145.531	156.952	54.048	84.746	338.422	186.276	295.678	241.023	83.057	59.008	20.83	48.248	31.261	30.075	103.199	181.27	35.373
PF13550.9	0	0.039	0.201	0	0.312	0.129	0	0.497	0.244	0	0.012	0.03	0	0	0.046	0	0.314	0
PF09327.14	0	0	0	0	0	0.129	0	0	0	0	0.012	0	0	0	0.102	0	0	0
PF12421.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046	0	0	0
PF06141.14	0	0.421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00267.24	0	0.278	0.244	0	0.713	0	0	0.233	0.232	0	0	0	0	0	0	0	0.581	0
PF01306.22	0	0	0	0.154	0	0	0	0.207	0	0	0	0	0	0	0	0	0	0
PF13593.9	0	0	0.267	0	0	0	4.327	3.898	3.043	0	0.118	0.242	0	0.083	0.167	0	0.221	0
PF06804.14	0	0.147	0.252	0.064	0	0	0	0.474	0.239	0	0	0	0	0.237	0	0	0	0
PF12919.10	0	0.005	0.39	0	0	0	0.017	0.032	0.008	0	0	0	0	0	0.002	0	0	0
PF03916.17	2.37	0.856	1.024	4.459	0.416	2.177	5.051	6.374	4.846	0.543	0.1	0.276	2.262	0.126	0	1.08	0.89	0.279
PF08666.15	79.967	84.381	82.499	31.47	41.98	158.665	119.063	83.648	58.199	81.45	54.229	44.018	49.446	20.036	24.96	49.107	82.564	38.298
PF04295.16	63.474	20.778	37.806	18.121	16.715	30.046	72.772	27.41	25.992	55.713	27.528	28.486	37.001	12.748	11.954	27.636	39.944	15.942
PF13954.9	0	0.498	0.601	0.031	0.751	1.674	0	0.636	0.211	0	0	0.093	0	0	0.124	0.235	0.28	0.052
PF02036.20	52.427	96.459	85.648	14.603	15.889	115.014	137.154	79.029	70.014	93.005	63.047	71.073	55.014	49.736	54.724	45.234	59.352	69.53
PF13458.9	116.214	27.259	26.561	14.56	21.655	30.863	434.193	32.206	29.906	201.515	38.818	28.61	212.531	46.259	47.617	94.495	25.899	22.716
PF13721.9	0	0.369	0.667	0.074	0.551	0.348	0	0.69	0.737	0	0	0	0	0	0.178	0	0.582	0.143
PF05170.17	0	1.247	1.685	0.114	2.58	1.605	0	1.828	1.006	0	0	0	0	0	0.131	0	0.988	0.178
PF00311.20	0	0.813	2.178	2.482	0.829	2.434	0.775	1.501	2.336	2.757	0.063	0.22	0.247	0.126	0.192	0.437	0.71	0.091
PF04751.17	0	0.636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06877.14	0	0	0	0	0	0	0	1.799	0.337	0	0	0	0	0	0	0	0	0
PF06779.17	0	0.141	0	0	0.219	0.257	0	0.647	0.217	0	0	0	0	0	0.142	0	0	0.114
PF02395.19	0	0	0	0	0	0.244	0	0	0	0	0	0	0	0.018	0	0	0	0
PF03649.16	0	0.632	1.949	1.02	0.718	2.882	0	1.014	0.753	0	0	0	0	0	0.228	0	2.165	0.174
PF13808.9	336.603	189.556	193.997	179.502	418.058	803.594	56.934	116.443	164.377	238.876	269.168	231.196	125.447	55.52	34.597	88.87	260.42	61.551
PF17837.4	0	0.239	0	0	0.684	0	0	0	0.379	0	0	0	0	0	0	0	0	0
PF06558.15	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0
PF01379.23	10.8	18.278	15.533	5.851	7.661	23.049	5.024	14.838	8.84	6.111	12.839	5.327	25.735	2.976	6.365	14.903	23.502	7.254
PF03900.18	1.029	6.15	5.608	5.445	4.512	8.555	1.91	3.832	5.214	0.921	0.906	0.367	1.451	1.428	0.518	0.645	2.097	0.442
PF14690.9	29.44	29.46	38.546	41.479	36.191	69.018	118.972	54.624	56.445	100.433	20.135	8.011	56.223	24.804	8.058	62.539	19.536	7.914
PF01610.20	69.788	216.098	310.033	321.199	493.506	1299.678	240.945	256.096	211.455	125.013	74.241	31.078	106.14	72.112	30.799	83.17	126.387	28.653
PF02452.20	117.137	144.734	200.837	113.283	231.533	512.079	1015.631	221.115	372.824	269.081	58.235	30.349	246.309	172.592	132.747	147.47	234.352	55.21
PF03553.17	105.382	41.051	71.142	36.917	47.066	123.376	441.657	73.17	60.898	219.179	45.681	36.021	82.806	39.127	51.654	160.387	94.694	26.215
PF05638.15	0	0.344	1.638	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0
PF03892.17	1.66	0	0.598	10.148	0.482	0	0	0	0.513	0	0	0	0	0	0	5.266	0	0
PF14803.9	0	0.594	0	0	0.823	0	0	1.125	0.923	0	0	0	0	0	0	0	1.145	0
PF03421.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143
PF04339.15	0	0.428	0.24	0.115	0.65	0	0	1.722	0.231	0	0	0.099	0	0	0	0	0.438	0.114
PF12434.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13609.9	0.23	0.133	1.249	0	0.952	1.667	0	1.058	1.481	0	0	0.096	0	0	0.152	0	0.193	0.103
PF20249.1	0	0	0.226	0	0.094	0	0	0	0.476	0	0	0.028	0	0	0	0	0.127	0
PF01312.22	115.921	64.017	97.772	38.902	25.406	102.429	176.697	68.3	78.519	156.84	55.318	43.995	78.119	22.316	31.955	158.593	66.529	41.878
PF14226.9	0	1.015	0.27	0.214	1.396	8.248	0	1.073	0.28	0	0	0	0	0	0	0	0.447	0
PF03171.23	0	1.22	0.27	0.373	3.175	8.248	0	1.073	0.28	0	0	0	0	0	0	0	0.447	0
PF04143.17	1.498	1.677	3.428	1.871	3.435	1.19	10.725	2.798	3.882	0.576	0.525	0	1.802	0.94	0.892	1.063	2.854	0.298
PF13753.9	0	0.031	0.018	0.124	0.205	0	0	1.776	0.154	0	0	0	0	0	0	0	0.02	0
PF19078.3	0	0.264	0.38	0	0.152	1.48	0	1.111	1.244	0	0	0	0	0	0	0	0.261	0
PF08974.13	12.865	1.873	0.557	0.281	0	2.633	57.522	17.164	8.547	12.408	1.659	0.362	0.902	0.491	0.284	2.376	4.27	0.939
PF03588.17	10.843	4.291	16.701	6.651	2.805	13.793	11.838	9.784	12.772	3.805	5.884	1.912	2.011	1.089	4.376	5.404	18.945	1.722
PF16263.8	0	0.172	0	0	0.471	0	0	0	0.218	0	0	0	0	0	0	0	0.21	0
PF09822.12	6.43	20.928	16.976	7.191	25.547	43.774	41.401	42.231	36.185	8.78	9.849	6.716	5.835	17.011	8.111	28.973	24.404	11.848
PF00805.25	4.526	6.356	13.467	77.257	36.494	155.734	10.75	19.177	11.678	0	1.388	0.425	7.482	2.191	2.12	6.247	9.777	1.939
PF08031.15	0	0.196	0.687	0.045	0.393	0	0	0.183	0	0	0	0	0	0	0.116	0	0	0
PF07920.14	0	0.202	0	0	0	0	0	0.382	0.309	0	0	0	0	0	0	0	0	0
PF04238.15	0	0	0	0.443	1.381	1.199	0	0	0.504	0	0.085	0.211	0	0	0	0	1.882	0
PF01970.19	14.999	10.748	16.009	17.504	26.498	65.943	29.162	24.153	33.757	23.162	4.223	3.503	10.419	23.391	16.831	22.333	19.939	6.995
PF02445.19	9.05	10.929	10.716	1.838	18.483	34.618	8.622	12.285	9.404	17.376	11.507	7.015	26.565	4.141	4.368	4.417	11.871	5.134
PF00382.22	0	1.124	0.52	0	1.972	5.676	2.31	1.616	0	0	0	0	0	0	0	0	0.466	0
PF20465.1	3.271	20.243	16.494	11.498	28.724	78.313	8.284	19.957	29.187	16.932	11.792	6.596	7.769	22.539	12.48	8.566	23.38	6.373
PF20473.1	3.972	21.83	17.614	9.725	30.467	77.896	8.531	19.481	27.979	6.091	5.058	1.323	3.398	16.959	12.314	6.917	16.373	5.521
PF00420.27	22.249	21.084	25.229	10.502	16.332	59.419	59.623	26.472	32.63	176.766	45.966	60.287	11.285	7.29	5.208	37.944	29.285	6.946
PF15915.8	0	0.076	0.707	0.044	0.094	0.344	0	0.14	0.221	0	0	0	0	0	0	0	0.27	0
PF04967.15	0	0.076	0.707	0.044	0.91	1.319	0	2.335	1.778	0	0	0	0	0	0	0	0.593	0
PF06245.14	42.922	35.967	55.537	24.045	24.388	78.787	71.895	53.229	40.039	63.931	38.93	48.066	34.407	19.978	16.249	45.272	47.194	30.977
PF02920.18	340.098	268.162	316.351	417.316	398.724	1019.987	411.168	346.236	460.052	239.707	194.115	68.781	713.196	313.724	215.594	399.517	373.603	206.905
PF05713.14	86.835	451.815	741.264	503.573	867.552	2213.081	431.339	751.074	808.483	38.645	136.622	18.121	103.326	334.051	170.737	162.951	605.293	85.003
PF18828.4	1.964	25.898	27.096	49.954	50.498	146.349	24.846	36.547	40.584	3.098	7.256	0.985	3.794	27.567	8.286	12.486	25.963	3.125
PF07275.14	6.755	151.211	193.36	154.383	242.149	752.887	93.297	181.21	220.177	16.525	46.238	6.119	25.223	89.198	42.78	43.912	133.264	20.435
PF08401.14	10.857	182.004	247.42	208.295	335.861	883.011	174.355	309.483	314.45	15.639	51.123	7.195	28.13	154.527	54.358	49.372	196.832	26.955
PF14191.9	12.893	196.964	236.388	230.706	369.596	913.246	163.061	307.966	324.53	22.229	58.389	8.115	34.277	158.373	64.943	59.582	223.105	31.848
PF12846.10	1.27	40.112	37.82	41.592	56.043	154.076	20.088	62.536	52.165	9.273	20.605	2.711	20.019	26.422	21.872	12.198	86.288	11.696
PF12687.10	46.75	455.144	704.01	566.268	950.881	2260.869	677.676	745.589	806.724	64.934	142.592	17.237	117.74	342.249	184.616	238.022	568.268	76.23
PF17295.5	7.747	112.84	138.724	110.216	179.36	361.557	20.148	175.94	186.257	14.929	33.208	7.682	7.16	88.651	41.598	11.387	129.09	15.947
PF02915.20	3297.85	386.831	485.044	606.728	271.636	413.191	2007.296	297.256	295.229	4365.689	742.686	495.612	2570.981	675.289	639.417	3998.15	677.395	584.949
PF12669.10	16.875	31.645	36.398	7.487	12.312	72.548	89.154	27.515	32.783	14.61	5.666	6.622	10.532	2.644	1.812	0	28.572	3.429
PF02597.23	0	3.201	12.316	3.834	21.137	25.457	7.659	16.812	17.549	9.413	10.111	10.91	3.094	3.547	2.489	11.681	35.703	0.849
PF01996.19	27.291	22.179	7.577	7.247	6.746	39.601	75.868	23.672	20.621	32.837	16.816	9.587	26.104	4.12	7.44	45.135	15.099	19.957
PF17179.7	40.492	7.803	19.222	22.128	3.831	1.562	182.326	9.897	7.112	177.069	22.583	15.098	128.087	15.053	12.232	75.565	12.289	35.05
PF11794.11	14.237	17.075	54.955	18.896	22.935	45.953	39.935	22.307	15.803	43.909	12.45	30.516	36.044	30.037	22.451	31.852	24.365	15.453
PF03241.16	13.573	15.817	46.466	17.104	22.164	38.668	33.45	20.124	13.015	37.105	10.478	25.793	32.68	27.067	21.167	29.722	19.197	12.443
PF02550.18	95.548	30.415	81.387	42.661	43.964	91.139	72.092	52.075	54.657	72.107	40.692	49.573	40.691	30.879	19.948	68.171	66.256	27.104
PF06506.14	5.744	6.056	3.409	11.419	4.277	21.844	8.348	14.037	9.427	0	0.884	0.27	0.573	2.014	1.321	0.655	3.937	0.567
PF00269.23	1162.032	116.862	295.817	999.527	160.866	173.434	1534.937	45.096	184.51	15855.972	138.352	78.807	10561.614	139.099	190.674	13654.598	373.081	98.703
PF13203.9	6.88	22.117	20.249	5.536	6.946	42.32	16.759	25.458	23.414	16.514	8.041	4.034	4.174	4.853	4.647	10.192	30.188	5.074
PF09967.12	9.002	26.221	19.764	6.83	7.698	45.903	19.56	29.462	23.958	20.517	8.54	6.297	5.83	4.659	4.989	12.002	30.418	5.549
PF07355.15	499.145	29.831	24.138	348.287	10.382	3.673	431.088	13.878	31.464	497.908	41.663	20.61	767.079	33.256	24.914	369.328	30.252	34.585
PF12073.11	0	0	0	0	0.108	0	0	1.428	0	0	0	0	0	0.072	0	0	0	0
PF06125.14	1.675	2.917	2.127	2.82	4.375	2.971	1.855	7.468	2.922	0	0.145	0.309	0	1.161	1.036	0	15.426	0.329
PF12664.10	8.991	13.472	15.687	4.012	13.958	37.063	9.14	9.291	13.956	0	2.808	2.857	16.125	2.158	1.99	0	9.796	3.945
PF18202.4	1.613	7.363	11.326	27.345	32.14	75.841	40.974	21.187	11.296	5.937	7.048	0.744	10.781	6.411	4.232	14.063	33.323	3.207
PF08309.14	0	0.892	2.259	0.02	3.415	3.878	0.499	0.715	4.912	0	0.395	0	0	0	0.438	0.18	2.823	0.15
PF12642.10	0	0	0.584	0.38	1.227	0.711	0	1.699	1.492	0	0	0	0	0.443	0.427	0	0.24	0
PF04122.15	0	1.701	2.131	0.135	3.232	1.407	0	0.984	0.153	0	0.078	0	0	0	0.132	0	1.205	0
PF18683.4	0	0	0	0	0.468	0	0	0	0	0	0	0	0	0	0	0	0.032	0
PF04960.18	7.401	1.712	2.743	11.683	3.854	9.105	4.64	5.598	2.275	2.335	6.792	2.724	1.88	1.455	0.608	1.908	14.494	0.389
PF18537.4	59.246	3.909	6.224	62.408	4.441	7.503	95.319	5.829	5.772	63.619	11.043	8.639	103.917	10.289	15.55	94.441	9.902	14.322
PF03598.18	60.175	4.288	6.224	62.697	4.177	8.096	99.949	6.262	6.45	64.956	11.19	9.243	107.263	11.261	17.499	98.903	9.994	14.804
PF19436.2	60.175	5.762	7.021	65.926	4.921	8.439	107.929	6.262	8.826	80.63	12.206	9.59	120.079	12.198	17.499	104.885	10.627	16.147
PF03862.16	26.102	48.584	48.963	18.559	23.073	59.046	91.301	47.027	26.001	23.587	19.309	11.983	11.579	8.601	16.806	19.686	56.247	10.491
PF09560.13	0	2.109	1.306	2.236	5.43	6.907	3.675	2.909	2.526	3.139	0.606	0.355	1.638	1.978	2.343	0	2.932	0
PF01856.20	0	0.523	0.52	0	0.779	0	0	0	0	0	0	0	0	0	0	0	0.79	0
PF02639.17	5.224	8.27	9.565	0.352	3.782	3.998	3.164	8.277	4.412	2.695	1.284	0.775	2.865	0.866	1.244	7.34	5.687	0
PF14583.9	0	3.278	1.027	0.978	1.92	3.492	6.538	13.03	4.043	3.137	0.912	0.197	0.157	0.266	0.136	0.485	1.614	0.762
PF06917.15	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0
PF03594.16	0	0.279	0.221	0.111	0.213	0	7.909	0.625	0.445	0.514	0.189	0.29	0	0	0.208	0	0.264	0.107
PF16177.8	0	0.946	3.012	0.107	1.677	2.946	0	1.651	1.822	0	0.061	0	0.116	0	0.169	0	1.893	0
PF01346.21	3.707	5.73	17.282	8.636	19.256	36.257	9.439	15.537	10.862	65.581	81.018	73.394	8.899	14.775	5.738	6.924	40.645	10.806
PF02056.19	22.105	26.377	29.613	9.328	6.997	51.149	46.166	44.504	30.4	23.224	20.198	8.308	15.482	4.554	9.19	21.299	49.492	14.309
PF11975.11	22.105	25.952	24.46	9.46	8.572	54.518	48.736	51.493	32.35	23.442	19.019	8.308	15.482	4.554	8.996	21.299	51.469	13.391
PF00325.23	0	0	0	0	0.901	1.931	0	0.338	1.077	0	0	0	0	0	0	0	0.434	0
PF07287.14	8.679	3.866	2.514	2.945	4.15	10.449	16.627	15.712	8.779	24.333	3.131	1.673	3.741	7.018	5.602	2.17	4.68	1.162
PF05762.17	9.322	6.254	11.25	7.178	6.099	14.542	11.37	15.189	11.267	9.04	5.42	3.678	4.834	2.381	4.483	5.833	25.739	5.337
PF03888.17	0	0.303	0	0	0.249	0.608	0	0.219	0.486	0	0	0	0	0	0	0	0.242	0
PF17188.7	0	0	0	0	0.249	0.608	0	0.219	0.486	0	0	0	0	0	0	0	0.242	0
PF11739.11	0	0	0.146	0	0.193	0	0	0.854	0.107	0	0	0	0	0	0.118	0	0	0
PF06080.15	0	0.263	0	0	0	0	0	0.422	0.424	0	0.091	0	0	0	0	0	0.339	0.411
PF03922.17	0	0.273	0.402	0	1.368	1.491	0	0.43	0.468	0	0	0	0	0	0	0	0.644	0
PF00042.25	0.14	0.489	0.698	0.801	1.532	1.965	5.576	1.059	0.667	0.55	0	0	3.232	0	0	0	0.35	0.115
PF04307.17	0	0.509	2.282	0.411	2.583	1.829	0	3.205	2.267	0	0.182	0	0	0	0	0	1.414	0
PF13738.9	0	0.853	1.545	1.272	1.689	2.352	0.334	1.915	1.999	0	0.097	0	0.645	0	0.226	0.547	2.857	0.125
PF18381.4	0	0.096	0.155	0.031	0.134	0.366	0	0	0.124	0	0	0.054	0	0	0	0	0	0
PF10017.12	0	0.332	0.644	0	0.634	1.92	0	1.029	0	0	0	0	0	0	0	0	0.888	0
PF04392.15	93.382	31.879	39.073	25.23	11.371	34.837	92.365	30.674	18.236	121.009	27.227	16.281	135.176	20.6	18.217	76.759	33.346	15.382
PF04262.17	0	0.479	3.451	1.895	4.534	4.504	9.27	2.648	3.432	0.739	0.085	1.663	0	0.068	0.225	0.254	0.868	0.581
PF18419.4	0	0	0	0.029	0	0.561	0	0.113	0.119	0.274	0	0	0	0.034	0	0.254	0	0
PF02678.19	0	0.193	1.028	0.326	1.229	3.858	0.868	8.143	6.37	0	0	0.599	0	0.17	0	0	1.389	0.145
PF17954.4	0	0	0.392	0.096	0.654	0.898	0.868	5.636	5.8	0	0	0.339	0	0	0	0	0.912	0
PF05729.15	5.945	1.137	2.223	6.008	5.742	5.943	19.387	1.828	1.781	25.532	0.453	0.091	8.725	0.735	0.409	15.464	2.137	0.446
PF17210.6	3.147	2.48	3.47	19.844	3.139	4.658	7.965	3.423	2.515	13.707	3.797	0.525	43.343	5.801	4.237	6.187	4.288	3.248
PF11103.11	0	0.372	0	0	1.26	1.062	0	1.924	0.338	0	0	0.133	0	0.33	0	0	0.748	0
PF14261.9	0	0.372	0.465	0	1.322	1.361	0	0.512	0	0	0	0.133	0	0	0	0	1.419	0
PF03575.20	167.614	43.323	65.546	5.446	84.215	90.485	118.324	63.187	74.993	1617.966	133.466	48.254	460.203	74.513	127.83	980.449	113.061	94.874
PF17963.4	1.116	4.013	7.707	1.438	9.801	8.362	4.981	7.215	13.667	3.11	2.083	0.248	1.391	1.489	1.741	1.536	7.544	0.687
PF12215.11	0.222	0.063	0	0.166	0.197	0.201	0.736	0.708	0.871	1.275	0.797	0.309	6.383	1.545	0.133	1.064	0.657	0.637
PF04685.16	0.222	0.063	0.541	0.166	0.684	0.201	0.736	0.708	0.871	1.275	0.797	0.309	6.383	1.545	0.133	1.064	0.763	0.637
PF00656.25	1.927	3.607	2.963	3.558	3.337	5.303	35.246	5.005	6.739	10.28	0.548	0.158	3.492	1.618	0.244	1.951	2.194	0.531
PF00400.35	0.534	6.331	15.7	1.29	16.805	33.234	0	20.517	17.926	0	0.396	0	0	0.116	1.581	0	13.92	1.837
PF00931.25	1.787	4.218	1.709	0.515	4.785	6.256	2.191	2.618	2.909	1.227	0.686	0.102	0.715	0.734	0.527	1.646	3.358	0.331
PF02798.23	0.694	0.471	1.732	0.184	0.373	4.426	0	2.601	2.438	0	0	0.181	0	0	0	0	2.607	0.196
PF02485.24	0	0	0.167	0.323	0	0.816	0.674	0.59	0.32	0	0.137	0.14	0.518	0	0.194	4.07	0.639	0.083
PF07693.17	15.618	19.487	22.426	8.281	19.443	31.192	44.44	15.744	6.847	10.98	9.57	3.838	4.761	2.794	0.96	4.57	19.236	3.151
PF12965.10	0	9.424	1.668	5.431	2.68	14.813	1.144	1.924	2.646	1.188	0.055	0	0	1.056	0	0.552	1.002	0
PF13374.9	7.382	23.407	31.529	4.943	14.624	62.419	11.236	19.341	23.931	7.886	10.826	6.927	11.027	4.365	6.223	6.281	26.885	8.743
PF12770.10	3.577	7.902	17.374	3.045	25.413	60.212	2.21	8.845	13.716	1.099	1.263	0.966	1.111	4.333	1.507	7.271	3.623	2.907
PF16734.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.935	0
PF08872.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547
PF01967.24	2.254	4.461	9.788	5.636	7.329	7.967	6.871	13.631	11.941	1.201	0.679	1.637	4.592	3.489	2.025	2.227	0.879	1.919
PF11645.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08681.14	18.758	11.476	30.507	2.182	11.247	4.7	8.347	5.085	0.964	0	1.333	1.083	4.523	0.095	0.75	0	8.495	3.307
PF01774.20	4.897	5.862	4.399	2.256	12.761	31.45	2.183	5.534	6.533	50.187	14.776	7.532	38.279	9.673	7.738	38.176	63.049	12.053
PF19238.2	19.303	22.588	24.523	14.249	11.252	36.916	45.005	29.066	25.061	19.379	13.286	9.779	11.358	3.13	7.124	20.043	27.551	10.22
PF04459.15	19.303	22.588	24.523	14.249	11.252	36.916	45.005	29.462	25.263	19.379	13.286	9.779	11.358	3.13	7.124	20.043	27.551	10.316
PF05547.14	0.574	5.319	9.731	3.404	15.995	56.713	2.53	10.338	9.97	0.992	0.941	0.355	0.557	3.676	0.865	1.793	0.404	4.02
PF04345.16	0	0	0.505	0	0	0	0	0.473	0.547	0	0	0	0	0	0.648	0	0	0
PF10137.12	1.421	0	0.353	0.911	1.637	5.316	1.573	0	0	1.636	0.137	0.154	0.853	0.738	0	3.801	0.701	0.17
PF04351.16	0	0.61	0.522	0	0.992	0	0	1.803	0.519	0	0	0	0.36	0	0	0	0	0
PF02581.20	15.117	32.783	50.11	30.659	58.814	145.869	37.875	76.343	81.827	10.439	17.359	12.13	13.19	14.545	10.061	17.741	45.764	13.762
PF02264.18	0	0.248	0.426	0	0.196	0	0	0	0.206	0	0	0	0	0	0	0	0	0
PF17152.7	0	0.204	0	0.03	0.232	0.34	0	0.46	0.192	0	0	0.097	0	0	0.063	0	0.525	0
PF02233.19	0	0.355	1.469	0.625	2.124	0.906	0	0.731	2.57	0	0.042	0	0	0	0.117	0	0.467	0
PF20387.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF13551.9	21.701	67.686	19.151	10.579	12.723	136.87	67.127	27.121	29.235	88.811	82.604	14.146	61.595	21.205	13.864	79.825	56.216	13.05
PF14319.9	179.089	53.224	32.986	23.392	26.428	62.903	89.303	44.177	61.587	135.588	49.752	9.098	103.18	26.065	20.55	69.851	31.638	25.179
PF04986.16	1087.709	108.692	53.539	41.206	32.676	150.53	125.611	59.711	89.583	298.104	111.931	27.47	147.177	39.303	43.574	277.483	108.064	63.856
PF13492.9	0	0.417	1.091	0.555	1.485	0.75	0	1.351	1.084	0	0.036	0	0.495	0	0.151	0	0.784	0.186
