CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF01613.21	1	1	24	6	125.463370399491
PF13556.9	1	0.312045855379189	20	6	119.665801900543
PF13603.9	1	1	20	8	61.6547615719986
PF00561.23	1	0.455602586713698	20	14	69.5644580263514
PF03315.18	1	1	0	0	0
PF01842.28	1	1	20	14	126.631510802012
PF13437.9	1	0.647739564961787	24	10	55.8183022000849
PF03313.18	1	0.455602586713698	24	14	40.6494475300711
PF00403.29	1	1	20	6	70.8245223104258
PF09586.13	1	1	24	0	4.61599306758578
PF16285.8	1	1	0	0	0
PF03054.19	1	1	20	6	44.9415856918734
PF20259.1	1	1	20	6	25.809397513309
PF20258.1	1	1	20	0	40.853801389834
PF08459.14	1	1	20	4	52.1137697734486
PF00633.26	1	0.898239271017049	24	22	61.2167089210536
PF14815.9	1	1	24	18	36.3010943791644
PF00842.24	1	1	24	18	27.9752655840834
PF19258.2	1	0.455602586713698	24	8	38.59282745699
PF13742.9	1	0.13380658436214	20	8	57.5860691530513
PF02601.18	1	0.312045855379189	20	8	57.5860691530513
PF01728.22	1	1	20	18	104.930403687397
PF01795.22	1	0.898239271017049	20	6	26.9421825767698
PF10555.12	1	0.0832745443856555	20	2	45.0059324089614
PF00953.24	1	1	24	0	35.8803658443584
PF01245.23	1	0.898239271017049	24	6	80.887005360101
PF01883.22	1	1	0	0	0
PF09922.12	1	1	0	0	0
PF07730.16	1	1	20	0	91.9818643103085
PF00196.22	1	0.647739564961787	20	6	71.6822428360052
PF00390.22	1	0.647739564961787	20	10	125.293664772007
PF03949.18	1	0.647739564961787	20	10	125.293664772007
PF03390.18	1	1	20	12	30.3744788926493
PF00892.23	1	1	20	16	271.613149682596
PF16069.8	1	1	0	0	0
PF04464.17	1	1	20	18	81.6354778879869
PF01676.21	1	1	24	10	30.463044016993
PF04266.17	1	1	24	22	21.7491903757358
PF01268.22	1	1	20	12	70.5169308606096
PF01040.21	1	1	24	0	13.1677424792559
PF05167.15	1	1	24	0	18.5988528888544
PF02899.20	1	0.455602586713698	24	12	278.923042809807
PF01076.22	1	0.898239271017049	20	12	66.5465262842472
PF02486.22	1	0.0832745443856555	20	8	14.2383021459723
PF00728.25	1	0.207574955908289	24	2	75.334095807443
PF08876.14	1	1	24	6	46.6020491907947
PF18994.3	1	1	24	22	23.127695045659
PF06463.16	1	1	0	0	0
PF06277.14	1	1	0	0	0
PF05857.14	1	1	20	18	39.3009948983483
PF07739.16	1	1	20	18	91.9281241949383
PF01808.21	1	1	24	22	56.7527438114229
PF00482.26	1	1	20	8	24.3895270966864
PF20188.1	1	1	20	14	51.7192041895465
PF03432.17	1	1	20	14	604.852069559161
PF14283.9	1	0.0832745443856555	24	14	462.973568787814
PF19044.3	1	1	20	12	93.7552881175244
PF12959.10	1	0.647739564961787	20	16	110.375125902533
PF19478.2	1	0.13380658436214	20	14	311.052030403275
PF02534.17	1	1	20	16	481.831045981888
PF06970.14	1	0.898239271017049	20	16	165.692089394757
PF19481.2	1	0.455602586713698	20	16	382.80569102418
PF01475.22	1	1	20	6	239.808900878387
PF18765.4	1	1	20	10	98.4045152038259
PF00111.30	1	0.00804820693709583	24	18	73.6299684647834
PF01799.23	1	1	20	12	30.0633519089273
PF01315.25	1	1	24	12	34.8053867602595
PF02738.21	1	1	24	12	34.8053867602595
PF20256.1	1	1	24	12	47.2329652163084
PF02595.18	1	1	20	12	57.3979787492556
PF06153.14	1	1	0	0	0
PF02386.19	1	1	20	8	101.069600662118
PF00754.28	1	0.647739564961787	20	8	36.7808663301995
PF02368.21	1	0.898239271017049	24	14	12.8152497488344
PF08124.14	1	1	0	0	0
PF02278.21	1	1	0	0	0
PF02884.20	1	1	0	0	0
PF07554.16	1	0.13380658436214	20	6	155.44399081502
PF08218.14	1	1	0	0	0
PF03977.16	1	1	20	0	78.0129698479682
PF13610.9	1	1	24	6	151.926311355312
PF00251.23	1	0.898239271017049	24	0	42.8839049586205
PF08244.15	1	0.647739564961787	24	0	52.4673231640418
PF14264.9	1	1	20	4	46.823903943392
PF13614.9	1	1	24	18	59.5712714412325
PF01503.20	1	1	24	6	51.4649993017099
PF18073.4	1	0.312045855379189	20	8	78.6203745730075
PF13481.9	1	0.00804820693709583	24	12	230.967768016516
PF13541.9	1	1	20	8	61.8965920911645
PF07470.16	1	1	20	0	60.3487353471471
PF00370.24	1	1	20	4	226.021732858812
PF02782.19	1	1	20	4	226.021732858812
PF04221.15	1	1	24	10	71.1121379936734
PF13738.9	1	1	0	0	0
PF00950.20	1	1	20	18	27.8366726549708
PF02872.21	1	1	20	10	11.6658476760157
PF06619.14	1	1	0	0	0
PF00375.21	1	0.312045855379189	20	14	63.4585909708055
PF01933.21	1	1	0	0	0
PF07261.14	1	1	20	6	57.3456528474479
PF03170.16	1	1	0	0	0
PF04245.16	1	1	24	22	38.7634169679512
PF18828.4	1	1	24	18	47.8456732422066
PF07275.14	1	1	24	18	95.5789165062044
PF08401.14	1	0.455602586713698	24	18	129.871650850104
PF14191.9	1	0.455602586713698	24	14	130.46261534248
PF14195.9	1	0.13380658436214	24	14	194.119372988713
PF03460.20	1	1	20	16	43.9749707219914
PF01077.25	1	1	20	16	43.9749707219914
PF14697.9	1	1	24	0	35.0684304828609
PF03448.20	1	1	20	10	71.1837325552686
PF01769.19	1	0.647739564961787	20	8	61.0098801875565
PF00239.24	1	0.647739564961787	24	16	882.674323887357
PF07508.16	1	1	20	14	933.878754340199
PF13408.9	1	0.455602586713698	24	16	669.689872306671
PF03596.16	1	1	0	0	0
PF01022.23	1	1	24	18	197.305419368045
PF14284.9	1	1	20	18	11.193500346183
PF10626.12	1	1	0	0	0
PF13595.9	1	1	0	0	0
PF12508.11	1	1	0	0	0
PF13150.9	1	1	0	0	0
PF07863.14	1	1	24	10	15.4849314012042
PF13605.9	1	1	0	0	0
PF12992.10	1	1	0	0	0
PF12991.10	1	1	0	0	0
PF13572.9	1	1	24	12	40.8134963033063
PF01656.26	1	0.383824221046443	24	12	51.8532009245813
PF19514.2	1	0.312045855379189	24	0	53.9708089575397
PF14293.9	1	1	0	0	0
PF12696.10	1	1	20	16	119.907632419709
PF07693.17	1	0.259810405643739	20	8	10.6320575619209
PF13173.9	1	1	20	14	39.33776445097
PF13635.9	1	1	20	14	21.6501954263697
PF00158.29	1	1	20	10	74.8126045563179
PF02954.22	1	1	24	18	8.69635274842276
PF02384.19	1	1	20	16	77.6558809234689
PF08989.13	1	1	0	0	0
PF13342.9	1	1	24	12	6.3445155941963
PF13351.9	1	1	0	0	0
PF13101.9	1	1	0	0	0
PF12728.10	1	1	20	8	57.8795184672437
PF17293.5	1	1	0	0	0
PF13102.9	1	1	20	16	104.08611819066
PF07549.17	1	0.455602586713698	20	6	58.597231850148
PF02355.19	1	0.647739564961787	20	6	107.240521541533
PF00227.29	1	1	0	0	0
PF13823.9	1	1	0	0	0
PF00732.22	1	1	0	0	0
PF05199.16	1	1	0	0	0
PF13384.9	1	1	24	18	70.825229417207
PF18008.4	1	1	0	0	0
PF07282.14	1	0.647739564961787	24	20	48.967498150559
PF01965.27	1	1	20	12	147.614197426941
PF03176.18	1	0.207574955908289	20	12	90.8526147807537
PF14281.9	1	1	24	12	15.2551216973186
PF19504.2	1	1	0	0	0
PF20071.2	1	1	24	6	87.5992164805143
PF04650.20	1	1	20	16	3.24420591208388
PF01385.22	1	1	24	10	2.16233253686846
PF07564.14	1	1	0	0	0
PF01468.20	1	1	0	0	0
PF20585.1	1	1	0	0	0
PF18957.3	1	1	0	0	0
PF08428.13	1	1	20	10	21.4133146546722
PF01719.20	1	1	0	0	0
PF00910.25	1	1	0	0	0
PF05713.14	1	1	24	12	254.909873297407
PF00311.20	1	1	0	0	0
PF09424.13	1	1	0	0	0
PF00990.24	1	0.312045855379189	20	4	188.647603939197
PF17137.7	1	1	20	2	8.93358707351084
PF19567.2	1	1	20	10	29.0748166288285
PF01451.24	1	1	24	22	104.36913767983
PF00312.25	1	1	20	0	144.786477408976
PF14559.9	1	1	20	10	45.8445610514486
PF02325.20	1	1	0	0	0
PF02381.21	1	1	24	18	65.1432728769825
PF04085.17	1	1	20	10	68.0236723501459
PF06723.16	1	0.898239271017049	24	6	120.109157852347
PF01809.21	1	0.0498794826572604	20	8	157.933713791578
PF00231.22	1	1	20	4	81.1822224412463
PF00672.28	1	0.647739564961787	24	0	282.812130106333
PF13350.9	1	1	20	10	27.4180654405084
PF04198.16	1	1	24	0	18.8380317575908
PF03668.18	1	1	20	16	48.8533004053974
PF03729.16	1	1	20	18	186.642956214533
PF08860.13	1	1	0	0	0
PF00471.23	1	1	0	0	0
PF00708.21	1	1	0	0	0
PF18719.4	1	1	0	0	0
PF14794.9	1	1	0	0	0
PF01230.26	1	1	20	10	80.0140820387262
PF13616.9	1	1	0	0	0
PF06133.14	1	1	24	10	69.6132483942533
PF07537.14	1	1	0	0	0
PF01293.23	1	1	24	18	80.1526749678387
PF04973.15	1	1	24	10	28.5862058430286
PF13245.9	1	1	20	16	25.0952196643106
