#FeatureID	cFA01a_S39	cFA01b_S45	cFA05a_S40	cFA05b_S46	cFA09a_S41	cFA09b_S47	cFA13a_S36	cFA13b_S42	cFA17a_S37	cFA17b_S43	cFA21a_S38	cFA21b_S44	cFT01a_S51	cFT01b_S57	cFT05a_S52	cFT05b_S58	cFT09a_S53	cFT09b_S59	cFT13a_S48	cFT13b_S54	cFT17a_S49	cFT17b_S55	cFT21a_S50	cFT21b_S56	cNA01a_S4	cNA01b_S10	cNA01c_S16	cNA05a_S5	cNA05b_S11	cNA05c_S17	cNA09a_S6	cNA09b_S12	cNA09c_S18	cNA13a_S1	cNA13b_S7	cNA13c_S13	cNA17a_S2	cNA17b_S8	cNA17c_S14	cNA21a_S3	cNA21b_S9	cNA21c_S15	cNT01a_S21	cNT01b_S27	cNT01c_S33	cNT05a_S22	cNT05b_S28	cNT05c_S34	cNT09a_S23	cNT09b_S29	cNT09c_S35	cNT13a_S19	cNT13b_S24	cNT13c_S30	cNT17a_S20	cNT17b_S25	cNT17c_S31	cNT21b_S26	cNT21c_S32
tr|A0A401N1Q9|A0A401N1Q9_RHOER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	1	0
tr|A0A410H405|A0A410H405_9GAMM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A410RKK6|A0A410RKK6_CORCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tr|A0A410X6K2|A0A410X6K2_PROHU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
tr|A0A411PH80|A0A411PH80_9GAMM	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A411SX43|A0A411SX43_ALCFA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
tr|A0A412B9C4|A0A412B9C4_BACUN	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	2	1	3	2	0	0	0	0	0	0	2	0
tr|A0A412BKW2|A0A412BKW2_9FIRM	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	1	1	0	0	0	1	1	0	0	2	1	0	2	0	0	1	1	0	1	2	0	0	0	0	0	1	0	0	1	1	2
tr|A0A412DF46|A0A412DF46_BACSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tr|A0A412DXH9|A0A412DXH9_9FIRM	1	0	1	1	0	0	1	1	1	1	0	0	2	2	0	1	0	2	1	2	1	1	1	2	12	5	5	5	6	6	1	5	6	2	7	3	3	11	5	1	19	2	3	7	11	5	4	10	2	2	4	2	1	6	2	2	3	11	15
tr|A0A412FFM9|A0A412FFM9_9FIRM	2	0	2	1	0	0	1	0	1	1	0	0	2	2	1	1	1	1	2	2	2	1	2	2	10	4	3	4	5	4	1	3	2	2	4	3	3	9	4	1	10	3	1	3	5	4	2	7	3	1	4	1	1	2	0	2	2	7	8
tr|A0A412FJY4|A0A412FJY4_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	5	1	5	4	1	1	0	0	19	3	1	2	0	2	4	4	1	1	2	3	1	5	0	0	1	0	3	2	1	1
tr|A0A412IFM1|A0A412IFM1_9BACE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	4	2	0	5	2	0	0	0	0	0	0	0	5	0	1	5	4	2	4	13	2	4	5	0	0	0	0	1	1	4	2
tr|A0A412IKT9|A0A412IKT9_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
tr|A0A412J0P3|A0A412J0P3_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tr|A0A412JV09|A0A412JV09_BACUN	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	5	3	0	0	0	0	0	0	2	0
tr|A0A412LA28|A0A412LA28_9FIRM	2	0	1	1	0	0	1	1	1	1	0	0	3	2	1	2	0	1	2	2	2	2	2	3	10	4	5	6	7	6	1	6	6	2	7	2	3	11	5	2	18	2	3	6	9	4	3	12	2	2	4	2	1	5	1	2	4	10	13
tr|A0A412MA68|A0A412MA68_9FIRM	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	1	2	5	2	1	7	3	4	1	2	2	2	2	1	1	6	2	1	2	1	1	2	3	2	2	3	1	1	2	0	0	1	1	1	2	2	2
tr|A0A412PCE6|A0A412PCE6_9BACE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	5	2	0	5	2	0	0	0	0	0	0	0	6	0	2	5	4	2	4	14	2	4	6	0	0	0	0	1	1	4	2
tr|A0A412UR07|A0A412UR07_9FIRM	1	0	1	1	0	0	1	1	1	1	0	0	2	2	1	1	0	1	2	2	2	1	1	2	9	4	4	4	5	5	1	5	5	2	6	3	3	9	4	1	16	2	2	6	8	3	3	8	2	2	3	1	1	4	1	2	3	9	12
tr|A0A412VWQ9|A0A412VWQ9_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A412WUG3|A0A412WUG3_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	3	1	3	2	0	0	0	0	0	0	2	1
tr|A0A412XI38|A0A412XI38_BACUN	0	0	1	0	0	0	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	1	1	0	1	1	0	0	0	0	0	0	0	2	0	1	1	1	1	1	2	2	6	4	0	0	0	0	0	0	2	0
tr|A0A412XQV6|A0A412XQV6_9BACE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	6	3	0	6	3	0	0	0	0	0	0	0	6	0	2	6	5	2	5	17	3	5	7	0	0	0	0	1	1	5	2
tr|A0A412XVL7|A0A412XVL7_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
tr|A0A412Y6K5|A0A412Y6K5_BACFG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0
tr|A0A412YWB1|A0A412YWB1_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	3	2	1	2	1	0	3	2	1	1	0	1	6	2	1	3	0	1	2	3	1	2	3	1	1	2	0	0	2	0	1	1	2	4
tr|A0A412Z9I5|A0A412Z9I5_9FIRM	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	11	16	14	14	6	0	8	9	1	6	1	1	9	4	1	14	4	3	7	8	7	5	8	8	3	16	1	0	4	0	7	7	10	10
tr|A0A412Z9M0|A0A412Z9M0_9FIRM	1	0	2	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	10	12	18	18	8	0	11	11	1	9	1	1	13	8	0	12	4	3	8	10	8	7	11	11	4	19	1	1	5	0	5	6	8	9
tr|A0A412ZA80|A0A412ZA80_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr|A0A412ZDA9|A0A412ZDA9_9FIRM	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	5	6	8	6	5	1	6	4	1	4	1	1	22	9	1	7	2	1	4	5	2	2	6	2	2	5	1	1	2	1	4	5	4	7
tr|A0A413ALF2|A0A413ALF2_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tr|A0A413BAD2|A0A413BAD2_BACSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
tr|A0A413CU78|A0A413CU78_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
tr|A0A413E1D0|A0A413E1D0_BACSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tr|A0A413FDM0|A0A413FDM0_9FIRM	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A413III2|A0A413III2_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	3	1	3	3	0	0	0	0	0	0	2	1
tr|A0A413JGL6|A0A413JGL6_CLOSY	0	0	2	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	7	11	17	15	13	5	12	11	2	5	1	1	27	13	2	9	3	3	8	10	3	4	6	5	4	11	1	2	5	1	7	6	8	14
tr|A0A413KA69|A0A413KA69_9FIRM	2	0	1	1	0	0	1	1	1	1	0	0	2	2	1	1	0	1	2	2	1	1	1	2	9	4	4	5	4	4	1	5	5	2	6	3	3	11	4	1	15	1	2	6	8	3	3	9	2	2	3	1	1	4	1	1	3	9	11
tr|A0A413M950|A0A413M950_PHOVU	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A413NQG8|A0A413NQG8_BACUN	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	3	2	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	2	1	4	2	0	0	0	0	0	0	2	0
tr|A0A413QBW3|A0A413QBW3_9FIRM	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	4	3	4	5	4	4	1	4	4	1	5	2	2	12	4	1	15	1	2	5	7	3	3	10	2	1	4	1	0	4	1	2	2	9	11
tr|A0A413TSA5|A0A413TSA5_9FIRM	2	1	2	1	0	1	1	1	2	1	1	1	2	2	1	1	2	1	3	2	3	1	2	2	11	6	4	3	5	4	1	3	2	2	4	4	4	9	5	2	10	3	2	3	6	3	3	8	4	1	5	1	1	3	1	3	3	7	8
tr|A0A413UCK0|A0A413UCK0_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tr|A0A413VA20|A0A413VA20_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
tr|A0A413VM04|A0A413VM04_9FIRM	0	0	3	1	2	0	1	1	1	2	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	6	9	15	11	10	2	9	7	1	5	2	1	24	9	2	7	4	3	6	9	3	4	6	3	3	7	1	1	3	2	5	6	7	13
tr|A0A413VVQ6|A0A413VVQ6_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
tr|A0A413WHK1|A0A413WHK1_9FIRM	0	0	1	0	1	0	3	7	1	2	1	0	0	0	0	0	1	0	0	1	0	2	2	0	1	11	12	23	17	7	0	10	11	1	11	0	1	13	4	0	13	3	3	10	12	8	6	10	9	4	15	1	0	6	0	7	7	8	8
tr|A0A413YQ76|A0A413YQ76_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1
tr|A0A413YS81|A0A413YS81_9FIRM	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	2	1	0	1	2	1	1	0	0	5	3	0	3	1	0	1	2	1	1	5	1	0	1	0	0	1	0	1	1	3	4
tr|A0A414AJF5|A0A414AJF5_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
tr|A0A414ARR2|A0A414ARR2_9FIRM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	5	6	8	7	5	1	6	4	1	4	1	1	22	8	1	6	2	1	4	5	2	2	6	2	2	5	1	1	3	1	4	4	4	7
tr|A0A414AWQ7|A0A414AWQ7_9FIRM	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	11	16	14	14	6	0	8	9	1	6	1	1	9	4	1	14	4	3	7	8	7	5	8	8	3	16	1	0	4	0	7	7	10	10
tr|A0A414AWR8|A0A414AWR8_9FIRM	1	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	10	12	18	18	8	0	11	11	1	9	1	1	13	7	0	12	3	3	8	10	8	7	11	11	4	18	1	1	5	0	5	6	8	9
tr|A0A414BII8|A0A414BII8_BACUN	0	0	1	0	0	0	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	3	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	2	2	6	4	0	0	0	0	0	0	2	0
tr|A0A414D7P3|A0A414D7P3_9FIRM	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	2	1	2	2	1	2	1	0	2	2	1	2	0	0	4	3	0	4	1	0	1	2	1	1	5	1	0	1	0	0	2	1	1	1	3	5
tr|A0A414E3A9|A0A414E3A9_9FIRM	1	0	1	1	0	0	1	1	1	1	0	0	2	2	0	2	0	1	2	2	2	1	1	2	10	4	4	5	6	6	1	5	6	2	7	3	3	10	5	1	19	1	3	7	10	4	4	10	3	2	4	2	1	5	2	2	4	11	13
tr|A0A414E3T9|A0A414E3T9_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A414EJM8|A0A414EJM8_9FIRM	1	0	2	1	1	0	1	1	1	1	0	0	1	2	1	1	0	1	1	1	0	0	1	1	7	2	2	6	3	4	1	2	1	1	2	1	1	3	1	0	4	1	1	3	3	2	2	2	1	1	2	1	0	1	1	1	2	3	5
tr|A0A414F520|A0A414F520_BACUN	0	0	1	0	0	0	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	3	2	1	0	1	1	0	0	0	0	0	0	0	2	0	0	1	1	1	1	2	2	6	4	0	0	0	0	0	0	2	0
tr|A0A414FWD7|A0A414FWD7_9ACTN	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	3	6	4	4	1	3	5	1	3	1	1	13	8	1	7	4	1	4	6	2	3	7	2	2	6	2	4	3	1	3	3	6	8
tr|A0A414GNV1|A0A414GNV1_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	2	1	1	3	1	1	2	0	0	0	0	0	0	1	1
tr|A0A414J1V2|A0A414J1V2_9FIRM	1	0	2	1	1	0	0	1	1	1	0	0	1	2	1	1	0	1	1	1	0	0	0	1	5	2	2	6	3	4	1	2	1	1	2	1	1	3	1	0	4	1	1	3	3	2	2	2	1	1	2	1	0	1	1	1	2	3	5
tr|A0A414J276|A0A414J276_9FIRM	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	2	5	2	1	2	2	2	0	3	2	1	1	1	1	2	1	0	4	1	2	3	3	2	1	3	1	1	1	0	0	1	1	2	3	3	2
tr|A0A414LLU8|A0A414LLU8_9BACE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	6	3	0	7	3	0	0	0	0	0	0	0	7	0	2	6	6	3	5	19	2	5	8	0	0	0	0	1	1	6	3
tr|A0A414P478|A0A414P478_9FIRM	1	0	0	1	0	0	0	1	1	1	1	0	4	2	1	2	1	2	2	1	1	1	4	4	3	4	3	7	6	4	1	3	3	1	3	2	3	11	2	0	8	1	3	4	5	3	2	3	2	1	4	1	1	2	1	2	3	7	5
tr|A0A414T2V7|A0A414T2V7_9FIRM	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	2	1	0	0	1	1	1	2	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1
tr|A0A414WGK5|A0A414WGK5_BACUN	0	0	1	0	0	0	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	1	1	0	1	1	0	0	0	0	0	0	0	2	0	1	1	1	1	1	2	2	6	4	0	0	0	0	0	0	2	0
tr|A0A415BSP8|A0A415BSP8_PHOVU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A415BVD3|A0A415BVD3_PHOVU	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A415E649|A0A415E649_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
tr|A0A415EY36|A0A415EY36_ENTCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	1
tr|A0A415FIM7|A0A415FIM7_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
tr|A0A415G6B1|A0A415G6B1_9FIRM	0	1	0	1	1	0	0	0	0	0	0	0	2	2	0	1	0	2	1	1	1	1	3	3	3	5	3	8	8	6	1	4	4	2	4	2	2	6	3	1	12	2	4	6	12	4	2	7	3	3	4	0	1	3	3	4	5	9	9
tr|A0A415HK39|A0A415HK39_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	4	1	1	4	2	2	0	2	1	2	1	1	0	4	1	1	1	1	0	1	1	1	1	2	0	0	1	0	0	1	0	1	1	2	1
tr|A0A415J9M0|A0A415J9M0_BACLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A415NKX7|A0A415NKX7_PHOVU	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A415P4A1|A0A415P4A1_9FIRM	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	2	2	1	1	1	0	0	0	5	9	8	16	9	2	11	14	2	7	3	4	72	17	1	11	5	4	10	11	2	4	10	6	6	13	3	4	8	2	8	8	8	9
tr|A0A415P760|A0A415P760_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
tr|A0A415PAJ0|A0A415PAJ0_9FIRM	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	2	2	1	1	2	1	0	2	1	1	1	0	0	4	3	0	4	1	0	1	2	1	1	5	1	0	1	0	0	1	1	1	1	3	4
tr|A0A415QCS3|A0A415QCS3_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	3	1	3	3	0	0	0	0	0	0	2	1
tr|A0A415TH29|A0A415TH29_9FIRM	1	1	2	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	2	1	1	2	1	0	0	5	9	15	15	12	3	13	14	4	8	4	2	35	19	3	15	7	3	11	12	3	5	15	5	5	13	4	6	8	2	8	8	11	13
tr|A0A415TWG6|A0A415TWG6_9FIRM	1	0	1	1	1	0	0	0	0	0	0	0	2	2	0	1	1	2	2	1	1	1	3	4	5	5	4	9	7	6	1	4	5	2	5	3	4	7	3	1	13	2	4	7	10	4	2	7	3	2	5	1	1	4	4	5	6	9	10
tr|A0A418IG67|A0A418IG67_STAXY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
tr|A0A418IL56|A0A418IL56_STAXY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
tr|A0A418VDZ9|A0A418VDZ9_RHOPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
tr|A0A420F741|A0A420F741_9ACTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|A0A421DLI5|A0A421DLI5_9GAMM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tr|A0A426DFQ3|A0A426DFQ3_9FIRM	0	0	3	0	1	6	1	0	1	3	0	0	1	0	2	1	3	0	1	1	2	0	0	0	5	61	39	38	62	27	15	25	17	0	42	1	4	17	18	4	31	11	8	15	24	27	12	29	29	21	56	5	1	18	3	17	18	34	36
tr|A0A426DFX4|A0A426DFX4_9FIRM	3	0	7	0	0	6	4	0	0	1	3	0	1	3	2	4	6	3	3	1	1	4	3	4	1	27	15	52	37	13	1	21	13	1	19	1	2	13	11	1	26	6	3	18	11	14	16	33	18	12	31	3	1	9	1	10	12	18	21
tr|A0A429ZCG9|A0A429ZCG9_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0	0	0	0	0	0	2	1
tr|A0A429ZEV8|A0A429ZEV8_9ENTE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
tr|A0A429ZG70|A0A429ZG70_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
