CHROMATOGRAM,
p6_d9_gudca_lcag-95_bsh1208_48h.raw,
Data points: 2576,
Time,Intensity
8.0667732,0
8.0714127,0
8.0745731,0
8.0778939,0
8.0825668,0
8.085723,0
8.0890022,0
8.0923084,0
8.0954105,0
8.0986876,0
8.1019646,0
8.1052458,0
8.1085437,0
8.1131833,0
8.1162978,0
8.1195812,0
8.1226603,0
8.1259394,0
8.1363644,0
8.139481,0
8.142781,0
8.1460476,0
8.1491372,0
8.152433,0
8.1555476,0
8.1587954,0
8.1620558,0
8.1651329,0
8.1684079,0
8.1715225,0
8.1748078,0
8.1781057,0
8.1812349,0
8.1845494,0
8.1878494,0
8.1909785,0
8.1942848,0
8.1974264,0
8.2007577,0
8.2040847,0
8.2072493,0
8.2119221,0
8.2165951,0
8.2199929,0
8.2231721,0
8.2265116,0
8.2296366,0
8.2330699,0
8.2363261,0
8.2409657,0
8.2442657,0
8.2475823,0
8.2507365,0
8.2540552,0
8.2577572,0
8.2607197,0
8.2630447,0
8.2653676,0
8.2676905,0
8.2700155,0
8.2723384,0
8.2746613,0
8.2769863,0
8.2816258,0
8.2851154,0
8.2882821,0
8.290607,0
8.2929299,0
8.2952528,0
8.2975778,0
8.2999007,0
8.3022257,0
8.3045486,0
8.3068715,0
8.3091965,0
8.3115194,0
8.3138423,0
8.3161672,0
8.3184902,0
8.3208151,0
8.323138,0
8.3254609,0
8.3277859,0
8.3301088,0
8.3324317,0
8.3347567,0
8.3370796,0
8.3394046,0
8.3417275,0
8.3440504,0
8.3487691,0
8.3519899,0
8.3553149,0
8.358619,0
8.3617753,0
8.365069,0
8.3682356,0
8.3715502,0
8.3748897,0
8.3795772,0
8.3827209,0
8.3873918,0
8.3907417,0
8.3938667,0
8.3985625,0
8.4018604,0
8.4089062,0
8.4135478,0
8.4205415,0
8.4238394,0
8.4273582,0
8.4302727,0
8.4325956,0
8.4349206,0
8.4372435,0
8.4395685,0
8.4418914,0
8.4442143,0
8.4465392,0
8.4546163,0
8.4650329,0
8.4788932,0
8.4970618,0
8.5053492,0
8.5198387,0
8.5279678,0
8.541774,0
8.5487364,0
8.5534114,0
8.5615822,0
8.5796445,0
8.5877674,0
8.6069027,0
8.6184568,0
8.6376233,0
8.6523503,0
8.6714439,0
8.6934146,0
8.7126978,0
8.7313768,0
8.7506663,0
8.7700224,0
8.7919847,0
8.8113158,0
8.8307761,0
8.8501489,0
8.8722946,0
8.8803716,0
8.8998215,0
8.9193588,0
8.9414087,0
8.9608502,0
8.9802709,0
8.9996103,0
9.0189061,0
9.0408517,0
9.0602203,0
9.0794806,0
9.0988159,74735.03125
9.1208574,0
9.1402114,0
9.159428,0
9.1781841,0
9.1944048,0
9.2040527,0
9.2228421,0
9.242194,0
9.2614981,0
9.2820313,0
9.293125,0
9.3047103,0
9.3240768,0
9.34331,0
9.3652453,0
9.3808035,0
9.3969742,0
9.4163407,0
9.4361739,10988.10938
9.4503884,0
9.46198,20548.40234
9.4724862,13516.18262
9.4765341,12205.96973
9.4798674,8327.37793
9.4821903,10703.25977
9.4845132,5924.540527
9.4868381,5417.31543
9.4891611,6468.116211
9.4914861,7409.571289
9.493809,7966.995117
9.4961319,7514.762695
9.4984568,0
9.5007797,0
9.5031026,4642.592285
9.5080026,0
9.5123734,0
9.5152755,0
9.5176005,0
9.5199233,0
9.5246379,0
9.528115,0
9.5312858,0
9.5359753,0
9.5430066,0
9.5535023,0
9.5605314,0
9.5721896,0
9.5792521,0
9.5832646,0
9.5867771,0
9.5911895,0
9.5935145,0
9.5958374,0
9.5981603,0
9.6035644,0
9.6076478,0
9.6099706,0
9.6151373,0
9.6192102,0
9.6223393,0
9.6246622,0
9.6269851,0
9.6293101,0
9.631633,0
9.633958,0
9.6362809,0
9.6386038,0
9.6409287,0
9.6432517,0
9.6455746,0
9.6478995,0
9.6502224,0
9.6525453,0
9.6548703,0
9.6571932,0
9.6595182,0
9.6618411,0
9.664164,0
9.666489,0
9.6688119,0
9.6711348,0
9.6759764,0
9.6813723,0
9.6857284,0
9.6890472,0
9.6913701,0
9.6936951,0
9.696018,0
9.6983409,0
9.7006658,0
9.7029887,0
9.7053137,0
9.7076366,0
9.7099595,0
9.7122845,0
9.7146074,0
9.7169303,0
9.7192553,0
9.7215782,0
9.7239011,0
9.7262261,0
9.728549,0
9.7308739,0
9.7331968,0
9.7355198,0
9.7378447,0
9.7401677,0
9.7424905,0
9.7448155,0
9.7471384,0
9.7494634,0
9.7517863,0
9.7541092,0
9.7564342,0
9.7587571,0
9.76108,0
9.763405,0
9.7657279,0
