FeatureID	Name	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF03332.16	Eukaryotic phosphomannomutase	-2.01651888204554	-1.46435941860029	-2.53986701684494	-0.916990900188356	4.38703112369547	-0.183777836392087	0.399000000974968	0.451712353901862	0.824279552388525	0.439905230319553	0.829411075875158	none
PF02441.22	Flavoprotein	2.68721340289828	2.84531718958932	2.47969616716895	-0.324522409608344	1.52687756765279	-0.179993314637818	0.402532490107776	0.410708578226266	0.805427111760389	0.46117786695738	0.855030410735495	none
PF01361.24	Tautomerase enzyme	-2.29701504394368	-2.679451010146	-1.9097728874287	0.594668696038466	4.30578490434325	0.114199318935625	0.435521493442436	0.499392544176446	0.838404823314292	0.514875868108201	0.862218248311745	none
PF03992.19	Antibiotic biosynthesis monooxygenase	-2.72823647308872	-2.9546054095863	-2.49242359610438	0.56669833245585	4.57147542105501	0.110291614515032	0.446517827891472	0.508143258703995	0.841318099210466	0.529163521631149	0.86777336909522	none
PF01987.20	Mitochondrial biogenesis AIM24	-0.0358936758465855	0.185376516893248	-0.324568213076596	-0.31306903090851	3.36508072321262	-0.073214424707029	0.457180940085907	0.600554894458551	0.871541060678682	0.653655719566475	0.919311900853894	none
PF00265.21	Thymidine kinase	-2.34834839159018	-1.88648272579097	-2.76862206406701	-0.75838067907048	4.29842200191609	-0.148767199987915	0.422192603203671	0.486562783003475	0.835746327362727	0.507317301220788	0.857846181242976	none
PF11967.11	Recombination protein O N terminal	1.41101458564447	1.77583967709196	0.885239059608631	-0.729011542557668	2.25838778787195	-0.250693394916112	0.343218928633224	0.325631754058376	0.78080111291331	0.266764299101087	0.763664611535269	none
PF02565.18	Recombination protein O C terminal	1.42299377810408	1.79039859792983	0.864109132564455	-0.743402341102678	2.2470476240696	-0.248462017884628	0.34521826216381	0.337325958240813	0.783761990531941	0.253780080734987	0.762660881601343	none
PF17827.4	PrmC N-terminal domain	1.64602945534968	1.45826814404181	1.85152908914144	0.322578503513921	2.44058857092364	0.0989942476876978	0.42619127027498	0.604411089275403	0.873703096874628	0.569176014993218	0.892861697978621	none
PF01300.21	Telomere recombination	2.41106169837074	2.57185479060825	2.11666062799705	-0.355175795711525	1.90258095136894	-0.112519924543167	0.401532823340423	0.451584354768084	0.819094620928273	0.469718604991724	0.857559479357533	none
PF00464.22	Serine hydroxymethyltransferase	2.58421645083853	2.61492154846866	2.49209161748069	-0.08181549838993	1.37394599657009	-0.0521389618848237	0.476000000222735	0.514180345426875	0.840819246418284	0.705981191913484	0.935813451139088	none
PF13702.9	Lysozyme-like	0.812497118051205	0.611012858229391	1.09431460599081	0.736656263731073	2.8546691914633	0.222871401345453	0.367210931012052	0.333997197962525	0.783750909291015	0.339649495073509	0.798284008356652	none
PF08032.15	RNA 2'-O ribose methyltransferase substrate binding	1.87435463633126	1.91399922953028	1.84368681498491	-0.0660868184239334	1.6887139063481	-0.028192616621879	0.477840719965525	0.522741094311817	0.844042568047562	0.68202139373616	0.92799276205853	none
PF00258.28	Flavodoxin	3.05635289567163	2.89691742876161	3.16898374877603	0.260257315186594	1.22360618680541	0.154118430352526	0.383538821532646	0.367310019482909	0.790047764211933	0.423850958302701	0.837560606271666	none
PF03631.18	Virulence factor BrkB	1.66613597374043	1.89829479656925	1.4178437234721	-0.499038689767087	1.41198425698982	-0.321637516277077	0.357333334771401	0.319395928806238	0.781577903708208	0.320726745054649	0.775223104826815	none
PF02603.19	HPr Serine kinase N terminus	2.46394168264468	2.54251036315534	2.37845136028812	-0.199431694260511	1.3044763989559	-0.117160636407397	0.428857048322678	0.421438953212111	0.809059684747141	0.570428419070497	0.894147317425842	none
PF07475.15	HPr Serine kinase C-terminal domain	2.46873362981861	2.54871329831174	2.38236225910162	-0.161194223863685	1.30686772396198	-0.0957730360898014	0.443333333864852	0.454766915959106	0.821085113336092	0.577036960885393	0.893043033607661	none
PF01790.21	Prolipoprotein diacylglyceryl transferase	1.63659631516307	1.80305569852349	1.46703358073834	-0.383808738074746	1.49914572996226	-0.182125362248185	0.386000001113437	0.491029879897726	0.834500025553973	0.410589819522246	0.824969927430186	none
PF12732.10	YtxH-like protein	-2.03668498163721	-1.53670579615659	-2.53103920850377	-0.750035208171335	4.30520317842401	-0.15431460945848	0.419000000770214	0.465292632962959	0.828182697511293	0.471996946921701	0.849339361119597	none
PF02705.19	K+ potassium transporter	-1.29334332323869	-1.05525290097766	-1.55024267610091	-0.308478964807106	4.23933155603739	-0.0639119184181465	0.466844385513078	0.563566515995398	0.859765483262792	0.601168284669967	0.901108805400904	none
PF00364.25	Biotin-requiring enzyme	2.30938902797567	2.34507986532844	2.27634398232928	-0.00585638822769852	1.99740094883941	-0.00278850347466621	0.497333333358025	0.654320129932884	0.890964383236385	0.752920732383783	0.94915423978056	none
PF02817.20	e3 binding domain	-0.324405672729219	-0.366222784570493	-0.278550078011961	0.309368219601589	3.64898077001175	0.0715743855940864	0.457514162342002	0.614299163984812	0.877400335515791	0.647311798579668	0.915938918815496	none
PF00198.26	2-oxoacid dehydrogenases acyltransferase (catalytic domain)	-0.320395176164862	-0.389925022419202	-0.239348955083219	0.407266546943878	3.54353649940032	0.090123273917742	0.451849383988533	0.583286507383702	0.865820684582226	0.59356798350391	0.898583166461209	none
PF01145.28	SPFH domain / Band 7 family	3.72342708962507	3.75545043000094	3.66591182674058	-0.059913839667102	0.780567632988226	-0.0719677447726369	0.467177607769202	0.53957405900119	0.851936570958256	0.639692729265619	0.915124234311596	none
PF12706.10	Beta-lactamase superfamily domain	3.39263095283127	3.48356349476945	3.2716168855125	-0.201872241631182	1.1465654645412	-0.121279894026153	0.41352882455022	0.315267730846139	0.770388765500963	0.492970377448638	0.867243627756711	none
PF17768.4	RecJ OB domain	2.88793512219094	2.70854609104648	3.05642087863472	0.113792347404467	1.61139132439208	0.0550943549363181	0.467333333637099	0.664750350020194	0.89475093635588	0.711654212256985	0.939207538696567	none
PF10141.12	Single-strand DNA-specific exonuclease, C terminal domain	-1.91142726874136	-1.39934282731544	-2.44155652041495	-0.886847664849365	4.34989223577515	-0.186322557351937	0.408333334211619	0.471464981920415	0.829830506827907	0.465601366193371	0.84454910301006	none
PF05066.16	HB1, ASXL, restriction endonuclease HTH domain	-1.69222836356054	-1.72511748998586	-1.6641070052167	0.0685703534561748	3.87096499456014	0.0142281427087261	0.49083638795553	0.553685992299596	0.857169064629096	0.594932308638999	0.898765941279155	none
PF02618.19	YceG-like family	1.14091489022336	1.25867661404389	1.04779125917317	-0.135228044247216	2.93304723864987	-0.0356557359418236	0.473842052891823	0.641546092203444	0.886899479550923	0.681159879829418	0.929217373473405	none
