CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF02867.18	1	1	24	12	0.0061142065505398
PF07972.14	0.808668058141859	0.0832745443856555	20	10	0.00450585497442067
PF00462.27	1	0.898239271017049	20	18	0.0153635970776283
PF02660.18	1	0.312045855379189	24	4	0.024630801906223
PF00857.23	1	0.312045855379189	20	6	0.0454473397482354
PF00929.27	1	0.312045855379189	24	0	0.0245826118472161
PF01544.21	0.808668058141859	0.0832745443856555	24	8	0.030104952841833
PF00471.23	1	0.647739564961787	24	0	0.425934775252357
PF00926.22	1	0.455602586713698	24	10	0.0146280745460602
PF00925.23	1	0.647739564961787	24	10	0.0131289539909665
PF01479.28	1	0.455602586713698	24	0	0.599156721785484
PF01783.26	1	0.647739564961787	24	0	0.338545889832281
PF13231.9	0.224842641583382	0.00173133450911229	24	18	0.0770969195995701
PF00535.29	1	0.455602586713698	24	20	0.342896414427786
PF00486.31	0.317366540758354	0.00804820693709583	24	2	1.1270059672324
PF01569.24	0.624455219899379	0.0498794826572604	24	4	0.0705248518061683
PF13522.9	1	1	20	8	0.017207328281651
PF01380.25	0.411037068814847	0.0156143445032334	20	18	0.510030723909604
PF20582.1	1	1	24	18	0.0137238496538589
PF04002.18	1	1	20	6	0.0110992355597817
PF00122.23	0.624455219899379	0.0498794826572604	24	6	0.079783447625511
PF00702.29	1	0.13380658436214	20	6	0.122511503327375
PF06114.16	1	0.898239271017049	24	0	0.0568246313074233
PF10543.12	0.257671957671958	0.00388888888888889	24	2	0.0395544966155199
PF10552.12	1	1	20	12	0.000505455363798954
PF07193.14	1	1	0	0	0
PF07352.15	1	1	24	6	0.00120576489200229
PF02195.21	1	0.647739564961787	24	0	0.0672565569190239
PF17762.4	1	1	20	10	0.0154355797607533
PF06563.14	1	1	0	0	0
PF00692.22	1	0.647739564961787	24	6	0.0627166473493515
PF07097.14	1	1	0	0	0
PF11217.11	1	0.772989417989418	20	10	0.00151636609139686
PF18013.4	0.624455219899379	0.0498794826572604	24	8	0.0138518233478161
PF01551.25	1	0.312045855379189	24	18	0.375710449957371
PF10651.12	1	1	24	18	0.00104747741949751
PF10779.12	1	1	0	0	0
PF04688.16	1	1	20	18	0.00123836564130744
PF05382.16	1	1	24	6	0.00115552958313194
PF06971.16	1	0.13380658436214	24	2	0.0704710802473818
PF02629.22	0.808668058141859	0.0832745443856555	24	4	0.107046697900247
PF03960.18	0.257671957671958	0.00388888888888889	20	8	0.223098695477583
PF00156.30	1	1	20	6	0.119950955426156
PF01979.23	1	0.207574955908289	24	2	0.243731867239493
PF07261.14	0.624455219899379	0.0498794826572604	24	2	0.129198678524242
PF00730.28	1	1	24	22	0.0117150096653752
PF10576.12	0.411037068814847	0.0156143445032334	20	6	0.044111473190063
PF04816.15	1	1	24	22	0.00100829209622782
PF01784.21	1	1	24	6	0.0155416114226551
PF01521.23	1	0.455602586713698	24	8	0.00603440904385989
PF08282.15	0.257671957671958	0.00388888888888889	20	8	0.209439124973888
PF06197.16	1	0.647739564961787	20	14	0.00127578654725242
PF00829.24	1	0.898239271017049	20	2	0.295031802968614
PF06325.16	1	0.312045855379189	20	8	0.0251145314264472
PF04327.15	1	1	20	6	0.153766128693628
PF01016.22	0.808668058141859	0.0832745443856555	24	0	1.03774192283431
PF02562.19	1	0.312045855379189	20	4	0.0514799464587592
PF02130.20	1	0.13380658436214	24	0	0.0431886264795003
PF01219.22	0.624455219899379	0.0392357436801881	24	8	0.0121365669709311
PF06042.14	1	1	0	0	0
PF20260.1	1	0.455602586713698	20	8	0.0333789081704743
PF04452.17	1	0.898239271017049	20	6	0.0475699964863615
PF04332.18	1	1	0	0	0
PF02091.18	0.624455219899379	0.0498794826572604	24	8	0.00456962084604755
PF05979.15	0.808668058141859	0.0832745443856555	20	8	0.0217334356238303
PF00654.23	1	0.647739564961787	24	8	0.00937261792712551
PF01467.29	1	0.647739564961787	20	18	0.096268162276415
PF01522.24	1	0.312045855379189	24	8	0.0835348001467897
PF17767.4	0.411037068814847	0.0156143445032334	24	0	0.0576263722390934
PF04095.19	0.317366540758354	0.00804820693709583	24	2	0.0562787247093363
PF17956.4	0.411037068814847	0.0156143445032334	24	0	0.0586983132760612
PF00583.28	0.411037068814847	0.0156143445032334	24	0	0.405486398191159
PF02540.20	0.411037068814847	0.0156143445032334	24	8	0.0769752797144735
PF12704.10	1	0.898239271017049	24	0	0.208939431393567
PF07685.17	0.493769726610546	0.0285920047031158	20	6	0.0554697050066025
PF08353.13	0.224842641583382	0.00173133450911229	24	6	0.0345484805071661
PF03306.16	1	1	24	6	0.00265377685321014
PF00009.30	1	0.207574955908289	24	0	6.3161542796651
PF03144.28	1	0.13380658436214	24	0	7.06032722787976
PF14492.9	0.624455219899379	0.0498794826572604	20	2	1.28085014139235
PF00679.27	0.624455219899379	0.0498794826572604	20	2	1.29387870153857
PF06421.15	0.624455219899379	0.0498794826572604	24	4	0.0448933384710046
PF13328.9	0.411037068814847	0.0156143445032334	24	2	0.118363236680159
PF04607.20	0.808668058141859	0.0832745443856555	20	0	0.205135597213446
PF02824.24	1	1	20	4	0.0672785690814834
PF19296.2	1	0.312045855379189	24	0	0.0644738977687656
PF13291.9	1	0.312045855379189	24	0	0.0506439431649405
PF13460.9	1	1	20	6	0.00264905880804812
PF13520.9	1	0.312045855379189	24	10	0.0187213919282389
PF04203.16	1	1	20	0	0.127348144335457
PF00580.24	1	1	20	4	0.114198742019205
PF13361.9	1	0.13380658436214	24	4	0.0851286266872213
PF00293.31	1	0.312045855379189	24	0	0.30851982125534
PF03352.16	0.411037068814847	0.0156143445032334	24	20	0.0688038429643928
PF00890.27	0.493769726610546	0.0285920047031158	24	0	0.178967837691444
