cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
36917	604.468042227063	8.25908	297		
36747	604.4692097542224	8.147173	206		
29107	604.5166406170678	4.341592	230		
8666	605.2768122856592	1.5283271	-1		
17037	605.3001324321225	2.09611	-1		
36099	605.4149500670883	7.818986	-1		
37431	605.4164447337664	8.366018	-1		
36672	605.4169927450223	8.093054	477		
44982	605.4406356557992	9.120566	-1		
42944	605.4425343095986	8.967739	-1		
39886	605.4510527841082	8.692488	297		
33717	605.4647439712451	6.5801926	-1		
47594	605.4751062838419	9.739347	-1		
28723	605.5005130256559	4.1774755	-1		
28240	605.5009369147225	3.9494097	-1		
29108	605.5199291098072	4.3510303	230		
15302	606.2245603007536	1.983324	-1		
29394	606.2585219063118	4.4896765	-1		
26190	606.3070080828377	3.3757844	386		
24537	606.3178084365485	3.0186758	-1		
38404	606.3411857806208	8.598761	-1		
38610	606.3477635240142	8.600988	-1		
19172	606.3575067485363	2.265699	-1		
41427	606.4240646035132	8.875308	-1		
39201	606.4465783542405	8.756754	-1		
36222	606.4474504128111	7.936227	45		
33374	606.4475773537754	6.3884315	45		
26145	606.4477703717523	3.393865	386		
22808	606.4478097650084	2.7123094	386		
32788	606.4481670361016	6.0262194	45		
32249	606.4482341309798	5.6870184	-1		
35952	606.4482790938418	7.757815	45		
29015	606.4592060123922	4.300889	-1		
48297	606.508624094063	10.082739	-1		
46019	607.2548266605309	9.257683	-1		
28642	607.2734195612954	4.129028	-1		
12822	607.3111982037187	1.7948422	-1		
29743	607.3133805948426	4.6199083	-1		
40995	607.3754506900806	8.879393	282		
40675	607.394056276898	8.751432	-1		
38176	607.394202397455	8.519333	-1		
36904	607.4076476015211	8.210469	-1		
33194	607.4308477264477	6.2573085	89		
46030	607.4407916921135	9.276282	-1		
45478	607.4553340973964	9.164209	-1		
46745	607.4554239058584	9.425773	-1		
44198	607.4561048174915	9.056358	-1		
42268	607.4672166499078	8.913441	-1		
38177	608.3981373155405	8.540402	-1		
45472	608.4531059344425	9.171642	-1		
37724	608.4627008016387	8.467785	-1		
25577	608.4642016898136	3.2355623	-1		
48035	608.524529879146	10.002691	-1		
10755	608.8136824578266	1.6553771	-1		
35936	608.9548455171378	7.744572	-1		
19995	609.1839132635026	2.3559537	-1	19995.0	diosmin
46407	609.2703690101349	9.320745	-1	46407.0	3.10S-Hydroxypheophorbide a 
31683	609.3288339007535	5.51012	-1		
28319	609.3601629061513	3.9846594	-1		
37589	609.3751937884352	8.445624	-1		
38833	609.3874082421647	8.580013	-1		
35161	609.411555325643	7.405027	-1		
44232	609.4305466519766	9.057538	-1		
44244	609.4720961046783	9.065191	-1		
18878	609.8385569906146	2.244418	-1		
48808	610.0801155222448	10.432782	-1		
48809	610.1034805418781	10.432626	-1		
48802	610.1835397774593	10.430728	9	48802.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
47258	610.1839873198776	9.511169	9	47258.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
46810	610.1840759992347	9.383198	9	46810.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
47714	610.1840513878612	9.783042	9	47714.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
49411	610.1840754069337	10.749499	9	49411.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
45709	610.1840831460929	9.255748	9	45709.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
48835	610.2653302334978	10.434797	-1		
48822	610.2870620498319	10.433106	-1		
34219	610.3108749434341	6.8485575	-1		
36227	610.3460503300764	7.913655	-1		
37329	610.420226754755	8.404392	282		
42884	610.4210226478787	8.967889	-1		
36218	610.4419521957848	7.94652	-1		
39350	610.4423114008805	8.673512	-1		
34110	610.4426945360508	6.8186026	-1		
32063	610.4430328776397	5.676766	82		
47135	610.5045063822195	9.435907	-1		
47121	611.1844381479586	9.507809	9		
25439	611.2674370316655	3.0389361	436	25439.0	"""Candidate Tetrahydroxylated bile acid (delta mass 185.9778; sirius atomic difference: 6C, -2H, 6N, 1S)"""
22977	611.2676178139841	2.8008764	436	22977.0	"""Candidate Tetrahydroxylated bile acid (delta mass 185.9777; sirius atomic difference: 3C, 2H, 6N, 2S)"""
44370	611.2863716241582	9.034485	-1		
9367	611.2980040887305	1.571658	-1		
38622	611.3042304350807	8.600713	-1		
13247	611.3097709907299	1.834985	-1		
22164	611.3179834969953	2.621028	-1		
22908	611.342674500256	2.7416484	-1		
34001	611.3697370625259	6.734307	-1		
34575	611.4031253615087	7.0272927	-1		
40491	611.404013652064	8.769237	206		
46105	611.4874334416056	9.269943	105		
43673	611.4874412228291	9.020066	-1		
45149	611.4884005145094	9.133979	-1		
47358	612.1627201407293	9.632742	9		
48804	612.1827871386413	10.430899	-1		
32102	612.3205578668254	5.6907077	-1		
9923	612.3370135800617	1.6074818	-1		
19362	612.3375605323249	2.286252	-1		
39420	612.35425191405	8.650218	-1		
20021	612.3732639686606	2.3570259	459	20021.0	"""Candidate Trihydroxylated bile acid (delta mass 203.0755; sirius atomic difference: 9C, 9H, 5N, 1O; buddy atomic difference: 15C, 9H, 1N)"""
37140	612.3847318440495	8.404147	-1		
36662	612.386072859781	8.085089	-1		
45172	612.3883774524735	9.116762	-1		
38194	612.3973605947529	8.556779	-1		
38034	612.4015641626218	8.514591	-1	38034.0	Cholyl_tryptophan
32590	612.401661762323	5.87895	393		
33727	612.4139947418129	6.59111	-1		
35867	612.4358131741606	7.719677	-1		
43035	612.445746617813	8.9683	-1		
42808	612.448587968998	8.953262	-1		
46084	612.4885176856204	9.270698	-1		
47199	612.5193151864481	9.469454	-1		
25384	613.178215363473	3.3106763	-1		
25185	613.2005649000396	3.2988129	-1		
24213	613.2696944906954	3.0157185	-1		
25057	613.2824659700303	3.2000628	436	25057.0	"""Candidate Trihydroxylated bile acid (delta mass 203.987; sirius atomic difference: 3C, 4H, 6N, 1O, 2S)"""
25794	613.282759558525	3.3589478	436	25794.0	"""Candidate Trihydroxylated bile acid (delta mass 203.987; sirius atomic difference: 3C, 4H, 6N, 1O, 2S)"""
44940	613.2997803982748	9.113875	-1	44940.0	"""Candidate Trihydroxylated bile acid (delta mass 203.9968; sirius atomic difference: 6C, 6N, 3O; buddy atomic difference: 9C, 4H, 2N, 2O, 1S)"""
21820	613.3341737256563	2.571633	-1		
37814	613.3481958708182	8.471346	-1		
33585	613.3846650038238	6.4649434	-1		
43025	613.3883180999278	8.994633	-1		
18708	613.3946999247597	2.2304902	-1		
37650	613.4183333692766	8.456805	-1		
46539	613.4440624340089	9.361428	-1		
48033	613.4801180988245	10.002982	-1		
10493	614.3886234074524	1.6018089	-1		
31730	614.4130192413658	5.5336094	-1		
23607	614.4138245240038	2.8434484	-1		
22809	614.414116954759	2.7185848	-1		
43269	614.4640957682738	8.997096	-1		
45992	614.4841388790535	9.252984	-1		
46834	614.5336509986156	9.453644	-1		
47491	614.5345130098568	9.721358	-1		
2157	615.0346264150519	0.573967	-1		
25169	615.1698603744144	3.14922	-1		
30448	615.2338155217184	4.9410167	-1		
31473	615.2339832028649	5.416292	-1		
46557	615.2574345619431	9.366696	-1		
25820	615.2817711045226	3.3552752	-1		
32732	615.3141422141007	6.031504	683		
33133	615.3142997828091	6.188125	683		
44579	615.315231257025	9.086233	-1		
25609	615.3176095683684	3.2410896	-1	25609.0	"""Candidate Trihydroxylated bile acid (delta mass 206.0274; sirius atomic difference: 6C, 2H, 6N, 3O; buddy atomic difference: 11C, 2H, 4N, 1O)"""
12576	615.3386380367335	1.8101442	-1		
35103	615.3416597254262	7.3381357	-1		
13565	615.3421772692642	1.8541257	-1		
37923	615.3627566497454	8.547587	-1		
39639	615.3640711937088	8.703058	-1		
30307	615.3664492939702	4.8599887	-1		
37768	615.3765324843881	8.491295	-1		
43005	615.3785564949021	8.978542	-1		
10177	615.3859361565061	1.6124189	325		
43254	615.38720943255	8.979895	-1		
36332	615.3981507629637	7.936462	-1		
42748	615.398634566264	8.962236	-1		
34206	615.3994130388819	6.8328004	-1		
38318	615.3997091085571	8.516837	278		
46513	615.458595312559	9.423708	-1		
24908	616.2230813812249	3.0349002	-1		
25305	616.2822908925948	3.3179307	439		
26578	616.2830367351288	3.3941205	439		
25610	616.3200265690614	3.2422936	439		
34267	616.322715451975	6.853784	-1		
42107	616.3458632654239	8.883643	-1		
37232	616.3625895618641	8.43283	-1		
10098	616.3808691064105	1.6190498	325		
24129	616.4003159738196	2.9374287	-1	24129.0	"""Candidate Trihydroxylated bile acid (delta mass 207.1054; sirius atomic difference: 7C, 17H, 3N, 2O, 1S; buddy atomic difference: 15C, 13H, 1N)"""
28423	616.4019320926949	4.039284	-1		
7668	616.4060731056369	1.4634401	-1		
40726	616.4064269395867	8.774862	-1		
44337	616.4218815893995	9.071249	-1		
32175	616.4325711670053	5.7146554	-1		
30086	616.4328919532279	4.796871	-1		
44569	616.478742170956	9.0860615	-1		
46668	616.5142799781479	9.395908	105		
30445	616.5176166310619	4.9425592	-1		
5113	616.7739921044383	0.9339902	-1		
13952	617.3162014980295	1.8639518	-1		
36035	617.3315561498424	7.7843084	-1		
36427	617.3315698619986	7.9935904	-1		
26357	617.3316375061517	3.3873837	-1		
37464	617.3326696115911	8.390156	-1		
5615	617.3515675578255	1.0384613	-1		
37971	617.3559134086748	8.507109	-1	37971.0	Cholyl_tryptophan
32591	617.3567604119444	5.87895	-1		
8317	617.3633804119959	1.5064042	325		
23766	617.3672479279137	2.8755548	-1		
36818	617.37956372867	8.143503	82		
30516	617.3801916480562	4.9646335	393		
44973	617.3809946135467	9.126543	-1		
42840	617.4031586844638	8.954249	-1		
34220	617.4154321993657	6.839716	393		
43879	617.4511584859921	9.028716	575		
46873	617.4746814057501	9.572771	-1		
45196	617.497035954684	9.136352	-1		
25704	618.2380590451135	3.3660173	-1	25704.0	"""Candidate Trihydroxylated bile acid (delta mass 208.9378; sirius atomic difference: -1H, 7N, 3O, 2S)"""
35531	618.3764716836349	7.5966887	-1		
17492	618.3909759540868	2.133421	-1		
40542	618.4653320616246	8.824678	-1		
18797	618.6650123741045	2.2406237	-1		
21045	618.8516410575482	2.460295	-1		
9064	619.3225156042683	1.5514338	-1		
36704	619.3469696389183	8.113839	-1		
40545	619.3787850303293	8.769197	575		
39217	619.3953721607743	8.65983	81		
34017	619.4072032885194	6.747054	-1		
38058	619.4088279593936	8.518512	-1		
43414	619.4197645063093	8.993845	-1		
41049	619.4250944084105	8.835359	448		
38270	619.4317671108968	8.576727	678		
3291	620.20332937955	0.6927101	-1		
25996	620.236544351387	3.3617415	-1		
40160	620.2652931216802	8.739158	-1		
41093	620.2991190292388	8.817373	-1		
39607	620.3193014228949	8.699893	142		
27212	620.3332580292715	3.6064162	-1		
39218	620.356664471888	8.6981945	-1		
39404	620.3649171184534	8.680518	142		
31917	620.3913424170147	5.6097717	678		
33581	620.4053928317669	6.5303955	-1		
34397	620.4274603284373	6.9417644	611		
29357	620.4280315572508	4.4669447	-1		
44949	620.4546762690635	9.112338	-1		
37769	620.4636483503264	8.4897785	-1		
33082	620.4639298542886	6.186727	264		
31456	620.4644313006784	5.4077287	-1		
42477	620.5086348698495	8.931692	-1		
28034	621.194934076382	3.8696823	-1		
25967	621.2908881878294	3.3051162	322		
25183	621.2924654447299	3.0672588	322		
21776	621.3132652303123	2.5687938	-1		
28438	621.3560709602745	4.026446	-1		
40035	621.3933931754448	8.737587	-1		
39219	621.4101465439663	8.656425	-1		
37997	621.4218750279749	8.509457	-1		
43587	621.4365634419777	9.00769	-1		
41557	621.4379866415061	8.896703	-1		
35725	621.4481653694654	7.636476	264		
35382	621.4949433366087	7.50511	-1		
16255	621.4952892586507	2.0424979	-1		
24119	621.4959045757163	2.9328065	-1		
14219	621.495921644058	1.8954258	-1		
26541	621.8693873922135	3.4160175	-1		
15358	622.1908424474386	1.9851031	-1		
38405	622.3135918790247	8.571669	-1		
13645	622.3214061993177	1.8644934	-1		
36808	622.3360467782749	8.166748	-1		
14394	622.3378039174034	1.9125044	79		
19391	622.3554157005284	2.2926455	-1		
35502	622.3691656343848	7.5684547	-1		
35171	622.370395201313	7.399361	-1		
33693	622.4422010352172	6.5560875	-1		
35105	622.4434538529239	7.3381357	81		
36842	622.4439945396465	8.1423235	611		
36397	622.4440947616014	8.026424	-1		
37672	622.4790415099019	8.460393	-1		
34417	622.479519750296	6.9617004	278		
47348	622.5042789291446	9.548958	-1		
48040	622.5405741151919	10.001423	-1		
31262	623.1847805824477	5.2765384	-1		
45553	623.2496873131568	9.184132	-1		
17732	623.2832622908506	2.1520088	-1		
24584	623.3449495044454	3.0285132	-1		
20027	623.3648131505278	2.3578553	-1		
37835	623.3706503259801	8.488289	-1		
34329	623.3715144595585	6.9197702	-1		
23756	623.3757889091696	2.8771393	-1		
32774	623.4167914326702	6.0142817	-1		
43969	623.446857820493	9.011469	-1		
43046	623.4513718113631	8.918414	-1		
44695	623.452019741887	9.093659	-1		
37233	623.4635161191112	8.374019	-1		
48815	624.1992936331536	10.4333725	-1		
11899	624.309087128175	1.7348015	-1		
39772	624.39582847353	8.7300825	-1		
40999	624.3992592670505	8.780764	82		
37330	624.4357783943419	8.422062	82		
38305	624.4478281759887	8.558675	-1		
37571	624.4483377322302	8.440928	-1		
33113	624.4582607545728	6.1951036	-1		
32804	624.4590847213753	6.0252094	-1		
45971	624.4827972438849	9.243769	-1		
47671	624.5187861423647	9.767036	-1		
47344	624.5195451985171	9.614519	-1		
3285	625.1589978262608	0.6939374	-1		
26812	625.2151112639799	3.4913125	-1		
18985	625.2379841328933	2.2526433	-1		
20576	625.253126740407	2.4171138	-1		
44356	625.2648719814348	9.065345	-1		
20850	625.2653075025408	2.4294698	-1		
11739	625.2821552985174	1.7182224	-1		
39418	625.3191308902116	8.681674	-1		
35098	625.3816468443333	7.3380527	-1		
34398	625.3820256146099	6.9366264	-1		
44875	625.4088196520556	9.11004	-1		
41369	625.4173814286553	8.882235	-1		
45157	625.4589802245357	9.115053	-1		
42455	625.4661479104424	8.930613	-1		
35533	625.4786494113962	7.5966887	-1		
14822	625.8179779179962	1.9415932	-1		
47746	626.215054842849	9.832336	348	47746.0	Contaminant vial septum ThermoFisher C5000-44B
21586	626.352958973002	2.545771	-1		
37998	626.4004519690908	8.457535	-1		
44809	626.4152004976418	9.107824	-1		
38274	626.4163961362957	8.533857	-1		
25265	626.4241952688484	3.1710105	-1		
45764	626.4263388639171	9.211675	-1		
35544	626.4372538380394	7.6063604	-1		
36906	626.4499299043209	8.24969	-1		
38389	626.4629265952445	8.568581	-1		
46629	626.4993068854569	9.255121	-1		
45639	626.5005840224418	9.197829	-1		
48084	626.5341776583551	10.011497	-1		
47498	626.53478909419	9.68514	-1		
7897	627.3288979905399	1.4811261	-1		
5681	627.3579256144802	1.0425069	-1		
17012	627.3692593139085	2.0977583	-1		
34576	627.3769369535169	7.0272927	-1		
36676	627.3991155865632	8.0863905	-1		
37665	627.4006776684087	8.442872	-1		
43847	627.4236112414864	9.095657	-1		
39887	627.4316944938271	8.767602	-1		
47090	627.4594843477396	9.540447	-1		
44219	627.4833719694658	9.060084	-1		
41268	627.9403030157008	8.834599	-1		
46627	628.1945173386997	9.38311	348	46627.0	Contaminant vial septum ThermoFisher C5000-44B
15311	628.2068853937659	1.983324	-1		
18461	628.2374863898801	2.2130644	-1		
23080	628.2946458422736	2.805614	-1		
24481	628.2948611517253	3.029897	-1	24481.0	"""Candidate Trihydroxylated bile acid (delta mass 218.999; sirius atomic difference: 6C, 1H, 7N, 1O, 1S; buddy atomic difference: 11C, 1H, 5N, -1O, 1S)"""
24525	628.2958296986948	3.022054	-1		
43027	628.3844499380473	9.021981	-1		
21979	628.3845411320575	2.5856364	-1		
15650	628.4055804241468	2.00291	-1		
32250	628.4301064599384	5.68818	-1		
35999	628.4306955816993	7.777018	-1		
31319	628.4317669806875	5.2747164	-1		
46085	628.5146237346017	9.267543	-1		
8159	628.8043205639595	1.4984508	-1		
11502	628.8115673035774	1.7003177	-1		
20425	629.3207393089034	2.4048684	-1		
39770	629.3509239027669	8.715541	-1		
41199	629.3537513578841	8.772963	559		
38178	629.3759486292496	8.540402	559		
39421	629.3787703025257	8.6985655	106		
17501	629.3828140413473	2.1358113	-1		
37577	629.3919002425541	8.44202	-1		
8328	629.4000922803205	1.5074788	-1		
38299	629.403403944166	8.557765	-1		
37574	629.4038401343258	8.447859	-1		
33166	629.4128119109222	6.2374544	-1		
45175	629.4158123141617	9.108923	-1		
22269	629.4248785245327	2.6328053	79	22269.0	"""Candidate Trihydroxylated bile acid (delta mass 220.1268; sirius atomic difference: 2C, 12H, 12N, 1O; buddy atomic difference: 6C, 16H, 6N, 3O)"""
44839	629.4386580145117	9.105153	-1		
46017	629.4394800320389	9.227539	-1		
45954	629.4443476235404	9.24612	-1		
42432	629.4510900306855	8.885522	-1		
19857	629.4646512493186	2.3402333	-1		
47670	629.4746681117462	9.749553	-1		
47101	629.474718700227	9.615839	-1		
43852	629.4977238645753	9.025216	-1		
39872	629.4992631678164	8.763707	552		
13560	629.8243616137578	1.8552197	-1		
26495	630.3092348776506	3.3613298	-1	26495.0	"""Candidate Trihydroxylated bile acid (delta mass 221.0143; buddy atomic difference: 14C, -1H, 5N, -1O)"""
8814	630.3845251074554	1.5124547	341		
11105	630.4217036451371	1.6585428	341		
41350	630.4601045053458	8.867873	-1		
25163	631.1430525011767	3.1540408	-1		
19971	631.1649579729595	2.355592	-1		
23032	631.3102932095828	2.7440734	516	23032.0	"""Candidate Trihydroxylated bile acid (delta mass 222.0143; sirius atomic difference: 5C, 6H, 2N, 8O; buddy atomic difference: 6C, 2H, 6N, 4O)"""
29102	631.3112634279098	4.343048	516	29102.0	"""Candidate Trihydroxylated bile acid (delta mass 222.0143; sirius atomic difference: 5C, 6H, 2N, 8O; buddy atomic difference: 6C, 2H, 6N, 4O)"""
37729	631.3356544181369	8.467995	-1		
32266	631.3704817703748	5.723267	-1		
34182	631.372639042912	6.81742	-1		
35130	631.3923201862107	7.378584	-1		
35629	631.39368585857	7.616942	-1		
16555	631.4048308210386	2.061755	-1		
45631	631.4552640319365	9.178588	-1		
44137	631.4559902976163	9.084411	-1		
37216	631.4797175605096	8.410893	-1		
17601	631.4797327876348	2.141268	434		
36056	631.4799041870814	7.7938595	-1		
25260	631.4804146565203	3.173144	-1		
47494	631.4907262140138	9.685926	-1		
39092	631.9661694125911	8.644231	-1		
44632	632.153957420713	9.089948	-1		
8644	632.2505057361093	1.5241156	-1		
15517	632.3307088743996	1.992854	-1		
18147	632.3418287546191	2.182698	-1		
7853	632.360119867495	1.4807048	-1		
27914	632.3714495764024	3.8495128	-1		
30305	632.3953612663455	4.8707223	-1		
9839	632.4002183984815	1.5960615	-1		
45158	632.4549117415595	9.17551	-1		
39142	632.4608247906485	8.661837	-1		
27227	632.5120371587448	3.6099122	711		
30197	632.5483453531851	4.8254666	711		
24671	633.2478339693539	3.030983	-1		
32581	633.3306861402128	5.8738146	-1		
38785	633.3571888167099	8.621556	-1		
16937	633.3635527972419	2.016769	-1		
46099	633.4701825089068	9.275008	-1		
34559	633.4953329541714	7.030491	552		
34190	633.4955656750202	6.826917	-1		
49451	633.8066359819211	10.757723	-1		
19833	633.8469754778145	2.3400042	-1		
26127	634.2106193074698	3.3493702	-1		
18503	634.2522714129633	2.2334507	-1		
9901	634.3199362172888	1.6016811	-1		
19352	634.3200094495609	2.2873626	-1		
37694	634.3770412450506	8.531203	-1		
38532	634.4251723317349	8.602558	-1		
34965	634.4432436899198	7.2755575	404		
28603	634.4436199793448	4.1061897	-1		
44119	634.4690819021673	9.118755	-1		
43741	634.4767900967331	9.018977	395		
34578	634.4789955891346	7.0272927	536		
45194	634.5252787888735	9.137465	-1		
797	634.8763016069853	0.41596127	-1		
26425	635.2638621196646	3.3692644	-1		
20903	635.2722983482032	2.4526963	-1		
27792	635.3095229370656	3.7315495	-1		
28288	635.3095213548195	3.8956788	-1		
8499	635.3177970358091	1.5131135	-1		
18718	635.3773205629923	2.2374406	-1		
25202	635.3821296154836	3.162528	-1		
37651	635.399500071813	8.422912	599		
42130	635.4113607162985	8.902484	395		
41981	635.4150104489136	8.869612	-1		
39841	635.4262340704904	8.6758	106		
37418	635.4621352766326	8.410542	599		
3344	636.2726400930005	0.7045363	-1		
39595	636.2941973515868	8.697274	-1		
36230	636.3856156629978	7.913655	465		
35894	636.3859571853138	7.744207	-1		
23918	636.4000923071515	2.905272	-1		
46439	636.4557500574243	9.332176	-1		
34158	636.457977937393	6.8040705	-1		
27689	636.4581992430825	3.7413313	-1		
38369	636.458724879941	8.571271	-1		
26654	636.4591367166283	3.4548316	-1		
27131	636.4593662230961	3.5776434	434		
37532	636.4595484932423	8.427222	-1		
37578	636.4973463241128	8.511877	536		
44586	637.1086842507399	9.085228	-1		
30451	637.2163076235319	4.9407167	-1		
31469	637.2163995070963	5.4150386	-1		
17699	637.2879842944083	2.149255	-1		
25617	637.2986594688107	3.246032	-1		
24573	637.3346375843701	3.0227404	-1		
43906	637.3860880471254	9.044872	-1		
36201	637.3893632522472	7.9598017	-1		
39728	637.4050430669901	8.708299	-1		
41884	637.4226931599289	8.889099	-1		
39902	637.4314695962942	8.784651	-1		
29516	637.4542552849892	4.5589223	-1		
31707	637.4900876423073	5.5627375	404		
48784	638.2152062574332	10.433296	-1		
24128	638.3822945362996	2.9329689	-1		
42878	638.4052866315876	8.961264	-1		
41001	638.4150551088047	8.825286	-1		
39222	638.4350746223034	8.707442	106		
37730	638.4379195178597	8.45681	-1		
45907	638.4599229047525	9.247124	-1		
46061	638.4618251830148	9.246513	-1		
44545	638.4626230930664	9.080843	-1		
35758	638.4735762487442	7.6777773	-1		
34194	638.4737051250939	6.8224573	106		
46730	638.4994918438606	9.408407	-1		
48063	638.5341775143642	10.001894	-1		
12761	638.8319232180851	1.8023373	-1		
42809	638.9735536384544	8.954531	-1		
27600	639.2957748380043	3.7253857	-1		
39385	639.308657588524	8.679863	-1		
36044	639.3119715972647	7.7862625	-1		
11227	639.316118339895	1.6726341	-1		
18677	639.3186030401665	2.2356946	-1		
15600	639.3253210945959	2.0016246	-1		
23772	639.3490706406935	2.8780036	-1		
32132	639.3712891018062	5.6712546	-1		
36125	639.396181583113	7.8162527	465		
34092	639.4834757228989	6.7759585	-1		
42819	639.9627991807035	8.955139	-1		
25345	640.2192083260667	3.3646786	-1		
37196	640.2813975660578	8.363363	-1		
17722	640.3071381285293	2.1529865	-1		
18675	640.3219967442956	2.2353637	-1		
36758	640.3827737016443	8.182598	-1		
37837	640.3943068680701	8.423359	-1		
34341	640.3948886915042	6.9291306	-1		
32592	640.4326962955987	5.87895	-1		
45412	640.4386240335269	9.161333	-1		
33286	640.4433098544453	6.3167477	-1		
35067	640.4440631622941	7.310374	-1		
47499	640.5515259006296	9.688694	-1		
12733	641.2970620300906	1.789457	-1		
7493	641.3994595070949	1.4459499	-1		
38114	641.4121878795805	8.557273	337		
45541	641.4289175761638	9.180628	-1		
42269	641.4549085396783	8.888555	-1		
48774	641.509617251032	10.432371	-1		
29709	641.8771973866352	4.6011195	-1		
40153	642.2470154145263	8.744389	-1		
27193	642.3157693195698	3.603745	-1		
9829	642.3218370461169	1.5991117	-1		
29359	642.4094683953232	4.4727535	-1		
33959	642.4118768309529	6.717657	-1		
17948	642.4200394688498	2.1690788	-1		
33083	642.4451219213596	6.200028	-1		
44508	642.4952438976777	9.081495	338		
42297	642.4975727894944	8.930958	-1		
46909	642.5305522589698	9.481173	-1		
7799	642.8322645891296	1.465658	-1		
17486	642.8713071368886	2.1330256	-1	17486.0	Candidate Trihydroxylated bile acid (delta mass 233.573)
24476	643.1365642244139	3.0114508	-1		
8760	643.2419068295446	1.5388057	-1		
24773	643.2745892186174	3.0666406	-1		
21778	643.2936721466451	2.5687566	-1		
40274	643.3739988204165	8.788976	337		
39224	643.3935639241454	8.696469	-1		
42750	643.395144765228	8.951493	-1		
46022	643.4156651014262	9.24512	-1		
44357	643.4191047622147	9.001558	-1		
41717	643.4201557680541	8.898026	-1		
35729	643.4304786875305	7.6577067	-1		
37456	643.4793726749148	8.420785	354		
36836	643.479628246011	8.208301	354		
35708	643.4798509040237	7.65766	354		
34495	643.4801519913036	7.026302	419		
12766	643.8477650253861	1.8038656	428		
26531	643.8514906440128	3.4147336	-1		
25203	643.895667592066	3.1626077	-1		
15359	644.1728613063274	1.9851031	-1		
47320	644.2094423009751	9.614259	-1		
37016	644.2968107225471	8.292691	-1		
30171	644.2973089021178	4.8062963	-1		
36126	644.3523779538193	7.851987	-1		
15260	644.3627805802811	1.9911565	-1		
36648	644.4257055238401	8.062168	-1		
38049	644.4272365050582	8.50029	-1		
34607	644.4284544032272	7.0843563	-1		
36873	644.482068813761	8.169699	354		
35919	644.4829391438319	7.65766	354		
44218	644.5101606178233	9.060457	338		
11003	644.8242712986633	1.6682826	428		
44870	645.2370958982511	9.113862	-1		
17758	645.2654090880835	2.1535544	-1		
24333	645.3213686970975	2.9990442	-1		
39760	645.3239476266233	8.71409	-1		
41002	645.3296793515392	8.809273	-1		
37750	645.3498503132429	8.404926	-1		
33195	645.382517667391	6.2173276	-1		
32695	645.3862463282607	5.949934	-1		
33097	645.3863754906821	6.2076006	-1		
32776	645.3985722049032	6.0157027	-1		
33285	645.3988262903405	6.31708	-1		
43907	645.4112452848678	9.0296135	-1		
43606	645.4345166642488	9.005955	-1		
34694	645.4945598097121	7.131526	419		
36465	645.4952273941929	8.007637	419		
36769	645.4953629908161	8.112215	419		
37561	645.4960300967903	8.437553	354		
37548	645.5845209681609	8.440586	-1		
37549	645.606852671819	8.440586	-1		
8000	646.3011426760422	1.4942936	574		
3603	646.3420501456876	0.72738826	-1		
33686	646.4550449556122	6.559586	-1		
33279	646.4552202094637	6.3453846	-1		
41162	646.4759778195921	8.827801	-1		
32726	646.5276217870065	5.9875665	-1		
9500	646.7928467693049	1.5754191	574		
20852	647.2472175753098	2.4396393	-1		
37839	647.3576305107206	8.479145	-1		
34399	647.3645475362958	6.9417644	-1		
19928	647.3802899806643	2.3657498	-1		
45112	647.4413129023579	9.15565	-1		
44174	647.4506752110581	9.055392	-1		
33734	647.4760289092583	6.605839	-1		
46912	647.4868249964247	9.482397	-1		
36773	647.5016031353223	8.116671	419		
37394	647.5017763379497	8.438364	354		
40863	647.5095355703841	8.795805	-1		
35357	647.5099001059191	7.4720125	-1		
31912	647.5103046030796	5.611019	-1		
35035	647.5106517255035	7.2924156	419		
41422	648.3502061366836	8.845669	-1		
9871	648.3775318204786	1.6048287	-1		
8503	648.3936480617502	1.5097533	-1		
42123	648.448519262051	8.922857	-1		
36884	648.4572847561179	8.220803	419		
34400	648.4580268103878	6.9417644	-1		
36324	648.4587893399372	7.9507475	-1		
35403	648.459486098653	7.5009756	168		
49458	648.4806462503377	10.758036	-1		
36815	648.5040492053977	8.193469	419		
37395	648.504618863488	8.446824	354		
26991	648.5430657612677	3.5356076	229		
14821	648.7969835908594	1.943777	-1		
37013	649.252073155394	8.29191	-1		
29221	649.2771105020743	4.3950887	-1		
25171	649.2790015493108	3.1612139	-1		
24930	649.285597679872	3.1237266	-1		
37666	649.3817195729584	8.446379	-1		
43052	649.3858392621471	8.928208	109		
45702	649.4312235135205	9.195248	-1		
32966	649.4366816616634	6.1798286	-1		
42479	649.4419971809542	8.931406	531		
44207	649.4663800777804	9.056714	-1		
31320	649.4890033956458	5.278766	-1		
30849	649.4890973314789	5.1556215	-1		
16695	649.4897878207536	2.074	-1		
19656	649.4897983177659	2.3249748	-1		
36748	649.5247550019842	8.147173	419		
15360	650.1896244299232	1.9851031	-1		
10514	650.35324263063	1.6971698	-1		
43908	650.3663073197704	9.031726	-1		
15651	650.3887114321826	2.0033119	-1		
