cluster index	parent mass	RTMean
10850	317.1991027630941	1.6340467
10104	317.2074244006812	1.6181827
43421	317.20928621525763	8.988244
41737	317.2104025204047	8.918428
26367	317.2118577186614	3.390682
2126	317.2182960530571	0.5317121
10613	317.2542658793489	1.6607494
36866	317.2688262954197	8.22048
37702	317.26913391739885	8.491236
24549	318.07362304864006	3.0203876
2719	318.11926842783805	0.6136525
28306	318.137230950666	3.9742239
6388	318.15371303863265	1.2338902
13147	318.15528835591044	1.8714283
2198	318.16612171261374	0.57333535
3221	318.1663559283569	0.6773616
5926	318.16639360277844	1.0925537
5254	318.166499262284	0.9558236
8170	318.1667492875196	1.4157124
4123	318.16680040985864	0.7814296
16345	318.1803226906178	2.0055318
12756	318.1911826559438	1.868953
16856	318.1919498458782	2.0252914
4137	318.20299755546046	0.7797762
9478	318.2036821349448	1.5879657
7507	318.2038565196	1.4264474
38602	318.2065964841014	8.595359
18844	318.2074989672666	2.2468567
42445	318.2177032514202	8.930019
16551	318.2275443967242	2.0763521
20213	318.22759863407293	2.3897026
32000	318.2278069918218	5.6304216
32345	318.22790762733064	5.7502007
40549	318.24072066122505	8.772524
38604	318.26379361671025	8.671474
38558	318.30016905619647	8.600364
44786	318.3002841153993	9.1003275
34750	318.30053609289934	7.1351604
15847	319.1270088018729	2.014874
20083	319.1275783453989	2.363091
8253	319.12823091338583	1.4978485
6565	319.1372777232313	1.2592818
11825	319.1383059627169	1.6741216
2835	319.1497848087972	0.6178764
11887	319.1519688740581	1.731218
22665	319.1657717112499	2.6966698
23795	319.1658431123735	2.8817668
34086	319.1913118223338	6.7733893
14253	319.2331813987944	1.9136064
4335	319.23703767959097	0.83722925
45454	319.2839293981032	9.172181
5517	320.111136043157	1.0187454
7135	320.1240216488413	1.380104
33364	320.1288670538635	6.3808928
8605	320.1644601761214	1.5270864
2757	320.18206836495017	0.618677
6042	320.18257563766485	1.226528
17725	320.20704927354365	2.1235023
31363	320.2431267578584	5.2576895
24832	320.2432604944588	3.0542078
21242	320.2433717128343	2.5120533
44518	320.2567257365179	9.062369
22983	321.0735224874498	2.7490113
26404	321.0822863700135	3.391737
17941	321.0848809031599	2.1676283
4976	321.09620910067423	0.93380076
22458	321.1453889560108	2.7993567
19147	321.1452716113171	2.269467
13946	321.1473790612537	1.8745222
2743	321.16551590124044	0.6169702
43964	321.16647193093	9.037079
5167	321.167151857636	0.9436387
24280	321.18191236684663	2.9549391
10852	321.2095964092085	1.7350025
10241	321.22834950685655	1.6261177
38126	321.2419493720015	8.56591
4144	322.1438284413371	0.7890604
13397	322.1754684308223	1.8434495
26337	322.17600845378155	3.383012
27010	322.1861520770459	3.5409393
16241	322.18622479211865	2.0665724
2741	322.1868784811322	0.6096472
4122	322.18786959394976	0.78693
20841	322.1977784693314	2.4456182
18216	322.2021203297353	2.1945157
16148	322.2021557542609	2.036089
14200	322.2124896762036	1.8755211
42662	322.23774039675993	9.017135
43659	322.2730277218748	9.029006
44528	322.29504580249267	9.082594
18905	322.9766462338092	2.2482877
25381	323.0314909014476	3.195723
15437	323.0546982546042	1.9994653
23053	323.0585656560001	2.756644
14876	323.10281500820463	1.9439695
6387	323.1102404018952	1.2226639
21316	323.13939533365186	2.506121
23344	323.1398541852122	2.7977004
12824	323.15908371986893	1.8015896
15703	323.161199707685	2.004847
3363	323.1825353396181	0.70049435
31997	323.1840460817622	5.6282744
32340	323.1841734322645	5.7619176
20218	323.1843360775896	2.382621
22216	323.2065158581084	2.6184785
45072	323.2213999376137	9.104024
29700	323.2216650576779	4.593404
631	323.92979625848125	0.37894645
5465	324.0591959420952	1.0078003
18403	324.14255333570526	2.2081292
13161	324.1472455356689	1.8707533
5857	324.1548328342338	1.0833992
16206	324.1912460807316	2.0176156
18163	324.2019040668814	2.1875527
11594	324.21741133673913	1.6931962
20277	324.2174437897446	2.3872974
44654	324.2894249583459	9.168464
26990	324.7748627800618	3.5354147
18906	324.97373059955413	2.2482877
5014	325.05295460247805	0.9170926
12724	325.08581871507045	1.7978263
6957	325.0889519449552	1.3370088
17653	325.1258104373957	2.107196
9180	325.13976533487704	1.561857
12561	325.164619524148	1.7839948
11418	325.1762402563164	1.7711649
3187	325.21188027747337	0.696343
7239	325.213473775413	1.3999931
38586	325.237004237764	8.634687
44267	325.237042429621	9.038796
40249	325.23720930764523	8.811465
16916	325.2482821829368	2.0891767
449	325.951183295787	0.38591176
1048	326.0305611425469	0.44751388
5959	326.1307767104841	1.1169559
4368	326.1339398760184	0.81956863
25045	326.13680810617944	3.1267252
5344	326.1692229774925	0.96867704
12095	326.1713535133258	1.7475444
14428	326.1808081174092	1.8800365
18209	326.1966560703192	2.1984282
725	326.2297348296564	0.40979582
40485	326.23312217299514	8.756543
21578	326.2537855665089	2.5358107
46521	326.3050163622999	9.341576
42570	326.3781507389191	8.937534
23849	327.0979361823055	2.8918571
19307	327.1209143251504	2.2640767
11207	327.14111331606	1.782721
19461	327.17780497819547	2.22544
24221	327.1782402643036	2.9182556
16998	327.21607987740833	2.1205223
25583	327.2162759234664	3.2416193
23279	327.2165046812377	2.799338
24413	327.2166263931795	2.984323
33662	327.2424007110242	6.559517
33203	327.2427657492605	6.2611775
39107	327.2524813947365	8.662866
41253	327.25280057371066	8.850815
16418	328.096916536231	2.0532005
30463	328.1183066393488	4.952356
30089	328.118392416486	4.7782106
13289	328.11931124926866	1.890173
4658	328.1388611185356	0.86934376
3122	328.16089965331463	0.6873193
3896	328.1861204069468	0.7526077
18416	328.2123877574776	2.1903477
12577	328.2235651963793	1.7850792
41797	328.2479814421216	8.8706
39123	328.2480587033321	8.728302
21286	328.2482970290825	2.5060112
37882	328.24829899651814	8.5253105
27902	328.2483753266724	3.8222404
35187	328.24844249104336	7.4249454
22864	328.24846610746914	2.679947
37199	328.2486851891414	8.405603
45771	328.2843212116189	9.212217
49710	328.9153274517228	10.786087
39390	328.91541284309926	8.657629
282	328.9156371090473	0.1574761
18907	328.98460114050204	2.2482877
16723	329.05716339175166	2.0739913
20842	329.1113151963812	2.4444566
23038	329.1134775991184	2.7549517
30419	329.12614866954084	4.9283476
24477	329.14953058307503	3.0115724
12637	329.1497964827568	1.7522199
20228	329.15745210678926	2.379949
18043	329.1575095934809	2.1805522
4177	329.18319519167943	0.7855386
8265	329.2177644645031	1.4854672
2891	329.2182673352193	0.6557855
26017	329.2321173134263	3.3131852
29997	329.2322954824388	4.716677
22286	329.2325124234645	2.6298912
23042	329.23252822799986	2.7544563
21396	329.23258135177275	2.5121143
44947	329.26866471653886	9.066379
42548	329.2686670901168	8.938018
35508	329.26871848197214	7.5804586
501	329.98241316565344	0.3861058
18894	330.07858638335506	2.247423
8847	330.0820929820412	1.5367038
13040	330.12007302777084	1.8194541
37014	330.1334291556068	8.292566
29474	330.13387559167137	4.519169
29824	330.1344250447118	4.8171296
15499	330.1345958516814	2.0090652
25026	330.1591008795533	3.1291678
4798	330.18474252077834	0.8714574
21044	330.19096884533167	2.4687834
18826	330.19101734301734	2.2201447
8464	330.20305879357426	1.6143072
20910	330.2274896667148	2.4190369
16741	330.22760889315555	2.099859
13614	330.2395316667412	1.8583169
25357	330.2409041556559	3.1934981
43709	330.263670597741	9.00999
38359	330.2638691988124	8.701817
40895	330.26389171781506	8.779394
36057	330.2639891035252	7.7992067
21779	330.264006784807	2.5603201
37567	330.2640078163167	8.4787445
40717	330.33666490051246	8.7855
49707	330.9156617549341	10.7854805
516	330.93064929523973	0.38760024
18898	330.9813561429908	2.247525
29647	331.0814496642466	4.584798
28777	331.14174503594376	4.204144
4701	331.16589976405646	0.8738826
4233	331.18539788167874	0.8035888
41921	331.1884201097481	8.882893
25763	331.19027539426594	3.2647555
27683	331.1907011802033	3.6580372
6812	331.1981764648029	1.3152643
4816	331.1984442353617	0.8817858
10335	331.2230581544867	1.6314096
14299	331.22326720601177	1.8735924
45685	331.225190116835	9.182932
2116	331.23384657078753	0.517705
11154	331.23551829078707	1.6938486
39694	331.24798699398866	8.6013775
32518	331.2479673717563	5.8513274
29038	331.2479768068685	4.321991
35365	331.2479856712235	7.4918933
32849	331.2479981111416	6.0528584
41618	331.28436569623426	8.862062
1321	332.09500749259274	0.4571795
7116	332.1344140478415	1.371178
39627	332.149470717149	8.701732
6105	332.15006637235393	1.1453764
8089	332.17053173638146	1.4839346
2927	332.17107286711365	0.65153825
15819	332.17118763701035	1.9918278
5728	332.1826343161357	1.0490005
8725	332.1826461771399	1.5299323
14998	332.20635487121854	1.900992
19674	332.20672091861	2.3256738
23008	332.20688075882856	2.7334437
12305	332.2196422591152	1.7406309
14234	332.22004692440385	1.8963457
32253	332.2230818766007	5.7137766
19583	332.22328582307654	2.3090894
37905	332.279580430269	8.507005
40866	332.27968377356086	8.7811365
41909	332.33117553006576	8.885684
49706	332.9117684545984	10.7855015
16434	333.05188587660695	2.0536613
24486	333.06286458030394	3.0094426
15745	333.1668406689676	2.0066729
35181	333.1676124719572	7.404057
5318	333.1778025545167	0.9894825
18532	333.19120254316107	2.1970937
16401	333.1914099966912	2.0349743
3521	333.1927645938687	0.7232745
34589	333.2041674559121	7.029864
35206	333.2042537974548	7.4201837
42415	333.2043108265399	8.837859
37210	333.2045632329199	8.389423
39249	333.2046876493091	8.691147
31216	333.263569108694	5.2635655
30625	333.26360413769964	5.033593
31991	333.26370361522845	5.6398845
31689	333.263761172619	5.5107355
32391	333.26378792270094	5.776048
37833	333.28273960746594	8.497393
46016	333.2993931900308	9.257329
15842	334.0400397423996	2.0130484
12622	334.09575136100585	1.7879869
7037	334.11269017268245	1.3465374
2527	334.1128275352935	0.5951272
25053	334.1319459967089	3.1288927
4550	334.14325363705484	0.9421866
19988	334.1654019038483	2.3535476
12395	334.1774487803392	1.7749939
10525	334.1793435804087	1.6469939
4237	334.1977600352227	0.87556344
8764	334.19799128765857	1.5336637
20843	334.19911632437976	2.3866227
19802	334.20356241086955	2.301869
19323	334.22196870833426	2.248227
21980	334.2221085618473	2.6101
16721	334.2222507582953	2.0684602
42517	334.2379009219789	8.9164505
27808	334.23874398459685	3.8058085
29640	334.2393143736214	4.575125
36868	334.2953078371853	8.227132
49704	334.910604287241	10.7851095
19815	335.0223151757147	2.3369884
24487	335.057004896879	3.0124617
6548	335.1104608663277	1.2579387
20844	335.1190637173245	2.4444566
23453	335.1612317966608	2.8143308
28307	335.1640778899811	3.9774065
5209	335.1670671346758	0.9455581
7885	335.1708849921555	1.47384
3074	335.18100721002145	0.6532763
17216	335.1814593115754	2.1135397
12501	335.2079327893662	1.785691
39343	335.2194771682047	8.639454
40910	335.2197295537319	8.776952
37562	335.21979994839614	8.475018
42613	335.22014463147707	8.902714
36052	335.220300994793	7.79943
18717	335.2694891021276	2.233326
42935	335.2791358788345	8.963862
12905	335.65287000715495	1.8111228
36982	336.1202631998341	8.282168
21825	336.1475196541678	2.5618556
6456	336.15596052889657	1.2360469
5879	336.156261143076	1.0849909
7434	336.15845090625834	1.4308096
14520	336.1656977202282	1.9205277
13412	336.19148128968567	1.8617826
16380	336.2020748467914	2.0507543
20802	336.21349487309686	2.4443395
19281	336.2376455352497	2.260607
24753	336.23783652896566	3.0666344
11924	336.2381591816161	1.7554412
34041	336.2520316285811	6.7531266
25152	336.2538866319121	3.1517787
29604	336.2541207378836	4.573943
45393	336.3104782476152	9.163478
285	336.8026465091526	0.14458644
49719	336.9076972689569	10.786927
19726	337.0380890723507	2.327782
22967	337.0475101278921	2.7489998
4316	337.0797165176505	0.8120492
7125	337.0892076716424	1.3738365
6065	337.1039013051628	1.146929
9919	337.13939050145706	1.6059568
45215	337.1434472984663	9.143355
30859	337.15466412132605	5.1662936
20148	337.16178634674225	2.337411
11727	337.161907366872	1.7274787
20694	337.1774217914979	2.4318795
19053	337.1775850552821	2.2583828
9082	337.1982241865406	1.5526367
37877	337.23520111975915	8.512141
38737	337.23538475702065	8.6503
40912	337.2355900979045	8.789386
34181	337.23572835470213	6.817429
34837	337.2361507025485	7.179542
444	337.9690141690827	0.38393342
12524	338.08742178723696	1.7834337
2144	338.1377720392585	0.5656035
4998	338.16876050266126	0.9128389
9259	338.17079551549483	1.5626599
11116	338.1715472016223	1.6684086
14559	338.18112191157405	1.870997
11088	338.2053152005599	1.6719046
1111	338.2205341825047	0.45269552
38269	338.2560743850195	8.554442
28779	338.25634717542795	4.20445
38441	338.26754494344027	8.568371
41953	338.2693641702334	8.888334
19982	339.12100788121995	2.340864
16828	339.1414595388983	2.0652006
11142	339.1556317139085	1.6768718
5980	339.16403131840275	1.1179436
6603	339.1644866644278	1.2634919
1763	339.1762437005122	0.48573473
17370	339.17784931507566	2.111901
20928	339.17794274068973	2.4272652
21996	339.17803647258256	2.5751321
43250	339.1914216662888	8.981221
40733	339.1937565415949	8.756649
3639	339.2006096079604	0.73030955
9289	339.2039951921993	1.5517116
24692	339.2463922624468	3.0641856
36869	339.2511665803572	8.231292
37133	339.2519220682291	8.530659
38743	339.26481774456323	8.617472
45134	339.28924878977	9.092213
49796	339.9039146927124	10.783353
12053	340.08226340175304	1.7425764
23063	340.08495319346025	2.765366
13570	340.10341652319977	1.8537123
28317	340.11961763017297	3.9755037
1629	340.1237999532556	0.4789528
15111	340.1871898249763	1.9894631
14802	340.2123032333164	1.9500535
17517	340.21287844439206	2.1355426
19493	340.21306331691625	2.30818
22155	340.23307947439923	2.6114254
43531	340.28461059421943	8.980612
45637	340.2846362515006	9.138226
39500	340.3575562341632	8.687982
22668	341.14642759301387	2.6970205
23783	341.1465814986459	2.880652
1588	341.15686771416534	0.47839797
16285	341.1572899689825	2.0449302
19198	341.1576022582364	2.315137
19464	341.1938443680009	2.278355
24754	341.194930907761	3.047561
10467	341.1979926466413	1.636907
34077	341.2590109641293	6.7728353
45652	341.3048844179137	9.157473
9994	341.6798575370993	1.6121701
32619	341.7672384790527	5.9438944
31472	341.76749023570767	5.4136505
49591	341.92354865724684	10.778877
5487	342.11846094737376	1.0010378
15048	342.1220441237537	1.9593633
18215	342.1345774629887	2.207362
1524	342.13994219141216	0.4773293
15008	342.1449487111296	1.9533849
9959	342.1660421813941	1.6070135
42277	342.1703319013577	8.913848
8510	342.1763730748712	1.5167266
7632	342.2026434561962	1.4521425
13311	342.2036967356001	1.8590834
6601	342.21202285933543	1.2689924
10164	342.21209408521173	1.7023567
11028	342.228751118352	1.6844087
8547	342.2292458530528	1.5165247
12962	342.239746965804	1.8203083
14588	342.2403210918326	1.9264302
42081	342.26399964375776	8.822368
44255	342.2641279703532	9.054767
38653	342.3731569439603	8.591312
13108	343.1365766655458	1.851994
10855	343.1398072500588	1.6585343
29416	343.1506617260818	4.499165
43214	343.15372060833016	8.983098
22493	343.1623719183977	2.6674998
18418	343.17311695737124	2.240017
3101	343.197954300411	0.667565
8403	343.1986093408254	1.5660683
33366	343.2047775756521	6.3808928
43911	343.22915418454244	9.036637
41837	343.24792899786144	8.864863
35374	343.2958284734207	7.5002294
665	343.31984609529667	0.3564139
26532	344.113173332012	3.4169426
25871	344.1132758329876	3.2860346
2820	344.1335504490225	0.6253447
21671	344.1508564612684	2.5570977
1907	344.15574134482864	0.47810227
20680	344.1602837882376	2.4350393
4932	344.1815779218067	0.9073982
9656	344.18255226757367	1.6417924
4285	344.19444421429864	0.8081765
15990	344.19671944174826	2.0230563
15998	344.2074239736038	2.0581963
9957	344.22811315851214	1.7567829
17004	344.2441321621061	2.0959752
24601	344.2447868089905	3.0200644
40652	344.24494265391786	8.748767
15046	344.25611214737256	1.9587656
34057	344.2676806927584	6.7625813
43417	344.27942461389244	9.035594
41731	344.2795283497149	8.874643
39435	344.2972473351049	8.674952
23104	345.04072114187574	2.7657788
1424	345.0790749368827	0.4779098
30415	345.10023403449105	4.9286685
14229	345.1314104569833	1.8869308
17797	345.1314819648582	2.1754975
15724	345.14360891114745	2.0021265
5383	345.2132950332673	0.963868
12339	345.2137069776582	1.732881
6726	345.21370510719794	1.298059
2469	345.224733291326	0.58944833
24504	345.2274782732444	3.0170841
28575	345.2283404495692	4.1048613
11888	345.2374977073504	1.7254443
4823	345.2496757466256	0.86043626
40517	345.26385353098004	8.806273
33818	345.2638867736274	6.6537466
43506	345.28246248199684	9.031464
41989	345.2825918174484	8.88856
3057	346.0911114323058	0.65932626
6956	346.11339986270804	1.3354852
24463	346.1291731254654	2.9987726
8925	346.165161368277	1.5411086
15792	346.16860752192554	2.009792
17759	346.1868245142873	2.1817036
22268	346.18710074272667	2.579161
12374	346.19789602127634	1.7690423
7526	346.1983555454451	1.4409987
19563	346.221873548651	2.3143928
17459	346.22222395361047	2.0324562
13915	346.23498389979574	1.874055
34901	346.25460830675576	7.229865
25156	346.2585157551098	3.1028528
24400	346.258659575512	2.9864209
26885	346.2586622418406	3.5175676
21378	346.2586857511349	2.5336273
29231	346.2588664547513	4.414114
28914	346.2588764201289	4.2720866
29498	346.25892571907514	4.528843
37880	346.2949586949861	8.495493
42553	346.29522788231867	8.940213
44810	346.29523338933564	9.057846
35059	346.75542048143586	7.303403
17686	347.10724188387195	2.1460867
28781	347.1158819504254	4.204977
843	347.1215392784803	0.42022526
8535	347.1306946230771	1.5159844
2972	347.1489807467034	0.64135194
17617	347.1629299976464	2.135855
22525	347.1636287609094	2.6768231
27264	347.18510209454894	3.6215806
7026	347.19323012478685	1.3245596
3157	347.1932728671932	0.6762651
6231	347.1937870475957	1.16175
2104	347.2289883610698	0.48267147
24330	347.243103053264	3.0547822
29993	347.2430994226749	4.7160654
23027	347.2432531318614	2.7553558
19532	347.26233357663165	2.3289223
7352	347.2655409366565	1.4034313
11917	347.26562525798965	1.7420906
35504	347.27940451085703	7.5799904
37674	347.2794942537887	8.4564495
36168	347.27953921270336	7.850707
36914	347.2798851490696	8.283894
42638	347.29839155057493	8.934974
25379	348.0844543607778	3.1957076
4896	348.13034380586697	0.89521044
13048	348.1304421745148	1.8189347
21484	348.14452894168124	2.5249436
26407	348.14455966696585	3.3917859
17693	348.14603723981327	2.134997
23860	348.16565641924785	2.893345
3648	348.176725995198	0.79446304
6810	348.17689659528816	1.4560623
18971	348.1911675155036	2.2518826
13188	348.2019276679707	1.9592412
17663	348.201986101434	2.08515
32893	348.2020506379622	6.0816436
25759	348.21787931946307	3.2618294
27386	348.2187709721501	3.6582973
38690	348.27436515535004	8.604861
30989	348.2745582186481	5.1617703
35354	348.27456974946875	7.489007
30593	348.2745782492336	5.0187016
32517	348.2746095988546	5.851571
32848	348.2746111112077	6.0525117
41593	348.3105564012131	8.861292
40166	348.3261404990683	8.744806
24474	349.0372086451986	2.9950693
1233	349.11005475114393	0.46623626
41838	349.17791953325616	8.877241
37185	349.1784395184862	8.37917
21238	349.1797291917539	2.4847622
40371	349.1993913830573	8.740915
44824	349.2009061951436	9.1036415
2747	349.2087001028744	0.6120555
745	349.23043372964963	0.42522058
41652	349.2356067172505	8.926924
25827	349.2586056519467	3.2845662
26697	349.25873321629626	3.4917626
25012	349.25898501537887	3.130456
22026	349.2590210618343	2.597274
24123	349.2590276791604	2.9335327
23268	349.25921200691266	2.7882135
44536	349.2732051707813	9.049114
23280	349.284459744738	2.788197
30102	350.1001806235125	4.7809367
30462	350.10019600623195	4.943821
4684	350.12066181973785	0.87203985
7545	350.1443041899517	1.4436662
19452	350.1630764323171	2.300476
7742	350.1727590923789	1.4691012
13121	350.20779006153055	1.8226188
16247	350.2081048563548	2.0397992
19812	350.21759925135774	2.3141367
9003	350.21783181725425	1.5813468
32174	350.2339989564838	5.709533
45784	350.2669857327728	9.2115555
30628	350.29081568455683	5.0338793
45984	350.32611581408634	9.251039
23767	351.01726424221584	2.8789284
6947	351.0686313347701	1.3336797
23442	351.0841298694336	2.8046496
23001	351.09545556673004	2.750887
12619	351.12246218826186	1.7872684
22030	351.1422080822055	2.5844092
25072	351.1587400332254	3.130197
15469	351.1780638804874	2.0230422
36050	351.193526698317	7.7918954
37557	351.19360518393006	8.439044
39143	351.1936928725947	8.631598
11090	351.194154014319	1.686759
8205	351.19545973958844	1.4653118
8723	351.20308971050696	1.4936062
10473	351.20315102080133	1.6506246
26692	351.2151908859477	3.5249074
29507	351.21529357947884	4.5266447
29230	351.2153908512749	4.4086657
28920	351.2154576345273	4.2773685
12288	351.22814258719285	1.6917624
42563	351.25139681612274	8.94182
40065	351.2522249452332	8.830604
19836	352.0488927124982	2.3391345
2008	352.1236754395226	0.5419833
10739	352.1510642341747	1.6549237
17165	352.1649857644809	2.1003206
9807	352.18634282412086	1.5999616
15215	352.19748288476774	2.0056496
13604	352.2198848060252	1.8571297
40679	352.2490021708797	8.781246
37940	352.2489925275366	8.504059
21970	352.24914739265967	2.5874484
22997	352.2494303852904	2.772759
42461	352.24955668177995	8.909473
33584	352.28501800635416	6.4922533
24875	352.29614722223465	3.0875854
42914	352.3055186334581	8.962382
46548	352.3204471602269	9.364945
22470	353.0330864304774	2.6685827
7113	353.06363338428685	1.3720658
21490	353.09981646582844	2.5318449
23846	353.1208498572843	2.8921256
24091	353.151152953803	2.932005
15145	353.1571527131295	1.972116
43368	353.17711608898486	8.993401
6808	353.18021057451534	1.3123515
4048	353.1976035605174	0.7685256
18671	353.207967613073	2.225346
13683	353.20821370952643	1.8713288
37874	353.2084942983537	8.484524
38700	353.23001411071	8.582348
32516	353.2300701764562	5.8517118
32845	353.2300751686342	6.0521007
35152	353.2300893588277	7.4858603
36189	353.23013798802435	7.8182926
37586	353.2301396256256	8.4566
36800	353.2301538115214	8.188862
33398	353.2301998771049	6.341116
30579	353.23073470560826	5.01927
30990	353.2307454242448	5.172822
29016	353.2309482961862	4.3079576
27667	353.23241002098257	3.7580202
26815	353.245516685687	3.4978685
35912	353.2627799381793	7.7484446
39468	353.2684119189105	8.819483
42916	353.26826242300695	8.961461
19746	354.06465842437154	2.3300993
24121	354.1371231631464	2.9290073
6525	354.1516796802313	1.2537624
5833	354.1656980074059	1.0727781
10060	354.201640422002	1.6138752
11874	354.2026043383063	1.7702131
29195	354.20988212953705	4.4107456
21559	354.2282858121868	2.5372903
41906	354.26467870667	8.893859
46409	354.30015209191623	9.315441
13179	354.6967612416316	1.8288921
24464	355.04458557054136	3.0087883
19997	355.0952308459045	2.3545785
8449	355.15014308345206	1.5115237
33253	355.15429007576915	6.2856846
16786	355.1728725274987	2.0645287
4642	355.1861344205276	0.86625814
31655	355.1897171190329	5.504039
37890	355.2085725444695	8.496746
31230	355.24547385105404	5.271575
32267	355.2455968088724	5.6528683
31693	355.2456515175409	5.513549
30624	355.2457665908808	5.033438
32602	355.24579459423654	5.831955
28737	355.2601860680278	4.18327
29152	355.2602985194517	4.3560348
35269	355.2633427444823	7.443434
31152	355.2638474443335	5.2588496
38571	355.26397095479814	8.594065
19608	355.27026219088003	2.3204195
7503	355.2818844412727	1.4371841
43801	355.28381914775946	8.990176
49613	355.8762020772469	10.778307
38720	355.87635396831706	8.64733
25065	356.1142112083118	3.128662
23752	356.15272405667577	2.8732274
8668	356.180926418805	1.5256025
27614	356.20779020331065	3.7287452
11329	356.21852544350656	1.6848371
26968	356.2238263032798	3.5333247
10818	356.2440912205704	1.6479613
37899	356.279568701174	8.526859
41751	356.27958884907514	8.832206
37598	356.2956014941615	8.418565
45133	356.3155025110367	9.109056
19842	357.0044093538296	2.3402417
16369	357.1315799381273	2.0585172
1143	357.1418663801398	0.47045594
23361	357.14277569613347	2.8162582
15222	357.1521192470478	1.977585
17630	357.1522586111972	2.1379652
17218	357.1636252267161	2.1135397
18044	357.1907540713809	2.2086928
12216	357.19133850856434	1.7471036
36058	357.2025601884824	7.7945557
4870	357.2135023868758	0.89496905
9270	357.21388111723945	1.5683525
38162	357.2270543891878	8.5473585
22059	357.2482219490584	2.599205
11480	357.2489804198393	1.6728367
3170	357.2494161066068	0.67893213
17306	357.2499420386209	2.118389
35646	357.2532513223531	7.6377773
33758	357.2533203085718	6.612239
29795	357.2541952433256	4.660651
47979	357.2786000715608	9.9465685
42930	357.2795073600374	9.08648
36372	357.2798623366201	8.027733
40566	357.2799001542701	8.779694
22416	357.7615298780703	2.6551352
21807	358.1301456582995	2.570838
8321	358.1977360467778	1.5896212
12383	358.2073770402944	1.7695951
18530	358.2232412274712	2.2005262
24427	358.2235811898687	3.0103402
37661	358.22634960711247	8.502462
12502	358.23362018459784	1.7916534
40256	358.2589458206645	8.734141
16739	358.2710308942408	2.1502564
8998	358.28117138275275	1.5452226
41250	358.29523776681634	8.861946
45712	358.295255418866	9.123878
43653	358.29529818721704	8.992844
36054	358.2953364910222	7.792787
38296	358.2953736244932	8.530532
45675	358.3312509769543	9.173416
42546	358.3678709758681	8.936004
4324	359.06169409003496	0.8142733
30857	359.1367157562835	5.1651525
4831	359.1451628842032	0.8983006
20650	359.1579170554767	2.428774
19052	359.15822996377534	2.2587562
7993	359.1684866282529	1.4783928
34074	359.18403278191533	6.7609444
37015	359.1960842270539	8.292691
22602	359.1968754971565	2.6856596
37867	359.21687305454884	8.490889
3985	359.22881341091846	0.7653012
5046	359.2289877575106	0.92280483
6929	359.22926506495435	1.3224341
11844	359.229438828504	1.7257935
13866	359.2296497789588	1.8713452
2409	359.23992836369825	0.58583206
5275	359.26494517196807	1.0426795
2482	359.2648840435932	0.5903933
45141	359.29549014169214	9.111294
45803	359.3269299760642	9.21825
49784	359.8186060042761	10.789862
49614	359.8728794006192	10.778485
11845	360.12925189605414	1.7244947
1320	360.15008584472304	0.4619959
43234	360.18049561420054	8.984263
14172	360.19426792941283	1.854645
22330	360.2016517718909	2.6260078
12045	360.21307467523104	1.7557185
9084	360.21332283416075	1.5822703
14604	360.2140774726775	1.9344709
14766	360.23783897116914	1.9590685
26488	360.2378670159252	3.3786824
19658	360.2379535510846	2.2979393
11611	360.2382812485512	1.7847216
41390	360.27417035609403	8.834305
38522	360.2742231971525	8.617927
20772	360.2934458247096	2.4368603
37878	360.3106980072285	8.499283
42642	360.31074461279377	8.984714
24885	360.7730173381427	3.0895643
19962	361.103132913883	2.3586855
21506	361.1741110536652	2.4925723
10168	361.1970073873361	1.6192673
12204	361.1989903838667	1.7670175
15196	361.2045147074767	1.9606334
4666	361.2086464959756	0.8744963
43719	361.22063235987326	9.014981
21669	361.2222988787949	2.5531533
10999	361.2336102047997	1.6679631
36858	361.2340619316135	8.221354
38113	361.2353017206768	8.534303
11458	361.2423875389313	1.7284795
2115	361.2442739449885	0.5331521
23210	361.2523046197406	2.7892838
34752	361.25896945125646	7.1316266
20651	361.2951081517431	2.4263005
49648	361.8715016928917	10.778544
13630	362.0853797711131	1.8555665
2750	362.0859276416588	0.63017696
5120	362.1432054256221	0.9421342
22772	362.1495433440506	2.7139907
31348	362.1602261023345	5.3304725
9290	362.19186181592	1.5651749
5103	362.1923041398093	0.9271549
19996	362.1978326780602	2.354538
14452	362.2091511500447	1.9145973
12072	362.21723508022416	1.7829245
17657	362.2177719971687	2.0140743
25791	362.2535742355154	3.2526054
21374	362.2536424225876	2.492588
28582	362.25366919852354	4.0946183
18593	362.2536952990818	2.1035879
24568	362.25378045087024	2.9388554
22411	362.2537833414731	2.6554751
2626	362.2890217304972	0.611739
38899	362.2898712896542	8.622939
40548	362.289996258771	8.79095
35602	362.2901274474641	7.5794044
8778	362.7215373529112	1.5337937
810	362.926193176607	0.39678612
7470	363.1414825271874	1.4321444
16033	363.15613378847297	2.023489
14140	363.1575081740264	1.8873689
24803	363.1955305332602	3.0879955
10150	363.21337193511016	1.6423897
20487	363.23732169383686	2.4375138
23481	363.2376142843191	2.818882
46178	363.2886841645128	9.2399
45371	363.3099317789045	9.160666
4822	364.1003609008487	0.90171605
666	364.1744521945767	0.39895773
18912	364.1785404585568	2.2484183
15802	364.1786416430018	2.0104692
12666	364.18749895341296	1.791599
20279	364.2105790139889	2.3864608
27267	364.2125679031705	3.622422
15556	364.2228421724397	1.9536263
