CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
30434	33821	148	0.7557	1.942
33772	37722	148	0.904	-0.035
34259	37722	148	0.8824	-0.035
37075	37722	148	0.798	-0.000
37722	38529	148	0.8589	0.036
30156	37722	148	0.8428	0.958
32997	37722	148	0.7653	5.953
33821	34414	148	0.769	3.048
34414	37763	148	0.7767	0.002
33821	37763	148	0.9008	3.050
33772	34259	148	0.8922	0.000
34259	38529	148	0.9431	0.001
30156	34259	148	0.8058	0.994
32997	33772	148	0.7025	5.989
32997	33821	148	0.7833	-7.079
32997	37075	148	0.912	5.954
33772	37075	148	0.7164	-0.035
33772	38529	148	0.8451	0.001
30156	38529	148	0.8654	0.994
30156	33772	148	0.7433	0.994
25547	25580	149	0.8856	0.000
15943	16412	150	0.815	-0.131
48844	49137	151	0.8186	-1.984
49137	49140	151	0.8979	-0.012
49137	49145	151	0.9054	0.003
49137	49175	151	0.8035	1.984
49137	49466	151	0.8233	1.983
49137	49493	151	0.891	-0.011
48697	49084	151	0.9466	0.000
48844	49084	151	0.8851	-1.000
49084	49140	151	0.7889	-0.996
49084	49175	151	0.9115	1.000
49084	49466	151	0.8633	0.999
49084	49493	151	0.8277	-0.995
48697	48844	151	0.8404	1.000
48697	49140	151	0.7463	-0.996
48697	49175	151	0.8663	1.000
48697	49466	151	0.8192	1.000
48697	49493	151	0.7839	-0.995
48844	49140	151	0.829	-1.996
48844	49145	151	0.7976	-1.981
48844	49175	151	0.966	0.000
48844	49466	151	0.9445	-0.001
48844	49493	151	0.8178	-1.995
49140	49466	151	0.7972	1.995
49145	49466	151	0.8501	1.980
49175	49466	151	0.8994	-0.001
49466	49493	151	0.7873	-1.994
49140	49175	151	0.8535	1.996
49145	49175	151	0.7437	1.981
49175	49493	151	0.842	-1.995
49140	49145	151	0.8482	0.015
49145	49493	151	0.8115	-0.014
49140	49493	151	0.9138	0.001
8020	13749	152	0.9227	-0.985
4849	9130	153	0.7481	-9.975
7673	9130	153	0.8686	3.000
4308	4849	153	0.9213	-0.036
181	185	154	0.9753	-1.995
185	1126	154	0.9773	0.000
185	8113	154	0.8725	-0.116
185	38755	154	0.9808	0.000
185	42067	154	0.9584	0.000
185	49557	154	0.9814	-0.024
185	49561	154	0.8719	1.971
185	49679	154	0.831	2.963
185	49705	154	0.9779	0.000
185	49709	154	0.8864	1.995
589	49589	154	0.7263	-0.997
589	49592	154	0.712	0.998
589	49652	154	0.9339	0.001
38755	42067	154	0.9827	0.000
38755	49557	154	0.9775	-0.024
38755	49561	154	0.8778	1.971
38755	49679	154	0.869	2.963
38755	49705	154	0.9755	0.000
38755	49709	154	0.8925	1.995
181	38755	154	0.9859	-1.995
1126	38755	154	0.9813	0.000
8113	38755	154	0.8937	0.116
181	561	154	0.7772	9.947
558	561	154	0.9317	-1.998
49561	49592	154	0.7167	-3.971
49589	49592	154	0.9864	1.995
49592	49652	154	0.7147	-0.997
49592	49709	154	0.7142	3.996
49592	49736	154	0.7808	2.997
49589	49652	154	0.7145	0.998
181	1126	154	0.9805	-1.995
181	42067	154	0.9777	-1.995
181	49557	154	0.9636	-2.019
181	49561	154	0.8397	-0.025
181	49705	154	0.9607	-1.995
181	49709	154	0.8436	0.000
181	49736	154	0.7936	-0.998
1126	8113	154	0.8829	-0.116
1126	42067	154	0.9708	0.000
1126	49557	154	0.9597	-0.024
1126	49561	154	0.868	1.971
1126	49679	154	0.8413	2.963
1126	49705	154	0.9558	0.000
1126	49709	154	0.8807	1.995
42067	49561	154	0.8494	1.971
49557	49561	154	0.8815	1.995
49561	49705	154	0.8875	-1.971
49561	49709	154	0.9897	0.025
49561	49736	154	0.8642	-0.974
49709	49736	154	0.8574	-0.998
42067	49709	154	0.8555	1.995
49557	49709	154	0.8934	2.019
49705	49709	154	0.8979	1.995
42067	49557	154	0.9578	-0.024
49557	49679	154	0.8343	2.987
49557	49705	154	0.9935	0.024
8113	49557	154	0.8814	0.092
42067	49705	154	0.9579	0.000
49679	49705	154	0.8386	-2.963
8113	49705	154	0.8786	0.116
42067	49679	154	0.8757	2.963
8113	49679	154	0.7316	3.080
8113	42067	154	0.9027	0.116
522	595	155	0.7246	-0.221
498	577	155	0.725	2.033
498	2994	155	0.7926	0.896
522	577	155	0.7739	-5.005
577	2994	155	0.7049	-1.137
9314	10228	156	0.9191	-0.086
34573	37620	157	0.8577	-2.015
35342	41621	157	0.7482	-4.995
37620	41621	157	0.8035	10.005
37620	44481	157	0.9496	0.985
42411	45966	158	0.7827	-0.036
43674	45966	158	0.8186	-2.015
39274	44471	158	0.7493	-1.979
33403	37984	158	0.8884	0.000
36311	37984	158	0.7632	3.994
36918	37984	158	0.8035	3.994
37397	37984	158	0.9378	-0.001
37984	42247	158	0.8027	-2.015
42411	44471	158	0.7737	0.000
43040	44471	158	0.7561	-3.995
43674	44471	158	0.782	-1.979
36311	41446	158	0.9081	-2.014
36918	41446	158	0.8874	-2.014
32444	41446	158	0.86	-2.013
32471	41446	158	0.8066	-4.031
33403	37397	158	0.9273	0.001
33403	42247	158	0.817	-2.014
32444	43674	158	0.7308	-7.046
42411	43674	158	0.7835	1.979
43040	43674	158	0.7472	-2.015
37397	42247	158	0.8266	-2.015
42411	43040	158	0.7707	3.995
36311	36918	158	0.9491	0.000
36918	37397	158	0.7612	3.995
32444	36918	158	0.8432	0.000
32471	36918	158	0.7652	-2.017
32444	32471	158	0.7815	2.017
32471	36311	158	0.7388	-2.017
32444	36311	158	0.8935	0.000
32444	37397	158	0.7267	3.995
36311	37397	158	0.7643	3.995
5303	6434	159	0.9991	0.000
40806	45767	160	0.719	-0.036
3773	5636	161	0.8578	1.979
33677	36396	162	0.7281	8.026
34908	36396	162	0.769	6.010
35924	36396	162	0.772	8.026
26263	36396	162	0.7995	-4.047
28865	36396	162	0.7327	-6.026
30794	36396	162	0.8294	-4.011
30932	36396	162	0.7268	5.974
31889	36396	162	0.8137	7.990
32550	36396	162	0.7269	7.042
33714	34975	162	0.8134	2.016
34908	34975	162	0.933	0.088
34975	35022	162	0.8088	1.929
30932	34975	162	0.835	0.052
30932	31889	162	0.845	-2.015
31889	34908	162	0.7878	1.979
31889	35924	162	0.7454	-0.036
31889	39603	162	0.7223	3.011
26263	30794	162	0.8515	-0.035
28865	30794	162	0.7556	-2.015
33677	33714	162	0.9584	0.088
33714	35924	162	0.8571	-0.088
33714	39603	162	0.7611	2.959
29713	33714	162	0.7825	0.052
29713	30932	162	0.7524	2.015
30932	32550	162	0.729	-1.068
30932	34908	162	0.8047	-0.036
30932	35022	162	0.9532	1.981
33677	35924	162	0.8591	-0.000
34908	35924	162	0.8224	-2.016
35924	39603	162	0.916	3.047
32550	35924	162	0.8649	-0.984
29713	32550	162	0.8431	0.948
32550	33677	162	0.8792	-0.984
32550	34908	162	0.782	1.032
26263	28865	162	0.7409	1.979
28865	33459	162	0.8504	3.011
33677	39603	162	0.7794	3.047
33677	34908	162	0.8209	2.015
29713	33677	162	0.7989	-0.036
34908	35022	162	0.7766	2.017
41589	43974	163	0.7652	-1.022
47480	49046	164	0.9716	1.980
4060	8006	165	0.7467	-0.000
4647	8006	165	0.7643	-0.000
4060	4647	165	0.9272	0.000
34119	34718	166	0.924	-0.000
34718	36147	166	0.8093	-0.984
34718	36633	166	0.7218	-2.982
34718	38140	166	0.7588	1.943
30368	34718	166	0.9164	-0.000
34119	36633	166	0.7307	-2.982
36147	36633	166	0.7593	-1.998
30368	36633	166	0.7001	-2.982
34119	38140	166	0.7537	1.943
38140	42469	166	0.8964	3.047
30368	38140	166	0.7629	1.943
34119	36147	166	0.7827	-0.984
30368	34119	166	0.9473	-0.000
30368	36147	166	0.775	-0.985
7632	9959	167	0.7085	0.037
32251	35403	168	0.8508	3.047
28191	30190	169	0.8551	0.001
29604	29640	170	0.9692	2.015
29640	33203	170	0.9364	6.996
29640	34077	170	0.8987	-7.020
29604	33203	170	0.9274	9.011
29604	34077	170	0.882	-5.005
14588	15048	171	0.9087	0.118
31660	33871	172	0.7191	2.016
33333	33871	172	0.8486	-2.016
31632	33871	172	0.7751	-0.000
31717	33871	172	0.7593	-2.016
32023	33871	172	0.772	-2.016
31632	32023	172	0.8532	2.016
31632	37396	172	0.8024	1.984
33333	37396	172	0.7529	-0.032
32023	33333	172	0.8556	-0.000
31717	32023	172	0.8717	0.001
32023	37396	172	0.7307	-0.032
10460	11678	173	0.7249	0.005
38170	38183	174	0.8781	1.005
25020	38183	174	0.9008	-0.036
25647	38183	174	0.8788	-0.037
25020	25647	174	0.971	0.000
25647	38170	174	0.8198	-1.041
25020	38170	174	0.8409	-1.041
29686	30070	175	0.9193	0.000
38756	49338	176	0.9735	0.001
4985	5391	177	0.9492	-0.011
5280	5391	177	0.7474	-0.040
4985	5280	177	0.7437	0.029
35219	45903	178	0.9116	0.984
40579	40580	179	0.7227	-1.002
30431	31588	180	0.8558	-0.983
31588	31794	180	0.8556	-0.037
31588	35703	180	0.8705	-1.999
31588	35997	180	0.9092	-1.999
31588	40018	180	0.8689	-4.010
30431	30432	180	0.766	-1.003
30431	31794	180	0.7638	-1.020
31794	35703	180	0.8422	-1.962
31794	35997	180	0.8291	-1.963
31794	40018	180	0.7812	-3.974
35703	35997	180	0.9471	-0.000
35703	40018	180	0.844	-2.011
30431	35703	180	0.8511	-2.982
30431	35997	180	0.8189	-2.983
30431	40018	180	0.7332	-4.994
35997	40018	180	0.8624	-2.011
2639	3052	181	0.7102	4.979
2639	5567	181	0.735	2.015
2639	6164	181	0.9012	1.979
898	3059	181	0.8132	4.961
927	3059	181	0.88	-1.979
898	927	181	0.8591	6.940
927	3052	181	0.7235	-2.999
927	9714	181	0.8568	6.058
898	3052	181	0.7101	3.941
5567	6164	181	0.714	-0.036
7352	17306	182	0.7915	-9.984
44161	47465	183	0.7285	1.032
47465	48301	183	0.7656	0.000
27196	30872	184	0.9382	0.000
30530	30872	184	0.9411	-2.016
30872	30875	184	0.8594	-2.007
30872	31501	184	0.9428	0.002
27196	30875	184	0.8531	-2.007
30875	31501	184	0.8577	2.009
30785	31501	184	0.8588	-2.015
30530	31501	184	0.8829	-2.014
27196	31501	184	0.8834	0.002
46879	48116	185	0.7757	1.979
48113	48116	185	0.7818	1.001
48116	48948	185	0.9524	0.000
48116	49460	185	0.9481	-0.000
46879	48948	185	0.8044	1.979
46879	49460	185	0.7744	1.979
48113	48948	185	0.8315	1.001
48113	49460	185	0.8116	1.000
48948	49460	185	0.9699	-0.000
4208	5969	186	0.8005	1.979
4208	6078	186	0.8277	2.021
5969	6078	186	0.8458	0.043
5969	6557	186	0.7584	2.016
830	3805	187	0.8048	9.021
830	2359	187	0.8059	-6.973
28715	29900	188	0.8046	5.098
28715	31340	188	0.8039	-2.926
28715	32944	188	0.8216	0.000
31863	32944	188	0.8403	6.974
32944	33589	188	0.7955	0.000
25007	25695	188	0.8737	-0.000
25695	29900	188	0.79	-0.982
25007	29900	188	0.8837	-0.982
29900	31340	188	0.809	-8.024
35009	35195	189	0.9036	0.001
6471	9107	190	0.8419	2.016
7443	8257	190	0.929	2.016
7443	11345	190	0.7938	-6.937
2195	5389	190	0.7239	1.032
5389	5796	190	0.7838	-2.016
9107	10090	190	0.7155	-6.008
10090	11955	190	0.8285	-7.042
11345	11955	190	0.8507	4.994
11345	12903	190	0.7356	-1.980
2195	9107	190	0.7282	-2.993
8257	9107	190	0.7463	9.091
11955	12903	190	0.8156	-6.973
39361	43448	191	0.7804	-2.052
2974	3044	192	0.9349	0.038
1639	2559	192	0.9716	-0.022
2559	2776	192	0.9914	0.022
2559	2793	192	0.8902	-0.982
2559	2974	192	0.7189	0.010
1639	2776	192	0.9773	-0.000
2776	2793	192	0.8986	-1.003
2776	2974	192	0.7123	-0.012
1639	2793	192	0.9159	-1.003
2793	2974	192	0.7341	0.991
1639	2974	192	0.7304	-0.012
13998	15805	193	0.7117	2.016
15805	16565	193	0.8153	2.015
13998	22942	193	0.7239	4.032
12062	18466	193	0.8691	0.000
18466	22291	193	0.7219	4.990
13998	22291	193	0.7833	0.000
21098	27981	193	0.9644	0.000
13998	21098	193	0.7867	2.016
13998	16565	193	0.7155	4.032
13998	27981	193	0.7533	2.016
21291	22247	194	0.7061	-0.983
33179	33180	195	0.7284	-1.002
3461	4198	196	0.7639	-2.016
35822	36161	197	0.9137	-0.001
36161	37781	197	0.9303	-1.960
35822	37781	197	0.8829	-1.961
801	49482	198	0.9406	0.000
18624	18654	199	0.9173	1.004
30927	30943	200	0.7549	0.003
33419	37410	201	0.8662	0.001
862	904	202	0.7937	0.051
904	1116	202	0.9258	0.009
904	1118	202	0.7666	-0.006
1116	1118	202	0.7537	-0.015
862	1116	202	0.8221	0.059
5025	13078	203	0.7884	9.968
2625	5025	203	0.7953	0.073
2625	3817	203	0.8923	0.000
31301	36249	204	0.926	2.016
37077	37824	204	0.892	0.001
32586	37077	204	0.7139	2.015
31301	32586	204	0.7148	-2.016
4123	4137	205	0.8586	-0.036
36747	40491	206	0.7031	-6.935
36312	37096	207	0.9759	-0.000
36976	37755	208	0.8398	-0.000
34099	45397	210	0.7666	2.972
38434	39341	211	0.7988	-2.016
38434	40513	211	0.8105	-4.030
9004	38434	211	0.7125	-0.061
39341	40513	211	0.9336	-2.014
10060	11329	212	0.9255	-2.017
16419	17536	213	0.8072	1.006
2149	5505	214	0.7437	-4.010
2928	5505	214	0.7763	-3.974
2149	2928	214	0.9602	-0.036
13832	13944	215	0.8455	-0.983
17276	17332	216	0.8736	1.003
9522	13904	217	0.7497	9.948
13904	20102	217	0.7965	4.067
13904	21217	217	0.8199	4.044
5753	13904	217	0.7259	-4.068
6532	13904	217	0.8132	-4.067
20102	21217	217	0.9261	-0.023
9755	20102	217	0.772	-9.949
3002	5753	217	0.7372	-0.000
5753	9755	217	0.7287	9.949
9755	19839	217	0.7051	-0.001
6532	9755	217	0.7679	9.949
6532	21217	217	0.7168	-0.023
3002	9402	217	0.706	7.932
192	588	218	0.9025	0.024
192	49765	218	0.9356	0.001
588	49765	218	0.8834	-0.023
36977	37735	219	0.929	-0.001
31371	31372	220	0.9196	-2.005
1219	1285	221	0.9711	0.011
26504	27269	223	0.7726	-0.981
25552	27269	223	0.8655	0.001
35504	36914	224	0.7358	-0.001
36168	36914	224	0.8875	-0.000
36914	37674	224	0.8079	0.000
36914	40517	224	0.7061	2.016
30628	36914	224	0.7251	3.011
35504	42553	224	0.7333	0.984
37674	42553	224	0.9111	0.984
30593	42553	224	0.7233	1.979
30628	42553	224	0.8493	3.996
41593	42553	224	0.7223	2.015
41731	42553	224	0.8949	-2.016
42553	43417	224	0.8609	2.016
28914	30989	224	0.8959	-2.016
30593	30989	224	0.8887	0.000
25827	29993	224	0.7501	2.016
26697	29993	224	0.7316	2.016
24123	29993	224	0.7253	2.016
30593	30628	224	0.7093	-2.016
30628	35504	224	0.8298	3.011
30628	36168	224	0.7158	3.011
30628	37674	224	0.8557	3.011
35504	36168	224	0.7222	-0.000
36168	37674	224	0.7407	0.000
36168	40517	224	0.7491	2.016
28914	30593	224	0.8419	-2.016
30593	41731	224	0.7677	3.995
30593	43417	224	0.76	3.995
41731	43417	224	0.8873	0.000
35504	40517	224	0.7202	2.016
37674	40517	224	0.7622	2.016
40517	41731	224	0.7617	0.984
25827	40517	224	0.7796	3.995
24123	40517	224	0.7719	3.995
25827	26697	224	0.8087	-0.000
24123	26697	224	0.7523	0.000
41593	41731	224	0.7073	4.031
35504	37674	224	0.7476	-0.000
24123	25827	224	0.7887	0.000
3538	5241	225	0.7658	-1.962
18172	21479	226	0.9345	0.000
1734	19878	227	0.8761	-7.922
42321	45533	228	0.7561	4.031
42321	46241	228	0.7441	-2.016
26991	30755	229	0.8996	-6.936
29107	29108	230	0.9251	-1.003
42405	44320	231	0.8713	2.017
42405	44500	231	0.9509	0.000
44320	44500	231	0.8776	-2.016
28318	38422	232	0.719	9.034
8307	27754	233	0.7862	-0.073
8547	10164	234	0.8164	0.017
8547	11028	234	0.8948	0.000
2286	4100	235	0.7994	7.969
10615	14117	236	0.8216	-7.969
17270	23176	237	0.9006	-1.032
8748	9102	237	0.7531	9.949
9102	17270	237	0.7368	-4.046
17270	25350	237	0.784	1.943
44635	44658	238	0.8683	3.008
1149	1376	239	0.9746	-0.013
7776	16268	240	0.7759	-9.984
1075	18117	242	0.7775	4.005
37470	37747	243	0.7082	0.019
25639	26351	244	0.7226	-2.016
25633	25639	244	0.8209	1.003
24691	25460	244	0.9467	2.016
24691	25529	244	0.7186	-1.003
24691	25639	244	0.7388	-2.015
24691	25901	244	0.9301	0.001
25529	25639	244	0.747	-1.012
25529	25901	244	0.7116	1.003
25639	25901	244	0.7208	2.016
25460	25901	244	0.9363	-2.016
34101	34760	247	0.9585	0.001
40907	44974	248	0.7823	0.001
40907	46861	248	0.7636	0.001
44974	46861	248	0.8696	0.000
31324	32396	249	0.996	-0.984
32396	36127	249	0.7841	-1.997
31324	36127	249	0.7849	-2.982
9810	15003	250	0.7539	-5.031
27839	32185	251	0.8726	-0.038
26935	26941	252	0.9583	-1.002
3697	3699	253	0.8535	-1.003
3697	3919	253	0.9674	0.048
3699	3919	253	0.8628	1.051
3314	3919	253	0.7468	0.977
46783	47607	254	0.9419	0.000
34829	35077	255	0.7566	-0.109
34888	38465	256	0.7923	1.978
26622	35812	257	0.7468	1.943
12199	12483	257	0.7406	1.015
24512	25208	257	0.8762	0.000
12199	25208	257	0.7024	0.925
24512	26622	257	0.8628	2.016
12199	14133	257	0.7309	2.976
46891	47968	259	0.9744	0.000
47256	47968	259	0.9858	0.000
47542	47968	259	0.9876	0.000
47968	48119	259	0.9872	0.000
47968	48489	259	0.9811	0.000
47968	48613	259	0.9827	0.000
47968	49000	259	0.9824	0.000
47968	49259	259	0.984	0.000
46891	48119	259	0.9888	0.000
47256	48119	259	0.9878	0.000
47542	48119	259	0.999	0.000
48119	48489	259	0.9936	0.000
48119	48613	259	0.9946	0.000
48119	49000	259	0.9942	0.000
48119	49259	259	0.9959	0.000
46891	47256	259	0.9791	0.000
46891	47542	259	0.9874	0.000
46891	48489	259	0.9853	0.000
46891	48613	259	0.9831	0.000
46891	49000	259	0.9835	0.000
46891	49259	259	0.983	0.000
47256	49259	259	0.984	0.000
47542	49259	259	0.9968	0.000
48489	49259	259	0.9898	0.000
48613	49259	259	0.9972	0.000
49000	49259	259	0.9921	0.000
47256	47542	259	0.9867	0.000
47256	48489	259	0.9901	0.000
47256	48613	259	0.9893	0.000
47256	49000	259	0.9821	0.000
47542	48489	259	0.993	0.000
48489	48613	259	0.9939	0.000
48489	49000	259	0.9939	0.000
47542	49000	259	0.9947	0.000
48613	49000	259	0.9903	0.000
47542	48613	259	0.9953	0.000
4940	8555	260	0.8588	0.000
43668	44472	261	0.7945	-0.522
41830	44472	261	0.7958	2.489
35238	35769	262	0.8102	-2.017
39762	39803	263	0.7461	-0.001
33082	35725	264	0.7883	-0.984
1679	3991	265	0.7087	-0.000
32830	35327	266	0.9001	3.996
32830	36237	266	0.8804	1.981
35327	36237	266	0.9315	-2.015
17917	20361	267	0.9773	0.000
20361	21210	267	0.704	-0.025
8705	20361	267	0.8436	6.011
7404	20361	267	0.9007	3.995
8705	17917	267	0.8083	6.011
7404	8705	267	0.8037	-2.016
7404	17917	267	0.8764	3.995
17917	21210	267	0.703	-0.025
34714	40056	268	0.8372	-2.982
35423	40056	268	0.8696	-1.998
36141	40056	268	0.819	-2.000
40056	42995	268	0.7918	-2.012
42783	43019	268	0.8164	-7.916
34012	34714	268	0.8214	-0.000
34714	35423	268	0.9045	-0.984
35423	36141	268	0.9413	0.002
35423	42783	268	0.7765	-3.036
35423	42995	268	0.7918	-4.010
36141	36573	268	0.7673	-0.037
34714	36141	268	0.8988	-0.982
36141	42995	268	0.7724	-4.012
42783	42995	268	0.765	-0.974
32517	35354	269	0.7637	0.000
32893	35354	269	0.717	-0.073
26015	27154	270	0.8785	-0.000
27154	38225	270	0.7251	-6.008
17348	21984	270	0.7389	-0.036
17348	38225	270	0.7294	3.960
25567	26196	271	0.7955	0.000
25567	26744	271	0.8676	-0.000
26196	26744	271	0.7955	-0.000
29166	29932	272	0.7195	0.001
48640	48885	273	0.9301	0.000
20612	20622	274	0.9486	1.002
11418	12724	275	0.7413	0.090
11418	16148	275	0.8478	2.974
38659	42522	276	0.8503	5.015
37110	37304	277	0.7385	3.012
34417	38318	278	0.7178	7.080
41989	43506	279	0.7871	0.000
12028	15070	280	0.9175	0.000
8118	8609	280	0.965	-0.069
8118	8815	280	0.9548	-0.106
8609	8815	280	0.978	-0.036
8815	12028	280	0.7267	2.016
11672	12028	280	0.7671	-2.015
44292	49336	281	0.9245	0.001
36822	40995	282	0.7964	-7.021
37329	40995	282	0.8698	3.045
42595	42596	283	0.7874	-1.003
42595	49620	283	0.7849	-1.002
20993	22764	284	0.8409	0.001
17901	18248	285	0.85	0.014
18248	21398	285	0.7613	1.966
17901	21398	285	0.7625	1.979
23905	25920	286	0.965	2.016
24609	25920	286	0.9785	0.001
23905	24609	286	0.9408	2.016
28088	31549	287	0.9772	-0.002
28088	32203	287	0.9582	-0.002
31549	32203	287	0.9642	0.000
2156	3735	288	0.7457	1.018
13467	13474	289	0.8175	1.006
30812	35049	290	0.9074	-10.022
31789	35049	290	0.8796	3.994
31789	36352	290	0.8694	1.979
35915	36352	290	0.9836	0.001
35049	41594	290	0.9044	-0.035
35049	36352	290	0.9324	-2.015
2278	2714	291	0.7184	-2.016
2714	3928	291	0.797	1.979
2278	2497	291	0.7495	3.995
41945	46063	292	0.7016	-0.001
13946	17653	293	0.751	-3.978
8403	9656	294	0.7875	-0.984
27722	27731	295	0.8561	1.003
33412	37993	296	0.8701	0.001
37993	41912	296	0.7802	-1.022
33412	37263	296	0.7325	-1.003
41912	45166	296	0.9028	0.036
36917	39886	297	0.7604	-0.983
20935	21905	298	0.9602	0.000
1891	2968	299	0.989	0.001
1891	3729	299	0.8304	1.979
1891	4355	299	0.904	-1.004
1891	4418	299	0.9846	-0.001
2985	3729	299	0.7517	-0.000
2968	4355	299	0.8966	-1.005
3729	4355	299	0.8105	-2.983
4355	4418	299	0.8957	1.003
2968	4418	299	0.9911	-0.001
3729	4418	299	0.8243	-1.980
2968	3729	299	0.8304	1.978
34349	36902	300	0.9007	-2.015
36902	37974	300	0.9299	2.014
34349	37974	300	0.8683	-0.000
38413	38618	301	0.7302	-2.018
38413	41733	301	0.7528	-2.016
38618	42345	301	0.7306	2.014
41733	42345	301	0.7361	2.013
38618	44916	301	0.7659	-1.028
38618	41733	301	0.9184	0.001
32446	36315	302	0.9286	0.000
32446	36935	302	0.9125	0.000
32446	37989	302	0.7438	3.011
33409	37400	302	0.8305	0.984
37400	37989	302	0.7669	-0.984
37400	42248	302	0.8075	-2.014
33409	37989	302	0.875	0.001
33067	33409	302	0.8197	-2.016
36315	36935	302	0.9649	-0.000
33067	37989	302	0.7553	-2.016
37989	45413	302	0.7982	1.943
26856	32163	303	0.8674	-0.000
26856	39675	303	0.7245	1.944
32163	39675	303	0.8126	1.944
42636	44595	304	0.9358	-0.002
866	1114	305	0.7404	-1.980
12310	15144	306	0.7453	3.995
15144	15500	306	0.8312	-1.979
1253	15144	306	0.7146	1.031
10414	12310	306	0.7656	-2.963
12310	12679	306	0.8343	-1.003
9340	12310	306	0.8114	0.995
9340	19642	306	0.7591	2.016
197	580	307	0.8127	0.023
197	49574	307	0.9104	0.023
197	49700	307	0.9117	0.000
49574	49700	307	0.9907	-0.023
10736	28236	308	0.736	-9.156
27637	28236	308	0.7082	-0.000
1450	2562	309	0.7962	2.005
1450	2563	309	0.9461	-0.011
2562	2563	309	0.822	-2.016
35969	42013	310	0.8861	1.947
8973	18319	311	0.7626	-6.010
36286	36957	312	0.8824	0.000
26320	26329	313	0.9256	0.039
30925	33102	314	0.7159	-2.016
6447	7071	315	0.9845	-0.037
3256	3634	316	0.7148	-0.067
21306	21308	317	0.9234	1.002
35237	45504	318	0.824	0.984
43484	45504	318	0.7092	5.956
32719	34884	319	0.8208	-0.000
2115	5275	320	0.7962	1.979
2482	5275	320	0.7578	0.000
3170	5275	320	0.7098	-2.016
2115	3170	320	0.7005	3.995
2115	2409	320	0.7576	2.004
2115	2482	320	0.8184	1.979
2409	2482	320	0.9062	-0.025
36016	36790	321	0.8451	-1.982
36746	36790	321	0.8658	1.003
25183	25967	322	0.7442	0.002
18135	23064	323	0.756	7.969
19206	23064	323	0.761	2.982
12316	23064	323	0.8141	0.000
35109	38051	324	0.7915	0.002
8317	10177	325	0.7454	1.977
8317	10098	325	0.8848	0.982
38524	40057	326	0.8654	-4.030
38524	40119	326	0.846	-0.000
38524	40723	326	0.8563	-2.014
40057	40119	326	0.9456	4.029
40057	40723	326	0.9747	2.015
40119	40723	326	0.9764	-2.014
43634	46826	327	0.8364	7.006
11458	12204	328	0.9347	0.043
676	2433	329	0.8487	-6.937
1270	2433	329	0.9526	0.000
2433	3099	329	0.8444	-8.026
676	1270	329	0.8438	-6.937
1270	3099	329	0.8229	-8.026
14201	20028	330	0.7528	-9.984
46352	47046	331	0.9726	0.000
46352	48965	331	0.8544	-1.979
46352	49317	331	0.8134	-1.980
46352	49432	331	0.8214	-1.999
46352	49441	331	0.9765	0.001
47046	48965	331	0.8556	-1.979
47046	49317	331	0.852	-1.981
47046	49432	331	0.8548	-1.999
47046	49441	331	0.973	0.000
48965	49441	331	0.8671	1.980
49317	49441	331	0.8322	1.981
49432	49441	331	0.8636	1.999
48965	49317	331	0.922	-0.001
48965	49432	331	0.8575	-0.019
49317	49432	331	0.8526	-0.018
41161	43503	332	0.7003	0.001
25882	26238	333	0.7621	0.970
2039	3089	334	0.843	-2.015
3089	8348	334	0.7252	2.963
28508	31032	335	0.7985	1.032
31032	36653	335	0.857	0.036
28508	36653	335	0.8281	1.068
5199	5498	336	0.8047	-4.979
5199	9171	336	0.7921	-2.015
5199	19663	336	0.8262	3.995
3649	19663	336	0.8153	6.977
38114	40274	337	0.7671	-1.962
44218	44508	338	0.7747	2.015
23888	31575	339	0.7036	1.032
16218	23888	339	0.9634	-0.000
1390	1735	340	0.9704	-0.036
8814	11105	341	0.7041	-0.037
27519	28506	342	0.8043	2.963
27519	30880	342	0.8543	3.995
27519	31981	342	0.8086	1.979
26186	27931	342	0.8427	2.962
26186	30880	342	0.8609	-10.022
30880	31981	342	0.7843	-2.015
28506	30880	342	0.8236	1.032
35008	35194	343	0.895	0.000
4831	5046	344	0.9463	-0.084
6726	7526	345	0.7765	-0.985
3064	7129	346	0.7765	0.000
3064	14552	346	0.7415	-4.068
11548	14552	346	0.7744	-3.000
7129	14552	346	0.7349	-4.068
1522	2457	346	0.975	0.000
1522	2823	346	0.8456	0.057
1522	10454	346	0.8726	0.000
1522	11548	346	0.8346	3.011
2457	11548	346	0.8289	3.011
2457	2823	346	0.899	0.057
2457	6421	346	0.7622	-6.974
2457	10454	346	0.8627	-0.000
2823	10454	346	0.7463	-0.057
36265	36912	347	0.8193	-0.001
46627	47746	348	0.9788	1.979
12424	21877	349	0.7978	2.016
1157	1686	350	0.9218	0.036
1686	2673	350	0.7961	0.000
1157	2673	350	0.8386	0.037
40461	41848	351	0.9705	-2.015
9667	17415	352	0.8288	3.940
17415	19274	352	0.7157	-0.948
17509	21075	353	0.7299	-2.015
21075	22456	353	0.9411	0.000
35708	35919	354	0.9241	-1.003
35708	36836	354	0.9331	0.000
35708	36873	354	0.7713	-1.002
35708	37394	354	0.8597	-4.022
35708	37395	354	0.8104	-5.025
35708	37456	354	0.8027	0.001
35708	37561	354	0.9448	-2.016
35919	36836	354	0.8921	1.003
36836	36873	354	0.8221	-1.003
36836	37394	354	0.8444	-4.022
36836	37395	354	0.7874	-5.025
