FeatureID	BSH_strain	t0hvt24h	t0hvt48h	t24hvt48h
220_i	Dny-BSH1	1	0.0119082776899404	0.0119082776899404
223_i	Dny-BSH1	0.540358731753776	0.145586695078032	0.145586695078032
224_i	Dny-BSH1	NA	NA	NA
228_i	Dny-BSH1	NA	NA	NA
229_i	Dny-BSH1	NA	NA	NA
23_i	Dny-BSH1	0.541870248916311	0.9130570251319	0.541870248916311
232_i	Dny-BSH1	NA	NA	NA
234_i	Dny-BSH1	NA	NA	NA
236_i	Dny-BSH1	NA	NA	NA
238_i	Dny-BSH1	0.273435083244265	0.0610504203032668	0.0721615593107058
239_i	Dny-BSH1	0.441636909031471	0.780161556928019	0.441636909031471
240_i	Dny-BSH1	NA	NA	NA
41_i	Dny-BSH1	NA	NA	NA
59_i	Dny-BSH1	0.0053334673282949	0.0272381909207957	0.033746432719371
62_i	Dny-BSH1	0.538673318926524	0.940659718230169	0.538673318926524
68_i	Dny-BSH1	0.0235244057215292	0.0351744850651427	0.361751163047092
7_i	Dny-BSH1	NA	NA	NA
70_i	Dny-BSH1	NA	NA	NA
85_i	Dny-BSH1	NA	NA	NA
88_i	Dny-BSH1	NA	NA	NA
89_i	Dny-BSH1	0.14890363974741	0.152059869345404	0.668371836639571
99_i	Dny-BSH1	0.26795585241299	0.26795585241299	0.986019216366012
5464	Dny-BSH2	NA	NA	NA
33999	Dny-BSH2	NA	NA	NA
33793	Dny-BSH2	NA	NA	NA
34879	Dny-BSH2	0.632472382764291	1	0.632472382764291
35194	Dny-BSH2	NA	NA	NA
34801	Dny-BSH2	NA	NA	NA
36411	Dny-BSH2	0.939943535740209	0.939943535740209	0.939943535740209
36098	Dny-BSH2	0.345299461620748	0.345299461620748	1
37356	Dny-BSH2	0.979392972042071	0.979392972042071	0.979392972042071
38983	Dny-BSH2	1	0.345299461620748	0.345299461620748
39149	Dny-BSH2	0.681702701997182	0.681702701997182	0.681702701997182
39443	Dny-BSH2	1	0.345299461620748	0.345299461620748
40087	Dny-BSH2	0.981784413210033	0.981784413210033	0.981784413210033
39742	Dny-BSH2	0.803588925390812	0.871710572238796	0.803588925390812
42314	Dny-BSH2	NA	NA	NA
43005	Dny-BSH2	NA	NA	NA
43731	Dny-BSH2	NA	NA	NA
43985	Dny-BSH2	NA	NA	NA
44290	Dny-BSH2	NA	NA	NA
43992	Dny-BSH2	0.95202259871014	0.95202259871014	0.95202259871014
44778	Dny-BSH2	NA	NA	NA
44876	Dny-BSH2	NA	NA	NA
44874	Dny-BSH2	0.632472382764291	1	0.632472382764291
44873	Dny-BSH2	NA	NA	NA
44871	Dny-BSH2	NA	NA	NA
44922	Dny-BSH2	NA	NA	NA
44812	Dny-BSH2	NA	NA	NA
45876	Dny-BSH2	NA	NA	NA
45912	Dny-BSH2	NA	NA	NA
45939	Dny-BSH2	NA	NA	NA
45966	Dny-BSH2	NA	NA	NA
46576	Dny-BSH2	NA	NA	NA
46560	Dny-BSH2	NA	NA	NA
46679	Dny-BSH2	NA	NA	NA
46989	Dny-BSH2	NA	NA	NA
47201	Dny-BSH2	NA	NA	NA
48395	Dny-BSH2	NA	NA	NA
49085	Dny-BSH2	NA	NA	NA
49865	Dny-BSH2	NA	NA	NA
49584	Dny-BSH2	0.97271579483181	0.822527500013722	0.822527500013722
49829	Dny-BSH2	NA	NA	NA
50685	Dny-BSH2	NA	NA	NA
51134	Dny-BSH2	NA	NA	NA
50529	Dny-BSH2	NA	NA	NA
53441	Dny-BSH2	0.22828807494229	1	0.22828807494229
53468	Dny-BSH2	0.602225974667017	0.602225974667017	0.602225974667017
51760	Dny-BSH2	NA	NA	NA
54171	Dny-BSH2	NA	NA	NA
54438	Dny-BSH2	NA	NA	NA
54422	Dny-BSH2	NA	NA	NA
54673	Dny-BSH2	0.632472382764291	1	0.632472382764291
55673	Dny-BSH2	0.871008462544353	0.833455431204671	0.833455431204671
55757	Dny-BSH2	NA	NA	NA
56239	Dny-BSH2	NA	NA	NA
107_i	Dny-BSH2	NA	NA	NA
11_i	Dny-BSH2	0.904389938138686	0.904389938138686	0.904389938138686
110_i	Dny-BSH2	NA	NA	NA
119_i	Dny-BSH2	NA	NA	NA
127_i	Dny-BSH2	0.850318039634848	0.850318039634848	0.850318039634848
129_i	Dny-BSH2	0.0607658207695508	0.0607658207695508	0.375071578179392
138_i	Dny-BSH2	0.659605483345595	0.659605483345595	0.659605483345595
144_i	Dny-BSH2	NA	NA	NA
147_i	Dny-BSH2	0.541557213507688	0.913700176784243	0.541557213507688
148_i	Dny-BSH2	NA	NA	NA
157_i	Dny-BSH2	0.000310912312581379	0.000310912312581379	0.894408784321696
158_i	Dny-BSH2	0.345299461620748	0.345299461620748	1
171_i	Dny-BSH2	0.637340653825005	0.637340653825005	0.697774570009352
175_i	Dny-BSH2	NA	NA	NA
178_i	Dny-BSH2	0.000643536492916345	0.000643536492916345	1
184_i	Dny-BSH2	0.632472382764291	1	0.632472382764291
