FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
CAG-245 sp000435175|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	7	2	1	2	0	0	1	0	1	2	0	0	0	0
CAG-273 sp003507395|PF02275.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-273 sp003507395|PF04563.18	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	2	0	3	0	0	0	2	0	0	0	3	3	0	2	0
CAG-313 sp003539625|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-317 sp000433215|PF04563.18	7	2	10	4	3	4	1	3	3	4	8	6	2	0	5	5	1	8	2	0	0	0	7	0	0	0	1	0	0	0	4	0	0	2	2	0	1	0	0	0	0	0
CAG-317 sp011960265|PF02275.21	12	0	0	2	0	6	8	0	4	2	0	0	0	0	0	6	2	0	6	16	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-317 sp011960265|PF04563.18	83	4	0	2	2	32	57	28	61	30	0	0	0	0	9	8	4	0	44	70	22	120	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-349 sp003539515|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CAG-353 sp900066885|PF04563.18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-41 sp001941225|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
CAG-41 sp900066215|PF04563.18	0	0	0	2	0	0	0	2	0	2	0	0	0	0	1	1	6	0	0	0	0	0	0	0	9	3	1	6	0	0	1	0	0	0	2	0	0	0	2	0	0	0
CAG-45 sp000438375|PF04563.18	3	3	4	3	0	0	3	14	6	9	2	0	4	2	13	2	10	6	7	0	7	3	2	4	0	0	0	4	0	0	0	0	0	2	1	2	2	1	0	1	0	0
CAG-475 sp000434435|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	2	0	6	2	0	1	0
CAG-475 sp900548005|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
CAG-485 sp000437495|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	6	12	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0
CAG-485 sp002362485|PF02275.21	2	0	4	0	0	0	0	6	0	4	16	4	0	0	0	2	6	0	8	2	4	0	0	0	0	19	29	15	43	76	2	34	33	0	4	5	0	23	7	4	4	12
CAG-485 sp002362485|PF04563.18	1089	321	262	139	154	79	186	557	343	1310	496	332	102	85	236	145	534	517	611	477	536	690	152	50	76	142	292	251	262	237	96	249	173	114	141	349	77	336	230	143	6	401
CAG-485 sp002493045|PF04563.18	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0
CAG-485 sp900321585|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	2	1	4	0	1	5	0	0	0	0	1	0	0	0	0
CAG-488 sp000434915|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-510 sp002432425|PF04563.18	2	0	4	2	1	2	0	3	0	0	4	2	0	1	0	0	0	2	6	0	0	0	2	0	0	7	9	0	1	2	0	0	1	0	2	3	0	0	0	6	3	0
CAG-533 sp000434495|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	2
CAG-56 sp004793585|PF02275.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	2	0	3	0
CAG-56 sp004793585|PF04563.18	17	4	6	16	27	2	13	21	10	8	13	12	0	8	0	14	2	3	6	35	105	2	2	2	12	7	16	166	5	0	68	6	0	25	83	18	86	53	44	47	27	48
CAG-590 sp000431135|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	2	0	0	2	0	0
CAG-603 sp900066105|PF02275.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-603 sp900066105|PF04563.18	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	2	4	0	0	2	0	2	22	2	2	4	0	0	14	22	0
CAG-603 sp900110975|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0
CAG-605 sp000433255|PF04563.18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	3
CAG-605 sp000433475|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2
CAG-632 sp000431515|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	4	0	0	2	0	2	5	0	0	6	0	2
CAG-710 sp000432595|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
CAG-791 sp000431495|PF04563.18	0	0	0	0	0	0	0	5	0	0	2	0	0	0	3	4	0	4	0	0	6	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
CAG-791 sp900101015|PF04563.18	5	3	0	11	4	3	4	1	9	3	1	2	2	1	1	7	0	2	2	0	5	3	8	4	0	0	0	6	0	0	4	1	0	0	0	5	2	0	4	2	0	0
CAG-791 sp900107575|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CAG-791 sp900317475|PF04563.18	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CAG-791 sp900318875|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2
CAG-791 sp900625025|PF04563.18	12	14	2	20	8	21	8	2	12	6	10	8	0	0	6	20	18	11	18	14	28	11	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	2	0	0	0	0
CAG-793 sp000433915|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	2	0	0	0	0	2	1	2	0	0	3	0
CAG-83 sp000431575|PF04563.18	9	11	287	12	10	16	18	19	10	12	6	9	2	11	9	29	27	2	4	7	18	10	15	4	0	8	2	18	20	26	0	26	39	4	14	22	2	25	22	8	23	30
CAG-83 sp003487665|PF04563.18	0	0	2	0	1	1	2	8	2	6	0	2	2	0	0	2	4	0	0	0	1	2	2	0	0	1	4	6	2	3	0	0	2	2	3	7	1	9	4	4	1	8
CAG-83 sp004555205|PF04563.18	2	2	12	7	2	2	3	4	0	0	3	2	1	0	0	0	1	0	0	0	6	0	4	1	0	0	2	4	5	6	0	2	7	1	2	0	0	2	6	4	6	2
CAG-83 sp004557655|PF04563.18	0	8	4	5	4	6	4	2	2	6	6	8	10	2	4	11	10	10	0	4	4	0	0	0	0	1	0	11	10	4	2	9	19	3	2	4	3	4	21	6	10	8
CAG-83 sp900545585|PF04563.18	5	2	42	4	12	7	8	15	2	2	9	7	0	1	4	19	7	7	0	0	13	0	2	6	2	4	9	10	4	8	0	8	13	0	1	14	2	10	7	6	4	10
CAG-83 sp902765025|PF04563.18	7	4	91	4	48	8	20	11	2	4	10	16	6	6	6	29	17	6	1	7	14	4	7	16	2	9	4	32	5	6	4	26	17	0	10	15	2	12	11	5	8	9
CAG-841 sp000437375|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0
CAG-873 sp001689415|PF04563.18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0
CAG-873 sp001701165|PF04563.18	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	6	8	6	3	5	0	1	0	0	6	1	0	0	0	0	1	0
CAG-873 sp002633115|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	4	3	1	2	6	3	0	1	2	2	0	4	0	0	0
CAG-873 sp004552485|PF04563.18	3	3	2	2	3	4	0	0	0	0	2	4	2	0	0	6	8	2	0	2	2	0	4	0	5	37	35	31	22	23	0	53	17	8	23	8	0	7	7	0	4	0
CAG-873 sp004553485|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	40	39	20	22	27	2	0	1	0	12	11	0	0	0	0	1	0
CAG-873 sp011959565|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	2	3	0	0	0	0	2	0	0	0	0
CAG-877 sp000433455|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
CAG-882 sp000435595|PF04563.18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAG-95 sp000403495|PF04563.18	3	5	3	2	12	6	4	0	1	0	0	6	2	2	0	2	2	12	17	10	68	36	4	16	8	2	1	9	7	2	0	2	0	1	3	2	6	2	0	6	3	2
CAG-95 sp009917455|PF02275.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	15	4	9	6	20	38	78	40	10	8	6	0	2	4	0	5	6
CAG-95 sp009917455|PF04563.18	35	41	18	31	21	88	40	9	56	52	65	49	12	7	26	59	45	61	30	64	119	58	15	31	231	176	35	66	33	52	596	311	132	146	207	54	42	26	18	76	91	143
CAG-95 sp900066375|PF04563.18	4	1	0	0	2	0	0	3	9	1	2	0	3	0	0	2	0	8	0	1	1	3	0	1	0	0	2	0	0	0	0	4	2	4	1	2	0	0	0	3	1	2
CAG-964 sp000435335|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAIXLI01 sp009779745|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
CAZU01 sp000432275|PF04563.18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCUG-7971 spG000499525|PF04563.18	0	0	0	0	0	0	2	1	2	0	2	4	0	0	0	0	0	0	4	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG1-02-37-22 sp002785215|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CG2-30-36-39 sp001873435|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
COE1 sp000403215|PF02275.21	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	14	0	6	0	0	0	0	0	0	0	29	44	0	17	17	0	2	1	44	15	9	2	1	12	2	58	2
COE1 sp000403215|PF04563.18	16	2	5	100	43	1	11	7	2	6	48	41	83	65	26	241	7	349	23	22	21	105	164	176	11	41	34	291	53	87	150	66	58	161	63	38	19	199	163	8	81	17
COE1 sp000403335|PF04563.18	18	12	0	13	36	10	22	34	32	22	16	12	31	23	24	10	14	21	44	41	28	33	53	30	491	291	310	355	99	52	732	194	313	234	144	249	79	396	243	2	5	0
CU05-9 sp007556525|PF04563.18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caccocola sp002159945|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
Caldicellulosiruptor naganoensis|PF04563.18	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldicoprobacter oshimai|PF04563.18	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caloramator australicus|PF04563.18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Canibacter sp011752015|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caproicibacter fermentans|PF04563.18	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	6	5
Caproicibacter sp900184925|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caproiciproducens sp000752215|PF04563.18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0
Cardiobacterium hominis|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Carnobacterium_A jeotgali|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catellicoccus marimammalium|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Catenibacillus sp902363555|PF04563.18	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
Centipeda artemidis|PF04563.18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Centipeda periodontii|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cetobacterium_A somerae|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydophila avium|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydophila pecorum|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Chloroflexus aurantiacus|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Chloroherpeton thalassium|PF04563.18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Choladousia sp003612585|PF02275.21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Choladousia sp003612585|PF04563.18	4	3	4	9	1	6	2	11	9	9	0	0	7	1	4	4	15	12	0	2	0	4	3	0	6	6	3	58	1	17	0	0	3	2	14	17	20	10	5	4	11	2
Chryseobacterium sp000333355|PF02275.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp001424145|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Chryseolinea serpens|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cloacibacterium normanense|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridioides difficile|PF04563.18	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridioides_A mangenotii|PF04563.18	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium baratii|PF04563.18	4	4	0	0	2	0	2	24	24	34	2	2	0	0	0	2	0	4	8	6	0	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	8	3	0	21	0	0
Clostridium butyricum|PF04563.18	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
Clostridium cagae|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
Clostridium celatum|PF04563.18	60	23	0	2	30	19	19	283	411	276	87	36	0	0	38	27	2	41	100	22	0	11	0	0	10	0	0	6	4	0	0	0	0	110	9	6	48	4	0	337	0	4
Clostridium disporicum|PF04563.18	4	0	0	0	2	2	0	16	12	4	4	4	0	0	8	1	0	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0	0
Clostridium gasigenes|PF04563.18	0	0	0	0	0	0	0	4	10	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium neonatale|PF04563.18	0	1	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
Clostridium paraputrificum|PF04563.18	2	2	0	0	0	4	4	2	4	10	2	0	0	0	0	0	0	0	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	18	0	0
Clostridium saccharobutylicum|PF04563.18	0	0	0	0	0	0	0	4	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium saccharoperbutylacetonicum|PF04563.18	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	1	0	2	0	0	2	0	0
Clostridium sartagoforme_A|PF04563.18	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium septicum|PF04563.18	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0
Clostridium sp000498355|PF04563.18	8	0	0	2	2	0	4	10	17	14	0	0	2	0	0	0	0	2	14	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
Clostridium sp012843905|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Clostridium thermobutyricum|PF04563.18	4	0	0	0	4	0	0	29	44	18	10	0	0	0	6	2	0	7	6	2	0	2	0	0	1	0	0	0	2	0	0	0	0	6	0	0	0	2	0	27	0	0
Clostridium vincentii|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0
Clostridium_A leptum|PF04563.18	2	2	4	5	2	4	2	2	2	6	2	0	2	2	10	10	8	2	6	2	12	0	2	0	0	0	0	0	3	1	0	0	0	2	2	6	0	0	1	4	0	0
Clostridium_AE oryzae|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_AF grantii|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0
Clostridium_AG cavendishii|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_AH fallax|PF04563.18	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Clostridium_AI populeti|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0
Clostridium_AP scindens|PF04563.18	17	12	0	12	4	8	14	22	13	12	0	2	8	15	8	8	15	9	13	14	43	17	4	11	12	7	0	1	0	2	25	1	2	15	5	10	3	2	0	6	2	0
Clostridium_C acetireducens|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Clostridium_E sporosphaeroides|PF04563.18	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Clostridium_H botulinum_B|PF04563.18	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_H bovifaecis|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_H haemolyticum|PF04563.18	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_H novyi|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_I akagii|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Clostridium_J sulfidigenes|PF04563.18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_K cellulovorans|PF04563.18	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
Clostridium_N fimetarium|PF02275.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_N fimetarium|PF04563.18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	2	0	0
Clostridium_P massiliamazoniense|PF04563.18	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Clostridium_P perfringens|PF04563.18	0	2	0	0	0	0	0	6	5	7	2	0	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2	0	0	2	0	0
Clostridium_P tarantellae|PF04563.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_Q saccharolyticum_A|PF04563.18	2	3	3	0	7	1	6	0	0	0	4	3	5	2	0	0	2	2	10	2	6	4	3	4	1	2	2	2	0	0	2	0	2	0	3	2	3	0	6	2	0	2
